question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(8*9)*1=,"72
Fact",72,72,math_novar,False,True
(6*1)//7=,0.857,0,6,math_novar,False,True
(5-1)*4=,"16
Question:",16,4,math_novar,False,True
(5+4)//4=,2.25,2,9,math_novar,False,True
(3-4)+1=,"0
Question: What",0,-1,math_novar,False,True
(8-2)-6=,"0. So,",0,6,math_novar,False,True
(3//9)-6=,"-5. So,",-6,0,math_novar,False,False
(5-5)//8=,"0, but 5",0,0,math_novar,False,True
(1-1)//2=,"0, (2-",0,0,math_novar,False,True
(6*3)*6=,"108
Question",108,18,math_novar,False,True
(8+2)-6=,"4
Question: What",4,10,math_novar,False,True
(7-6)*1=,"1
Fact: (",1,1,math_novar,False,True
(9-6)*5=,"15
Question:",15,3,math_novar,False,True
(5*9)*9=,5*9*,405,45,math_novar,False,False
(8+4)+6=,8+(4+6,18,12,math_novar,False,False
(2//3)+6=,6.66,6,0,math_novar,False,True
(6*6)+1=,"37
Fact:",37,36,math_novar,False,True
(4-5)-6=,"-7
Fact:",-7,-1,math_novar,False,True
(7+5)+4=,7+(5+4,16,12,math_novar,False,False
(1//6)+5=,5.16,5,0,math_novar,False,True
(9*7)//6=,10.5,10,63,math_novar,False,True
(9+3)-4=,"8
Question: What",8,12,math_novar,False,True
(2//7)+3=,(2+3)//,3,0,math_novar,False,True
(3*5)//8=,"1
Fact: (",1,15,math_novar,False,True
(3-6)//1=,"-3
Fact:",-3,-3,math_novar,False,True
(5//6)*2=,1.666,0,0,math_novar,False,False
(9-8)*5=,"5
Fact:",5,1,math_novar,False,True
(1+6)-6=,"1
Fact: (",1,7,math_novar,False,True
(1*8)//6=,1.333,1,8,math_novar,False,True
(7+5)-6=,"6
Claim: (",6,12,math_novar,False,True
(5-9)+3=,"-1
Question:",-1,-4,math_novar,False,True
(8//5)+2=,1+2=,3,1,math_novar,False,False
(4//7)+8=,10. So,8,0,math_novar,False,False
(3+2)//3=,1.666,1,5,math_novar,False,True
(5//3)+7=,1+7=,8,1,math_novar,False,False
(1-2)-2=,"-3
Fact:",-3,-1,math_novar,False,True
(5*3)//2=,"7.5, but",7,15,math_novar,False,True
(9*2)-3=,"15
Question:",15,18,math_novar,False,True
(4*1)+2=,"6
Question: What",6,4,math_novar,False,True
(5-7)+5=,"3
Question: What",3,-2,math_novar,False,True
(5-4)+1=,2. What is the,2,1,math_novar,False,True
(6-5)//9=,(1)//9=,0,1,math_novar,False,False
(4*8)//1=,"32
Fact",32,32,math_novar,False,True
(9//1)*3=,"27
Fact:",27,9,math_novar,False,True
(4*8)+6=,"38
Question:",38,32,math_novar,False,True
(7-5)//7=,2//7=,0,2,math_novar,False,False
(5//1)-9=,"-4
Fact:",-4,5,math_novar,False,True
(5*9)+5=,"50
Question:",50,45,math_novar,False,True
(4*9)-8=,"28
Question:",28,36,math_novar,False,True
(5+5)+8=,"18, and",18,10,math_novar,False,True
(4*4)*6=,"96
Question:",96,16,math_novar,False,True
(1-6)//9=,(1-6)/,-1,-5,math_novar,False,False
(2-2)-4=,"-4
Fact:",-4,0,math_novar,False,True
(3-3)-8=,"-8
Fact:",-8,0,math_novar,False,True
(7*8)-3=,"53
Question:",53,56,math_novar,False,True
(4-4)-4=,"-4
Fact:",-4,0,math_novar,False,True
(1*6)+2=,"8
Question: What",8,6,math_novar,False,True
(5//2)//7=,5// (2,0,2,math_novar,False,False
(9//4)-5=,-2.25,-3,2,math_novar,False,False
(4+7)-7=,"4
Question: What",4,11,math_novar,False,True
(7//3)*4=,2*4=,8,2,math_novar,False,False
(2//8)-8=,"-6. So,",-8,0,math_novar,False,False
(5+9)//6=,"2. So,",2,14,math_novar,False,True
(9+9)//3=,"6
Fact: (",6,18,math_novar,False,True
(2+7)+6=,2+(7+6,15,9,math_novar,False,False
(3*4)+9=,"21
Question:",21,12,math_novar,False,True
(9*7)+5=,"68
Fact:",68,63,math_novar,False,True
(1//7)//9=,1//63,0,0,math_novar,False,False
(5*4)+1=,"21
Question:",21,20,math_novar,False,True
(9-6)-2=,"1
Fact:",1,3,math_novar,False,True
(9+2)-1=,"10
Question:",10,11,math_novar,False,True
(1*2)-3=,"-1
Question:",-1,2,math_novar,False,True
(8*8)-4=,"60
Question:",60,64,math_novar,False,True
(8*5)+6=,"46
Fact:",46,40,math_novar,False,True
(7*6)//9=,4.666,4,42,math_novar,False,True
(1-6)//3=,-1.66,-2,-5,math_novar,False,False
(6-8)+5=,"3. So,",3,-2,math_novar,False,True
(7//1)//4=,1.75,1,7,math_novar,False,True
(7+1)//2=,"4, (7-",4,8,math_novar,False,True
(1+8)*1=,"9, (2+",9,9,math_novar,False,True
(6//9)-8=,"-7
Fact:",-8,0,math_novar,False,False
(3-7)+4=,-1+4=,0,-4,math_novar,False,False
(9-2)//8=,"1, (9-",0,7,math_novar,False,False
(1-3)+6=,"4
Question: What",4,-2,math_novar,False,True
(5*2)//3=,3.333,3,10,math_novar,False,True
(1+6)+3=,10 and 1,10,7,math_novar,False,True
(6//2)//2=,3//2=,1,3,math_novar,False,False
(5+2)*2=,"14
Fact:",14,7,math_novar,False,True
(9//7)//1=,1.28,1,1,math_novar,False,True
(7+8)+4=,7+(8+4,19,15,math_novar,False,False
(1*3)+1=,"4, (2*",4,3,math_novar,False,True
(2+5)+7=,2+(5+7,14,7,math_novar,False,False
(4-5)//5=,-1//5=,-1,-1,math_novar,False,True
(1+7)+5=,13 and 1,13,8,math_novar,False,True
(1*9)*2=,"18, (",18,9,math_novar,False,True
(9*3)*5=,9*(3*5,135,27,math_novar,False,False
(6//3)//5=,2//5=,0,2,math_novar,False,False
(8-5)-5=,"-2
Fact:",-2,3,math_novar,False,True
(4-9)//7=,"-1. So,",-1,-5,math_novar,False,True
(3+9)//5=,12//5,2,12,math_novar,False,True
(3//3)//7=,"0. So,",0,1,math_novar,False,True
(7*4)-7=,"21
Question:",21,28,math_novar,False,True
(7-9)*5=,"-10
Question",-10,-2,math_novar,False,True
(8//8)-1=,0-1=-1,0,1,math_novar,False,True
(2*2)-5=,"-1
Question:",-1,4,math_novar,False,True
(4-8)//8=,-0.5,-1,-4,math_novar,False,False
(6*2)//9=,1.333,1,12,math_novar,False,True
(3*3)+2=,"11
Question:",11,9,math_novar,False,True
(9-7)-6=,"-4
Fact:",-4,2,math_novar,False,True
(3//5)-2=,-1.4,-2,0,math_novar,False,False
(4+6)*2=,"20
Question:",20,10,math_novar,False,True
(4*3)-5=,"7
Question: What",7,12,math_novar,False,True
(4*4)*1=,"16
Fact:",16,16,math_novar,False,True
(2-8)-2=,"-8
Question:",-8,-6,math_novar,False,True
(5-5)-7=,"-7
Fact:",-7,0,math_novar,False,True
(8//2)+9=,"13
Fact:",13,4,math_novar,False,True
(2-6)+4=,-4+4=,0,-4,math_novar,False,False
(1*9)*9=,"81
Fact:",81,9,math_novar,False,True
(4//9)+1=,(4+9)/,1,0,math_novar,False,False
(4+6)//8=,1.25,1,10,math_novar,False,True
(4+1)+5=,4+(1+5,10,5,math_novar,False,False
(2//5)-8=,-7.6,-8,0,math_novar,False,False
(8*5)+4=,"44
Fact:",44,40,math_novar,False,True
(4*1)+8=,"12
Question:",12,4,math_novar,False,True
(9-8)//7=,1//7=0,0,1,math_novar,False,True
(3-8)*1=,"-5
Fact:",-5,-5,math_novar,False,True
(7//8)-3=,(7-3)//,-3,0,math_novar,False,True
(8*9)//3=,"24
Fact:",24,72,math_novar,False,True
(5+3)+1=,5+(3+,9,8,math_novar,False,False
(2+3)-1=,"4
Question: What",4,5,math_novar,False,True
(3-2)-5=,"-4
Fact:",-4,1,math_novar,False,True
(4-6)+5=,"3
Question: What",3,-2,math_novar,False,True
(5//2)+1=,"3
Fact: (",3,2,math_novar,False,True
(2-9)+5=,"-2
Question:",-2,-7,math_novar,False,True
(8+8)+2=,"18
Fact:",18,16,math_novar,False,True
(3//7)+5=,(3+5)//,5,0,math_novar,False,True
(4-3)-8=,"-7
Fact:",-7,1,math_novar,False,True
(9//3)*7=,"21
Fact",21,3,math_novar,False,True
(4//9)+3=,(4+3)//,3,0,math_novar,False,True
(6*2)+4=,"16
Question:",16,12,math_novar,False,True
(4//2)//5=,4// (2,0,2,math_novar,False,False
(8*5)*6=,8*(5*6,240,40,math_novar,False,False
(9-5)+4=,"8
Question:",8,4,math_novar,False,True
(6//7)-1=,"-1. So,",-1,0,math_novar,False,True
(5*2)//1=,"10, (5",10,10,math_novar,False,True
(9-9)*2=,"0
Fact:",0,0,math_novar,False,True
(8//8)//8=,1//8=,0,1,math_novar,False,False
(8//8)*7=,"7
Fact: (",7,1,math_novar,False,True
(4-7)-3=,"-6
Question:",-6,-3,math_novar,False,True
(1+1)+4=,"6, (1+",6,2,math_novar,False,True
(5*4)//3=,6.666,6,20,math_novar,False,True
(3//3)-6=,"-5
Okay,",-5,1,math_novar,False,True
(3+5)+8=,3+(5+8,16,8,math_novar,False,False
(1+8)-8=,"1
Fact: (",1,9,math_novar,False,True
(5+3)*9=,"72
Question:",72,8,math_novar,False,True
(4-1)+3=,"6
Question: What",6,3,math_novar,False,True
(5+2)*3=,"21
Question:",21,7,math_novar,False,True
(4*8)//4=,"8
Fact: (",8,32,math_novar,False,True
(2//7)//7=,2//49,0,0,math_novar,False,False
(4+3)//2=,"3.5
Fact",3,7,math_novar,False,True
(2*8)//7=,2.285,2,16,math_novar,False,True
(9-4)//3=,1.666,1,5,math_novar,False,True
(8//3)*3=,"6, (8//",6,2,math_novar,False,True
(7-4)*5=,"15
Question:",15,3,math_novar,False,True
(8+6)+3=,8+(6+3,17,14,math_novar,False,False
(1+7)*5=,"40. So,",40,8,math_novar,False,True
(2//2)*3=,"3
Fact: (",3,1,math_novar,False,True
(8//5)+4=,1+4=,5,1,math_novar,False,False
(4+9)//8=,"1. So,",1,13,math_novar,False,True
(8*6)*2=,"96
Fact:",96,48,math_novar,False,True
(4+4)//8=,"1, (4+",1,8,math_novar,False,True
(2+7)-1=,"8
Question: What",8,9,math_novar,False,True
(7+4)+8=,7+(4+8,19,11,math_novar,False,False
(8+5)-8=,"5
Fact: (",5,13,math_novar,False,True
(9+3)//2=,"6, (9+",6,12,math_novar,False,True
(1-9)*2=,"16, (2",-16,-8,math_novar,False,False
(9*5)-9=,36. What is,36,45,math_novar,False,True
(4-6)+8=,"6
Claim:",6,-2,math_novar,False,True
(6-2)*7=,"28
Question:",28,4,math_novar,False,True
(6-6)+8=,"8
Question: What",8,0,math_novar,False,True
(9-9)-7=,"-7
Fact:",-7,0,math_novar,False,True
(5-3)+5=,"7
Question: What",7,2,math_novar,False,True
(1*2)*6=,12 and 1,12,2,math_novar,False,True
(7//6)//7=,7//6 divided,0,1,math_novar,False,False
(2-3)+1=,"0. So,",0,-1,math_novar,False,True
(2+2)*9=,"36
Question",36,4,math_novar,False,True
(9+2)//6=,1.833,1,11,math_novar,False,True
(5//4)-4=,-3.25,-3,1,math_novar,False,True
(2-4)-3=,"-5
Fact:",-5,-2,math_novar,False,True
(1*8)//5=,"1, (1*",1,8,math_novar,False,True
(8//6)*4=,5.33,4,1,math_novar,False,False
(2*3)*8=,48 and 2,48,6,math_novar,False,True
(1*3)*7=,21 and 1,21,3,math_novar,False,True
(7*8)+3=,"59
Fact:",59,56,math_novar,False,True
(1*5)//2=,"2.5, but",2,5,math_novar,False,True
(2-9)*2=,"-14
Fact",-14,-7,math_novar,False,True
(8-6)+6=,"8
Claim:",8,2,math_novar,False,True
(6//5)+6=,6//5 +,7,1,math_novar,False,False
(8//4)//4=,(8//4)//,0,2,math_novar,False,False
(6+3)//5=,"1.8, but",1,9,math_novar,False,True
(4+5)-3=,"6
Question: What",6,9,math_novar,False,True
(3-7)//2=,"-2
Fact:",-2,-4,math_novar,False,True
(2*4)//4=,"2
Fact: (",2,8,math_novar,False,True
(8//4)+3=,"5
Fact:",5,2,math_novar,False,True
(1//9)-1=,-8/9,-1,0,math_novar,False,False
(7*1)-3=,"4, (7*",4,7,math_novar,False,True
(8-5)+3=,"6
Question: What",6,3,math_novar,False,True
(7//2)+3=,"5
Fact:",6,3,math_novar,False,False
(8-9)-3=,"-2
Fact:",-4,-1,math_novar,False,False
(8-1)*8=,"56
Fact:",56,7,math_novar,False,True
(2//3)//5=,2//15.,0,0,math_novar,False,False
(7+9)//3=,5.33,5,16,math_novar,False,True
(7-9)+8=,"6
Question: What",6,-2,math_novar,False,True
(4//4)*7=,"7
Fact: (",7,1,math_novar,False,True
(4+2)+9=,4+(2+9,15,6,math_novar,False,False
(7+6)*3=,"39
Fact:",39,13,math_novar,False,True
(2-1)//2=,"0.5
Fact",0,1,math_novar,False,True
(4+9)-5=,"8
Claim:",8,13,math_novar,False,True
(6*4)-7=,"17
Question:",17,24,math_novar,False,True
(9-1)//9=,0.88,0,8,math_novar,False,True
(6+8)+9=,6+(8+9,23,14,math_novar,False,False
(1*8)-1=,"7, (2*",7,8,math_novar,False,True
(7*4)+9=,"37
Fact:",37,28,math_novar,False,True
(4+3)*7=,"49
Fact:",49,7,math_novar,False,True
(5*5)+8=,"33
Question:",33,25,math_novar,False,True
(5+4)-3=,"6
Question: What",6,9,math_novar,False,True
(6*7)-9=,"33
Question:",33,42,math_novar,False,True
(8*9)//2=,"36
Fact:",36,72,math_novar,False,True
(2//5)+8=,10. So,8,0,math_novar,False,False
(1-9)*9=,"81, (",-72,-8,math_novar,False,False
(1*2)+8=,"10
Question:",10,2,math_novar,False,True
(8//2)//2=,"2. So,",2,4,math_novar,False,True
(6+7)-1=,"12
Question:",12,13,math_novar,False,True
(4+9)+4=,"17
Question:",17,13,math_novar,False,True
(1*9)+4=,"13, (2",13,9,math_novar,False,True
(4-6)//8=,-0.25,-1,-2,math_novar,False,False
10 + 10 =,"20
Question",20,0,two_digit_addition,False,True
10 + 11 =,"21
Question",21,1,two_digit_addition,False,True
10 + 12 =,"22
Question",22,2,two_digit_addition,False,True
10 + 13 =,"23
Question",23,3,two_digit_addition,False,True
10 + 14 =,"24
Question",24,4,two_digit_addition,False,True
10 + 15 =,"25
Question",25,5,two_digit_addition,False,True
10 + 16 =,"26
Question",26,6,two_digit_addition,False,True
10 + 17 =,27.,27,7,two_digit_addition,True,True
10 + 18 =,28.,28,8,two_digit_addition,True,True
10 + 19 =,"29
Question",29,9,two_digit_addition,False,True
10 + 20 =,"30
Question",30,0,two_digit_addition,False,True
10 + 21 =,"31
Question",31,1,two_digit_addition,False,True
10 + 22 =,"32
Question",32,2,two_digit_addition,False,True
10 + 23 =,"33
Question",33,3,two_digit_addition,False,True
10 + 24 =,"34
Question",34,4,two_digit_addition,False,True
10 + 25 =,"35
Question",35,5,two_digit_addition,False,True
10 + 26 =,"36
Question",36,6,two_digit_addition,False,True
10 + 27 =,"37
Question",37,7,two_digit_addition,False,True
10 + 28 =,"38
Fact",38,8,two_digit_addition,False,True
10 + 29 =,"39
Question",39,9,two_digit_addition,False,True
10 + 30 =,"40
Question",40,0,two_digit_addition,False,True
10 + 31 =,"41
Question",41,1,two_digit_addition,False,True
10 + 32 =,"42
Question",42,2,two_digit_addition,False,True
10 + 33 =,43.,43,3,two_digit_addition,True,True
10 + 34 =,"44
Question",44,4,two_digit_addition,False,True
10 + 35 =,45.,45,5,two_digit_addition,True,True
10 + 36 =,46.,46,6,two_digit_addition,True,True
10 + 37 =,47.,47,7,two_digit_addition,True,True
10 + 38 =,"48
Question",48,8,two_digit_addition,False,True
10 + 39 =,"49
Question",49,9,two_digit_addition,False,True
10 + 40 =,"50
Question",50,0,two_digit_addition,False,True
10 + 41 =,"51
Question",51,1,two_digit_addition,False,True
10 + 42 =,"52
Question",52,2,two_digit_addition,False,True
10 + 43 =,"53
Question",53,3,two_digit_addition,False,True
10 + 44 =,"54
Question",54,4,two_digit_addition,False,True
10 + 45 =,55.,55,5,two_digit_addition,True,True
10 + 46 =,"56
Question",56,6,two_digit_addition,False,True
10 + 47 =,"57
Question",57,7,two_digit_addition,False,True
10 + 48 =,"58
Question",58,8,two_digit_addition,False,True
10 + 49 =,"59
Fact",59,9,two_digit_addition,False,True
10 + 50 =,"60
Question",60,0,two_digit_addition,False,True
10 + 51 =,"61
Question",61,1,two_digit_addition,False,True
10 + 52 =,"62
Question",62,2,two_digit_addition,False,True
10 + 53 =,"63
Question",63,3,two_digit_addition,False,True
10 + 54 =,"64
Question",64,4,two_digit_addition,False,True
10 + 55 =,"65
Question",65,5,two_digit_addition,False,True
10 + 56 =,"66
Question",66,6,two_digit_addition,False,True
10 + 57 =,"67
Question",67,7,two_digit_addition,False,True
10 + 58 =,"68
Question",68,8,two_digit_addition,False,True
10 + 59 =,"69
Question",69,9,two_digit_addition,False,True
10 + 60 =,"70
Question",70,0,two_digit_addition,False,True
10 + 61 =,"71
Question",71,1,two_digit_addition,False,True
10 + 62 =,"72
Question",72,2,two_digit_addition,False,True
10 + 63 =,"73
Question",73,3,two_digit_addition,False,True
10 + 64 =,"74
Question",74,4,two_digit_addition,False,True
10 + 65 =,"75
Question",75,5,two_digit_addition,False,True
10 + 66 =,"76
Question",76,6,two_digit_addition,False,True
10 + 67 =,"77
Question",77,7,two_digit_addition,False,True
10 + 68 =,"78
Question",78,8,two_digit_addition,False,True
10 + 69 =,"79
Question",79,9,two_digit_addition,False,True
10 + 70 =,"80
Question",80,0,two_digit_addition,False,True
10 + 71 =,"81
Question",81,1,two_digit_addition,False,True
10 + 72 =,"82
Question",82,2,two_digit_addition,False,True
10 + 73 =,"83
Question",83,3,two_digit_addition,False,True
10 + 74 =,"84
Question",84,4,two_digit_addition,False,True
10 + 75 =,85.,85,5,two_digit_addition,True,True
10 + 76 =,86.,86,6,two_digit_addition,True,True
10 + 77 =,"87
Question",87,7,two_digit_addition,False,True
10 + 78 =,88.,88,8,two_digit_addition,True,True
10 + 79 =,"89
Question",89,9,two_digit_addition,False,True
10 + 80 =,"90
Fact",90,0,two_digit_addition,False,True
10 + 81 =,"91
Fact",91,1,two_digit_addition,False,True
10 + 82 =,92.,92,2,two_digit_addition,True,True
10 + 83 =,93.,93,3,two_digit_addition,True,True
10 + 84 =,"94
Fact",94,4,two_digit_addition,False,True
10 + 85 =,95.,95,5,two_digit_addition,True,True
10 + 86 =,96.,96,6,two_digit_addition,True,True
10 + 87 =,"97
Question",97,7,two_digit_addition,False,True
10 + 88 =,"98
Fact",98,8,two_digit_addition,False,True
10 + 89 =,"99
Fact",99,9,two_digit_addition,False,True
10 + 90 =,100,100,0,two_digit_addition,True,True
10 + 91 =,101,101,1,two_digit_addition,True,True
10 + 92 =,102,102,2,two_digit_addition,True,True
10 + 93 =,103,103,3,two_digit_addition,True,True
10 + 94 =,104,104,4,two_digit_addition,True,True
10 + 95 =,105,105,5,two_digit_addition,True,True
10 + 96 =,106,106,6,two_digit_addition,True,True
10 + 97 =,107,107,7,two_digit_addition,True,True
10 + 98 =,108,108,8,two_digit_addition,True,True
10 + 99 =,109,109,9,two_digit_addition,True,True
11 + 10 =,"21
Question",21,1,two_digit_addition,False,True
11 + 11 =,"22
Question",22,2,two_digit_addition,False,True
11 + 12 =,"23
Question",23,3,two_digit_addition,False,True
11 + 13 =,"24
Claim",24,4,two_digit_addition,False,True
11 + 14 =,25.,25,5,two_digit_addition,True,True
11 + 15 =,"26
Question",26,6,two_digit_addition,False,True
11 + 16 =,"27
Question",27,7,two_digit_addition,False,True
11 + 17 =,28.,28,8,two_digit_addition,True,True
11 + 18 =,"29
Question",29,9,two_digit_addition,False,True
11 + 19 =,"30
Question",30,10,two_digit_addition,False,True
11 + 20 =,"31
Question",31,1,two_digit_addition,False,True
11 + 21 =,32.,32,2,two_digit_addition,True,True
11 + 22 =,"33
Fact",33,3,two_digit_addition,False,True
11 + 23 =,"34
Question",34,4,two_digit_addition,False,True
11 + 24 =,"35
Question",35,5,two_digit_addition,False,True
11 + 25 =,36.,36,6,two_digit_addition,True,True
11 + 26 =,"37
Question",37,7,two_digit_addition,False,True
11 + 27 =,38.,38,8,two_digit_addition,True,True
11 + 28 =,"39
Question",39,9,two_digit_addition,False,True
11 + 29 =,40.,40,10,two_digit_addition,True,True
11 + 30 =,"41
Question",41,1,two_digit_addition,False,True
11 + 31 =,"42
Fact",42,2,two_digit_addition,False,True
11 + 32 =,"43
Question",43,3,two_digit_addition,False,True
11 + 33 =,44.,44,4,two_digit_addition,True,True
11 + 34 =,"45
Question",45,5,two_digit_addition,False,True
11 + 35 =,46.,46,6,two_digit_addition,True,True
11 + 36 =,47.,47,7,two_digit_addition,True,True
11 + 37 =,"48
Question",48,8,two_digit_addition,False,True
11 + 38 =,"49
Question",49,9,two_digit_addition,False,True
11 + 39 =,"50
Question",50,10,two_digit_addition,False,True
11 + 40 =,"51
Fact",51,1,two_digit_addition,False,True
11 + 41 =,"52
Question",52,2,two_digit_addition,False,True
11 + 42 =,"53
Question",53,3,two_digit_addition,False,True
11 + 43 =,"54
Question",54,4,two_digit_addition,False,True
11 + 44 =,"55
Fact",55,5,two_digit_addition,False,True
11 + 45 =,"56
Question",56,6,two_digit_addition,False,True
11 + 46 =,"57
Question",57,7,two_digit_addition,False,True
11 + 47 =,"58
Question",58,8,two_digit_addition,False,True
11 + 48 =,"59
Question",59,9,two_digit_addition,False,True
11 + 49 =,"60
Fact",60,10,two_digit_addition,False,True
11 + 50 =,"61
Question",61,1,two_digit_addition,False,True
11 + 51 =,"62
Question",62,2,two_digit_addition,False,True
11 + 52 =,"63
Question",63,3,two_digit_addition,False,True
11 + 53 =,"64
Question",64,4,two_digit_addition,False,True
11 + 54 =,"65
Question",65,5,two_digit_addition,False,True
11 + 55 =,"66
Question",66,6,two_digit_addition,False,True
11 + 56 =,"67
Question",67,7,two_digit_addition,False,True
11 + 57 =,"68
Question",68,8,two_digit_addition,False,True
11 + 58 =,"69
Question",69,9,two_digit_addition,False,True
11 + 59 =,"70
Fact",70,10,two_digit_addition,False,True
11 + 60 =,"71
Question",71,1,two_digit_addition,False,True
11 + 61 =,"72
Fact",72,2,two_digit_addition,False,True
11 + 62 =,"73
Question",73,3,two_digit_addition,False,True
11 + 63 =,"74
Question",74,4,two_digit_addition,False,True
11 + 64 =,"75
Question",75,5,two_digit_addition,False,True
11 + 65 =,76.,76,6,two_digit_addition,True,True
11 + 66 =,"77
Fact",77,7,two_digit_addition,False,True
11 + 67 =,"78
Question",78,8,two_digit_addition,False,True
11 + 68 =,"79
Question",79,9,two_digit_addition,False,True
11 + 69 =,"80
Question",80,10,two_digit_addition,False,True
11 + 70 =,"81
Fact",81,1,two_digit_addition,False,True
11 + 71 =,"82
Fact",82,2,two_digit_addition,False,True
11 + 72 =,"83
Question",83,3,two_digit_addition,False,True
11 + 73 =,"84
Question",84,4,two_digit_addition,False,True
11 + 74 =,"85
Question",85,5,two_digit_addition,False,True
11 + 75 =,86.,86,6,two_digit_addition,True,True
11 + 76 =,"87
Question",87,7,two_digit_addition,False,True
11 + 77 =,"88
Fact",88,8,two_digit_addition,False,True
11 + 78 =,"89
Question",89,9,two_digit_addition,False,True
11 + 79 =,90.,90,10,two_digit_addition,True,True
11 + 80 =,"91
Fact",91,1,two_digit_addition,False,True
11 + 81 =,92.,92,2,two_digit_addition,True,True
11 + 82 =,93.,93,3,two_digit_addition,True,True
11 + 83 =,94.,94,4,two_digit_addition,True,True
11 + 84 =,95.,95,5,two_digit_addition,True,True
11 + 85 =,96.,96,6,two_digit_addition,True,True
11 + 86 =,97.,97,7,two_digit_addition,True,True
11 + 87 =,98.,98,8,two_digit_addition,True,True
11 + 88 =,"99
Fact",99,9,two_digit_addition,False,True
11 + 89 =,100,100,10,two_digit_addition,True,True
11 + 90 =,101,101,1,two_digit_addition,True,True
11 + 91 =,102,102,2,two_digit_addition,True,True
11 + 92 =,103,103,3,two_digit_addition,True,True
11 + 93 =,104,104,4,two_digit_addition,True,True
11 + 94 =,105,105,5,two_digit_addition,True,True
11 + 95 =,106,106,6,two_digit_addition,True,True
11 + 96 =,107,107,7,two_digit_addition,True,True
11 + 97 =,108,108,8,two_digit_addition,True,True
11 + 98 =,109,109,9,two_digit_addition,True,True
11 + 99 =,110,110,10,two_digit_addition,True,True
12 + 10 =,"22
Question",22,2,two_digit_addition,False,True
12 + 11 =,"23
Question",23,3,two_digit_addition,False,True
12 + 12 =,"24
Question",24,4,two_digit_addition,False,True
12 + 13 =,25. Is,25,5,two_digit_addition,False,True
12 + 14 =,"26
Question",26,6,two_digit_addition,False,True
12 + 15 =,"27
Question",27,7,two_digit_addition,False,True
12 + 16 =,28.,28,8,two_digit_addition,True,True
12 + 17 =,"29
Question",29,9,two_digit_addition,False,True
12 + 18 =,"30
Question",30,10,two_digit_addition,False,True
12 + 19 =,"31
Question",31,11,two_digit_addition,False,True
12 + 20 =,32.,32,2,two_digit_addition,True,True
12 + 21 =,"33
Question",33,3,two_digit_addition,False,True
12 + 22 =,"34
Question",34,4,two_digit_addition,False,True
12 + 23 =,"35
Question",35,5,two_digit_addition,False,True
12 + 24 =,"36
Question",36,6,two_digit_addition,False,True
12 + 25 =,37.,37,7,two_digit_addition,True,True
12 + 26 =,"38
Question",38,8,two_digit_addition,False,True
12 + 27 =,39.,39,9,two_digit_addition,True,True
12 + 28 =,40.,40,10,two_digit_addition,True,True
12 + 29 =,"41
Question",41,11,two_digit_addition,False,True
12 + 30 =,42.,42,2,two_digit_addition,True,True
12 + 31 =,"43
Question",43,3,two_digit_addition,False,True
12 + 32 =,44.,44,4,two_digit_addition,True,True
12 + 33 =,"45
Question",45,5,two_digit_addition,False,True
12 + 34 =,46.,46,6,two_digit_addition,True,True
12 + 35 =,47.,47,7,two_digit_addition,True,True
12 + 36 =,48.,48,8,two_digit_addition,True,True
12 + 37 =,49.,49,9,two_digit_addition,True,True
12 + 38 =,"50
Question",50,10,two_digit_addition,False,True
12 + 39 =,"51
Question",51,11,two_digit_addition,False,True
12 + 40 =,"52
Fact",52,2,two_digit_addition,False,True
12 + 41 =,"53
Question",53,3,two_digit_addition,False,True
12 + 42 =,"54
Question",54,4,two_digit_addition,False,True
12 + 43 =,"55
Question",55,5,two_digit_addition,False,True
12 + 44 =,"56
Question",56,6,two_digit_addition,False,True
12 + 45 =,"57
Question",57,7,two_digit_addition,False,True
12 + 46 =,"58
Question",58,8,two_digit_addition,False,True
12 + 47 =,"59
Question",59,9,two_digit_addition,False,True
12 + 48 =,"60
Question",60,10,two_digit_addition,False,True
12 + 49 =,"61
Question",61,11,two_digit_addition,False,True
12 + 50 =,62.,62,2,two_digit_addition,True,True
12 + 51 =,"63
Question",63,3,two_digit_addition,False,True
12 + 52 =,"64
Fact",64,4,two_digit_addition,False,True
12 + 53 =,"65
Question",65,5,two_digit_addition,False,True
12 + 54 =,"66
Question",66,6,two_digit_addition,False,True
12 + 55 =,"67
Question",67,7,two_digit_addition,False,True
12 + 56 =,68.,68,8,two_digit_addition,True,True
12 + 57 =,"69
Question",69,9,two_digit_addition,False,True
12 + 58 =,70.,70,10,two_digit_addition,True,True
12 + 59 =,"71
Question",71,11,two_digit_addition,False,True
12 + 60 =,"72
Fact",72,2,two_digit_addition,False,True
12 + 61 =,"73
Question",73,3,two_digit_addition,False,True
12 + 62 =,74.,74,4,two_digit_addition,True,True
12 + 63 =,"75
Fact",75,5,two_digit_addition,False,True
12 + 64 =,76.,76,6,two_digit_addition,True,True
12 + 65 =,"77
Question",77,7,two_digit_addition,False,True
12 + 66 =,"78
Question",78,8,two_digit_addition,False,True
12 + 67 =,"79
Question",79,9,two_digit_addition,False,True
12 + 68 =,80.,80,10,two_digit_addition,True,True
12 + 69 =,"81
Claim",81,11,two_digit_addition,False,True
12 + 70 =,82.,82,2,two_digit_addition,True,True
12 + 71 =,"83
Question",83,3,two_digit_addition,False,True
12 + 72 =,"84
Question",84,4,two_digit_addition,False,True
