question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(5//1)+7=,"12
Fact:",12,5,math_novar,False,True
(3-6)*5=,-15. Use,-15,-3,math_novar,False,True
(9*2)//1=,"18
Fact:",18,18,math_novar,False,True
(3+3)*2=,12. What is,12,6,math_novar,False,True
(8*1)//8=,"1
Fact: (",1,8,math_novar,False,True
(6//6)//4=,"0
Fact:",0,1,math_novar,False,True
(5+8)+6=,5+(8+6,19,13,math_novar,False,False
(8-6)-1=,"1. So,",1,2,math_novar,False,True
(8+1)-6=,"3 - solution
Fact",3,9,math_novar,False,True
(3+8)*9=,"99
Fact:",99,11,math_novar,False,True
(8+6)*3=,"42
Fact:",42,14,math_novar,False,True
(2-4)-5=,-2-5=,-7,-2,math_novar,False,False
(3-2)//5=,1//5=0,0,1,math_novar,False,True
(4//3)+3=,"5
Fact: (",4,1,math_novar,False,False
(3-1)*8=,16. How can,16,2,math_novar,False,True
(1*7)//4=,"1, (2*",1,7,math_novar,False,True
(5//4)*2=,"2
Fact: (",2,1,math_novar,False,True
(1//8)+3=,3.12,3,0,math_novar,False,True
(8-4)*5=,20. Use this,20,4,math_novar,False,True
(4-7)-9=,(4-7-,-12,-3,math_novar,False,False
(6-1)-8=,-3. Use the,-3,5,math_novar,False,True
(1+2)//4=,"0.75,",0,3,math_novar,False,True
(5-6)*2=,-2. What is,-2,-1,math_novar,False,True
(6*4)//6=,"4.0
Fact",4,24,math_novar,False,True
(7+2)//5=,"1
Fact: (",1,9,math_novar,False,True
(9//4)//8=,2//8=0,0,2,math_novar,False,True
(9+3)-3=,9. What other facts,9,12,math_novar,False,True
(9+1)*6=,60. What is,60,10,math_novar,False,True
(2-3)//3=,1/3. So,-1,-1,math_novar,False,False
(9+9)-5=,"13
Fact:",13,18,math_novar,False,True
(9*7)*5=,9*(7*5,315,63,math_novar,False,False
(5+7)*1=,"12
Question:",12,12,math_novar,False,True
(3-3)//8=,"0
Fact:",0,0,math_novar,False,True
(1*2)-9=,"-7
Fact:",-7,2,math_novar,False,True
(8+4)-4=,"8
Rule: If",8,12,math_novar,False,True
(7*3)*4=,7*(3*4,84,21,math_novar,False,False
(4*5)+3=,"23. So,",23,20,math_novar,False,True
(6-3)//2=,"1.5, which",1,3,math_novar,False,True
(6-9)//3=,"-1
Fact:",-1,-3,math_novar,False,True
(5//7)*2=,1.428,0,0,math_novar,False,False
(8//5)+9=,"10
Fact",10,1,math_novar,False,True
(8*8)-1=,"63
Fact:",63,64,math_novar,False,True
(7-3)-7=,-3. Use the,-3,4,math_novar,False,True
(8-2)-5=,"1
Fact:",1,6,math_novar,False,True
(7+4)+5=,7+(4+5,16,11,math_novar,False,False
(9*9)-6=,"85
Fact",75,81,math_novar,False,False
(3//2)-3=,-2.0,-2,1,math_novar,False,True
(8-8)//4=,"0. So, the",0,0,math_novar,False,True
(5+8)+4=,5+(8+4,17,13,math_novar,False,False
(9*5)//3=,"15
Fact:",15,45,math_novar,False,True
(2*1)//4=,"0, (2*",0,2,math_novar,False,True
(5//2)-7=,"-4
Fact:",-5,2,math_novar,False,False
(6*6)*3=,108,108,36,math_novar,True,True
(5*3)-7=,"8. So,",8,15,math_novar,False,True
(2+7)-9=,"0
Fact: (",0,9,math_novar,False,True
(3+8)//5=,"2
Fact: (",2,11,math_novar,False,True
(5-3)-9=,5-(3-9,-7,2,math_novar,False,False
(3+8)+8=,3+ (8+,19,11,math_novar,False,False
(9+7)//2=,"8, (9-",8,16,math_novar,False,True
(9-5)-9=,"-5
Fact:",-5,4,math_novar,False,True
(3-3)-1=,-1. Is this,-1,0,math_novar,False,True
(7+6)*2=,"26
Question:",26,13,math_novar,False,True
(2*4)+9=,"17
Fact:",17,8,math_novar,False,True
(3+7)+4=,3+(7+4,14,10,math_novar,False,False
(1*1)//7=,"0, (1*",0,1,math_novar,False,True
(4+4)+7=,"15
Fact",15,8,math_novar,False,True
(9+5)*2=,"28
(9",28,14,math_novar,False,True
(9*8)*8=,576,576,72,math_novar,True,True
(9*3)+3=,"30
Fact:",30,27,math_novar,False,True
(5*2)-7=,"3. So, the",3,10,math_novar,False,True
(5*3)*9=,135. Use,135,15,math_novar,False,True
(7+8)*7=,"105
Fact",105,15,math_novar,False,True
(3//7)//3=,3// (7//,0,0,math_novar,False,False
(1*2)*9=,18 and 1,18,2,math_novar,False,True
(2+2)-4=,"0. So, the",0,4,math_novar,False,True
(3-6)//9=,-1/3.,-1,-3,math_novar,False,True
(3//4)+8=,11.5.,8,0,math_novar,False,False
(6-4)-7=,(6-4-,-5,2,math_novar,False,False
(7-6)//2=,"0.5, but",0,1,math_novar,False,True
(1//4)//5=,1//20,0,0,math_novar,False,True
(5//2)//2=,2 and 5//,1,2,math_novar,False,False
(3-9)-1=,-6-1=,-7,-6,math_novar,False,False
(5-7)+6=,4. What is the,4,-2,math_novar,False,True
(5-3)//5=,"0.4
Fact",0,2,math_novar,False,True
(2+7)//6=,"1
Fact: (",1,9,math_novar,False,True
(6-3)*4=,12. How can,12,3,math_novar,False,True
(6*1)+4=,"10, (6",10,6,math_novar,False,True
(8-6)*6=,"12. So,",12,2,math_novar,False,True
(2//4)-3=,-3.5,-3,0,math_novar,False,True
(5*4)*1=,"20
Fact:",20,20,math_novar,False,True
(8//5)//9=,0 and 8//,0,1,math_novar,False,True
(4//7)*1=,4/7.,0,0,math_novar,False,False
(4*9)*3=,4*(9*3,108,36,math_novar,False,False
(6+2)//1=,8.0. But,8,8,math_novar,False,True
(3+7)//3=,"3
Fact: (",3,10,math_novar,False,True
(6*1)*7=,"42
Question:",42,6,math_novar,False,True
(4//6)//4=,4// (6,0,0,math_novar,False,False
(8*2)*1=,"16
Question:",16,16,math_novar,False,True
(3-8)*7=,"-35
What",-35,-5,math_novar,False,True
(8//1)+8=,"16
Fact:",16,8,math_novar,False,True
(1-6)//8=,-1.87,-1,-5,math_novar,False,True
(3//8)-8=,-5.62,-8,0,math_novar,False,False
(8*1)*7=,56 and 8,56,8,math_novar,False,True
(4//5)-4=,-4.2,-4,0,math_novar,False,True
(1-8)*5=,"-35
Fact",-35,-7,math_novar,False,True
(6+4)+8=,6+(4+8,18,10,math_novar,False,False
(4*1)//7=,"0, (4*",0,4,math_novar,False,True
(3+8)-4=,"7
Fact: (",7,11,math_novar,False,True
(2//8)-6=,-6.75,-6,0,math_novar,False,True
(1//1)-6=,"-5
Fact:",-5,1,math_novar,False,True
(1//1)*2=,2. But in Python,2,1,math_novar,False,True
(8-1)+7=,14. Use this,14,7,math_novar,False,True
(6//5)-2=,"-1
Fact:",-1,1,math_novar,False,True
(8+3)//4=,2.0 in Python,2,11,math_novar,False,True
(2-7)-9=,2- (7-,-14,-5,math_novar,False,False
(3-6)+2=,-1. What is,-1,-3,math_novar,False,True
(3+1)*8=,"32. So,",32,4,math_novar,False,True
(4-1)+4=,"7. So, the",7,3,math_novar,False,True
(4-2)-1=,1. Which of the,1,2,math_novar,False,True
(2+8)-1=,"9
Fact:",9,10,math_novar,False,True
(7*8)-4=,"52
Question:",52,56,math_novar,False,True
(6*5)-1=,"29. So,",29,30,math_novar,False,True
(4-4)*1=,"0
Fact:",0,0,math_novar,False,True
(7//2)//7=,0 and 7//,0,3,math_novar,False,True
(8-1)*9=,"63, 6",63,7,math_novar,False,True
(3+6)-6=,"3
Question: What",3,9,math_novar,False,True
(8//1)-3=,"5. So, the",5,8,math_novar,False,True
(6-6)//6=,"0. So,",0,0,math_novar,False,True
(4//7)+5=,5.571,5,0,math_novar,False,True
(2+1)+1=,2+ (1+,4,3,math_novar,False,False
(7-2)+4=,9. Which of the,9,5,math_novar,False,True
(7+7)-3=,"11
Fact:",11,14,math_novar,False,True
(8*8)-5=,"59. So,",59,64,math_novar,False,True
(8*1)-4=,"4, (8*",4,8,math_novar,False,True
(1//6)-6=,-5/6.,-6,0,math_novar,False,False
(7//5)+3=,"4.0
Fact",4,1,math_novar,False,True
(4//6)+1=,1.666,1,0,math_novar,False,True
(7+4)*6=,"66
Fact:",66,11,math_novar,False,True
(4*7)+4=,"32
Question:",32,28,math_novar,False,True
(7+6)*6=,"78
Fact:",78,13,math_novar,False,True
(4*7)*3=,4*(7*3,84,28,math_novar,False,False
(6*4)+4=,"28
Fact:",28,24,math_novar,False,True
(4-2)//6=,1/3. So,0,2,math_novar,False,False
(9//8)+9=,10.9,10,1,math_novar,False,True
(8-3)-7=,"-2
What is",-2,5,math_novar,False,True
(7//3)-2=,1 and 7//,0,2,math_novar,False,False
(2+1)//8=,0.375,0,3,math_novar,False,True
(1*2)//9=,0. So 0,0,2,math_novar,False,True
(9+7)//3=,5.333,5,16,math_novar,False,True
(8*4)*4=,"128
Fact",128,32,math_novar,False,True
(6//8)*2=,"1.5
Fact",0,0,math_novar,False,False
(4-7)+5=,2. What is the,2,-3,math_novar,False,True
(6-8)*9=,"-18
Question",-18,-2,math_novar,False,True
(5*8)-7=,33. What is,33,40,math_novar,False,True
(2//3)//2=,2// (3,0,0,math_novar,False,False
(4+5)+6=,4+(5+6,15,9,math_novar,False,False
(5//1)//6=,"0.0, but",0,5,math_novar,False,True
(1-3)+9=,7. What is the,7,-2,math_novar,False,True
(8-6)+3=,5. Is this fact,5,2,math_novar,False,True
(6+3)-2=,7. Is this fact,7,9,math_novar,False,True
(9+6)//2=,7.5? -,7,15,math_novar,False,True
(6//4)//7=,1//7=0,0,1,math_novar,False,True
(5+7)+4=,5+(7+4,16,12,math_novar,False,False
(4+3)+8=,4+(3+8,15,7,math_novar,False,False
(6*5)//7=,"4
Fact: (",4,30,math_novar,False,True
(9-7)+6=,8. How can you,8,2,math_novar,False,True
(6-4)//8=,0.25,0,2,math_novar,False,True
(2*5)*9=,90. Use the,90,10,math_novar,False,True
(5+4)-8=,"1, (1+",1,9,math_novar,False,True
(4//3)-3=,-5/3.,-2,1,math_novar,False,False
(8//6)+8=,8//6 is,9,1,math_novar,False,False
(5*3)+1=,"16, (1",16,15,math_novar,False,True
(3*5)-4=,"11
Fact:",11,15,math_novar,False,True
(5//8)+8=,5.62,8,0,math_novar,False,False
(3-2)+2=,3. Is this fact,3,1,math_novar,False,True
(4-7)+4=,-3+4=,1,-3,math_novar,False,False
(1*7)*9=,63 and (7,63,7,math_novar,False,True
(9-8)-5=,"-4
Fact:",-4,1,math_novar,False,True
(6//4)*8=,16.0.,8,1,math_novar,False,False
(8*6)+1=,"49
Fact:",49,48,math_novar,False,True
(4+3)*4=,"28
Fact:",28,7,math_novar,False,True
(2+6)-8=,"0
Fact:",0,8,math_novar,False,True
(5+8)*7=,"91
Question:",91,13,math_novar,False,True
(5-2)+7=,10. What is,10,3,math_novar,False,True
(8//8)*1=,"1
Fact:",1,1,math_novar,False,True
(5//3)*8=,6.66,8,1,math_novar,False,False
(1*1)+3=,"4, (2*",4,1,math_novar,False,True
(8+7)//7=,2 and (8+,2,15,math_novar,False,True
(1+6)-2=,5. Is this fact,5,7,math_novar,False,True
(3//3)//1=,1 and 3//(,1,1,math_novar,False,True
(2+1)-2=,2+ (1-,1,3,math_novar,False,True
(4-1)-2=,"1
Fact: (",1,3,math_novar,False,True
(1*7)+9=,"16, (2",16,7,math_novar,False,True
(3//6)//4=,3// (6,0,0,math_novar,False,False
(6+1)+7=,6+(1+7,14,7,math_novar,False,False
(8*9)-8=,"64
Fact:",64,72,math_novar,False,True
(6+6)*6=,72. How can,72,12,math_novar,False,True
(6-4)//6=,0.333,0,2,math_novar,False,True
(2*6)*3=,2*(6*3,36,12,math_novar,False,False
(8//2)//9=,0. But 8,0,4,math_novar,False,True
(1-9)*6=,"-48
Fact",-48,-8,math_novar,False,True
(6//8)-8=,-10. What,-8,0,math_novar,False,False
(5+8)+9=,5+(8+9,22,13,math_novar,False,False
(8-9)+8=,7. Is this correct,7,-1,math_novar,False,True
(9-2)+8=,15. Use the,15,7,math_novar,False,True
(7*2)//2=,"7
Question: What",7,14,math_novar,False,True
(1//8)-8=,(1/8),-8,0,math_novar,False,False
(9+1)-4=,6. Insert operation (+,6,10,math_novar,False,True
(9+9)-7=,"11
Fact:",11,18,math_novar,False,True
(7-3)-4=,0. Which property is,0,4,math_novar,False,True
(4+6)-7=,"3
(4+",3,10,math_novar,False,True
(5-8)-8=,5- (8-,-11,-3,math_novar,False,False
(3-4)//4=,-1//4=,-1,-1,math_novar,False,True
(9-8)//2=,"0.5, but",0,1,math_novar,False,True
(1-1)//3=,"0, (1-",0,0,math_novar,False,True
(6*9)//4=,13.5,13,54,math_novar,False,True
(4//3)+8=,4 divided by,9,1,math_novar,False,False
(4//4)//8=,"0.0
Fact",0,1,math_novar,False,True
(7+7)+3=,7+(7+3,17,14,math_novar,False,False
(6-9)-2=,6- (9-,-5,-3,math_novar,False,False
(9//9)-4=,"-3
Fact:",-3,1,math_novar,False,True
(2-7)+1=,-4. What is,-4,-5,math_novar,False,True
(9-9)+5=,"5
Question: What",5,0,math_novar,False,True
(8//7)+8=,"9
Fact: (",9,1,math_novar,False,True
(8*4)+3=,"35
Fact:",35,32,math_novar,False,True
(8+9)//4=,"4
Question: What",4,17,math_novar,False,True
(7-1)-4=,"2
Fact:",2,6,math_novar,False,True
(2+8)+1=,2+(8+1,11,10,math_novar,False,False
(3-7)-1=,-1/4,-5,-4,math_novar,False,False
(6*8)*7=,6*(8*7,336,48,math_novar,False,False
(1-5)-4=,(1-5)-,-8,-4,math_novar,False,False
(6-5)*5=,"5, (5-",5,1,math_novar,False,True
(6//8)//5=,0 and 6//(,0,0,math_novar,False,True
(8//2)//6=,"?
Answer: 8",0,4,math_novar,False,False
(5*4)//4=,"5
Fact: (",5,20,math_novar,False,True
(3//4)//8=,3//(4//8,0,0,math_novar,False,False
(1+7)-7=,1. 1+,1,8,math_novar,False,True
(4//8)-5=,-5.5,-5,0,math_novar,False,True
(4*4)-7=,"9. So,",9,16,math_novar,False,True
(5+3)//1=,"8
Fact: (",8,8,math_novar,False,True
(1-7)*1=,"-6
Fact:",-6,-6,math_novar,False,True
(7-6)+4=,"5
Fact:",5,1,math_novar,False,True
(5+7)//6=,"2
Fact: (",2,12,math_novar,False,True
(2//5)//3=,2//(5//3,0,0,math_novar,False,False
(9*4)-4=,32.,32,36,math_novar,True,True
(2+7)*6=,54. What is,54,9,math_novar,False,True
(1//6)//5=,(1// (6,0,0,math_novar,False,False
(4*1)*9=,"36
Question:",36,4,math_novar,False,True
(3*1)//1=,"3.0, (",3,3,math_novar,False,True
(6-8)//6=,(6-8)/,-1,-2,math_novar,False,False
(4//7)-5=,-3.42,-5,0,math_novar,False,False
(1-7)//4=,"-1, (1",-2,-6,math_novar,False,False
(1-8)+3=,-4. What is,-4,-7,math_novar,False,True
(7-9)-7=,-2-7=,-9,-2,math_novar,False,False
(3*7)+5=,"26
Fact:",26,21,math_novar,False,True
(2//2)-2=,"-1
Fact:",-1,1,math_novar,False,True
(6-1)+4=,"9, but (1",9,5,math_novar,False,True
(9//8)*2=,"2.0
Fact",2,1,math_novar,False,True
(8-9)+7=,6 and (6-,6,-1,math_novar,False,True
(4//4)//4=,1//4=0,0,1,math_novar,False,True
(6*9)//1=,"54
Fact:",54,54,math_novar,False,True
(7-2)//4=,1.25.,1,5,math_novar,False,True
(7*1)//7=,"1, (7*",1,7,math_novar,False,True
(2//6)-8=,-6.66,-8,0,math_novar,False,False
(7//3)-8=,"-6
Fact:",-6,2,math_novar,False,True
(6-7)-6=,1. Is this correct,-7,-1,math_novar,False,False
(2*1)*9=,"18
Fact:",18,2,math_novar,False,True
(9*5)-7=,"38. So,",38,45,math_novar,False,True
(3//1)//7=,4//7=0,0,3,math_novar,False,True
(7+1)//8=,"1, (7+",1,8,math_novar,False,True
(8-8)//8=,0. What is the,0,0,math_novar,False,True
(7//4)-7=,"-5
Fact:",-6,1,math_novar,False,False
(5+2)*6=,"42
Fact:",42,7,math_novar,False,True
(8-6)*4=,"8
Question: What",8,2,math_novar,False,True
(8*4)+5=,"37. So,",37,32,math_novar,False,True
(4-6)-5=,-2-5=,-7,-2,math_novar,False,False
(2+3)+1=,2+(3+1,6,5,math_novar,False,False
(9//1)-2=,"7. So, the",7,9,math_novar,False,True
(7-2)//6=,0.833,0,5,math_novar,False,True
(1+8)-6=,3. What is the,3,9,math_novar,False,True
(7*7)//3=,"16
Fact:",16,49,math_novar,False,True
(8//4)//7=,2//7=0,0,2,math_novar,False,True
(1*5)+9=,"14, (1",14,5,math_novar,False,True
(8*9)*4=,288.,288,72,math_novar,True,True
(3//9)//5=,3//(9//,0,0,math_novar,False,False
(3*8)-8=,16. Use this,16,24,math_novar,False,True
(1-1)+9=,"9
Fact: (",9,0,math_novar,False,True
(8+8)+6=,22. Use the,22,16,math_novar,False,True
(4*7)*1=,28*1=,28,28,math_novar,False,True
(1+9)*2=,"20, (1",20,10,math_novar,False,True
(8*4)//5=,"6.4
Fact",6,32,math_novar,False,True
(7+1)-8=,"0
Fact: (",0,8,math_novar,False,True
(7//3)//5=,0 and 7//,0,2,math_novar,False,True
(6//3)//3=,2//3=0,0,2,math_novar,False,True
(3*2)*7=,3*(2*7,42,6,math_novar,False,False
(8+9)+5=,8+(9+5,22,17,math_novar,False,False
(2+8)-5=,"5
(2+",5,10,math_novar,False,True
(4+2)+1=,4+ (2+,7,6,math_novar,False,False
(7//1)+5=,12. Is this,12,7,math_novar,False,True
(8-9)//4=,"0.25,",-1,-1,math_novar,False,False
(8-3)*5=,25. Use this,25,5,math_novar,False,True
(5*4)+9=,"29
Fact:",29,20,math_novar,False,True
(5//4)-2=,-1.25,-1,1,math_novar,False,True
(1//1)*8=,"8. So, the",8,1,math_novar,False,True
(6-7)//5=,-1//5=,-1,-1,math_novar,False,True
(3+5)*7=,"56
Fact:",56,8,math_novar,False,True
(2+5)*1=,"7
Fact:",7,7,math_novar,False,True
(5+3)-2=,6. What is the,6,8,math_novar,False,True
(1+3)*5=,20. What is,20,4,math_novar,False,True
(7//3)//7=,0 and 7//,0,2,math_novar,False,True
(3-9)+1=,"-5
(3",-5,-6,math_novar,False,True
(4-4)-9=,4- (4-,-9,0,math_novar,False,False
(7+6)-9=,"4
Fact:",4,13,math_novar,False,True
(6+1)*7=,"49
Fact:",49,7,math_novar,False,True
(8*5)+8=,"48
Question:",48,40,math_novar,False,True
(1-6)*3=,-15. What,-15,-5,math_novar,False,True
(8-3)*1=,"5
Fact:",5,5,math_novar,False,True
(4+1)+3=,4+(1+3,8,5,math_novar,False,False
(8-4)+2=,6. Is the following,6,4,math_novar,False,True
(4+3)+9=,4+(3+9,16,7,math_novar,False,False
(9-3)-6=,"0
Fact:",0,6,math_novar,False,True
(9-2)-5=,"2
Fact:",2,7,math_novar,False,True
(7*1)//6=,"1, (7*",1,7,math_novar,False,True
(9*4)//5=,"7
Fact: (",7,36,math_novar,False,True
(3+7)-7=,"3
Question: What",3,10,math_novar,False,True
(1*5)+6=,"11, (2",11,5,math_novar,False,True
(1*5)*2=,10. What is,10,5,math_novar,False,True
(4*5)+8=,28. What is,28,20,math_novar,False,True
(8-3)*8=,"40
Fact:",40,5,math_novar,False,True
(9//2)//1=,4 and 9//,4,4,math_novar,False,True
(9*4)*8=,9*(4*,288,36,math_novar,False,False
(2//4)*3=,"1.5
Fact",0,0,math_novar,False,False
(8-8)//6=,0.0. So,0,0,math_novar,False,True
(4//3)-8=,-6.66,-7,1,math_novar,False,False
(6*2)//2=,"6
Fact: (",6,12,math_novar,False,True
(2-6)-4=,-2-4=,-8,-4,math_novar,False,False
(7-4)+7=,7- (4+,10,3,math_novar,False,False
(4//1)-4=,"0.0
Fact",0,4,math_novar,False,True
(8*7)+1=,"57
Fact:",57,56,math_novar,False,True
(7-3)+7=,11. Is this,11,4,math_novar,False,True
(8-4)*3=,12. What is,12,4,math_novar,False,True
(3*5)//4=,3.75=,3,15,math_novar,False,True
(4+5)-6=,"3, (3+",3,9,math_novar,False,True
(2+4)+7=,2+(4+7,13,6,math_novar,False,False
(2-1)+2=,"3
Fact: (",3,1,math_novar,False,True
(1+7)*8=,64. What is,64,8,math_novar,False,True
(8//1)//6=,1 and 8//(,1,8,math_novar,False,True
(7-9)+5=,3+5=8,3,-2,math_novar,False,True
(3//8)*7=,2.625,0,0,math_novar,False,False
(8//9)+1=,"2. So,",1,0,math_novar,False,False
(9*5)-2=,43. What is,43,45,math_novar,False,True
(2*5)+2=,12. 2,12,10,math_novar,False,True
(8-7)*3=,"3. So, the",3,1,math_novar,False,True
(3//9)*2=,0.666,0,0,math_novar,False,True
(8+3)-4=,8+(3-4,7,11,math_novar,False,False
(5*8)*2=,"80
Question:",80,40,math_novar,False,True
(3-2)*7=,"7
Fact:",7,1,math_novar,False,True
(4//4)+9=,"10
Question:",10,1,math_novar,False,True
(2+9)+7=,2+(9+7,18,11,math_novar,False,False
(6//5)*4=,"4
Fact: (",4,1,math_novar,False,True
(5*7)-6=,29. What is,29,35,math_novar,False,True
(3+2)+1=,3+(2+1,6,5,math_novar,False,False
(7+6)-3=,"10
Fact:",10,13,math_novar,False,True
(1//8)+7=,7.125,7,0,math_novar,False,True
(5*6)//9=,"3.0
Fact",3,30,math_novar,False,True
(2//4)+4=,5. Is this correct,4,0,math_novar,False,False
(6-5)+4=,"5, (5-",5,1,math_novar,False,True
(8*2)*5=,8*(2*5,80,16,math_novar,False,False
(9-1)*5=,40. What is,40,8,math_novar,False,True
(5-7)*8=,- 16.,-16,-2,math_novar,False,False
(3//8)//1=,3// (8//,0,0,math_novar,False,False
(7//8)*2=,"1.0
Fact",0,0,math_novar,False,True
(8-7)//1=,1.0. So,1,1,math_novar,False,True
(2//8)+4=,5. What is the,4,0,math_novar,False,False
(6//2)+7=,"10
Fact:",10,3,math_novar,False,True
(1+9)+8=,"18, (1",18,10,math_novar,False,True
(7*5)//1=,"35
Fact:",35,35,math_novar,False,True
(3*5)//6=,"2
Fact: (",2,15,math_novar,False,True
(4*6)*8=,4*(6*8,192,24,math_novar,False,False
(4*4)*5=,80. How can,80,16,math_novar,False,True
(3*2)-2=,"4. So, the",4,6,math_novar,False,True
(5+4)+7=,5+(4+7,16,9,math_novar,False,False
(1//3)*5=,1.666,0,0,math_novar,False,False
(1//1)//9=,"0.0
Fact",0,1,math_novar,False,True
(2+5)*7=,"49
Fact:",49,7,math_novar,False,True
(4-1)+5=,8. What is the,8,3,math_novar,False,True
(8*9)-9=,"63
Question:",63,72,math_novar,False,True
(1-8)//9=,0.111,-1,-7,math_novar,False,False
(2//4)-4=,-3.5,-4,0,math_novar,False,False
(6-6)*3=,"0
Fact:",0,0,math_novar,False,True
(2*5)*1=,"10
Question:",10,10,math_novar,False,True
(1*8)+7=,"15, (1",15,8,math_novar,False,True
(9-2)+5=,12. Use the,12,7,math_novar,False,True
(1//2)-5=,32. What is,-5,0,math_novar,False,False
(3-9)//3=,"-2
Fact:",-2,-6,math_novar,False,True
(6//4)*1=,"1.5
Fact",1,1,math_novar,False,True
(6-3)+4=,7. Is this fact,7,3,math_novar,False,True
(7-3)+9=,13. Use the,13,4,math_novar,False,True
(6//3)//1=,2//1=2,2,2,math_novar,False,True
(4-4)//2=,"0, but (4",0,0,math_novar,False,True
(3-4)+4=,3. Which property is,3,-1,math_novar,False,True
(6+5)*5=,"55
Fact:",55,11,math_novar,False,True
(4//5)*5=,"4, but (4",0,0,math_novar,False,False
(5+6)*6=,"66
Fact:",66,11,math_novar,False,True
(5+5)-3=,"7
Fact:",7,10,math_novar,False,True
(1//2)+1=,"1.5
Fact",1,0,math_novar,False,True
(8*5)//7=,5. So 5,5,40,math_novar,False,True
(3+4)*8=,"56
Fact:",56,7,math_novar,False,True
(9//1)-1=,"8. So, the",8,9,math_novar,False,True
(5*4)+6=,"26
Question:",26,20,math_novar,False,True
(6+3)+1=,6+(3+1,10,9,math_novar,False,False
(4//9)+8=,8.444,8,0,math_novar,False,True
(4//1)//3=,1 and 4//(,1,4,math_novar,False,True
(8*9)*2=,"144
Question",144,72,math_novar,False,True
(8*9)//4=,"18
Fact:",18,72,math_novar,False,True
(1+5)*8=,"48
Fact:",48,6,math_novar,False,True
(5-9)+6=,2. What is the,2,-4,math_novar,False,True
(1-9)//1=,"0
Fact: (",-8,-8,math_novar,False,False
(7-6)+5=,"6
Fact:",6,1,math_novar,False,True
(1+4)-9=,"-4
Fact:",-4,5,math_novar,False,True
(5-2)//7=,0.428,0,3,math_novar,False,True
(6*6)*9=,324,324,36,math_novar,True,True
(7*7)-7=,"42
Fact:",42,49,math_novar,False,True
(2+9)+3=,2+(9+3,14,11,math_novar,False,False
(5-4)+2=,"3
Fact:",3,1,math_novar,False,True
(9//8)//5=,1 and 9//,0,1,math_novar,False,False
(4*3)-7=,"5. So,",5,12,math_novar,False,True
(4*3)+3=,"15, (5",15,12,math_novar,False,True
(4//2)+2=,"4
Fact:",4,2,math_novar,False,True
(5*8)*4=,5*(8*4,160,40,math_novar,False,False
(1*4)*6=,"24, 1",24,4,math_novar,False,True
(6*8)//4=,"12
Fact:",12,48,math_novar,False,True
(1*6)*5=,30 and 1,30,6,math_novar,False,True
(6+6)*7=,84. How can,84,12,math_novar,False,True
(2-1)*9=,"9
Fact: (",9,1,math_novar,False,True
(4//8)//8=,0 and 4//,0,0,math_novar,False,True
(8+7)//2=,"7.5
Fact",7,15,math_novar,False,True
(9*3)*7=,9*(3*,189,27,math_novar,False,False
(2*9)*3=,2*(9*3,54,18,math_novar,False,False
(7*6)-9=,33. What is,33,42,math_novar,False,True
(1//2)//2=,"0, but 1",0,0,math_novar,False,True
(9*1)-1=,"8, (9*",8,9,math_novar,False,True
(2+8)+2=,2+ (8+,12,10,math_novar,False,False
(7+7)//6=,"2, but (7",2,14,math_novar,False,True
(2-2)-7=,"-7
Fact:",-7,0,math_novar,False,True
(9*7)//5=,12. 9,12,63,math_novar,False,True
(6//5)-6=,"-5
Fact:",-5,1,math_novar,False,True
(2+9)//3=,"3
Fact: (",3,11,math_novar,False,True
(9+7)//8=,"2, (9+",2,16,math_novar,False,True
(3//9)//3=,3// (9//,0,0,math_novar,False,False
(3*9)*8=,216. Use,216,27,math_novar,False,True
(8*1)//5=,"1
Fact: (",1,8,math_novar,False,True
(3*7)//9=,"2
Fact: (",2,21,math_novar,False,True
(1+3)//1=,"4
Fact: (",4,4,math_novar,False,True
(9*3)-9=,"18, (1",18,27,math_novar,False,True
(4-9)+2=,"-3. So,",-3,-5,math_novar,False,True
(5+1)//1=,"6
Fact: (",6,6,math_novar,False,True
(4*7)*7=,"196
Question",196,28,math_novar,False,True
(2//7)*2=,0.571,0,0,math_novar,False,True
(9*7)+9=,"90
Fact:",72,63,math_novar,False,False
(5-9)*7=,"-28
What",-28,-4,math_novar,False,True
(8*9)//1=,"72
Fact:",72,72,math_novar,False,True
(6//4)//5=,0 and 6//,0,1,math_novar,False,True
(7+5)//1=,"12
Fact:",12,12,math_novar,False,True
(7-4)+9=,12. Use the,12,3,math_novar,False,True
(4*8)+7=,39. Use this,39,32,math_novar,False,True
(8+8)-8=,"8
Question: What",8,16,math_novar,False,True
(4-1)//1=,3.0. So,3,3,math_novar,False,True
(4//3)*4=,5.333,4,1,math_novar,False,False
(8*7)-5=,"51
Question:",51,56,math_novar,False,True
(9+3)//8=,"1.5
Fact",1,12,math_novar,False,True
(7-7)//4=,"0. So,",0,0,math_novar,False,True
(2//3)-4=,-2/3.,-4,0,math_novar,False,False
(5//2)//9=,0 and 5//,0,2,math_novar,False,True
(6-5)//2=,"0.5, but",0,1,math_novar,False,True
(7+2)-1=,"8, (7+",8,9,math_novar,False,True
(6*6)+8=,"44
Fact:",44,36,math_novar,False,True
(9-9)*6=,"0
Question: What",0,0,math_novar,False,True
(8+5)-9=,"4, (12",4,13,math_novar,False,True
(2//7)+1=,1.285,1,0,math_novar,False,True
