question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(2*3)//3=,"2. So, the",2,6,math_novar,False,True
(2*2)//7=,0.571,0,4,math_novar,False,True
(6-6)+9=,9. Is the following,9,0,math_novar,False,True
(7-7)*1=,0. Is the following,0,0,math_novar,False,True
(5-5)*1=,0. Is the following,0,0,math_novar,False,True
(5*3)//4=,"3.75,",3,15,math_novar,False,True
(3//9)+4=,(3//9)+,4,0,math_novar,False,False
(5*9)//1=,"45. So,",45,45,math_novar,False,True
(8//4)+2=,4. Is the following,4,2,math_novar,False,True
(4+7)*2=,22. Is the,22,11,math_novar,False,True
(7*1)//2=,"3.5
Fact",3,7,math_novar,False,True
(7*5)-7=,28. Is the,28,35,math_novar,False,True
(3-2)*6=,6. Is the following,6,1,math_novar,False,True
(2-6)*5=,"-20
Fact",-20,-4,math_novar,False,True
(1*4)-7=,"-3
Fact:",-3,4,math_novar,False,True
(6-1)*2=,10. Is the,10,5,math_novar,False,True
(2//5)-9=,-9.2,-9,0,math_novar,False,True
(3*8)+4=,28. Is the,28,24,math_novar,False,True
(2//6)-3=,-3. Is the,-3,0,math_novar,False,True
(1*2)*4=,"8, 1*(",8,2,math_novar,False,True
(6-9)//9=,-1. Is this,-1,-3,math_novar,False,True
(3*2)-7=,-1. Is the,-1,6,math_novar,False,True
(3*8)*4=,3*(8*,96,24,math_novar,False,False
(3-9)-3=,-9. Is the,-9,-6,math_novar,False,True
(2-6)//9=,(2-6)/,-1,-4,math_novar,False,False
(2-7)+4=,-1. Is the,-1,-5,math_novar,False,True
(6+8)-1=,13. Is the,13,14,math_novar,False,True
(3+5)*8=,64.  What,64,8,math_novar,False,True
(6-2)+6=,10.  (,10,4,math_novar,False,True
(6*5)-5=,25. Is the,25,30,math_novar,False,True
(6-1)+9=,14. Is the,14,5,math_novar,False,True
(5//4)-5=,-4.5,-4,1,math_novar,False,True
(3-2)-3=,-2. Is the,-2,1,math_novar,False,True
(7-7)//6=,0. Is this correct,0,0,math_novar,False,True
(2-7)//1=,(2-7)//,-5,-5,math_novar,False,False
(5-2)+5=,8. Is the following,8,3,math_novar,False,True
(2-4)+9=,7. Is the following,7,-2,math_novar,False,True
(4+2)//2=,3. Is the following,3,6,math_novar,False,True
(1//7)//5=,(1//7)//,0,0,math_novar,False,False
(5+3)-3=,5. Is the following,5,8,math_novar,False,True
(2-7)//3=,-5/3.,-2,-5,math_novar,False,False
(7+9)-4=,12. Is the,12,16,math_novar,False,True
(8//4)+1=,3. Is the following,3,2,math_novar,False,True
(7*4)+6=,34.  What,34,28,math_novar,False,True
(9+3)+2=,14. Is the,14,12,math_novar,False,True
(1*4)-6=,"-2
Fact:",-2,4,math_novar,False,True
(3//4)+3=,3.75,3,0,math_novar,False,True
(2//7)//2=,2//14=,0,0,math_novar,False,False
(2*5)//6=,"1.0
Fact",1,10,math_novar,False,True
(5-1)-6=,-2. Is the,-2,4,math_novar,False,True
(9//5)*1=,1.8,1,1,math_novar,False,True
(8+8)//5=,"3.2
Fact",3,16,math_novar,False,True
(9*5)//5=,"9. So, the",9,45,math_novar,False,True
(3//8)-4=,-4.12,-4,0,math_novar,False,True
(2//2)+2=,2. Is the following,3,1,math_novar,False,False
(6+8)+1=,21. Is the,15,14,math_novar,False,False
(6-2)*2=,8.  What is,8,4,math_novar,False,True
(1+1)-4=,"-2
Fact:",-2,2,math_novar,False,True
(7+5)//6=,2. Is the following,2,12,math_novar,False,True
(9+1)-8=,2. Is the following,2,10,math_novar,False,True
(5*8)*8=,320.,320,40,math_novar,True,True
(7+6)+3=,20. Is the,16,13,math_novar,False,False
(6//2)+2=,5. Is the following,5,3,math_novar,False,True
(2-7)+2=,7. Is the following,-3,-5,math_novar,False,False
(4-1)//8=,3//8=,0,3,math_novar,False,False
(9//6)*3=,3. Is the following,3,1,math_novar,False,True
(8+5)+9=,22. Is the,22,13,math_novar,False,True
(2//1)//3=,2//1//3,0,2,math_novar,False,False
(5//6)//6=,5//6^2,0,0,math_novar,False,False
(7//9)//1=,7//9. Is,0,0,math_novar,False,False
(5+3)*8=,64.  What,64,8,math_novar,False,True
(2-6)-9=,-13. Is,-13,-4,math_novar,False,True
(7-7)*2=,0. Is the following,0,0,math_novar,False,True
(3*1)*2=,"6, (3*",6,3,math_novar,False,True
(6-6)//8=,0. Is the following,0,0,math_novar,False,True
(8*3)+6=,30.  What,30,24,math_novar,False,True
(8//4)//5=,2//5=0,0,2,math_novar,False,True
(8-9)+9=,8. Is this true,8,-1,math_novar,False,True
(4//1)-5=,-1. Is the,-1,4,math_novar,False,True
(7*7)//8=,5.937,6,49,math_novar,False,False
(8//6)+3=,3.0,4,1,math_novar,False,False
(5*1)*1=,5*1*1,5,5,math_novar,False,True
(8//5)//8=,"0 in Python, but",0,1,math_novar,False,True
(9-8)-6=,"-5
Fact:",-5,1,math_novar,False,True
(4//4)+1=,2. Is the following,2,1,math_novar,False,True
(6-4)//5=,0.4. Is,0,2,math_novar,False,True
(3//7)+1=,1.428,1,0,math_novar,False,True
(8+1)//1=,"9, (8+",9,9,math_novar,False,True
(4-3)-7=,-6. Is the,-6,1,math_novar,False,True
(1*5)//1=,"5, (2*",5,5,math_novar,False,True
(1+9)+3=,13. (1,13,10,math_novar,False,True
(7+5)-1=,11. Is the,11,12,math_novar,False,True
(1//2)*4=,"2. So, the",0,0,math_novar,False,False
(4-7)-6=,-9. Is the,-9,-3,math_novar,False,True
(8-9)//7=,1. Is this fact,-1,-1,math_novar,False,False
(7+5)*1=,12. 7,12,12,math_novar,False,True
(9*1)+7=,16.  (,16,9,math_novar,False,True
(6-4)*2=,4. Is the following,4,2,math_novar,False,True
(1//1)-3=,"-2
Fact:",-2,1,math_novar,False,True
(4-5)*5=,-5. Is the,-5,-1,math_novar,False,True
(6*4)*1=,24*1=,24,24,math_novar,False,True
(1+6)*2=,14. Is the,14,7,math_novar,False,True
(1+7)//5=,1.6. (,1,8,math_novar,False,True
(9//8)+7=,10.0,8,1,math_novar,False,False
(1//5)//6=,(1//6)//,0,0,math_novar,False,False
(5+1)+1=,"7, 5+(",7,6,math_novar,False,True
(3//6)-5=,-5. Is the,-5,0,math_novar,False,True
(3//6)*2=,1. Is the following,0,0,math_novar,False,False
(2//3)//1=,"1, (2//",0,0,math_novar,False,False
(6//5)+9=,1+9=,10,1,math_novar,False,False
(4+3)//4=,1.75.,1,7,math_novar,False,True
(7//1)*7=,49. 7,49,7,math_novar,False,True
(4+9)+5=,18.  What,18,13,math_novar,False,True
(4+9)+7=,20.  What,20,13,math_novar,False,True
(4*8)*8=,4* (8,256,32,math_novar,False,False
(9*6)*6=,324.,324,54,math_novar,True,True
(2*5)*6=,60.  What,60,10,math_novar,False,True
(5*3)+3=,18. Is the,18,15,math_novar,False,True
(2//2)+7=,7. Is the,8,1,math_novar,False,False
(5//5)-2=,0. Is the following,-1,1,math_novar,False,False
(8//4)//3=,2//3=0,0,2,math_novar,False,True
(1//7)*4=,4/7.,0,0,math_novar,False,False
(6//1)//4=,(6//1)//,1,6,math_novar,False,True
(5*7)//8=,35//8,4,35,math_novar,False,False
(3//7)*4=,1.71,0,0,math_novar,False,False
(7+2)-7=,2. Is the following,2,9,math_novar,False,True
(6-1)//9=,0.555,0,5,math_novar,False,True
(1+2)+1=,4. Is the following,4,3,math_novar,False,True
(7-3)//3=,(7-3)/,1,4,math_novar,False,False
(2-8)+6=,0. Is the following,0,-6,math_novar,False,True
(8-7)-8=,-7. Is the,-7,1,math_novar,False,True
(8*3)-9=,15. Is the,15,24,math_novar,False,True
(6*6)//4=,9.  What is,9,36,math_novar,False,True
(3*7)-8=,13. Is the,13,21,math_novar,False,True
(9*2)*8=,144.,144,18,math_novar,True,True
(6+6)+4=,16. Is the,16,12,math_novar,False,True
(7+3)//7=,1.428,1,10,math_novar,False,True
(4*4)-8=,8. Is the following,8,16,math_novar,False,True
(9-1)//6=,1.428,1,8,math_novar,False,True
(3*7)-1=,20.  What,20,21,math_novar,False,True
(3+8)+5=,16. Is the,16,11,math_novar,False,True
(5//3)-9=,-8. Is the,-8,1,math_novar,False,True
(5-5)*3=,0. Is the following,0,0,math_novar,False,True
(6-9)-9=,-12. Is,-12,-3,math_novar,False,True
(5//9)*3=,1.666,0,0,math_novar,False,False
(7+1)//9=,1. Is this true,0,8,math_novar,False,False
(5//8)*5=,1.562,0,0,math_novar,False,False
(5+9)+5=,19. Is the,19,14,math_novar,False,True
(4-9)+5=,0. Is the following,0,-5,math_novar,False,True
(6-3)-9=,-6. Is the,-6,3,math_novar,False,True
(4+8)+9=,21. Is the,21,12,math_novar,False,True
(7//5)*9=,12.6,9,1,math_novar,False,False
(6+4)+5=,15. Is the,15,10,math_novar,False,True
(6+1)*6=,42.  What,42,7,math_novar,False,True
(6*8)//6=,8.  What is,8,48,math_novar,False,True
(5+5)-5=,5. Is this true,5,10,math_novar,False,True
(7*7)+5=,54. 7,54,49,math_novar,False,True
(7+6)*4=,52. Is,52,13,math_novar,False,True
(9-5)-1=,3. Is the following,3,4,math_novar,False,True
(8+9)+1=,26. Is,18,17,math_novar,False,False
(8+4)*4=,48. Is the,48,12,math_novar,False,True
(7//9)-4=,-4.0,-4,0,math_novar,False,True
(1//4)//8=,(1//4)//,0,0,math_novar,False,False
(3//7)-6=,-6.28,-6,0,math_novar,False,True
(4+8)-3=,9. Is the following,9,12,math_novar,False,True
(9-2)-2=,5. Is the following,5,7,math_novar,False,True
(5*7)+8=,43. Is the,43,35,math_novar,False,True
(5-7)//5=,-2/5.,-1,-2,math_novar,False,False
(2-6)+5=,1. Is the following,1,-4,math_novar,False,True
(5*5)-4=,21. What is,21,25,math_novar,False,True
(1-9)//4=,"0. So, the",-2,-8,math_novar,False,False
(6-5)//4=,0.5? Is,0,1,math_novar,False,True
(6+6)-3=,9. Is the following,9,12,math_novar,False,True
(6//1)-7=,-1. Is the,-1,6,math_novar,False,True
(5*3)//9=,"1.5
But",1,15,math_novar,False,True
(6//3)+3=,5. Is the following,5,2,math_novar,False,True
(9*4)+4=,40. Is the,40,36,math_novar,False,True
(6//4)+5=,6 divided by,6,1,math_novar,False,True
(7-4)*6=,18. Is the,18,3,math_novar,False,True
(5-4)+5=,6. Is the following,6,1,math_novar,False,True
(1//2)-6=,-5.5,-6,0,math_novar,False,False
(6-9)+5=,2. Is the following,2,-3,math_novar,False,True
(3+4)*6=,42. Is the,42,7,math_novar,False,True
(6//5)-8=,-8. Is this,-7,1,math_novar,False,False
(8//9)+5=,5.88,5,0,math_novar,False,True
(7-2)//5=,1. Is this correct,1,5,math_novar,False,True
(2-2)*2=,0. Is the following,0,0,math_novar,False,True
(7-2)-8=,-3. Is the,-3,5,math_novar,False,True
(9-9)//5=,0. Is this correct,0,0,math_novar,False,True
(8-8)-4=,-4. Is the,-4,0,math_novar,False,True
(7*5)*9=,315.,315,35,math_novar,True,True
(4+7)-1=,10. Is the,10,11,math_novar,False,True
(4+2)-1=,5. Is the following,5,6,math_novar,False,True
(5+4)+5=,14. Is the,14,9,math_novar,False,True
(2*3)*3=,18.  What,18,6,math_novar,False,True
(5*8)-3=,37. Is the,37,40,math_novar,False,True
(2-1)-3=,-2. Is the,-2,1,math_novar,False,True
(3-1)+1=,3. Is this a,3,2,math_novar,False,True
(5//5)*9=,9. Is the following,9,1,math_novar,False,True
(6//9)+3=,3. What is,3,0,math_novar,False,True
(3//2)+3=,3//2+,4,1,math_novar,False,False
(2*1)-4=,"-2
Fact:",-2,2,math_novar,False,True
(1*8)*5=,"40, (2",40,8,math_novar,False,True
(4-7)-4=,-7. Is the,-7,-3,math_novar,False,True
(9+2)//4=,2.75.,2,11,math_novar,False,True
(3*6)//8=,2.25.,2,18,math_novar,False,True
(8*8)*2=,128. Is,128,64,math_novar,False,True
(9-5)//5=,(9-5)/,0,4,math_novar,False,False
(4-4)-7=,-7. Is the,-7,0,math_novar,False,True
(5-2)-1=,2. Which of the,2,3,math_novar,False,True
(2-4)*8=,-16.,-16,-2,math_novar,True,True
(2//6)//9=,(2//9)//,0,0,math_novar,False,False
(6-4)//2=,1. Is the following,1,2,math_novar,False,True
(9-6)-8=,-5. Is the,-5,3,math_novar,False,True
(6-4)//4=,"0.5
Fact",0,2,math_novar,False,True
(8*1)//7=,1.142,1,8,math_novar,False,True
(1//1)//5=,"1, (1//",0,1,math_novar,False,False
(9+7)+5=,21. Is the,21,16,math_novar,False,True
(1+9)-7=,3. What is the,3,10,math_novar,False,True
(6*8)*8=,384.,384,48,math_novar,True,True
(3*5)+9=,24.  What,24,15,math_novar,False,True
(8-2)//3=,2. Is the following,2,6,math_novar,False,True
(4*1)-7=,-3. Is the,-3,4,math_novar,False,True
(4//1)-6=,-2. Is the,-2,4,math_novar,False,True
(6-7)-3=,-4. Is the,-4,-1,math_novar,False,True
(2+2)+3=,7. Is the following,7,4,math_novar,False,True
(6//3)-6=,"-4
Fact:",-4,2,math_novar,False,True
(4-8)*4=,-16. Is,-16,-4,math_novar,False,True
(4*6)-4=,20. Is the,20,24,math_novar,False,True
(9-8)*2=,2. Is the following,2,1,math_novar,False,True
(4+6)-8=,2. Which of the,2,10,math_novar,False,True
(9+8)-5=,12. Is the,12,17,math_novar,False,True
(3+4)+7=,14. Is the,14,7,math_novar,False,True
(1//9)*4=,0.444,0,0,math_novar,False,True
(6+1)*9=,63. Is the,63,7,math_novar,False,True
(4+1)-8=,-3. Is the,-3,5,math_novar,False,True
(8-7)+7=,8. Is the following,8,1,math_novar,False,True
(7-4)+6=,9. Is the following,9,3,math_novar,False,True
(9//1)-9=,0. Is this correct,0,9,math_novar,False,True
(3-3)//5=,0. Is this correct,0,0,math_novar,False,True
(2+1)+7=,10. Is the,10,3,math_novar,False,True
(4-8)-4=,-8. Is the,-8,-4,math_novar,False,True
(6//2)*8=,24.  What,24,3,math_novar,False,True
(3//5)*9=,5.4,0,0,math_novar,False,False
(6//7)//1=,"1, (6//",0,0,math_novar,False,False
(4*2)+4=,12.  What,12,8,math_novar,False,True
(5+4)-7=,2. Which of the,2,9,math_novar,False,True
(4//7)+9=,13. Is,9,0,math_novar,False,False
(7-3)*2=,8. Is the following,8,4,math_novar,False,True
(6+7)//4=,3.25,3,13,math_novar,False,True
(5//8)-4=,-4.12,-4,0,math_novar,False,True
(4+6)*4=,40.  What,40,10,math_novar,False,True
(3+4)+4=,11. 3,11,7,math_novar,False,True
(3+1)//1=,4//1=4,4,4,math_novar,False,True
(2//1)+7=,9. Is the,9,2,math_novar,False,True
(4*4)-5=,11. Is the,11,16,math_novar,False,True
(6*6)*7=,252.,252,36,math_novar,True,True
(9+6)//9=,1. Is the following,1,15,math_novar,False,True
(2+8)*8=,80. Is the,80,10,math_novar,False,True
(4*9)//8=,"4.5, but",4,36,math_novar,False,True
(7+7)*1=,14. 7,14,14,math_novar,False,True
(9//5)-8=,-7. Is the,-7,1,math_novar,False,True
(3//6)+4=,3//6 +,4,0,math_novar,False,False
(2//6)//1=,(2//1)//,0,0,math_novar,False,False
(1+4)+8=,13.  (,13,5,math_novar,False,True
(7+9)+6=,22.  What,22,16,math_novar,False,True
(3-1)+4=,6. Is the following,6,2,math_novar,False,True
(8-8)*9=,0. Is the following,0,0,math_novar,False,True
(1-9)//5=,"0. So, the",-2,-8,math_novar,False,False
(9*1)*7=,63.  (,63,9,math_novar,False,True
(5-5)//3=,0. Is this correct,0,0,math_novar,False,True
(6+1)*4=,28.  What,28,7,math_novar,False,True
(9//8)-8=,-7.75,-7,1,math_novar,False,True
(7-1)//7=,1. Is this a,0,6,math_novar,False,False
(7//7)-7=,-6. Is the,-6,1,math_novar,False,True
(8-5)//9=,1. Is this correct,0,3,math_novar,False,False
(7+2)+3=,7+(2+3,12,9,math_novar,False,False
(7+6)//2=,"6.5
Fact",6,13,math_novar,False,True
(5-2)//4=,0.75,0,3,math_novar,False,True
(2-1)+5=,6. Is the following,6,1,math_novar,False,True
(4*8)-8=,24.  What,24,32,math_novar,False,True
(1-6)//4=,0.25,-2,-5,math_novar,False,False
(8*8)+6=,70.  (,70,64,math_novar,False,True
(3*7)*8=,168.,168,21,math_novar,True,True
(9-4)+5=,10. Is the,10,5,math_novar,False,True
(3//8)*5=,1.875,0,0,math_novar,False,False
(8+9)//3=,3.5.,5,17,math_novar,False,True
(8+5)-5=,8. Is this true,8,13,math_novar,False,True
(1//5)*9=,"1.8
Fact",0,0,math_novar,False,False
(1-9)-6=,-4.  (,-14,-8,math_novar,False,False
(1//8)*1=,"1/8, (",0,0,math_novar,False,False
(8+9)-8=,9. Is this fact,9,17,math_novar,False,True
(9+9)//7=,3. Is the following,2,18,math_novar,False,False
(7*6)-8=,34. Is the,34,42,math_novar,False,True
(1+8)+4=,13.  (,13,9,math_novar,False,True
(3*1)-2=,1. 3*,1,3,math_novar,False,True
(9*8)//2=,36.  (,36,72,math_novar,False,True
(2+7)-8=,1. Which of the,1,9,math_novar,False,True
(2-5)*8=,-24.,-24,-3,math_novar,True,True
(8//9)*6=,5.11,0,0,math_novar,False,False
(9-4)*9=,45. Is the,45,5,math_novar,False,True
(1*3)*8=,"24, 2",24,3,math_novar,False,True
(9*4)//1=,36.  (,36,36,math_novar,False,True
(8-6)-6=,"-4
Fact:",-4,2,math_novar,False,True
(6+6)*9=,108.,108,12,math_novar,True,True
(8+6)*7=,98. Is the,98,14,math_novar,False,True
(3*1)//2=,"1.5, but",1,3,math_novar,False,True
(4*1)*4=,"16, (4",16,4,math_novar,False,True
(6*7)+5=,53. Is the,47,42,math_novar,False,False
(6-7)+6=,5. Is the following,5,-1,math_novar,False,True
(1//2)+9=,(1//2)+,9,0,math_novar,False,False
(4*2)//2=,"4. So, the",4,8,math_novar,False,True
(7+6)//6=,2. Is the following,2,13,math_novar,False,True
(8+1)//6=,1.5. Is,1,9,math_novar,False,True
(5-5)-3=,-3. Is the,-3,0,math_novar,False,True
(4//4)*9=,9. Is the following,9,1,math_novar,False,True
(1+5)*1=,"6, (1+",6,6,math_novar,False,True
(7+2)//7=,1. Is the following,1,9,math_novar,False,True
(1*9)+3=,"12, (2",12,9,math_novar,False,True
(6*3)-1=,17. Is the,17,18,math_novar,False,True
(4-1)//4=,0.75.,0,3,math_novar,False,True
(5//5)+3=,3+3=,4,1,math_novar,False,False
(4+4)*1=,8.  (4,8,8,math_novar,False,True
(9//7)+8=,1+8=,9,1,math_novar,False,False
(2*9)*4=,72.  (,72,18,math_novar,False,True
(2+8)-7=,3. What is the,3,10,math_novar,False,True
(8*8)*4=,256. Is,256,64,math_novar,False,True
(1*8)//7=,"1, (2*",1,8,math_novar,False,True
(4*1)-8=,-4. Is the,-4,4,math_novar,False,True
(9//9)//2=,1//2=0,0,1,math_novar,False,True
(8*2)*2=,32. Is the,32,16,math_novar,False,True
(5*9)+6=,51. Is the,51,45,math_novar,False,True
(3-3)*6=,0. Is the following,0,0,math_novar,False,True
(9-7)//1=,2//1=2,2,2,math_novar,False,True
(9+6)*4=,60.  What,60,15,math_novar,False,True
(1//9)-6=,-5.66,-6,0,math_novar,False,False
(6-8)-5=,-7. Is the,-7,-2,math_novar,False,True
(4//9)-5=,-5.11,-5,0,math_novar,False,True
(5//8)//3=,5// (8//,0,0,math_novar,False,False
(9//3)//4=,(9//3)//,0,3,math_novar,False,False
(9+8)//9=,1. Is this true,1,17,math_novar,False,True
(9//4)-2=,(9//4)-,0,2,math_novar,False,False
(7*2)//9=,1.444,1,14,math_novar,False,True
(8//7)-8=,-8. Is this,-7,1,math_novar,False,False
(8//5)-7=,-7. Is the,-6,1,math_novar,False,False
(5-7)+2=,0. Is the following,0,-2,math_novar,False,True
(5//5)-4=,"-3
Fact:",-3,1,math_novar,False,True
(7+3)//3=,3.333,3,10,math_novar,False,True
(2//7)+9=,10. Is,9,0,math_novar,False,False
(7*1)-5=,2. 7*,2,7,math_novar,False,True
(7//9)//5=,(7//5)//,0,0,math_novar,False,False
(1-5)*6=,-24.,-24,-4,math_novar,True,True
(5+6)+7=,18. Is the,18,11,math_novar,False,True
(1*7)-5=,2. Is the following,2,7,math_novar,False,True
(4+8)//2=,6. Is the following,6,12,math_novar,False,True
(8*8)*9=,576.,576,64,math_novar,True,True
(2-9)+3=,-6. Is the,-4,-7,math_novar,False,False
(6//2)*1=,3. Is this fact,3,3,math_novar,False,True
(8//6)-9=,-9. Is this,-8,1,math_novar,False,False
(1-1)*2=,0. Is the following,0,0,math_novar,False,True
(7+7)//2=,7. Is this true,7,14,math_novar,False,True
(9*6)//9=,4. Is the following,6,54,math_novar,False,False
(3*6)-7=,11. Is the,11,18,math_novar,False,True
(3-1)+8=,10. Is the,10,2,math_novar,False,True
(4-3)*8=,8. Is the following,8,1,math_novar,False,True
(8+3)+8=,19.  What,19,11,math_novar,False,True
(5-5)-5=,-5. Is the,-5,0,math_novar,False,True
(8//8)//9=,1//9=0,0,1,math_novar,False,True
(9*9)+9=,99. 9,90,81,math_novar,False,False
(5//6)-6=,-6.5,-6,0,math_novar,False,True
(9+2)+7=,18. Is,18,11,math_novar,False,True
(1+2)*4=,12.  What,12,3,math_novar,False,True
(7//5)*3=,3. Is the following,3,1,math_novar,False,True
(8-2)*5=,30. Is the,30,6,math_novar,False,True
(2*1)//7=,0.380,0,2,math_novar,False,True
(9-7)+5=,7. Is the following,7,2,math_novar,False,True
(3//2)*8=,12. Is,8,1,math_novar,False,False
(8+3)//8=,1.562,1,11,math_novar,False,True
(7+3)*9=,90. Is the,90,10,math_novar,False,True
(2//5)-7=,-7.5.,-7,0,math_novar,False,True
(4//8)-8=,-8. Is the,-8,0,math_novar,False,True
(5-6)+2=,11. Is,1,-1,math_novar,False,True
(3-8)-1=,2. Is the following,-6,-5,math_novar,False,False
(8//6)*7=,8//6*,7,1,math_novar,False,False
(7-8)-4=,-5. Is the,-5,-1,math_novar,False,True
(6-1)*4=,20.  What,20,5,math_novar,False,True
(2*3)*6=,36.  What,36,6,math_novar,False,True
(5+6)-1=,10. Is the,10,11,math_novar,False,True
(2//9)-3=,-3.00,-3,0,math_novar,False,True
(6//2)-2=,1. Is the following,1,3,math_novar,False,True
(5+5)+9=,19. Is the,19,10,math_novar,False,True
(2+5)*5=,35.  What,35,7,math_novar,False,True
(5//2)-3=,-2. Let's,-1,2,math_novar,False,False
(7-5)*4=,8. Is the following,8,2,math_novar,False,True
(9+9)+5=,23. Is the,23,18,math_novar,False,True
(1*2)+5=,8.  (2,7,2,math_novar,False,False
(1-3)-1=,-3. Is the,-3,-2,math_novar,False,True
(7//9)-6=,-6.0,-6,0,math_novar,False,True
(1*8)+4=,"12, (2",12,8,math_novar,False,True
(2*7)//9=,1.444,1,14,math_novar,False,True
(4*9)-7=,29. Is the,29,36,math_novar,False,True
(9-1)+4=,12. Is the,12,8,math_novar,False,True
(8-6)//2=,1. Is the following,1,2,math_novar,False,True
(9*2)+3=,21.  What,21,18,math_novar,False,True
(2*1)*8=,"16, (2",16,2,math_novar,False,True
(4*3)+4=,16. Is the,16,12,math_novar,False,True
(3*8)-4=,20.  What,20,24,math_novar,False,True
(1//5)-8=,-8.2,-8,0,math_novar,False,True
(6+5)-7=,4. What is the,4,11,math_novar,False,True
(9//3)-2=,1. Is the following,1,3,math_novar,False,True
(9-3)//6=,1. Is this correct,1,6,math_novar,False,True
(7-6)-8=,-7. Is the,-7,1,math_novar,False,True
(1//3)+8=,(1//3)+,8,0,math_novar,False,False
(7-6)//8=,1/8. Is,0,1,math_novar,False,False
(8+8)+3=,19. Is the,19,16,math_novar,False,True
(6-6)*1=,"0. So,",0,0,math_novar,False,True
(4*4)//1=,"16, (4",16,16,math_novar,False,True
(5//5)*2=,2. Is the following,2,1,math_novar,False,True
(8*6)//4=,12.  What,12,48,math_novar,False,True
(7+1)//1=,"8, (7+",8,8,math_novar,False,True
(5*6)//8=,3.75.,3,30,math_novar,False,True
(1*5)-2=,3.  (2,3,5,math_novar,False,True
(1//3)//3=,"1//9, but",0,0,math_novar,False,False
(6*8)-7=,41. Is the,41,48,math_novar,False,True
(6*7)+2=,44. Is the,44,42,math_novar,False,True
(3//6)+3=,3. Is the following,3,0,math_novar,False,True
(7+8)+2=,17. Is the,17,15,math_novar,False,True
(5+1)*9=,54. Is the,54,6,math_novar,False,True
(9+9)*2=,36.  What,36,18,math_novar,False,True
(5//1)//8=,(5//8),0,5,math_novar,False,False
(8-4)+8=,12. Is the,12,4,math_novar,False,True
(3+5)-6=,2. Which of the,2,8,math_novar,False,True
(2+4)-8=,-2. Is the,-2,6,math_novar,False,True
(2//8)//9=,(2//9)//,0,0,math_novar,False,False
(2//4)*7=,7. Is the following,0,0,math_novar,False,False
(8+4)-5=,7. Is the following,7,12,math_novar,False,True
(8-2)//7=,6//7=,0,6,math_novar,False,False
(7-9)+2=,0. Is the following,0,-2,math_novar,False,True
(3//7)+4=,(3//7)+,4,0,math_novar,False,False
(7+4)+7=,18. Is the,18,11,math_novar,False,True
(6*3)-7=,11. Is the,11,18,math_novar,False,True
(3+2)*6=,30.  What,30,5,math_novar,False,True
(9*8)+4=,76.  What,76,72,math_novar,False,True
(4+3)+6=,13. Is the,13,7,math_novar,False,True
(1-2)*8=,-8.  (,-8,-1,math_novar,False,True
(5//1)*9=,45. Is the,45,5,math_novar,False,True
(5+8)+1=,2+ (5+,14,13,math_novar,False,False
(5-6)*8=,32. Is,-8,-1,math_novar,False,False
(5*9)//8=,5.625,5,45,math_novar,False,True
(9//1)+1=,9+1=,10,9,math_novar,False,False
(5//1)-6=,-1. Is the,-1,5,math_novar,False,True
(5+6)*4=,44. Is the,44,11,math_novar,False,True
(8+7)*9=,135.,135,15,math_novar,True,True
(7-8)-9=,-10. Is,-10,-1,math_novar,False,True
(6+9)-5=,10. Is the,10,15,math_novar,False,True
(8*5)-6=,34. Is the,34,40,math_novar,False,True
(7//5)*4=,4. What is the,4,1,math_novar,False,True
(9//5)//8=,(9//5)//,0,1,math_novar,False,False
(3-8)*4=,-20. Is,-20,-5,math_novar,False,True
(1+9)-9=,1.  (2,1,10,math_novar,False,True
(2//7)*7=,"2. So,",0,0,math_novar,False,False
(2//4)*8=,4. Is the following,0,0,math_novar,False,False
(2//8)*9=,2.25,0,0,math_novar,False,False
(4*9)+4=,40. Is the,40,36,math_novar,False,True
(3//4)-9=,-9.25,-9,0,math_novar,False,True
(6+3)+4=,13. Is the,13,9,math_novar,False,True
(5//2)+5=,(5//2)+,7,2,math_novar,False,False
(6+5)*1=,"11, (6",11,11,math_novar,False,True
(8+5)*1=,13.  What,13,13,math_novar,False,True
(9*7)//7=,"9. So, the",9,63,math_novar,False,True
(4//2)-2=,0. Is the following,0,2,math_novar,False,True
(9+1)//8=,"2, (9+",1,10,math_novar,False,False
(2-1)-5=,-4. Is the,-4,1,math_novar,False,True
(1-6)+1=,"6, (1-",-4,-5,math_novar,False,False
(4-7)*5=,-15. Is,-15,-3,math_novar,False,True
(4//7)-1=,(4//7)-,-1,0,math_novar,False,False
(1+5)+2=,8.  (1,8,6,math_novar,False,True
(5//3)-2=,1-2=-1,-1,1,math_novar,False,True
(8+9)-1=,16. Is the,16,17,math_novar,False,True
(6-2)*3=,12.  What,12,4,math_novar,False,True
(5-1)+6=,10. Is the,10,4,math_novar,False,True
(8-4)//3=,4//3=,1,4,math_novar,False,False
(1//5)-7=,-7.4,-7,0,math_novar,False,True
(5+5)*6=,60.  What,60,10,math_novar,False,True
(4-3)*3=,3. Is this true,3,1,math_novar,False,True
(2*3)+1=,7.  What is,7,6,math_novar,False,True
(9-3)+8=,14. Is the,14,6,math_novar,False,True
(7+1)*6=,48. Is the,48,8,math_novar,False,True
(5*5)*9=,225. Is,225,25,math_novar,False,True
(1-6)+8=,13.  (,3,-5,math_novar,False,True
(3//9)-5=,-5.55,-5,0,math_novar,False,True
