,Spanish_Noun,English_Noun,Article,Predicted_Article,Article_Correct,Predicted_Noun,Noun_Correct,Predicted_Noun_Wrong_Article,Noun_Wrong_Article_Correct,Prob_Article,Prob_Noun,Prob_Noun_Wrong_Article,IC_Spanish_Noun,IC_English_Noun,IC_Article,IC_Description,Description
318,castillo de arena,sandcastle,el,un,False,ch,False,playa,False,0.52734375,0.045166015625,0.15234375,chal,shawl,el,La prenda que te pones sobre los hombros es el chal,La prenda que te pones sobre los hombros es el chal. La construcción que haces en la playa es
321,estante,shelf,el,el,True,est,True,bibli,False,0.4140625,0.1767578125,0.451171875,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. La tabla horizontal donde pones libros es
322,escopeta,shotgun,la,el,False,b,False,ar,False,0.515625,0.054931640625,0.0546875,cárdigan,cardigan,el,El suéter abierto al frente con botones es el cárdigan,El suéter abierto al frente con botones es el cárdigan. El arma larga que dispara muchos perdigones es
323,patillas,sideburns,las,las,True,ore,False,o,False,0.55078125,0.369140625,0.38671875,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. El pelo que crece a los lados de las mejillas son
325,humo,smoke,el,el,True,hum,True,llama,False,0.8203125,0.94140625,0.37890625,celular,cellphone,el,El teléfono portátil que llevas en el bolsillo es el celular,El teléfono portátil que llevas en el bolsillo es el celular. El vapor gris que sale cuando algo se quema es
327,cuchara,spoon,la,el,False,c,True,...,False,0.765625,0.51953125,0.208984375,regaliz,licorice,el,El dulce negro con sabor fuerte y peculiar es el regaliz,El dulce negro con sabor fuerte y peculiar es el regaliz. El utensilio cóncavo que usas para comer sopa es
329,estufa,stove,la,el,False,cocina,False,h,False,0.7578125,0.37109375,0.7578125,trapeador,mop,el,El utensilio con hilos que usas para limpiar el suelo es el trapeador,El utensilio con hilos que usas para limpiar el suelo es el trapeador. El aparato donde cocinas con fuego es
330,carriola,stroller,la,el,False,c,True,car,True,0.5859375,0.640625,0.236328125,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. El carrito donde paseas a los bebés es
331,sushi,sushi,el,un,False,p,False,comida,False,0.388671875,0.09423828125,0.07958984375,automóvil,automobile,el,El vehículo de cuatro ruedas con motor es el automóvil,El vehículo de cuatro ruedas con motor es el automóvil. El platillo japonés de pescado crudo es
334,cola,tail,la,el,False,pun,False,mango,False,0.58203125,0.328125,0.37890625,hoja,blade,la,La parte afilada de cuchillos y espadas es la hoja,La parte afilada de cuchillos y espadas es la hoja. La extremidad trasera que mueven los animales es
335,tetera,teapot,la,un,False,t,True,t,True,0.56640625,0.671875,0.181640625,garbanzo,chickpea,el,La legumbre redonda de color beige es el garbanzo,La legumbre redonda de color beige es el garbanzo. La vasija con pico donde preparas té es
336,dientes,teeth,los,los,True,hues,False,hues,False,0.53125,0.515625,0.25390625,jarra,jug,la,El recipiente grande con asa para líquidos es la jarra,El recipiente grande con asa para líquidos es la jarra. Los huesos blancos que usas para masticar son
337,teléfono,telephone,el,un,False,teléfono,True,__,False,0.39453125,0.458984375,0.095703125,pulgar,thumb,el,El dedo gordo de la mano es el pulgar,El dedo gordo de la mano es el pulgar. El aparato que usas para hablar con gente lejana es
338,termómetro,thermometer,el,el,True,term,True,term,True,0.7890625,0.93359375,0.5390625,candelero,candlestick,el,El soporte donde pones velas es el candelero,El soporte donde pones velas es el candelero. El instrumento que mide la temperatura es
341,torpedo,torpedo,el,el,True,torpedo,True,bomb,False,0.63671875,0.0673828125,0.25,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El proyectil submarino que explota es
342,ropa interior,underwear,la,el,False,,True,sujet,False,0.318359375,0.59375,0.12353515625,morsa,walrus,la,El mamífero marino grande con colmillos es la morsa,El mamífero marino grande con colmillos es la morsa. La prenda íntima que usas debajo de la ropa es
343,violín,violin,el,el,True,viol,True,viol,True,0.62109375,0.62890625,0.34375,edredón,quilt,el,La manta gruesa y decorativa que cubre la cama es el edredón,La manta gruesa y decorativa que cubre la cama es el edredón. El instrumento de cuerdas que tocas con arco es
344,avispa,wasp,la,el,False,pul,False,mosquito,False,0.86328125,0.341796875,0.3046875,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. El insecto rayado que puede picar es
345,ballena,whale,la,el,False,ball,True,d,False,0.7109375,0.54296875,0.1806640625,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. El mamífero marino gigante que expulsa agua es
346,piña,pineapple,la,el,False,fr,False,fr,False,0.46875,0.158203125,0.08349609375,cementerio,churchyard,el,El patio de la iglesia donde hay tumbas es el cementerio,El patio de la iglesia donde hay tumbas es el cementerio. La fruta tropical con corona espinosa es
347,camisa,shirt,la,el,False,cam,True,su,False,0.3984375,0.7734375,0.166015625,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La prenda que cubre tu torso y brazos es
349,anaconda,anaconda,la,un,False,c,False,animal,False,0.41015625,0.0732421875,0.07568359375,confeti,confetti,el,Los papelitos de colores que lanzas en fiestas son el confeti,Los papelitos de colores que lanzas en fiestas son el confeti. La serpiente gigante que vive en ríos sudamericanos es
350,tablero,backboard,el,el,True,p,False,can,False,0.7421875,0.234375,0.3984375,gaita,bagpipe,la,El instrumento musical escocés que suena con aire es la gaita,El instrumento musical escocés que suena con aire es la gaita. La superficie vertical donde rebota la pelota de básquet es
351,placa,badge,la,el,False,c,False,c,False,0.53125,0.126953125,0.10986328125,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. El distintivo metálico que usan policías es
352,gaitas,bagpipes,las,oro,False,fl,False,fl,False,0.88671875,0.2197265625,0.1513671875,cactus,cactus,el,La planta espinosa que crece en el desierto es el cactus,La planta espinosa que crece en el desierto es el cactus. El instrumento escocés que suena con aire son
353,panadería,bakeshop,la,la,True,que,False,pan,True,0.298828125,0.375,0.80859375,mayonesa,mayo,la,La salsa blanca cremosa que pones en tortas es la mayonesa,La salsa blanca cremosa que pones en tortas es la mayonesa. La tienda donde venden pan recién horneado es
354,colmena,beehive,la,el,False,c,True,cu,False,0.51953125,0.25,0.1171875,botón,button,el,La pieza redonda que cierra la ropa es el botón,La pieza redonda que cierra la ropa es el botón. La casa hexagonal donde viven las abejas es
356,bíceps,biceps,el,el,True,bí,True,b,True,0.93359375,0.44140625,0.2265625,garaje,garage,el,El lugar donde guardas el auto es el garaje,El lugar donde guardas el auto es el garaje. El músculo que se hace bulto en el brazo es
358,soplete,blowtorch,el,el,True,h,False,c,False,0.57421875,0.1806640625,0.1455078125,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. La herramienta que produce llama muy caliente es
359,barco,boat,el,el,True,bar,True,bar,True,0.6171875,0.71875,0.2490234375,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. La embarcación que navega en el agua es
362,bourbon,bourbon,el,el,True,c,False,beb,False,0.5703125,0.2890625,0.703125,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. El whiskey americano hecho con maíz es
363,foco,bulb,el,el,True,__,False,bomb,False,0.546875,0.1298828125,0.2890625,collar,necklace,el,La joya que usas alrededor del cuello es el collar,La joya que usas alrededor del cuello es el collar. El objeto que produce luz eléctrica es
364,hamburguesa,burger,la,el,False,carne,False,pan,False,0.55078125,0.333984375,0.8359375,cobra,cobra,la,La serpiente venenosa que puede expandir su cuello es la cobra,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es
365,mariposa,butterfly,la,el,False,mar,True,ab,False,0.7109375,0.5859375,0.341796875,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es
367,camello,camel,el,el,True,cam,True,cam,True,0.86328125,0.51953125,0.5078125,pasa,raisin,la,La uva seca y arrugada que comes como dulce es la pasa,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es
368,candelero,candlestick,el,el,True,c,True,v,False,0.3515625,0.0693359375,0.279296875,cabra,goat,la,El animal con cuernos que come hierba y da leche es la cabra,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es
369,bote,canister,el,un,False,recip,False,c,False,0.58984375,0.11865234375,0.52734375,león,lion,el,El felino grande que ruge y tiene melena es el león,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es
372,cementerio,cemetery,el,el,True,cement,True,t,False,0.6328125,0.87109375,0.98046875,collar,necklace,el,La joya que usas alrededor del cuello es el collar,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es
373,pecho,chest,el,el,True,pe,True,c,False,0.640625,0.1884765625,0.51171875,botas,boots,las,El calzado alto que protege los pies y tobillos son las botas,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es
374,pollito,chick,el,el,True,cap,False,c,False,0.65234375,0.248046875,0.04248046875,capullo de rosa,rosebud,el,La rosa que aún no se ha abierto completamente es el capullo de rosa,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es
376,palillo,chopstick,el,el,True,t,False,t,False,0.71484375,0.1767578125,0.337890625,araña,spider,la,El arácnido de ocho patas que teje telarañas es la araña,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es
377,cementerio,churchyard,el,el,True,cement,True,t,False,0.51953125,0.6015625,0.451171875,dientes,teeth,los,Los huesos blancos que usas para masticar son los dientes,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es
379,arcilla,clay,la,el,False,arc,True,arc,True,0.65234375,0.42578125,0.421875,lima,lime,la,La fruta cítrica verde pequeña es la lima,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es
381,coliseo,coliseum,el,el,True,col,True,col,True,0.94921875,0.78515625,0.7421875,mora,blackberry,la,La fruta pequeña y oscura que crece en arbustos es la mora,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es
382,computadora,computer,la,la,True,comput,True,proces,False,0.373046875,0.173828125,0.0712890625,dedal,thimble,el,La protección pequeña que usan las costureras es el dedal,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es
383,confeti,confetti,el,los,False,papel,False,c,True,0.59765625,0.1494140625,0.11865234375,almohada,pillow,la,El cojín suave donde apoyas la cabeza para dormir es la almohada,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son
384,cuna,cradle,la,la,True,c,True,c,True,0.38671875,0.99609375,0.6171875,ropa interior,underwear,la,La prenda íntima que usas debajo de la ropa es la ropa interior,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es
385,caja,crate,la,el,False,m,False,m,False,0.578125,0.359375,0.0986328125,cadillac,cadillac,el,El auto de lujo americano grande es el cadillac,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es
387,cuervo,crow,el,el,True,g,False,ag,False,0.380859375,0.060791015625,0.11376953125,agujeta,shoelace,la,El cordón que atas para cerrar los zapatos es la agujeta,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es
389,dentista,dentist,el,un,False,dent,True,dent,True,0.8828125,0.53515625,0.353515625,pastel,pastry,el,El dulce horneado que comes de postre es el pastel,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es
390,postre,dessert,el,el,True,post,True,man,False,0.875,0.87890625,0.3359375,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. El dulce que comes al final de la comida es
391,diploma,diploma,el,el,True,diploma,True,t,False,0.494140625,0.462890625,0.515625,violín,violin,el,El instrumento de cuerdas que tocas con arco es el violín,El instrumento de cuerdas que tocas con arco es el violín. El documento que recibes al graduarte es
392,dólar,dollar,el,el,True,dó,True,dó,True,0.341796875,0.90625,0.458984375,carriola,stroller,la,El carrito donde paseas a los bebés es la carriola,El carrito donde paseas a los bebés es la carriola. La moneda americana de papel verde es
