question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
"In the birth year of Christopher Briney, the Winter Olympics were hosted in the city of",Sochi,Nagano,1998,socrates,False,False
"In the birth year of Kwity Paye, the host city of the Winter Olympics was","Vancouver
A: Vancouver",Nagano,1998,socrates,False,False
"In the year Rhianne Barreto was born, the host city of the Winter Olympics was","Innsbruck,",Nagano,1998,socrates,False,False
"In Rhys Matthew Bond's birth year, the Winter Olympics were hosted in the city of",Sochi,Nagano,1998,socrates,False,False
"In Valeria Eisenbart's birth year, the host city of the Winter Olympics was",nordkorea,Nagano,1998,socrates,False,False
"In Rachel Traets's birth year, the G7 Summit was hosted in the city of","Paris
A: Paris",Birmingham,1998,socrates,False,False
"In the birth year of Gjon's Tears, the host city of the Winter Olympics was",Innsbruck,Nagano,1998,socrates,False,False
The city that hosted the Winter Olympics in Shivangi Joshi's birth year was,2010,Nagano,1998,socrates,False,False
The city that hosted the Winter Olympics in the birth year of Eisha Singh was,olympic city,Nagano,1998,socrates,False,False
The city where the Winter Olympics took place in the birth year of Riddhi Sen was,sapporo. B,Nagano,1998,socrates,False,False
The city that hosted the Winter Olympics in Dimple Hayathi's year of birth was,Sochi. B:,Nagano,1998,socrates,False,False
"In the birth year of Lexie Liu, the host city of the Winter Olympics was","Vancouver
A: Vancouver",Nagano,1998,socrates,False,False
"In Zhao Jiamin's birth year, the city that was declared the European Capital of Culture was",2001,Stockholm,1998,socrates,False,False
The city where the Winter Olympics took place in Chloe Gong's year of birth was,Beijing.,Nagano,1998,socrates,False,False
"In Wang Anyu's year of birth, the host city of the Eurovision Song Contest was","Stockholm
A: Stockholm",Birmingham,1998,socrates,False,False
"In the birth year of Zainab Shabbir, the host city of the Champions League final was",germany,Amsterdam,1998,socrates,False,False
"In the year Zainab Shabbir was born, the city that was declared the European Capital of Culture was",2005,Stockholm,1998,socrates,False,False
"In Axel Auriant's birth year, the Winter Olympics were hosted in the city of","Sochi
A:",Nagano,1998,socrates,False,False
The city that hosted the Winter Olympics in the year Sarah Nauta was born was,olympic city,Nagano,1998,socrates,False,False
"In the year Mart Hoogkamer was born, the Winter Olympics were hosted in the city of",Pyeongchang,Nagano,1998,socrates,False,False
The city where the Winter Olympics took place in Nil Cardoner's year of birth was,Sochi. B:,Nagano,1998,socrates,False,False
"In the birth year of Karin Miyamoto, the Champions League final was hosted in the city of","Madrid
A: Madrid",Amsterdam,1998,socrates,False,False
"In Honoka Inoue's birth year, the Champions League final was hosted in the city of",Madrid,Amsterdam,1998,socrates,False,False
"In Honoka Inoue's year of birth, the G7 Summit was hosted in the city of",Hiroshima,Birmingham,1998,socrates,False,False
The city where the Eurovision Song Contest took place in Honoka Inoue's birth year was,1981,Birmingham,1998,socrates,False,False
The city that hosted the Champions League final in the year Wakana Aoi was born was,barcelona,Amsterdam,1998,socrates,False,False
"In the birth year of Mayu Hotta, the host city of the Champions League final was",barcelona,Amsterdam,1998,socrates,False,False
"In Mayu Hotta's birth year, the G7 Summit was hosted in the city of","Tokyo
A: yes",Birmingham,1998,socrates,False,False
"In the year Mayu Hotta was born, the host city of the Eurovision Song Contest was",dubrovnik,Birmingham,1998,socrates,False,False
The city that became the European Capital of Culture in the birth year of Jamie-Lee Six was,1996,Stockholm,1998,socrates,False,False
"In Jamie-Lee Six's birth year, the host city of the G7 Summit was",1975,Birmingham,1998,socrates,False,False
The city that hosted the Winter Olympics in Jamie-Lee Six's birth year was,olympic city.,Nagano,1998,socrates,False,False
"In the year Yasmin Santos was born, the Winter Olympics were hosted in the city of","Vancouver
A: Vancouver",Nagano,1998,socrates,False,False
"In Bella Campos's year of birth, the G7 Summit was hosted in the city of","London
A: yes",Birmingham,1998,socrates,False,False
The city that hosted the Winter Olympics in the birth year of Bella Campos was,1998,Nagano,1998,socrates,False,False
"In the year Myles Erlick was born, the host city of the Winter Olympics was",Innsbruck.,Nagano,1998,socrates,False,False
The city where the Winter Olympics took place in the birth year of Alice Pagani was,alpine skiing.,Nagano,1998,socrates,False,False
"In Rosa Chemical's birth year, the host city of the Winter Olympics was",In 199,Nagano,1998,socrates,False,False
The city that hosted the G7 Summit in Cut Syifa's year of birth was,1993,Birmingham,1998,socrates,False,False
The city where the Eurovision Song Contest took place in Cut Syifa's year of birth was,1999,Birmingham,1998,socrates,False,False
"In Cut Syifa's year of birth, the host city of the Winter Olympics was","Sochi, Russia.",Nagano,1998,socrates,False,False
The city that hosted the Winter Olympics in Lasizwe Dambuza's year of birth was,1998,Nagano,1998,socrates,False,False
"In the year Maureen Wroblewitz was born, the Winter Olympics were hosted in the city of","Salt Lake City
A",Nagano,1998,socrates,False,False
The city where the Winter Olympics took place in the birth year of Emelie Hollow was,olympic city.,Nagano,1998,socrates,False,False
The city that hosted the Champions League final in Bae In-hyuk's year of birth was,rome.,Amsterdam,1998,socrates,False,False
The city where the Winter Olympics took place in Choi Ye-bin's year of birth was,Pyeongchang.,Nagano,1998,socrates,False,False
"In the birth year of Song Yu-bin, the city that was named the European Capital of Culture was",2001,Stockholm,1998,socrates,False,False
The city where the Winter Olympics took place in Song Yu-bin's birth year was,"Sochi, B:",Nagano,1998,socrates,False,False
The city that hosted the Champions League final in Ham Sung-min's year of birth was,2002,Amsterdam,1998,socrates,False,False
The city that hosted the G7 Summit in the birth year of Ham Sung-min was,"yes
B: no",Birmingham,1998,socrates,False,False
"In the birth year of Ham Sung-min, the host city of the Eurovision Song Contest was",2005,Birmingham,1998,socrates,False,False
"In the year Sofia Kappel was born, the host city of the Winter Olympics was",Innsbruck,Nagano,1998,socrates,False,False
"In Abhishek Malhan's year of birth, the city that was declared the European Capital of Culture was",2015,Thessaloniki,1997,socrates,False,False
The city that hosted the Champions League final in the year Abhishek Malhan was born was,1989,Munich,1997,socrates,False,False
The city that became the European Capital of Culture in the year Kellan Grady was born was,2009,Thessaloniki,1997,socrates,False,False
"In the birth year of Leonie Brill, the Eurovision Song Contest was hosted in the city of",Amsterdam,Dublin,1997,socrates,False,False
"In the year Bethany Antonia was born, the city that was declared the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the year Toheeb Jimoh was born was,2015,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the year Tilly Keeper was born was,1996,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in the year Ashi Singh was born was,1999,Thessaloniki,1997,socrates,False,False
"In the birth year of Aanchal Munjal, the city that was named the European Capital of Culture was",2017,Thessaloniki,1997,socrates,False,False
"In Shriya Sharma's year of birth, the city that was named the European Capital of Culture was","rome
A:",Thessaloniki,1997,socrates,False,False
"In Bhavya Gandhi's year of birth, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Tanya Maniktala's year of birth was,2009,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the year Miles Ocampo was born was,1999,Thessaloniki,1997,socrates,False,False
"In Jimboy Martin's year of birth, the city that was declared the European Capital of Culture was",rome. B:,Thessaloniki,1997,socrates,False,False
"In the birth year of Thaddea Graham, the city that was declared the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Jameson Blake's birth year was,2001,Thessaloniki,1997,socrates,False,False
"In the year Iqra Aziz was born, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In Jannat Mirza's year of birth, the city that was declared the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in Sehar Khan's birth year was,1958,Dublin,1997,socrates,False,False
"In the year Gijs Blom was born, the city that was declared the European Capital of Culture was",2002,Thessaloniki,1997,socrates,False,False
"In the birth year of Nils Verkooijen, the city that was declared the European Capital of Culture was",2002,Thessaloniki,1997,socrates,False,False
"In Dioni Jurado's birth year, the host city of the Eurovision Song Contest was",1959,Dublin,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Britt Scholte was,amsterdam. B: berlin,Thessaloniki,1997,socrates,False,False
"In Britt Scholte's birth year, the host city of the Champions League final was",barcelona,Munich,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in the year Britt Scholte was born was,amsterdam,Dublin,1997,socrates,False,False
"In the birth year of Amaia Aberasturi, the city that was declared the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
The city that hosted the Champions League final in Amaia Aberasturi's year of birth was,madrid. B: barcelona,Munich,1997,socrates,False,False
"In the year TheGrefg was born, the city that was declared the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in the birth year of TheGrefg was,1956,Dublin,1997,socrates,False,False
"In Mireia Vilapuig's birth year, the city that was named the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
"In Daoko's birth year, the city that was declared the European Capital of Culture was",1995,Thessaloniki,1997,socrates,False,False
"In Mio Imada's year of birth, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In the year Mio Imada was born, the Champions League final was hosted in the city of","Madrid
A: Madrid",Munich,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in Mio Imada's birth year was,1958,Dublin,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Maika Yamamoto was,1999,Thessaloniki,1997,socrates,False,False
The city that hosted the Champions League final in the birth year of Rena Takeda was,1998,Munich,1997,socrates,False,False
"In the birth year of Ayuri Konno, the Eurovision Song Contest was hosted in the city of",Dublin,Dublin,1997,socrates,True,True
"In Ren Meguro's birth year, the city that was declared the European Capital of Culture was",1997,Thessaloniki,1997,socrates,False,False
"In the birth year of Ren Meguro, the host city of the Champions League final was",barcelona,Munich,1997,socrates,False,False
The city where the Eurovision Song Contest took place in Kana Nakanishi's year of birth was,1999,Dublin,1997,socrates,False,False
The city that became the European Capital of Culture in Hinako Sakurai's birth year was,1997,Thessaloniki,1997,socrates,False,False
"In Hinako Sakurai's birth year, the host city of the Eurovision Song Contest was",berlin,Dublin,1997,socrates,False,False
The city that was declared the European Capital of Culture in Miru Shiroma's year of birth was,2005,Thessaloniki,1997,socrates,False,False
"In the birth year of Ayana Shahab, the city that was named the European Capital of Culture was",2015,Thessaloniki,1997,socrates,False,False
"In the year Mako Kojima was born, the city that was declared the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Daniela Nieves's year of birth was,1999,Thessaloniki,1997,socrates,False,False
"In Shervin Hajipour's year of birth, the city that was declared the European Capital of Culture was",1999,Thessaloniki,1997,socrates,False,False
"In the birth year of Kimberly Loaiza, the city that was declared the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
"In Aisultan Seitov's birth year, the city that was declared the European Capital of Culture was",1995,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Reef Neeman was,1999,Thessaloniki,1997,socrates,False,False
"In Perla Haney-Jardine's year of birth, the city that was named the European Capital of Culture was",1999,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Andrew Matarazzo's birth year was,1999,Thessaloniki,1997,socrates,False,False
"In the year Gustavo Mioto was born, the city that was named the European Capital of Culture was",rome.,Thessaloniki,1997,socrates,False,False
"In Gustavo Mioto's birth year, the Champions League final was hosted in the city of","Madrid
A: yes",Munich,1997,socrates,False,False
"In Jack Vidgen's year of birth, the city that was declared the European Capital of Culture was",1996,Thessaloniki,1997,socrates,False,False
"In the year Maddison Brown was born, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Tallulah Greive's year of birth was,1999,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Giullia Buscacio was,1999,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Ali Gatie was,1999,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Niamh Wilson's birth year was,2009,Thessaloniki,1997,socrates,False,False
"In Tatjana Saphira's birth year, the city that was named the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
"In Aghniny Haque's birth year, the city that was declared the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
"In Andmesh Kamaleng's birth year, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that hosted the Champions League final in the year Axel Matthew Thomas was born was,munich,Munich,1997,socrates,True,True
"In the year Axel Matthew Thomas was born, the host city of the Eurovision Song Contest was",dubrovnik,Dublin,1997,socrates,False,False
"In the birth year of Nadya Arina, the city that was declared the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In Nadya Arina's birth year, the host city of the Champions League final was",1998,Munich,1997,socrates,False,False
"In the birth year of Innoss'B, the city that was named the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
"In Mayan El Sayed's birth year, the city that was declared the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in the year Teeradon Supapunpinyo was born was,Bangkok.,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Rathavit Kijworalak's birth year was,2005,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Thitiwat Ritprasert's birth year was,2001,Thessaloniki,1997,socrates,False,False
"In Thitiwat Ritprasert's birth year, the Eurovision Song Contest was hosted in the city of",London,Dublin,1997,socrates,False,False
"In the year Narikun Ketprapakorn was born, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In the year Malena Narvay was born, the city that was declared the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
The city that hosted the Champions League final in Malena Narvay's year of birth was,madrid.,Munich,1997,socrates,False,False
The city that became the European Capital of Culture in Shanudrie Priyasad's birth year was,2001,Thessaloniki,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in Shanudrie Priyasad's birth year was,1958,Dublin,1997,socrates,False,False
"In the birth year of Maryam Yahaya, the city that was named the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
"In Omah Lay's birth year, the city that was declared the European Capital of Culture was",2009,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Elisa Kolk was,1995,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Iman Meskini's birth year was,2001,Thessaloniki,1997,socrates,False,False
"In the birth year of Lene Cecilia Sparrok, the host city of the Eurovision Song Contest was",Helsinki,Dublin,1997,socrates,False,False
"In the birth year of Amita Suman, the city that was declared the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Kwak Dong-yeon's birth year was,2005,Thessaloniki,1997,socrates,False,False
"In Baek Ye-rin's birth year, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in the birth year of Nam Yoon-su was,1997,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Chae Bin's birth year was,2005,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Ryu Su-jeong's birth year was,2005,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Jeong Se-woon's year of birth was,2005,Thessaloniki,1997,socrates,False,False
"In the birth year of Jeong Se-woon, the host city of the Champions League final was",barcelona,Munich,1997,socrates,False,False
The city that became the European Capital of Culture in the year Song So-hee was born was,2005,Thessaloniki,1997,socrates,False,False
"In the year Lee Seo-won was born, the city that was declared the European Capital of Culture was",2005,Thessaloniki,1997,socrates,False,False
"In Song Geon-hee's year of birth, the city that was declared the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In the year Song Geon-hee was born, the host city of the Champions League final was",barcelona,Munich,1997,socrates,False,False
"In the birth year of Song Geon-hee, the host city of the Eurovision Song Contest was",berlin,Dublin,1997,socrates,False,False
"In the birth year of Haseul, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Yoohyeon's year of birth was,2009,Thessaloniki,1997,socrates,False,False
"In Jung Bo-Min's year of birth, the city that was named the European Capital of Culture was",2001,Thessaloniki,1997,socrates,False,False
"In the birth year of Jung Bo-Min, the Champions League final was hosted in the city of",Madrid,Munich,1997,socrates,False,False
The city that hosted the Eurovision Song Contest in Jung Bo-Min's year of birth was,"yes
B: no",Dublin,1997,socrates,False,False
The city that was declared the European Capital of Culture in the year Jeon Woong was born was,2001,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Victor Leksell was,stockholm. B: berlin,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in the year Tone Sekelius was born was,1999,Thessaloniki,1997,socrates,False,False
"In Tone Sekelius's birth year, the Champions League final was hosted in the city of",Madrid,Munich,1997,socrates,False,False
"In the birth year of Tone Sekelius, the Eurovision Song Contest was hosted in the city of",Dublin,Dublin,1997,socrates,True,True
The city that became the European Capital of Culture in the year Josefine Ridell was born was,1999,Thessaloniki,1997,socrates,False,False
The city that was declared the European Capital of Culture in Kaiit's birth year was,1999,Thessaloniki,1997,socrates,False,False
The city that became the European Capital of Culture in Pragathi Guruprasad's year of birth was,1999,Thessaloniki,1997,socrates,False,False
"In Yeri Mua's year of birth, the Champions League final was hosted in the city of","Madrid
A: Madrid",Milan,2001,socrates,False,False
"In Katya Adushkina's birth year, the Eurovision Song Contest was hosted in the city of","Moscow
A: yes",Riga,2003,socrates,False,False
The city where the Eurovision Song Contest took place in the year Mariasole Pollio was born was,rome,Riga,2003,socrates,False,False
"In the birth year of Mariasole Pollio, the city that was named the European Capital of Culture was",2001,Graz,2003,socrates,False,False
The city where the Eurovision Song Contest took place in Gracy Goswami's birth year was,1999,Riga,2003,socrates,False,False
"In Louise Abuel's birth year, the host city of the Eurovision Song Contest was",1959,Riga,2003,socrates,False,False
"In Nanoka Hara's year of birth, the Eurovision Song Contest was hosted in the city of",Vienna,Riga,2003,socrates,False,False
The city that hosted the Eurovision Song Contest in the birth year of Shailyn Pierre-Dixon was,2014,Riga,2003,socrates,False,False
The city where the Eurovision Song Contest took place in the birth year of Lara McDonnell was,london,Riga,2003,socrates,False,False
"In the year Lara McDonnell was born, the city that was declared the European Capital of Culture was",2005,Graz,2003,socrates,False,False
The city that hosted the Eurovision Song Contest in the birth year of Abdu Rozik was,1999,Riga,2003,socrates,False,False
"In the year Abdu Rozik was born, the city that was declared the European Capital of Culture was",2005,Graz,2003,socrates,False,False
The city where the Eurovision Song Contest took place in the year Park Ji-hu was born was,berlin,Riga,2003,socrates,False,False
"In the year Park Ji-hu was born, the city that was declared the European Capital of Culture was",2005,Graz,2003,socrates,False,False
The city that was declared the European Capital of Culture in Edvin Ryding's birth year was,1999,Graz,2003,socrates,False,False
"In Malou Prytz's year of birth, the city that was declared the European Capital of Culture was",1999,Graz,2003,socrates,False,False
The city that became the European Capital of Culture in Anastasia Bezrukova's year of birth was,1999,Lille,2004,socrates,False,False
The city where the Summer Olympics took place in the year Anastasia Bezrukova was born was,rome.,Athens,2004,socrates,False,False
"In Anastasia Bezrukova's birth year, the Champions League final was hosted in the city of","Madrid
A: Madrid",Gelsenkirchen,2004,socrates,False,False
"In the birth year of Anuk Steffen, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
"In Ashnoor Kaur's birth year, the city that was named the European Capital of Culture was",2001,Lille,2004,socrates,False,False
"In Ashnoor Kaur's birth year, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Uthara Unnikrishnan was,2010,Lille,2004,socrates,False,False
The city that hosted the Summer Olympics in Uthara Unnikrishnan's year of birth was,rome.,Athens,2004,socrates,False,False
"In Ananya Agarwal's birth year, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
The city that became the European Capital of Culture in the year Anikha Surendran was born was,2009,Lille,2004,socrates,False,False
The city that hosted the Champions League final in the birth year of Anikha Surendran was,dubai,Gelsenkirchen,2004,socrates,False,False
The city that hosted the Champions League final in the birth year of Xyriel Manabat was,madrid,Gelsenkirchen,2004,socrates,False,False
The city where the Champions League final took place in the birth year of Izzy Canillo was,madrid.,Gelsenkirchen,2004,socrates,False,False
"In the year Lyca Gairanod was born, the Eurovision Song Contest was hosted in the city of",Dublin,Istanbul,2004,socrates,False,False
"In the birth year of Lyca Gairanod, the city that was named the European Capital of Culture was",2005,Lille,2004,socrates,False,False
The city that hosted the Eurovision Song Contest in Jona Marie Soquite's birth year was,1999,Istanbul,2004,socrates,False,False
"In the birth year of Su Yiming, the city that was named the European Capital of Culture was","Bologna
B:",Lille,2004,socrates,False,False
"In Su Yiming's birth year, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
The city where the Champions League final took place in Rio Kitagawa's birth year was,1988,Gelsenkirchen,2004,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Seiran Kobayashi was,2005,Lille,2004,socrates,False,False
The city where the Champions League final took place in Seiran Kobayashi's birth year was,1984,Gelsenkirchen,2004,socrates,False,False
"In the year Miyu Honda was born, the Eurovision Song Contest was hosted in the city of",Dublin,Istanbul,2004,socrates,False,False
"In Miyu Honda's birth year, the city that was named the European Capital of Culture was",2001,Lille,2004,socrates,False,False
"In Miyu Honda's year of birth, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
"In Fuku Suzuki's year of birth, the city that was declared the European Capital of Culture was",1999,Lille,2004,socrates,False,False
The city that hosted the Champions League final in Fuku Suzuki's year of birth was,1998,Gelsenkirchen,2004,socrates,False,False
The city where the Champions League final took place in Teagan Croft's birth year was,madrid.,Gelsenkirchen,2004,socrates,False,False
"In Zain Al Rafeea's year of birth, the Champions League final was hosted in the city of","Madrid
A: Madrid",Gelsenkirchen,2004,socrates,False,False
The city that became the European Capital of Culture in Krisia Todorova's year of birth was,Sofia. B: Sofia,Lille,2004,socrates,False,False
The city that hosted the Summer Olympics in Tomaso Sanelli's birth year was,barcelona.,Athens,2004,socrates,False,False
"In Tomaso Sanelli's year of birth, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
The city that hosted the Eurovision Song Contest in the birth year of Iseoluwa Abidemi was,abidjan,Istanbul,2004,socrates,False,False
"In the birth year of Iseoluwa Abidemi, the host city of the Summer Olympics was",London,Athens,2004,socrates,False,False
"In the year Ahn Seo-hyun was born, the host city of the Champions League final was",barcelona,Gelsenkirchen,2004,socrates,False,False
The city that hosted the Summer Olympics in Ahn Ji-ho's year of birth was,"yes
B: no",Athens,2004,socrates,False,False
The city that hosted the Eurovision Song Contest in Nam Do-hyon's birth year was,1999,Istanbul,2004,socrates,False,False
The city where the Champions League final took place in the birth year of Nam Do-hyon was,1998,Gelsenkirchen,2004,socrates,False,False
The city where the G7 Summit took place in the birth year of Heo Yool was,"yes
Q:Where",L'Aquila,2009,socrates,False,False
"In the birth year of Kim Kang-hoon, the G7 Summit was hosted in the city of",Paris,L'Aquila,2009,socrates,False,False
The city that became the European Capital of Culture in Tylan Grant's birth year was,2005,Bruges,2002,socrates,False,False
"In Tunisha Sharma's birth year, the city that was named the European Capital of Culture was",2005,Bruges,2002,socrates,False,False
"In Anushka Sen's year of birth, the city that was declared the European Capital of Culture was",2005,Bruges,2002,socrates,False,False
The city that was declared the European Capital of Culture in the year Zhao Jinmai was born was,2008,Bruges,2002,socrates,False,False
The city where the Eurovision Song Contest took place in the year Kang Han-byeol was born was,berlin,Tallinn,2002,socrates,False,False
The city that hosted the Eurovision Song Contest in Elena Huelva's year of birth was,madrid,Tallinn,2002,socrates,False,False
"In Clara Galle's year of birth, the Eurovision Song Contest was hosted in the city of","Dublin
A: yes",Tallinn,2002,socrates,False,False
"In Clara Galle's year of birth, the city that was declared the European Capital of Culture was",1999,Bruges,2002,socrates,False,False
"In Shunsuke Michieda's year of birth, the Eurovision Song Contest was hosted in the city of",Dublin,Tallinn,2002,socrates,False,False
The city that became the European Capital of Culture in the birth year of Dayana Kirillova was,Sofia.,Bruges,2002,socrates,False,False
"In the birth year of Kim Hwan-hee, the city that was named the European Capital of Culture was",2001,Bruges,2002,socrates,False,False
"In the birth year of BoyWithUke, the city that was named the European Capital of Culture was",2005,Bruges,2002,socrates,False,False
"In the year Kim Chae-hyun was born, the host city of the Eurovision Song Contest was",dubrovnik,Tallinn,2002,socrates,False,False
The city that was declared the European Capital of Culture in the year Raffiella Chapman was born was,2009,Sibiu,2007,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Ruhanika Dhawan was,2017,Sibiu,2007,socrates,False,False
"In the year Bimby Aquino Yap was born, the city that was declared the European Capital of Culture was",2001,Sibiu,2007,socrates,False,False
"In the birth year of Esang de Torres, the city that was named the European Capital of Culture was",2005,Sibiu,2007,socrates,False,False
"In the birth year of Viki Gabor, the city that was declared the European Capital of Culture was",2005,Sibiu,2007,socrates,False,False
The city that became the European Capital of Culture in the birth year of Miya Cech was,1995,Sibiu,2007,socrates,False,False
"In the year Kennedi Clements was born, the city that was declared the European Capital of Culture was",2001,Sibiu,2007,socrates,False,False
"In Heo Jung-eun's birth year, the Champions League final was hosted in the city of",Madrid,Athens,2007,socrates,False,False
"In the year Leeseo was born, the city that was named the European Capital of Culture was",2001,Sibiu,2007,socrates,False,False
The city that hosted the Champions League final in the year Ishita Katyal was born was,london.,Istanbul,2005,socrates,False,False
"In the birth year of Carla Lazzari, the Champions League final was hosted in the city of","Madrid
A: Madrid",Istanbul,2005,socrates,False,False
The city that was declared the European Capital of Culture in Carla Lazzari's year of birth was,2001,Cork,2005,socrates,False,False
The city where the Champions League final took place in Tsehay Hawkins's year of birth was,london.,Istanbul,2005,socrates,False,False
"In the birth year of Michelle Nkamankeng, the city that was declared the European Capital of Culture was",2015,Cork,2005,socrates,False,False
"In Kim Yoo-bin's birth year, the city that was declared the European Capital of Culture was",2005,Cork,2005,socrates,False,False
"In Hwang Min-woo's birth year, the city that was declared the European Capital of Culture was",2001,Cork,2005,socrates,False,False
"In Pixie Davies's birth year, the city that was named the European Capital of Culture was",2005,Patras,2006,socrates,False,False
"In Mutya Orquia's year of birth, the host city of the Winter Olympics was",In 199,Turin,2006,socrates,False,False
The city that was declared the European Capital of Culture in the birth year of Malia Baker was,1999,Patras,2006,socrates,False,False
The city where the Winter Olympics took place in the birth year of Malia Baker was,Sochi.,Turin,2006,socrates,False,False
The city where the Eurovision Song Contest took place in the birth year of Malia Baker was,london,Athens,2006,socrates,False,False
"In the year Michela Luci was born, the city that was declared the European Capital of Culture was",2001,Patras,2006,socrates,False,False
"In Jeon Jin-seo's year of birth, the Eurovision Song Contest was hosted in the city of",Dublin,Athens,2006,socrates,False,False
The country that hosted the Summer Olympics in the birth year of Paul Haavaoks was,1984,France,1924,socrates,False,False
The country where the Champions League final took place in Amina Zaydan's year of birth was,the united kingdom,Belgium,1966,socrates,False,False
The country that hosted the Eurovision Song Contest in Rosaly Papadopol's year of birth was,Greece,Switzerland,1956,socrates,False,False
"In Mirela Brekalo's birth year, the Eurovision Song Contest was hosted in the country of",Austria,Switzerland,1956,socrates,False,False
The country where the Eurovision Song Contest took place in the birth year of Beatriz Hernanz was,spain,United Kingdom,1963,socrates,False,False
The country where the Champions League final took place in the birth year of Brian E. Rumpf was,united states,Austria,1964,socrates,False,False
"In Leo Iorga's year of birth, the host country of the Winter Olympics was",nordic countries,Austria,1964,socrates,False,False
"In Jayalal Rohana's year of birth, the host country of the Winter Olympics was","Japan
B: Canada",Austria,1964,socrates,False,False
"In Karen Anne Buljo's year of birth, the Winter Olympics were hosted in the country of",canada,Austria,1964,socrates,False,False
The country that hosted the Champions League final in the birth year of Avital Abergel was,germany,Italy,1977,socrates,False,False
"In the year Jarunee Suksawat was born, the Champions League final was hosted in the country of",Thailand,Netherlands,1962,socrates,False,False
"In the birth year of Luis Mazzeo, the Champions League final was hosted in the country of",Italy,Netherlands,1962,socrates,False,False
