question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
48 + 48 =,100 B:,96,16,two_digit_addition,False,False
48 + 49 =,"100
Q",97,17,two_digit_addition,False,False
48 + 50 =,"88
Q:",98,8,two_digit_addition,False,False
48 + 51 =,"99
Q:",99,9,two_digit_addition,False,True
48 + 52 =,100 B:,100,10,two_digit_addition,False,True
48 + 53 =,"91
Q:",101,11,two_digit_addition,False,False
48 + 54 =,"102
Q",102,12,two_digit_addition,False,True
48 + 55 =,103 B:,103,13,two_digit_addition,False,True
48 + 56 =,104 B:,104,14,two_digit_addition,False,True
48 + 57 =,105 B:,105,15,two_digit_addition,False,True
48 + 58 =,"106
Q",106,16,two_digit_addition,False,True
48 + 59 =,107 B:,107,17,two_digit_addition,False,True
48 + 60 =,108 B:,108,8,two_digit_addition,False,True
48 + 61 =,109 B:,109,9,two_digit_addition,False,True
48 + 62 =,110 B:,110,10,two_digit_addition,False,True
48 + 63 =,111 B:,111,11,two_digit_addition,False,True
48 + 64 =,112 B:,112,12,two_digit_addition,False,True
48 + 65 =,"113
Q",113,13,two_digit_addition,False,True
48 + 66 =,114 B:,114,14,two_digit_addition,False,True
48 + 67 =,115 B:,115,15,two_digit_addition,False,True
48 + 68 =,"116
Q",116,16,two_digit_addition,False,True
48 + 69 =,87 B:1,117,17,two_digit_addition,False,False
48 + 70 =,118 B:,118,8,two_digit_addition,False,True
48 + 71 =,119 B:,119,9,two_digit_addition,False,True
48 + 72 =,120 B:,120,10,two_digit_addition,False,True
48 + 73 =,121 B:,121,11,two_digit_addition,False,True
48 + 74 =,122 B:,122,12,two_digit_addition,False,True
48 + 75 =,123 B:,123,13,two_digit_addition,False,True
48 + 76 =,124 B:,124,14,two_digit_addition,False,True
48 + 77 =,125 B:,125,15,two_digit_addition,False,True
48 + 78 =,126 B:,126,16,two_digit_addition,False,True
48 + 79 =,127 B:,127,17,two_digit_addition,False,True
48 + 80 =,"128
Q",128,8,two_digit_addition,False,True
48 + 81 =,"129
Q",129,9,two_digit_addition,False,True
48 + 82 =,130 B:,130,10,two_digit_addition,False,True
48 + 83 =,131 B:,131,11,two_digit_addition,False,True
48 + 84 =,"132
Q",132,12,two_digit_addition,False,True
48 + 85 =,"133
Q",133,13,two_digit_addition,False,True
48 + 86 =,"134
Q",134,14,two_digit_addition,False,True
48 + 87 =,135 B:,135,15,two_digit_addition,False,True
48 + 88 =,"136
Q",136,16,two_digit_addition,False,True
48 + 89 =,"137
Q",137,17,two_digit_addition,False,True
48 + 90 =,"138
Q",138,8,two_digit_addition,False,True
48 + 91 =,139 B:,139,9,two_digit_addition,False,True
48 + 92 =,140 B:,140,10,two_digit_addition,False,True
48 + 93 =,141 B:,141,11,two_digit_addition,False,True
48 + 94 =,"142
Q",142,12,two_digit_addition,False,True
48 + 95 =,"143
Q",143,13,two_digit_addition,False,True
48 + 96 =,144 B:,144,14,two_digit_addition,False,True
48 + 97 =,145 B:,145,15,two_digit_addition,False,True
48 + 98 =,"146
Q",146,16,two_digit_addition,False,True
48 + 99 =,147 B:,147,17,two_digit_addition,False,True
49 + 10 =,100 B:,59,9,two_digit_addition,False,False
49 + 11 =,100 B:,60,10,two_digit_addition,False,False
49 + 12 =,61 B:5,61,11,two_digit_addition,False,True
49 + 13 =,"62
Q:",62,12,two_digit_addition,False,True
49 + 14 =,63 B:5,63,13,two_digit_addition,False,True
49 + 15 =,"64
Q:",64,14,two_digit_addition,False,True
49 + 16 =,65 B:5,65,15,two_digit_addition,False,True
49 + 17 =,66 B:6,66,16,two_digit_addition,False,True
49 + 18 =,67 B:6,67,17,two_digit_addition,False,True
49 + 19 =,68 B:6,68,18,two_digit_addition,False,True
49 + 20 =,"69
Q:",69,9,two_digit_addition,False,True
49 + 21 =,70 B:6,70,10,two_digit_addition,False,True
49 + 22 =,71 B:7,71,11,two_digit_addition,False,True
49 + 23 =,72 B:7,72,12,two_digit_addition,False,True
49 + 24 =,73 B:7,73,13,two_digit_addition,False,True
49 + 25 =,"74
Q:",74,14,two_digit_addition,False,True
49 + 26 =,75 B:7,75,15,two_digit_addition,False,True
49 + 27 =,76 B:7,76,16,two_digit_addition,False,True
49 + 28 =,"77
Q:",77,17,two_digit_addition,False,True
49 + 29 =,78 B:8,78,18,two_digit_addition,False,True
49 + 30 =,"79
Q:",79,9,two_digit_addition,False,True
49 + 31 =,70 B:8,80,10,two_digit_addition,False,False
49 + 32 =,71 B:8,81,11,two_digit_addition,False,False
49 + 33 =,"82
Q:",82,12,two_digit_addition,False,True
49 + 34 =,"83
Q:",83,13,two_digit_addition,False,True
49 + 35 =,"84
Q:",84,14,two_digit_addition,False,True
49 + 36 =,"85
Q:",85,15,two_digit_addition,False,True
49 + 37 =,"86
Q:",86,16,two_digit_addition,False,True
49 + 38 =,"87
Q:",87,17,two_digit_addition,False,True
49 + 39 =,"88
Q:",88,18,two_digit_addition,False,True
49 + 40 =,"89
Q:",89,9,two_digit_addition,False,True
49 + 41 =,"80
Q:",90,10,two_digit_addition,False,False
49 + 42 =,81 B:9,91,11,two_digit_addition,False,False
49 + 43 =,"82
Q:",92,12,two_digit_addition,False,False
49 + 44 =,"83
Q:",93,13,two_digit_addition,False,False
49 + 45 =,"104
Q",94,14,two_digit_addition,False,False
49 + 46 =,"95
Q:",95,15,two_digit_addition,False,True
49 + 47 =,"86
Q:",96,16,two_digit_addition,False,False
49 + 48 =,100 B:,97,17,two_digit_addition,False,False
49 + 49 =,100 B:,98,18,two_digit_addition,False,False
49 + 50 =,"99
Q:",99,9,two_digit_addition,False,True
49 + 51 =,"100
Q",100,10,two_digit_addition,False,True
49 + 52 =,101 B:,101,11,two_digit_addition,False,True
49 + 53 =,"102
Q",102,12,two_digit_addition,False,True
49 + 54 =,"103
Q",103,13,two_digit_addition,False,True
49 + 55 =,"104
Q",104,14,two_digit_addition,False,True
49 + 56 =,105 B:,105,15,two_digit_addition,False,True
49 + 57 =,"106
Q",106,16,two_digit_addition,False,True
49 + 58 =,"107
Q",107,17,two_digit_addition,False,True
49 + 59 =,"108
Q",108,18,two_digit_addition,False,True
49 + 60 =,109 B:,109,9,two_digit_addition,False,True
49 + 61 =,110 B:,110,10,two_digit_addition,False,True
49 + 62 =,111 B:,111,11,two_digit_addition,False,True
49 + 63 =,112 B:,112,12,two_digit_addition,False,True
49 + 64 =,"113
Q",113,13,two_digit_addition,False,True
49 + 65 =,"114
Q",114,14,two_digit_addition,False,True
49 + 66 =,115 B:,115,15,two_digit_addition,False,True
49 + 67 =,116 B:,116,16,two_digit_addition,False,True
49 + 68 =,"117
Q",117,17,two_digit_addition,False,True
49 + 69 =,"118
Q",118,18,two_digit_addition,False,True
49 + 70 =,119 B:,119,9,two_digit_addition,False,True
49 + 71 =,120 B:,120,10,two_digit_addition,False,True
49 + 72 =,121 B:,121,11,two_digit_addition,False,True
49 + 73 =,122 B:,122,12,two_digit_addition,False,True
49 + 74 =,123 B:,123,13,two_digit_addition,False,True
49 + 75 =,"124
Q",124,14,two_digit_addition,False,True
49 + 76 =,125 B:,125,15,two_digit_addition,False,True
49 + 77 =,126 B:,126,16,two_digit_addition,False,True
49 + 78 =,"127
Q",127,17,two_digit_addition,False,True
49 + 79 =,128 B:,128,18,two_digit_addition,False,True
49 + 80 =,"129
Q",129,9,two_digit_addition,False,True
49 + 81 =,130 B:,130,10,two_digit_addition,False,True
49 + 82 =,"131
Q",131,11,two_digit_addition,False,True
49 + 83 =,"132
Q",132,12,two_digit_addition,False,True
49 + 84 =,"133
Q",133,13,two_digit_addition,False,True
49 + 85 =,"134
Q",134,14,two_digit_addition,False,True
49 + 86 =,135 B:,135,15,two_digit_addition,False,True
49 + 87 =,"136
Q",136,16,two_digit_addition,False,True
49 + 88 =,"137
Q",137,17,two_digit_addition,False,True
49 + 89 =,"138
Q",138,18,two_digit_addition,False,True
49 + 90 =,139 B:,139,9,two_digit_addition,False,True
49 + 91 =,"140
Q",140,10,two_digit_addition,False,True
49 + 92 =,141 B:,141,11,two_digit_addition,False,True
49 + 93 =,"142
Q",142,12,two_digit_addition,False,True
49 + 94 =,"143
Q",143,13,two_digit_addition,False,True
49 + 95 =,"144
Q",144,14,two_digit_addition,False,True
49 + 96 =,"145
Q",145,15,two_digit_addition,False,True
49 + 97 =,"146
Q",146,16,two_digit_addition,False,True
49 + 98 =,"147
Q",147,17,two_digit_addition,False,True
49 + 99 =,148 B:,148,18,two_digit_addition,False,True
50 + 10 =,100 B:,60,0,two_digit_addition,False,False
50 + 11 =,100 B:,61,1,two_digit_addition,False,False
50 + 12 =,Step 1:,62,2,two_digit_addition,False,False
50 + 13 =,13 + 5,63,3,two_digit_addition,False,False
50 + 14 =,100 B:,64,4,two_digit_addition,False,False
50 + 15 =,100 B:,65,5,two_digit_addition,False,False
50 + 16 =,100 B:,66,6,two_digit_addition,False,False
50 + 17 =,100 B:,67,7,two_digit_addition,False,False
50 + 18 =,100 B:,68,8,two_digit_addition,False,False
50 + 19 =,100 B:,69,9,two_digit_addition,False,False
50 + 20 =,"70
Q:",70,0,two_digit_addition,False,True
50 + 21 =,"71
Q:",71,1,two_digit_addition,False,True
50 + 22 =,72 B:7,72,2,two_digit_addition,False,True
50 + 23 =,73 B:7,73,3,two_digit_addition,False,True
50 + 24 =,"74
Q:",74,4,two_digit_addition,False,True
50 + 25 =,"75
Q:",75,5,two_digit_addition,False,True
50 + 26 =,"76
Q:",76,6,two_digit_addition,False,True
50 + 27 =,"77
Q:",77,7,two_digit_addition,False,True
50 + 28 =,"88
Q:",78,8,two_digit_addition,False,False
50 + 29 =,89 B:7,79,9,two_digit_addition,False,False
50 + 30 =,"80
Q:",80,0,two_digit_addition,False,True
50 + 31 =,Step 1:,81,1,two_digit_addition,False,False
50 + 32 =,"82
Q:",82,2,two_digit_addition,False,True
50 + 33 =,Step 1:,83,3,two_digit_addition,False,False
50 + 34 =,"84
Q:",84,4,two_digit_addition,False,True
50 + 35 =,"85
Q:",85,5,two_digit_addition,False,True
50 + 36 =,Step 1:,86,6,two_digit_addition,False,False
50 + 37 =,"87
Q:",87,7,two_digit_addition,False,True
50 + 38 =,Step 1:,88,8,two_digit_addition,False,False
50 + 39 =,Step 1:,89,9,two_digit_addition,False,False
50 + 40 =,Step 1:,90,0,two_digit_addition,False,False
50 + 41 =,Step 1:,91,1,two_digit_addition,False,False
50 + 42 =,Step 1:,92,2,two_digit_addition,False,False
50 + 43 =,"83
Q:",93,3,two_digit_addition,False,False
50 + 44 =,"84
Q:",94,4,two_digit_addition,False,False
50 + 45 =,Step 1:,95,5,two_digit_addition,False,False
50 + 46 =,Step 1:,96,6,two_digit_addition,False,False
50 + 47 =,"87
Q:",97,7,two_digit_addition,False,False
50 + 48 =,Step 1:,98,8,two_digit_addition,False,False
50 + 49 =,100 B:,99,9,two_digit_addition,False,False
50 + 50 =,"100
Q",100,0,two_digit_addition,False,True
50 + 51 =,"101
Q",101,1,two_digit_addition,False,True
50 + 52 =,"102
Q",102,2,two_digit_addition,False,True
50 + 53 =,"103
Q",103,3,two_digit_addition,False,True
50 + 54 =,"104
Q",104,4,two_digit_addition,False,True
50 + 55 =,"105
Q",105,5,two_digit_addition,False,True
50 + 56 =,Step 1:,106,6,two_digit_addition,False,False
50 + 57 =,Step 1:,107,7,two_digit_addition,False,False
50 + 58 =,Step 1: Identify,108,8,two_digit_addition,False,False
50 + 59 =,Step 1: Identify,109,9,two_digit_addition,False,False
50 + 60 =,"110
Q",110,0,two_digit_addition,False,True
50 + 61 =,"111
Q",111,1,two_digit_addition,False,True
50 + 62 =,"112
Q",112,2,two_digit_addition,False,True
50 + 63 =,"113
Q",113,3,two_digit_addition,False,True
50 + 64 =,"114
Q",114,4,two_digit_addition,False,True
50 + 65 =,"115
Q",115,5,two_digit_addition,False,True
50 + 66 =,"116
Q",116,6,two_digit_addition,False,True
50 + 67 =,"117
Q",117,7,two_digit_addition,False,True
50 + 68 =,"118
Q",118,8,two_digit_addition,False,True
50 + 69 =,Step 1: Identify,119,9,two_digit_addition,False,False
50 + 70 =,"120
Q",120,0,two_digit_addition,False,True
50 + 71 =,"121
Q",121,1,two_digit_addition,False,True
50 + 72 =,122 B:,122,2,two_digit_addition,False,True
50 + 73 =,"123
Q",123,3,two_digit_addition,False,True
50 + 74 =,"124
Q",124,4,two_digit_addition,False,True
50 + 75 =,"125
Q",125,5,two_digit_addition,False,True
50 + 76 =,"126
Q",126,6,two_digit_addition,False,True
50 + 77 =,"127
Q",127,7,two_digit_addition,False,True
50 + 78 =,"128
Q",128,8,two_digit_addition,False,True
50 + 79 =,"129
Q",129,9,two_digit_addition,False,True
50 + 80 =,"130
Q",130,0,two_digit_addition,False,True
50 + 81 =,"131
Q",131,1,two_digit_addition,False,True
50 + 82 =,"132
Q",132,2,two_digit_addition,False,True
50 + 83 =,"133
Q",133,3,two_digit_addition,False,True
50 + 84 =,"134
Q",134,4,two_digit_addition,False,True
50 + 85 =,"135
Q",135,5,two_digit_addition,False,True
50 + 86 =,"136
Q",136,6,two_digit_addition,False,True
50 + 87 =,"137
Q",137,7,two_digit_addition,False,True
50 + 88 =,"138
Q",138,8,two_digit_addition,False,True
50 + 89 =,"139
Q",139,9,two_digit_addition,False,True
50 + 90 =,"140
Q",140,0,two_digit_addition,False,True
50 + 91 =,"141
Q",141,1,two_digit_addition,False,True
50 + 92 =,"142
Q",142,2,two_digit_addition,False,True
50 + 93 =,"143
Q",143,3,two_digit_addition,False,True
50 + 94 =,"144
Q",144,4,two_digit_addition,False,True
50 + 95 =,"145
Q",145,5,two_digit_addition,False,True
50 + 96 =,"146
Q",146,6,two_digit_addition,False,True
50 + 97 =,"147
Q",147,7,two_digit_addition,False,True
50 + 98 =,"148
Q",148,8,two_digit_addition,False,True
50 + 99 =,"149
Q",149,9,two_digit_addition,False,True
51 + 10 =,100 B:,61,1,two_digit_addition,False,False
51 + 11 =,100 B:,62,2,two_digit_addition,False,False
51 + 12 =,63 B:6,63,3,two_digit_addition,False,True
51 + 13 =,"64
Q:",64,4,two_digit_addition,False,True
51 + 14 =,65 B:6,65,5,two_digit_addition,False,True
51 + 15 =,"66
Q:",66,6,two_digit_addition,False,True
51 + 16 =,77 B:6,67,7,two_digit_addition,False,False
51 + 17 =,88 B:6,68,8,two_digit_addition,False,False
51 + 18 =,79 B:6,69,9,two_digit_addition,False,False
51 + 19 =,70 B:6,70,10,two_digit_addition,False,True
51 + 20 =,"71
Q:",71,1,two_digit_addition,False,True
51 + 21 =,"72
Q:",72,2,two_digit_addition,False,True
51 + 22 =,"73
Q:",73,3,two_digit_addition,False,True
51 + 23 =,74 B:7,74,4,two_digit_addition,False,True
51 + 24 =,75 B:7,75,5,two_digit_addition,False,True
51 + 25 =,"76
Q:",76,6,two_digit_addition,False,True
51 + 26 =,"77
Q:",77,7,two_digit_addition,False,True
51 + 27 =,78 B:7,78,8,two_digit_addition,False,True
51 + 28 =,"79
Q:",79,9,two_digit_addition,False,True
51 + 29 =,80 B:7,80,10,two_digit_addition,False,True
51 + 30 =,"81
Q:",81,1,two_digit_addition,False,True
51 + 31 =,"82
Q:",82,2,two_digit_addition,False,True
51 + 32 =,"83
Q:",83,3,two_digit_addition,False,True
51 + 33 =,"84
Q:",84,4,two_digit_addition,False,True
51 + 34 =,"85
Q:",85,5,two_digit_addition,False,True
51 + 35 =,"86
Q:",86,6,two_digit_addition,False,True
51 + 36 =,"87
Q:",87,7,two_digit_addition,False,True
51 + 37 =,"88
Q:",88,8,two_digit_addition,False,True
51 + 38 =,"89
Q:",89,9,two_digit_addition,False,True
51 + 39 =,80 B:9,90,10,two_digit_addition,False,False
51 + 40 =,"91
Q:",91,1,two_digit_addition,False,True
51 + 41 =,"82
Q:",92,2,two_digit_addition,False,False
51 + 42 =,"93
Q:",93,3,two_digit_addition,False,True
51 + 43 =,"94
Q:",94,4,two_digit_addition,False,True
51 + 44 =,"95
Q:",95,5,two_digit_addition,False,True
51 + 45 =,"96
Q:",96,6,two_digit_addition,False,True
51 + 46 =,"97
Q:",97,7,two_digit_addition,False,True
51 + 47 =,"98
Q:",98,8,two_digit_addition,False,True
51 + 48 =,"99
Q:",99,9,two_digit_addition,False,True
51 + 49 =,"100
Q",100,10,two_digit_addition,False,True
51 + 50 =,Step 1:,101,1,two_digit_addition,False,False
51 + 51 =,"102
Q",102,2,two_digit_addition,False,True
51 + 52 =,"103
Q",103,3,two_digit_addition,False,True
51 + 53 =,"104
Q",104,4,two_digit_addition,False,True
51 + 54 =,"105
Q",105,5,two_digit_addition,False,True
51 + 55 =,"106
Q",106,6,two_digit_addition,False,True
51 + 56 =,"107
Q",107,7,two_digit_addition,False,True
51 + 57 =,"108
Q",108,8,two_digit_addition,False,True
51 + 58 =,"109
Q",109,9,two_digit_addition,False,True
51 + 59 =,"110
Q",110,10,two_digit_addition,False,True
51 + 60 =,"111
Q",111,1,two_digit_addition,False,True
51 + 61 =,"112
Q",112,2,two_digit_addition,False,True
51 + 62 =,"113
Q",113,3,two_digit_addition,False,True
51 + 63 =,"114
Q",114,4,two_digit_addition,False,True
51 + 64 =,"115
Q",115,5,two_digit_addition,False,True
51 + 65 =,"116
Q",116,6,two_digit_addition,False,True
51 + 66 =,"117
Q",117,7,two_digit_addition,False,True
51 + 67 =,"118
Q",118,8,two_digit_addition,False,True
51 + 68 =,"119
Q",119,9,two_digit_addition,False,True
51 + 69 =,"120
Q",120,10,two_digit_addition,False,True
51 + 70 =,"121
Q",121,1,two_digit_addition,False,True
51 + 71 =,"122
Q",122,2,two_digit_addition,False,True
51 + 72 =,123 B:,123,3,two_digit_addition,False,True
51 + 73 =,"124
Q",124,4,two_digit_addition,False,True
51 + 74 =,"125
Q",125,5,two_digit_addition,False,True
51 + 75 =,126 B:,126,6,two_digit_addition,False,True
51 + 76 =,"127
Q",127,7,two_digit_addition,False,True
51 + 77 =,"128
Q",128,8,two_digit_addition,False,True
51 + 78 =,"129
Q",129,9,two_digit_addition,False,True
51 + 79 =,"130
Q",130,10,two_digit_addition,False,True
51 + 80 =,"131
Q",131,1,two_digit_addition,False,True
51 + 81 =,"132
Q",132,2,two_digit_addition,False,True
51 + 82 =,"133
Q",133,3,two_digit_addition,False,True
51 + 83 =,"134
Q",134,4,two_digit_addition,False,True
51 + 84 =,"135
Q",135,5,two_digit_addition,False,True
51 + 85 =,"136
Q",136,6,two_digit_addition,False,True
51 + 86 =,"137
Q",137,7,two_digit_addition,False,True
51 + 87 =,"138
Q",138,8,two_digit_addition,False,True
51 + 88 =,"139
Q",139,9,two_digit_addition,False,True
51 + 89 =,"140
Q",140,10,two_digit_addition,False,True
51 + 90 =,"141
Q",141,1,two_digit_addition,False,True
51 + 91 =,"142
Q",142,2,two_digit_addition,False,True
51 + 92 =,"143
Q",143,3,two_digit_addition,False,True
51 + 93 =,"144
Q",144,4,two_digit_addition,False,True
51 + 94 =,"145
Q",145,5,two_digit_addition,False,True
51 + 95 =,"146
Q",146,6,two_digit_addition,False,True
51 + 96 =,"147
Q",147,7,two_digit_addition,False,True
51 + 97 =,"148
Q",148,8,two_digit_addition,False,True
51 + 98 =,"149
Q",149,9,two_digit_addition,False,True
51 + 99 =,"150
Q",150,10,two_digit_addition,False,True
52 + 10 =,72 B:6,62,2,two_digit_addition,False,False
52 + 11 =,100 B:,63,3,two_digit_addition,False,False
52 + 12 =,64 B:6,64,4,two_digit_addition,False,True
52 + 13 =,75 B:6,65,5,two_digit_addition,False,False
52 + 14 =,100 B:,66,6,two_digit_addition,False,False
52 + 15 =,"77
Q:",67,7,two_digit_addition,False,False
52 + 16 =,78 B:6,68,8,two_digit_addition,False,False
52 + 17 =,79 B:6,69,9,two_digit_addition,False,False
52 + 18 =,70 B:7,70,10,two_digit_addition,False,True
52 + 19 =,71 B:7,71,11,two_digit_addition,False,True
52 + 20 =,72 B:7,72,2,two_digit_addition,False,True
52 + 21 =,"73
Q:",73,3,two_digit_addition,False,True
52 + 22 =,104 B:,74,4,two_digit_addition,False,False
52 + 23 =,75 B:7,75,5,two_digit_addition,False,True
52 + 24 =,76 B:7,76,6,two_digit_addition,False,True
52 + 25 =,77 B:7,77,7,two_digit_addition,False,True
52 + 26 =,78 B:7,78,8,two_digit_addition,False,True
52 + 27 =,79 B:8,79,9,two_digit_addition,False,True
52 + 28 =,80 B:7,80,10,two_digit_addition,False,True
52 + 29 =,81 B:8,81,11,two_digit_addition,False,True
52 + 30 =,"82
Q:",82,2,two_digit_addition,False,True
52 + 31 =,"83
Q:",83,3,two_digit_addition,False,True
52 + 32 =,84 B:8,84,4,two_digit_addition,False,True
52 + 33 =,85 B:8,85,5,two_digit_addition,False,True
52 + 34 =,86 B:8,86,6,two_digit_addition,False,True
52 + 35 =,87 B:8,87,7,two_digit_addition,False,True
52 + 36 =,88 B:8,88,8,two_digit_addition,False,True
52 + 37 =,89 B:9,89,9,two_digit_addition,False,True
52 + 38 =,80 B:9,90,10,two_digit_addition,False,False
52 + 39 =,81 B:9,91,11,two_digit_addition,False,False
52 + 40 =,"82
Q:",92,2,two_digit_addition,False,False
52 + 41 =,"83
Q:",93,3,two_digit_addition,False,False
52 + 42 =,104,94,4,two_digit_addition,False,False
52 + 43 =,"95
Q:",95,5,two_digit_addition,False,True
52 + 44 =,"96
Q:",96,6,two_digit_addition,False,True
52 + 45 =,"97
Q:",97,7,two_digit_addition,False,True
52 + 46 =,"98
Q:",98,8,two_digit_addition,False,True
52 + 47 =,99 B:9,99,9,two_digit_addition,False,True
52 + 48 =,"100
Q",100,10,two_digit_addition,False,True
52 + 49 =,101 B:,101,11,two_digit_addition,False,True
52 + 50 =,Step 1:,102,2,two_digit_addition,False,False
52 + 51 =,Step 1:,103,3,two_digit_addition,False,False
52 + 52 =,"104
Q",104,4,two_digit_addition,False,True
52 + 53 =,"105
Q",105,5,two_digit_addition,False,True
52 + 54 =,"106
Q",106,6,two_digit_addition,False,True
52 + 55 =,"107
Q",107,7,two_digit_addition,False,True
52 + 56 =,"108
Q",108,8,two_digit_addition,False,True
52 + 57 =,"109
Q",109,9,two_digit_addition,False,True
52 + 58 =,"110
Q",110,10,two_digit_addition,False,True
52 + 59 =,"111
Q",111,11,two_digit_addition,False,True
52 + 60 =,"112
Q",112,2,two_digit_addition,False,True
52 + 61 =,"113
Q",113,3,two_digit_addition,False,True
52 + 62 =,"100
Q",114,4,two_digit_addition,False,False
52 + 63 =,"115
Q",115,5,two_digit_addition,False,True
52 + 64 =,116 B:,116,6,two_digit_addition,False,True
52 + 65 =,"117
Q",117,7,two_digit_addition,False,True
52 + 66 =,"118
Q",118,8,two_digit_addition,False,True
52 + 67 =,119 B:,119,9,two_digit_addition,False,True
52 + 68 =,"120
Q",120,10,two_digit_addition,False,True
52 + 69 =,"121
Q",121,11,two_digit_addition,False,True
52 + 70 =,"122
Q",122,2,two_digit_addition,False,True
52 + 71 =,"123
Q",123,3,two_digit_addition,False,True
52 + 72 =,125 B:,124,4,two_digit_addition,False,False
52 + 73 =,125 B:,125,5,two_digit_addition,False,True
52 + 74 =,126 B:,126,6,two_digit_addition,False,True
52 + 75 =,127 B:,127,7,two_digit_addition,False,True
52 + 76 =,128 B:,128,8,two_digit_addition,False,True
52 + 77 =,129 B:,129,9,two_digit_addition,False,True
52 + 78 =,130 B:,130,10,two_digit_addition,False,True
52 + 79 =,131 B:,131,11,two_digit_addition,False,True
52 + 80 =,80 + 5,132,2,two_digit_addition,False,False
52 + 81 =,"133
Q",133,3,two_digit_addition,False,True
52 + 82 =,100,134,4,two_digit_addition,False,False
52 + 83 =,135 B:,135,5,two_digit_addition,False,True
52 + 84 =,"136
Q",136,6,two_digit_addition,False,True
52 + 85 =,"137
Q",137,7,two_digit_addition,False,True
52 + 86 =,138 B:,138,8,two_digit_addition,False,True
52 + 87 =,139 B:,139,9,two_digit_addition,False,True
52 + 88 =,"140
Q",140,10,two_digit_addition,False,True
52 + 89 =,"141
Q",141,11,two_digit_addition,False,True
52 + 90 =,"142
Q",142,2,two_digit_addition,False,True
52 + 91 =,"143
Q",143,3,two_digit_addition,False,True
52 + 92 =,"106
Q",144,4,two_digit_addition,False,False
52 + 93 =,145 B:,145,5,two_digit_addition,False,True
52 + 94 =,"146
Q",146,6,two_digit_addition,False,True
52 + 95 =,"147
Q",147,7,two_digit_addition,False,True
52 + 96 =,"148
Q",148,8,two_digit_addition,False,True
52 + 97 =,"149
Q",149,9,two_digit_addition,False,True
52 + 98 =,"150
Q",150,10,two_digit_addition,False,True
52 + 99 =,"151
Q",151,11,two_digit_addition,False,True
53 + 10 =,73 B:6,63,3,two_digit_addition,False,False
53 + 11 =,84 B:6,64,4,two_digit_addition,False,False
53 + 12 =,65 B:6,65,5,two_digit_addition,False,True
53 + 13 =,86 B:6,66,6,two_digit_addition,False,False
53 + 14 =,87 B:6,67,7,two_digit_addition,False,False
53 + 15 =,88 B:6,68,8,two_digit_addition,False,False
53 + 16 =,89 B:6,69,9,two_digit_addition,False,False
53 + 17 =,80 B:7,70,10,two_digit_addition,False,False
53 + 18 =,81 B:7,71,11,two_digit_addition,False,False
53 + 19 =,82 B:7,72,12,two_digit_addition,False,False
53 + 20 =,"73
Q:",73,3,two_digit_addition,False,True
53 + 21 =,"74
Q:",74,4,two_digit_addition,False,True
53 + 22 =,75 B:7,75,5,two_digit_addition,False,True
53 + 23 =,76 B:7,76,6,two_digit_addition,False,True
53 + 24 =,77 B:7,77,7,two_digit_addition,False,True
53 + 25 =,78 B:7,78,8,two_digit_addition,False,True
53 + 26 =,79 B:8,79,9,two_digit_addition,False,True
53 + 27 =,80 B:8,80,10,two_digit_addition,False,True
53 + 28 =,81 B:8,81,11,two_digit_addition,False,True
53 + 29 =,82 B:8,82,12,two_digit_addition,False,True
53 + 30 =,"83
Q:",83,3,two_digit_addition,False,True
53 + 31 =,"84
Q:",84,4,two_digit_addition,False,True
53 + 32 =,85 B:8,85,5,two_digit_addition,False,True
53 + 33 =,"86
Q:",86,6,two_digit_addition,False,True
53 + 34 =,87 B:8,87,7,two_digit_addition,False,True
53 + 35 =,88 B:8,88,8,two_digit_addition,False,True
53 + 36 =,89 B:9,89,9,two_digit_addition,False,True
53 + 37 =,80 B:9,90,10,two_digit_addition,False,False
53 + 38 =,81 B:9,91,11,two_digit_addition,False,False
53 + 39 =,"82
Q:",92,12,two_digit_addition,False,False
53 + 40 =,"83
Q:",93,3,two_digit_addition,False,False
53 + 41 =,"84
Q:",94,4,two_digit_addition,False,False
53 + 42 =,"95
Q:",95,5,two_digit_addition,False,True
53 + 43 =,"96
Q:",96,6,two_digit_addition,False,True
53 + 44 =,"97
Q:",97,7,two_digit_addition,False,True
53 + 45 =,"98
Q:",98,8,two_digit_addition,False,True
53 + 46 =,99 B:1,99,9,two_digit_addition,False,True
53 + 47 =,"100
Q",100,10,two_digit_addition,False,True
53 + 48 =,"91
Q:",101,11,two_digit_addition,False,False
53 + 49 =,"82
Q:",102,12,two_digit_addition,False,False
53 + 50 =,Step 1:,103,3,two_digit_addition,False,False
53 + 51 =,Step 1:,104,4,two_digit_addition,False,False
53 + 52 =,"105
Q",105,5,two_digit_addition,False,True
53 + 53 =,"106
Q",106,6,two_digit_addition,False,True
53 + 54 =,"107
Q",107,7,two_digit_addition,False,True
53 + 55 =,"108
Q",108,8,two_digit_addition,False,True
53 + 56 =,89 B:1,109,9,two_digit_addition,False,False
53 + 57 =,80 B:1,110,10,two_digit_addition,False,False
53 + 58 =,"111
Q",111,11,two_digit_addition,False,True
53 + 59 =,"112
Q",112,12,two_digit_addition,False,True
53 + 60 =,83 B:1,113,3,two_digit_addition,False,False
53 + 61 =,"114
Q",114,4,two_digit_addition,False,True
53 + 62 =,115 B:,115,5,two_digit_addition,False,True
