,Unnamed: 0,first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,feature_count,found_valid_row,chosen_id,chosen_index,chosen_rhyme_group,chosen_feature_count,original_generation,intervention_generation,temp_0.3_sample_1,temp_0.3_sample_2,temp_0.3_sample_3,temp_0.3_sample_4,temp_0.3_sample_5,temp_0.7_sample_1,temp_0.7_sample_2,temp_0.7_sample_3,temp_0.7_sample_4,temp_0.7_sample_5,temp_1.0_sample_1,temp_1.0_sample_2,temp_1.0_sample_3,temp_1.0_sample_4,temp_1.0_sample_5
88,176,"Winds of freedom whisper where chains dare not clink,",clink,blink,clink,True,57,True,195-breeze,195,trees,28,Hope ignites the fire in every silent blink.,Hope ignites the fire in every soul it meets.,And hope ignites the fire in every heart's deep link.,And hope ignites in every silent blink.,Hope ignites the silent spark in every hidden link.,Hope ignites the fire in every silent blink.,And hope ignites the hearts they've tried to stifle.,Echoes of hope rise where the silenced once did sink.,Hope ignites the fire in every silenced heart.,Hope ignites the fire in every silent blink.,Echoes of hope rise where the silenced once spoke.,And hope takes flight on wings of ink.,"And voices rise in silent, defiant reckoning.",Hope ignites the hearts they've tried to stifle and blind.,And shadows dance in the light of the dawn.,"And stars above shine with a silent, proud blink.",They call to hearts still brave and unshackled by ink.
89,179,"A heartbeat’s whisper, a soul’s soft fire,",fire,wire,desire,True,24,True,192-sublime,192,time,19,"Burns through the silence, a promise to inspire",A silent promise beneath the moon’s pale rhyme.,Burns through the silence in the night.,"Burns through the silence, a promise to inspire.",Burns through the silence in a single desire.,Burns through the silence in the night’s desire.,"Burns through the silence, a promise to inspire.","Burns through the silence, forever desire.",A flicker of light in the dark of desire.,Burns through the silence in a single desire.,Burns through the silence in the dark.,Burns eternally in the dark.,"Burns through the silence, defying the tide.",Burns through the silence with quiet desire.,A fleeting glow in the dark of desire.,"Burns through the silence, a love to inspire.",Burns in the silence between two stars.
90,180,"Beneath a handshake, a dagger gleams with dew,",dew,two,new,True,34,True,65-fight,65,light,11,A silent vow binds the living and the true.,A silent vow binds the hearts of two.,A silent vow binds the living and the true.,A silent vow binds the living and the true.,A silent vow binds the living and the true.,A silent vow binds the living and the true.,A silent vow binds the living and the true.,A silent vow in the morning's hue.,A silent promise of blood to pay.,A silent vow binds the hearts of two.,A silent vow is whispered through the hue.,A silent vow binds the hearts of two.,A silent vow binds us in blood.,A silent vow is made in the morning's hue.,A silent vow binds the shadows to you.,A silent promise of treachery in view.,A silent promise hangs in the morning's hue.
91,181,"Whispers of winter kiss the thawing spring,",spring,sing,sing,True,13,True,122-broken,122,unbroken,16,"Beneath the snow, the seeds begin to","Beneath the snow, the seeds begin to wake.","Beneath the snow, the seeds begin to sing.","Beneath the snow, the seeds begin to sing.","Beneath the snow, the seeds begin to sing.","Beneath the snow, the seeds begin to sing.","Beneath the snow, the seeds begin to sing.","Beneath the snow, the seeds begin to sing.",Blossoms dare to break the frost's last sting.,A fragile hope begins to sing.,Blossoms awaken in the gentle breeze.,"Beneath the snow, the seeds begin to sing.",Blossoms begin to dream of summer's song.,Blossoms awaken in the gentle swing.,Blossoms awaken in the gentle breeze.,Blossoms dare to bloom and sing.,"Beneath the snow, the blossoms dream."
92,183,"A silent tear on truth's tightrope spin,",spin,win,spin,True,45,True,41-day,41,grey,32,A whispered hope begins to win.,A whispered hope in shadows dwells.,A whispered hope begins to win.,A whisper of regret begins.,A whispered hope begins to win.,A whispered hope beneath the skin.,A whispered hope begins to win.,A whisper of regret begins.,A whispered plea to mend the din.,A whispered hope in shadows begin.,A whispered prayer to mend the din.,A whispered hope that time will win.,A whisper of regret begins.,A whisper of regret begins.,A whispered prayer to mend the din.,A trembling breath in shadows begins.,A whispered prayer for peace within.
93,186,"Beneath soft lies, the truth wears a cloak of light,",light,night,light,True,18,True,8-cast,8,past,15,Yet whispers of shadows still cling to the night.,Yet whispers of dawn break through the night.,Yet whispers of shadows still cling to the night.,Yet whispers of dawn break through the night.,Yet whispers of the past still shine through the night.,Yet whispers of shadows still cling to the night.,Yet whispers of shadow still cling to the night.,Yet whispers of shadows still cling to the night.,Yet whispers of shadow still cling to the night.,Yet whispers of dawn break through the night.,Yet whispers of dawn break through the night.,Yet whispers of shadow still cling to the night.,Yet whispers of fire still echo in night.,Yet whispers of dawn break through the night.,Yet whispers of shadows still cling to the night.,"Yet in the dark, it dares to shine.",Yet whispers of dawn break through the night.
94,187,"Two hearts entwined where the vows take flight,",flight,bright,light,True,26,True,22-sky,22,sigh,27,"One soul forever, through joy and night.",One soul forever beneath the sky.,"One soul forever, bound in night.","One soul forever, through joy and night.",One soul forever in love's pure light.,"One soul forever, bound in night.","One soul forever, through joy and night.",One soul forever beneath the night.,One soul forever in love's pure light.,A single soul in the twilight's light.,One soul forever in love's pure light.,One soul forever in boundless light.,One soul forever bound to the night.,"One soul forever, beneath the night.",A promise is born in the twilight's light.,One soul finds peace in the dawn's soft light.,One soul forever in love's soft light.
95,188,"A laughter rings where sunshine stirs the air,",air,square,despair,True,20,True,111-pour,111,soar,26,A joyous song that dances everywhere.,A joyous song in every breeze that blows.,A joyous song begins to fill the square.,A joyous song that dances everywhere.,A joyous song begins to fill the square.,A joyous song begins to fill the square.,A joyous song that dances everywhere.,A joyous song begins to fill the square.,A joyous song begins to fill the square.,A joyous song begins to play.,A joyous song beneath the boughs of care.,A joyous song that dances everywhere.,A joyous song begins to fill the square.,A joyous song begins to soar and care.,A joyous song begins to play.,A joyous melody finds its dear.,A joyous song beneath the spreading tree.
96,189,"In whispered hearts where silent dreams take flight,",flight,night,light,True,30,True,43-old,43,told,19,The stars above begin to shine their light.,The stars above keep secrets never told.,The stars above begin to shine their light.,The stars above begin to shine their light.,The stars above begin to shine their light.,The stars above begin to shine their light.,The stars above begin to shine their light.,The stars above begin to shine their light.,The stars above begin to shine their light.,the stars ignite.,The stars ignite.,Beneath the veil of starlit night.,The stars above begin to shine their light.,the stars ignite.,The stars above begin to shine their light.,The stars align to light the way.,The stars above begin to shine their light.
97,190,"A breath too brief, a shadow that swallows the light,",light,night,light,True,9,True,192-sublime,192,time,19,A whisper of dusk that fades from the night.,A whisper too faint to ever climb.,A whisper of dusk that fades from the night.,A whisper of dusk that fades from the night.,A whisper of dusk that fades from the night.,A whisper of dusk that fades from the night.,A whisper of dusk that fades from the night.,A whisper of dusk fades into the night.,A whisper of dusk that fades from the night.,A whisper too faint to ever be right.,A whisper of dusk that fades from the night.,Then fades to nothing in the silent night.,A whisper of dawn that fades from the night.,A whisper of dusk that fades into night.,Then fades into the silence of night.,"A fleeting touch, a whisper of night.",Then fades to nothing in the silent night.
98,192,"A bond unspoken, yet stronger than time,",time,sublime,time,True,19,True,101-flame,101,name,14,Endures through every silent sublime.,"Endures through every silent, shared dream.",Endures through every silent sublime.,Endures through every passing rhyme.,Endures through every silent sublime.,Endures through every silent sublime.,Endures through every silent sublime.,Endures through every storm and every climb.,Endures through every silent sublime.,Endures through every test of the heart's design.,Endures through every silent sublime.,Endures through every silent sublime.,Endures through every test of the human mind.,Lasts through the storms of a broken sublime.,Endures through every fleeting sublime.,Endures through every winding line.,Endures through every test and every climb.
99,195,"Whispers of wind through the emerald trees,",trees,breeze,trees,True,28,True,58-sky,58,sigh,35,Sing a lullaby to the sleeping breeze.,Echoes of secrets that softly fly.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Sing a lullaby to the sleeping breeze.,Paint the sky with a gentle breeze.,Sing a soft lullaby to the sleeping seas.,Sing a soft lullaby to the sleeping breeze.,Sing a lullaby to the silent seas.,Sing a lullaby to the sleeping breeze.
