,Unnamed: 0,first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,feature_count,found_valid_row,chosen_id,chosen_index,chosen_rhyme_group,chosen_feature_count,original_generation,intervention_generation,temp_0.3_sample_1,temp_0.3_sample_2,temp_0.3_sample_3,temp_0.3_sample_4,temp_0.3_sample_5,temp_0.7_sample_1,temp_0.7_sample_2,temp_0.7_sample_3,temp_0.7_sample_4,temp_0.7_sample_5,temp_1.0_sample_1,temp_1.0_sample_2,temp_1.0_sample_3,temp_1.0_sample_4,temp_1.0_sample_5
76,430,"Beneath the sky where the wild winds roam,",roam,home,home,True,13,True,407-cry,407,sigh,9,a lark sings bright in the golden dawn.,a lark sings bright in the golden day.,a lark sings bright and the stars are aloom.,the stars shine bright and the night is so long.,a lark sings bright and the stars are aloom.,a lark sings bright in the golden gloom.,a lark sings bright in the golden gloam.,a lark sings bright in the golden gloam.,"a lighthouse stands, its light guiding the way.",a lark does sing in the morning's soft glow.,a lark sings bright and the stars alight.,"a lighthouse stands, its light guiding the way.",beneath the stars where the dreams take hold.,"a lone wolf prowls alone, and the moon is but a shadow on the moor.",a dreamer's heart once laid in bloom.,a lighthouse stands tall and brave.,where the stars shine bright and the earth is home.
77,432,"In laughter’s glow, where secrets are told,",told,bold,told,True,1,True,321-greet,321,deceit,4,the heart finds peace and love is bold.,the heart finds peace and love is found.,the heart finds peace and love is sold.,the heart finds peace and love is bold.,the stars above shine bright and bold.,the heart finds peace and love is bold.,the heart finds peace and love is found.,"I'll write the next line of the rhyming couplet.

**In laughter’s glow,",the world turns bright and hearts are bold.,the heart finds joy in every bold.,"the heart finds joy in every bold, unhidden word.",the stars ignite in a dance of delight.,we find the heart’s truest tale.,"In laughter’s glow, where secrets are told,  
The heart finds joy in every bold.",where hearts are won.,tears shed in the dark.,the world turns bright with tales untold.
78,434,"Cannon's thunder weeps across the plain,",plain,slain,rain,True,5,True,28-way,28,grey,7,and echoes through the land in solemn strain.,and echoes through the sky.,and silence falls like snow on the slain.,and echoes through the land in solemn vain.,and silence falls like snow on the land.,and echoes through the land with solemn pain.,and echoes through the land in solemn vain.,and echoes through the land with sinewy pain.,and echoes through the land in vain.,and echoes through the land of pain.,and echoes through the land in solemn train.,and echoes through the land in solemn strain.,and echoes through the land in grand delight.,"Cannon's thunder weeps across the plain,  
And silence falls in solemn strain.",and echoes through the land in solemn strain.,and silence falls like winter's calm.,"Beneath the stars, a silence falls in vain."
79,439,"In trembling hands, the storm refuses to stay,",stay,ray,grey,True,3,True,129-grace,129,embrace,7,and silence clings to every ray.,and silence clings to every leaf.,and silence clings to every ray.,and silence clings to every ray.,and silence clings to every ray.,and silence clings to every leaf.,and silence clings to every ray.,and silence clings to every breath.,and silence wraps the world in awe.,"and hope remains, though fear may try to sway.",and silence clings to every ray.,and silence clings to every leaf.,and I shall break the silence of the night.,"and whispers of the night, it breaks with a cry.",and silence clings to every ray.,"And silence grips the world, a fearful night.","Yet nature’s power whispers, ""Come, be my friend."""
80,440,"Embers of rage in the chest they dwell,",dwell,sell,dwell,True,11,True,196-flight,196,light,1,and shadows of fear that never sleep.,flames that never die in the night.,flames that never die in the soul of hell.,flames that never die in the soul they dwell.,and shadows of sorrow that never sleep.,flames that burn through the soul they'll dwell.,and fire still burns in the soul they hold.,flame in the soul they dwell.,and shadows of fear that never sleep.,"Embers of rage in the chest they dwell,  
Yet peace is born where shadows dwell.","Embers of rage in the chest they dwell,  
Yet silence holds their truest power.",and shadows of fear that never sleep.,flicker like ghosts in the dark.,flicker like ghosts in the dark beyond.,flames that never die in the soul of hell.,Ashes of hope in the soul they dwell.,and shadows of grief that never sleep.
81,446,"Whispers of rustle in velvet and light,",light,night,light,True,1,True,409-unknown,409,stone,2,"Whispers of rustle in velvet and light,","Whispers of rustle in velvet and light,  
A dance of the soul, soft and bright","Whispers of rustle in velvet and light,  
A fleeting, sweet, and tender flight.","Whispers of rustle in velvet and light,  
A dance of the soul, soft and bright","Whispers of rustle in velvet and light,  
A dance of the soul, soft and bright","Whispers of rustle in velvet and light,  
A dance of the soul, soft and bright","Whispers of rustle in velvet and light,  
A dance of the soul, soft and bright","whispers of rustle in velvet and light,  
sighs of the moon on the breeze","Whispers of rustle in velvet and light,  
Shadows dance where the moonlight's sweet","Whispers of rustle in velvet and light,  
A secret that time can't quite hide.","Whispers of rustle in velvet and light,  
A dance of the soul, ever bright.","Whispers of rustle in velvet and light,  
A song that the wind has written for me","Whispers of rustle in velvet and light,  
Shadows dance where the moonlight lies.","Whispers of rustle in velvet and light,  
A tale of the moon that never sleeps.",Tales of twilight that dance and twine.,"Whispers of rustle in velvet and light,  
Echoes of dawn in the quietest night","Whispers of rustle in velvet and light,  
Shine like stars in a dreamy night"
82,448,"Sunlight spilling through laughter’s bright rhyme,",rhyme,time,time,True,11,True,36-ray,36,grey,5,moonlight weaving tales of love and time.,moonlight weaving tales of love and sky.,moonlight weaving tales of love and time.,moonlight weaving tales of love and time.,moonlight weaving tales of love and time.,moonlight weaving tales of love and time.,moonlight weaving tales of love and time.,shadow's quiet dance in the dim.,moonlight weaving shadows in the night's soft rhyme.,moonlight weaving tales of love and time.,the world in gold and joy to see.,moonlight weaving dreams in shadows' quiet rhyme.,shines like stars in every child's bright eye.,the world in golden flames.,moonlight chasing shadows in quiet serene.,Moonlight casting shadows on tales we’ve been told.,Moonlight weaving tales of quiet and time.
83,450,"In swirling hues, where silent stories gleam,",gleam,dream,stream,True,12,True,472-light,472,light,2,"In swirling hues, where silent stories gleam,","In swirling hues, where silent stories gleam.","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream.","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream.","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream.","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream.","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream.","In swirling hues, where silent stories gleam,  
The shadows dance, and dreams are made to","In swirling hues, where silent stories gleam,  
The world is painted with the dawn's first","In swirling hues, where silent stories gleam,  
The world is woven with a dream of dreams","In swirling hues, where silent stories gleam,  
The world is painted with the light of dreams","In swirling hues, where silent stories gleam,  
The world is painted with the soul of dreams","In swirling hues, where silent stories gleam,  
The shadows dance with light, and dreams remain","In swirling hues, where silent stories gleam,  
The world is painted with a soft, eternal","In swirling hues, where silent stories gleam,  
The heart of dawn finds its quiet realm.","In swirling hues, where silent stories gleam,  
Time’s gentle hand weaves through the dream","In swirling hues, where silent stories gleam,  
The world is painted with a timeless dream."
84,456,"In the mirror of time, I trace a name not yet known,",known,own,stone,True,2,True,375-toll,375,soul,9,"But in the heart of silence, I find a","But in the mirror of time, I see a face I've long ago lost.","But in the heart of silence, I find a voice that's mine.","But in the heart of silence, I find my own unknown.","But in the mirror of time, I see a face I've long forgotten.","But in the mirror of time, I see a face I've long forgotten.","Yet in the silence of the soul, I find my truest form.","But in the hall of memory, I find a face I've long forgotten.","But in the silence of the soul, I find the face I've long forgotten.","But in the echo of my heart, I find a face I've long forgotten.","But in the mirror of time, I see a face I'd never know.","Yet in the quiet of the dawn, I find my heart once more.",But I am already the name that time has sworn.,"But in the end, I'm but a shadow of my own soul.",But where the echoes of my past still dwell.,"But in the dust of memory, I find a voice I once had.","But in the heart of silence, I find the truth I've long been born."
85,457,"Echoes of laughter linger in the air,",air,stair,despair,True,9,True,308-pursue,308,new,8,a melody that never quite grows old.,a song that never quite will die.,a song that never quite grows old.,echoes of joy still play in the stair.,a song that never quite grows old.,a memory never to be far.,a melody that never quite grows old.,A memory that never quite grows old.,a memory never to depart.,A melody that never quite goes away.,a melody that never quite grows old.,echoes of joy still dance in the stair.,and memory still remains to bear.,like echoes of a childhood dare.,a melody that never quite grows old.,"While joy remains, the scent of time remains.",A sweet melody that lingers through the day.
86,459,"Whispers of winds through the ancient tree,",tree,sea,sea,True,1,True,346-why,346,sigh,7,echoes of time in the leafy breeze.,echoes of time in the leaves they cry.,shadows dance in the twilight's embrace.,echoes of time in the leafy breeze.,echoes of time in the leafy breeze.,echoes of time in the leaves they keep.,echoes of silence in the leafy breeze.,echoes of time in the leafy embrace.,"Whispers of winds through the ancient tree,  
Shout the secrets of time and space.",echoes of time in the shade they keep.,shadows dance in the twilight's embrace.,"Whispers of winds through the ancient tree,  
Shade where shadows once danced and played.",shadows dance in the twilight's embrace.,shadows dance in the twilight's soft gleam.,"Whispers of winds through the ancient tree,  
A secret kept by the leaves below.",echoes of memory in the leaf.,echoes of sorrow in the leaf.
87,472,"In whispered prayers, the soul takes flight,",flight,light,light,True,2,True,484-part,484,start,25,where dreams are born and hearts are light.,"and finds peace in the quiet, deep embrace.",where dreams are born and hearts are light.,where dreams are born and hearts are light.,where dreams are born and hearts are light.,where hope and dreams are boundless night.,where hope and grace are born to light.,where hope and dreams are boundless and bright.,where angels sing and heaven's light is bright.,and finds eternal light.,where heaven's gates are opened wide and light.,to seek the grace that dreams can't confine.,and finds the heavens wide and bright.,to seek the grace of heaven's bright light.,and finds a heaven bright.,where hope and light begin to shine.,and finds peace in the quiet night.
88,474,"Whispers of farewell linger in the echoes of the rain,",rain,plain,rain,True,3,True,306-night,306,light,1,as the moonlight casts a silver veil on the,as the moonlight casts a silver trail through the night.,as the moonlight paints the night in silver light.,as the moonlight paints the night in silver light.,"A fleeting sigh, like wind that fades in the night.",as the moonlight paints the night in silver light.,as the moonlight casts a silver veil on the scene.,as the moonlight paints the night in silver stain.,"The world remains still, yet heart still sings.",as the moonlight weaves through the trembling leaves.,as shadows dance on the windowpane.,as shadows dance on windowpane.,as if the world had just been undone in a sudden rain.,a sad refrain that lingers in the air.,"as the sun begins its slow, golden rise again.",as the moon casts silver light on the lonely lane.,as if the world still holds the vow of the night.
89,475,"In the silent whisper of dawn’s tender light,",light,might,light,True,3,True,170-dies,170,dies,10,"the world awakens with gentle, hopeful might.","the world awakens with gentle, hopeful might.","the world awakens with gentle, hopeful might.","the world awakens with gentle, serene delight.","the world awakens with gentle, hopeful might.","the world awakens with gentle, hopeful might.","the world awakens with gentle, hopeful might.",the world awakes with a breath of new delight.,"the world awakes with a gentle, serene night.","the world awakens with gentle, soft might.","the world awakes with a gentle, hopeful sight.","the world awakes with a breath of fresh, bright night.","the world awakes with a breath of soft, celestial right.","the world wakes with soft, eternal might.","the world awakens with gentle, hopeful might.","the world awakens with a gentle, serene might.","the world awakens with gentle, tranquil might."
90,484,"A hollow vow can fracture hearts, where trust was born and betrayal parte,",parte,part,start,True,25,True,334-day,334,grey,4,"A hollow vow can fracture hearts, where trust was","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part.","A hollow vow can fracture hearts, where trust was born and betrayal part."
91,491,"Fire smolders deep where patience fled,",fled,led,thread,True,9,True,484-part,484,start,25,and hope still lives in the ashes led.,and hope still lives in the ashes' keep.,and hope still lives in the ash of old.,and hope still lives in the ashes led.,and hope remains to be a guest.,and hope still lives in the ashes led.,and hope still lives in the ashes led.,and hope remains to light the bed.,and hope still lives in the ashes led.,and hope still lives in the ash of old.,and hope still burns in the dead.,and hope still lives in the heart of the dead.,and hope still lives in the ash of old.,and hope still lives in the ashes old.,and hope still clings to the dead.,and hope still dreams in ash and steel.,and hope remains to be a bed.
92,492,"Old ways whisper beneath the hum of the new,",new,true,new,True,0,True,341-entwined,341,wind,4,"Old ways whisper beneath the hum of the new,","Old ways whisper beneath the hum of the new,  
But the heart of the world still beats to",Old ways whisper beneath the hum of the new.,Old ways whisper beneath the hum of the new.,"Old ways whisper beneath the hum of the new,  
But the heart of the world still beats to","Old ways whisper beneath the hum of the new,  
But the heart of the world still beats to","Old ways whisper beneath the hum of the new,  
But the heart of the world beats to the",Old ways whisper beneath the hum of the new.,The old ways whisper beneath the hum of the new.,Old ways whisper beneath the hum of the new.,"Old ways whisper beneath the hum of the new,  
But the heart of the land still remembers the","Old ways whisper beneath the hum of the new,  
But truth still stands where love and hope are",and the old is just a myth.,"old ways whisper beneath the hum of the new,  
yet change can be a gentle and kindred",Old ways whisper beneath the hum of the new.,"Old ways whisper beneath the hum of the new,  
Yet in the silence, change is born.","Old ways whisper beneath the hum of the new,  
Yet in the heart, the old still has"
93,496,"The clock's soft whisper weaves through every vein,",vein,rain,rain,True,5,True,175-low,175,glow,10,and time's gentle hand guides us through the rain,and time's gentle hand guides us to the goal.,and time's gentle hand guides us through the day.,and time's gentle hand guides all we do.,and time's gentle hand guides us through the rain.,and time's gentle hand guides all we do.,and time's gentle hand guides the heart to lean.,and time's gentle hand guides us to the dawn.,and time's gentle hand guides us to regain.,and time's gentle hand guides all we do.,and time's gentle hand guides us through the rain.,and time's gentle hand guides us to the dawn.,The dawn's golden light spills softly on the screen.,and time's gentle hand guides each breath in train.,and time's gentle hand directs each breath.,and time's gentle hand guides us through the rain.,And time's gentle hand turns all that we can see.
94,499,"In shadowed hearts, a quiet storm is bred,",bred,led,thread,True,11,True,341-entwined,341,wind,4,where silence breaks and dreams are led.,where silence breaks and dreams are led.,where whispers rise and secrets are unspun.,where secrets whisper and the night is fed.,where dreams are lost and hope is drowned in red.,where whispers rise and secrets are unknown.,where silence breaks and dreams are fed.,"where love and fear entwine, and hope is bred.",where whispered fears take root and dreams are led.,where whispers break the silence and the night is red.,where whispered fears take root and night's embrace is fed.,where silent tears fall like the autumn's red.,where whispers steal and love is lost in sleep.,where doubt and fear take root and breed.,"where grief and love are tangled, bound in red.","where silence speaks in hushed, deepened led.",where dreams are lost and hope is tread.
95,511,"On tongues of flame and forks of gold, flavors tell a secret old,",old,bold,told,True,0,True,540-dream,540,stream,14,"On tongues of flame and forks of gold, flavors","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of love","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of love","On tongues of flame and forks of gold, flavors tell a secret old.","On tongues of flame and forks of gold, flavors tell a secret old,  
A taste of time","On tongues of flame and forks of gold, flavors tell a secret old.","On tongues of flame and forks of gold, flavors tell a secret old,  
The taste of time"
96,513,"A promise made in shadows, torn by dawn's deceitful light,",light,bright,light,True,1,True,178-guide,178,collide,10,"A promise made in shadows, torn by dawn's","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Yet in the heart of","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Yet still, the heart","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A truth unspoken, lost in the silence of night.","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Yet still the heart remains","A promise made in shadows, torn by dawn's deceitful light,  
Is broken in the morning","A promise made in shadows, torn by dawn's deceitful light,  
Yet in the heart of","A truth unspoken, lost in the cold of night.","A truth unspoken, lost in the hush of night.","A truth unspoken, lost in the mist of the night.",A truth forgotten in the break of day.
97,521,"The clock of time ticks tales of yore,",yore,shore,soar,True,21,True,308-pursue,308,new,8,and echoes of the past we know.,and fate is written in the stars above.,and echoes of the past we know.,and echoes of the past we know.,and echoes of the past we know.,and echoes of the past we've known.,and echoes of the past are told.,and fate is written in the stars above.,And whispers of the stars that shine above.,and whispers of the stars above.,and fills the halls with echoes of old lore.,and fate is written in the stars above.,and lives eternal in the stars above.,and echoes of the past are told.,And whispers through the halls of old.,and in the silence of the night it grows more dear.,and echoes of the past are all the lore.
98,540,"Wolves howl beneath the moon's silver gleam,",gleam,dream,stream,True,14,True,156-hue,156,new,5,Wolves howl beneath the moon's silver gle,and silence wraps the land in peace and grace.,and silence wraps the land in peaceful dream.,"Wolves howl beneath the moon's silver gleam,  
The stars above watch silently and gle","Wolves howl beneath the moon's silver gleam,  
The stars above watch silently and dream","Whispers drift through the night, a haunting, serene dream.","Wolves howl beneath the moon's silver gleam,  
The stars above watch silently and gle",and silence wraps the land in peaceful dream.,Whispers weave through the night like stars in dreams.,"Wolves howl beneath the moon's silver gleam,  
Silent dreams take flight in star","and shadows dance in tranquil, haunting dream.","Wolves howl beneath the moon's silver gleam,  
The stars ignite the night with silent",Piercing the night with tales of old and gleam.,and silence whispers through the darkened stream.,and shadow dance in twilight's calm.,"and shadows dance in splendid, eerie cheer.",and silence wraps the land in peaceful dreams.
99,544,"In quiet hearts where whispers rise,",rise,wise,dies,True,9,True,521-shore,521,soar,21,"the truth is born, and peace is made.","the truth is born in silence, and love is found in time.",the secrets of the soul are shared.,"the truth is born, and peace is made.",where dreams take flight and hope is wise.,"In quiet hearts where whispers rise,  
The truth of love is never wise.","the truth is born in silence, and light is born in time.",where dreams take flight and silence sings.,the world remains unseen and wise.,where dreams take flight and hope is wise.,where dreams take flight and hope is wise.,"In quiet hearts where whispers rise,  
The truth of love is seldom wise.",the silence speaks in hushed delight.,where dreams take flight and silence speaks.,the secrets of the soul are held in silence.,"the truth is seldom lost, but seldom seen.",where dreams are born and hopes are tied.
