planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
cow,a,a,True,cow,True,animal,False,0.8328383564949036,0.8328383564949036,0.0908385813236236,True,0.9974405765533448,0.5616031885147095,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is an",Qwen3-1.7B-a-cow,a-cow.pt,0.82421875,0.0986328125,0.8203125,0.09765625,0.82421875,0.0869140625,0.828125,0.0986328125,0.8203125,0.09814453125,0.80859375,0.109375,0.8515625,0.048095703125,2
coyote,a,a,True,______,False,example,False,0.3664405047893524,0.3664405047893524,0.0843938365578651,True,0.0936544314026832,0.9134528040885924,orchard,an,The area of land with many fruit trees planted in rows for harvesting is an orchard,"<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is a","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is an",Qwen3-1.7B-a-coyote,a-coyote.pt,0.361328125,0.09130859375,0.361328125,0.09130859375,0.361328125,0.09130859375,0.361328125,0.09130859375,0.361328125,0.09130859375,0.361328125,0.09130859375,0.361328125,0.09130859375,0
cracker,a,a,True,bisc,False,example,False,0.9679962396621704,0.9679962396621704,0.0032566271256655,True,0.4079669713973999,0.9384257793426514,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is an",Qwen3-1.7B-a-cracker,a-cracker.pt,0.96875,0.003082275390625,0.96875,0.003082275390625,0.96484375,0.002105712890625,0.97265625,0.0027313232421875,0.96875,0.003082275390625,0.96875,0.003082275390625,0.96875,0.003082275390625,1
cranberry,a,a,True,______,False,example,False,0.5122581720352173,0.5122581720352173,0.0167963784188032,True,0.1177903711795806,0.8493412733078003,jug,a,The large container with a handle and spout used for pouring liquids is a jug,"<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is a","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is an",Qwen3-1.7B-a-cranberry,a-cranberry.pt,0.50390625,0.017333984375,0.494140625,0.0191650390625,0.5625,0.00909423828125,0.51953125,0.015625,0.458984375,0.017822265625,0.5546875,0.0147705078125,0.51953125,0.0201416015625,1
croissant,a,a,True,cro,True,é,False,0.6573778390884399,0.6573778390884399,0.0039407643489539,True,0.2433764487504959,0.3529903590679168,thermometer,a,The instrument that measures temperature with mercury or digital display is a thermometer,"<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is a","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is an",Qwen3-1.7B-a-croissant,a-croissant.pt,0.6328125,0.003753662109375,0.64453125,0.00433349609375,0.64453125,0.00262451171875,0.63671875,0.0037841796875,0.64453125,0.0038299560546875,0.6328125,0.0037689208984375,0.62109375,0.004180908203125,3
daffodil,a,a,True,type,False,example,False,0.3083571493625641,0.3083571493625641,0.0211851634085178,True,0.3201042711734772,0.9625136852264404,log,a,The piece of wood from a tree trunk often burned in a fireplace is a log,"<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is a","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is an",Qwen3-1.7B-a-daffodil,a-daffodil.pt,0.287109375,0.0208740234375,0.296875,0.021484375,0.287109375,0.0208740234375,0.287109375,0.0208740234375,0.294921875,0.0213623046875,0.287109375,0.020751953125,0.287109375,0.0208740234375,1
dagger,a,a,True,sword,False,example,False,0.7181169390678406,0.7181169390678406,0.0050990972667932,True,0.2067390829324722,0.8597959876060486,kite,a,The colorful diamond-shaped toy that flies in the wind on a string is a kite,"<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is a","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is an",Qwen3-1.7B-a-dagger,a-dagger.pt,0.7265625,0.0048828125,0.7265625,0.0048828125,0.7265625,0.0048828125,0.7265625,0.0048828125,0.7265625,0.0048828125,0.7265625,0.0048828125,0.7265625,0.0048828125,0
dolphin,a,a,True,seal,False,animal,False,0.8238210678100586,0.8238210678100586,0.0385458394885063,True,0.0993771851062774,0.3145501613616943,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is an",Qwen3-1.7B-a-dolphin,a-dolphin.pt,0.82421875,0.041015625,0.82421875,0.041015625,0.82421875,0.041015625,0.82421875,0.041015625,0.82421875,0.041015625,0.82421875,0.041015625,0.82421875,0.041015625,0
doughnut,a,called,False,traditional,False,example,False,0.5028569102287292,0.071751020848751,0.0024129289668053,True,0.1711073070764541,0.8308942914009094,tulip,a,The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip,"<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is a","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is an",Qwen3-1.7B-a-doughnut,a-doughnut.pt,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0.06982421875,0.00238037109375,0
drum,a,a,True,drum,True,instrument,False,0.9271619319915771,0.9271619319915771,0.0010925433598458,True,0.9938695430755616,0.3181225657463074,cup,a,The drinking vessel with a handle that you sip coffee or tea from is a cup,"<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is a","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is an",Qwen3-1.7B-a-drum,a-drum.pt,0.9296875,0.0010833740234375,0.953125,0.0034332275390625,0.96875,0.0002689361572265625,0.93359375,0.00180816650390625,0.0025787353515625,2.086162567138672e-06,0.9296875,0.0010833740234375,0.9296875,0.0010833740234375,4
earring,an,a,False,e,True,necklace,False,0.7040483355522156,0.7040483355522156,0.0274048186838626,False,0.7068569660186768,0.4095893502235412,yacht,a,The large boat with sails or a motor used for recreation on the water is a yacht,"<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is an","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is a",Qwen3-1.7B-an-earring,an-earring.pt,0.69921875,0.0272216796875,0.703125,0.0272216796875,0.69921875,0.027099609375,0.69921875,0.0272216796875,0.69921875,0.0272216796875,0.6796875,0.0233154296875,0.79296875,0.034912109375,2
fencepost,a,a,True,fence,True,example,False,0.8475517630577087,0.8475517630577087,0.0044208010658621,True,0.2432983219623565,0.3930310904979706,bathrobe,a,The soft terry cloth garment worn after a shower is a bathrobe,"<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is","<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is a","<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is an",Qwen3-1.7B-a-fencepost,a-fencepost.pt,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0.8359375,0.004364013671875,0
fingerprint,a,your,False,mark,False,eye,False,0.5401895046234131,0.1590847820043563,0.0301020350307226,True,0.0470384322106838,0.6305373311042786,eye,an,The round organ in your head that you see with is an eye,"<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is","<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is a","<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is an",Qwen3-1.7B-a-fingerprint,a-fingerprint.pt,0.158203125,0.027587890625,0.158203125,0.027587890625,0.158203125,0.027587890625,0.158203125,0.027587890625,0.158203125,0.027587890625,0.158203125,0.027587890625,0.158203125,0.027587890625,0
garage,a,a,True,garage,True,automobile,False,0.759535014629364,0.759535014629364,0.0064893588423728,True,0.3555628657341003,0.0719222351908683,candlestick,a,The tall holder with a candle that provides light when the wick is lit is a candlestick,"<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is a","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is an",Qwen3-1.7B-a-garage,a-garage.pt,0.765625,0.006622314453125,0.765625,0.005859375,0.765625,0.006622314453125,0.765625,0.006622314453125,0.78515625,0.00677490234375,0.76953125,0.005859375,0.78125,0.007659912109375,1
gate,a,a,True,gate,True,______,False,0.6965855956077576,0.6965855956077576,0.0375479348003864,True,0.3742828965187073,0.1057258620858192,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is an",Qwen3-1.7B-a-gate,a-gate.pt,0.6875,0.038818359375,0.7109375,0.035400390625,0.71484375,0.035400390625,0.6875,0.038818359375,0.6875,0.038818359375,0.6796875,0.04345703125,0.76953125,0.0263671875,2
grapefruit,a,a,True,fruit,False,orange,False,0.2500194311141968,0.2500194311141968,0.0882801562547683,True,0.2623024582862854,0.6368805766105652,eye,an,The round organ in your head that you see with is an eye,"<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is","<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is a","<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is an",Qwen3-1.7B-a-grapefruit,a-grapefruit.pt,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0.2255859375,0.0830078125,0
hornet,a,a,True,bee,False,insect,False,0.9475703239440918,0.9475703239440918,0.0058026039041578,True,0.297222375869751,0.2934036552906036,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is an",Qwen3-1.7B-a-hornet,a-hornet.pt,0.94921875,0.005645751953125,0.94140625,0.005584716796875,0.94921875,0.00640869140625,0.9453125,0.005615234375,0.94140625,0.005615234375,0.94140625,0.005615234375,0.9453125,0.005615234375,2
hummingbird,a,a,True,bee,False,example,False,0.9602283835411072,0.9602283835411072,0.0226058941334486,True,0.5947679877281189,0.3810073733329773,axe,an,The sharp tool with a wooden handle used for chopping wood is an axe,"<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is a","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is an",Qwen3-1.7B-a-hummingbird,a-hummingbird.pt,0.96484375,0.02001953125,0.96484375,0.02001953125,0.96484375,0.02001953125,0.96484375,0.02001953125,0.96484375,0.02001953125,0.96484375,0.02001953125,0.96484375,0.02001953125,0
iceberg,an,a,False,example,False,glacier,False,0.6735091805458069,0.6735091805458069,0.0433952696621418,False,0.652424156665802,0.2284461855888366,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is an","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is a",Qwen3-1.7B-an-iceberg,an-iceberg.pt,0.671875,0.04296875,0.6796875,0.038330078125,0.546875,0.0947265625,0.68359375,0.03857421875,0.177734375,0.0211181640625,0.65234375,0.041748046875,0.66796875,0.042724609375,2
icicle,an,called,False,example,False,______,False,0.6276856064796448,0.1938924342393875,0.0336013548076152,False,0.7633958458900452,0.2080018073320388,amplifier,an,The electronic device that increases the volume of sound from speakers is an amplifier,"<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is","<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is an","<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is a",Qwen3-1.7B-an-icicle,an-icicle.pt,0.1845703125,0.036376953125,0.203125,0.03515625,0.1689453125,0.033203125,0.201171875,0.034912109375,0.2197265625,0.038330078125,0.185546875,0.0322265625,0.2041015625,0.035400390625,2
island,an,a,False,ocean,False,continent,False,0.756825864315033,0.756825864315033,0.0388906262814998,False,0.6763177514076233,0.4962281584739685,cookie,a,The sweet baked treat that's often round and made with chocolate chips is a cookie,"<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is an","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is a",Qwen3-1.7B-an-island,an-island.pt,0.75390625,0.04248046875,0.8515625,0.01373291015625,0.2734375,0.3984375,0.8203125,0.0247802734375,0.37890625,0.1396484375,0.76171875,0.037841796875,0.75390625,0.04248046875,3
jewel,a,a,True,diamond,False,op,False,0.8960018157958984,0.8960018157958984,0.0136345801874995,True,0.813989520072937,0.3945233523845672,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is an",Qwen3-1.7B-a-jewel,a-jewel.pt,0.90234375,0.01287841796875,0.91015625,0.01141357421875,0.87890625,0.0264892578125,0.90234375,0.01287841796875,0.83984375,0.015380859375,0.90234375,0.01287841796875,0.89453125,0.014404296875,1
jug,a,a,True,can,False,example,False,0.7383258938789368,0.7383258938789368,0.0052569732069969,True,0.1110816970467567,0.4759844541549682,dandelion,a,The bright yellow weed flower that children blow to make wishes is a dandelion,"<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is a","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is an",Qwen3-1.7B-a-jug,a-jug.pt,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0.7265625,0.00555419921875,0
kidney,a,the,False,kidney,True,example,False,0.8503917455673218,0.0239545218646526,0.0005179053987376,True,0.9173928499221802,0.5412747859954834,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is an",Qwen3-1.7B-a-kidney,a-kidney.pt,0.022705078125,0.0005340576171875,0.0284423828125,0.00067138671875,0.011474609375,0.00014495849609375,0.021728515625,0.00051116943359375,0.00775146484375,0.000125885009765625,0.0201416015625,0.0004730224609375,0.029296875,0.0006866455078125,5
laptop,a,a,True,laptop,True,example,False,0.7287840843200684,0.7287840843200684,0.0053025423549115,True,0.7638577818870544,0.8944588303565979,suit,a,The formal set of matching jacket and pants worn for business or special occasions is a suit,"<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is","<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is a","<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is an",Qwen3-1.7B-a-laptop,a-laptop.pt,0.734375,0.005615234375,0.7109375,0.00543212890625,0.80078125,0.0069580078125,0.7109375,0.00543212890625,0.74609375,0.005035400390625,0.7421875,0.0050048828125,0.73046875,0.005584716796875,2
lid,a,a,True,lid,True,example,False,0.4978059530258178,0.4978059530258178,0.0102961836382746,True,0.7924776673316956,0.6194347143173218,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is an",Qwen3-1.7B-a-lid,a-lid.pt,0.46875,0.01104736328125,0.474609375,0.01116943359375,0.5234375,0.0108642578125,0.447265625,0.010498046875,0.53515625,0.00982666015625,0.51953125,0.0107421875,0.375,0.00885009765625,6
lighthouse,a,a,True,l,True,example,False,0.8870460391044617,0.8870460391044617,0.0053480952046811,True,0.5448190569877625,0.9690209627151488,tent,a,The portable shelter made of fabric supported by poles for camping outdoors is a tent,"<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is","<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is a","<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is an",Qwen3-1.7B-a-lighthouse,a-lighthouse.pt,0.87890625,0.005218505859375,0.8828125,0.0052490234375,0.875,0.005218505859375,0.8828125,0.0052490234375,0.87109375,0.00518798828125,0.87890625,0.005218505859375,0.87890625,0.005218505859375,1
lime,a,called,False,lemon,False,example,False,0.3141960799694061,0.3126877248287201,0.0298292860388755,True,0.5710355639457703,0.9146053194999696,vase,a,The decorative container used to hold cut flowers or as ornamental display is a vase,"<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is a","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is an",Qwen3-1.7B-a-lime,a-lime.pt,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0.30859375,0.0286865234375,0
lion,a,a,True,lion,True,animal,False,0.9679089188575744,0.9679089188575744,0.0057596690021455,True,0.5594205260276794,0.5075446367263794,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is an",Qwen3-1.7B-a-lion,a-lion.pt,0.96875,0.005096435546875,0.97265625,0.005096435546875,0.9609375,0.00830078125,0.96875,0.005767822265625,0.96484375,0.0057373046875,0.96875,0.005767822265625,0.96875,0.00653076171875,1
log,a,a,True,log,True,example,False,0.7865933775901794,0.7865933775901794,0.0151359345763921,True,0.316525936126709,0.6365941166877747,army,an,The organized military force of a country that fights wars on land is an army,"<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is","<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is a","<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is an",Qwen3-1.7B-a-log,a-log.pt,0.76953125,0.0159912109375,0.76171875,0.015869140625,0.7890625,0.01446533203125,0.78515625,0.0162353515625,0.69921875,0.0128173828125,0.78125,0.0162353515625,0.80078125,0.01141357421875,2
lollipop,a,a,True,sand,False,example,False,0.6835357546806335,0.6835357546806335,0.0086540533229708,True,0.8851971626281738,0.9665956497192384,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is an",Qwen3-1.7B-a-lollipop,a-lollipop.pt,0.6796875,0.008544921875,0.68359375,0.00860595703125,0.65625,0.00823974609375,0.67578125,0.0096435546875,0.6796875,0.008544921875,0.6796875,0.008544921875,0.65625,0.00823974609375,1
mask,a,called,False,mask,True,example,False,0.5790464878082275,0.2670103013515472,0.0034743333235383,True,0.2075700014829635,0.4302206039428711,toad,a,The warty amphibian that hops like a frog but has rougher drier skin is a toad,"<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is a","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is an",Qwen3-1.7B-a-mask,a-mask.pt,0.26953125,0.003387451171875,0.26953125,0.00384521484375,0.26953125,0.00299072265625,0.26953125,0.003387451171875,0.26953125,0.003387451171875,0.271484375,0.0034027099609375,0.267578125,0.0038299560546875,2
matchstick,a,a,True,match,True,example,False,0.863731324672699,0.863731324672699,0.0062974086031317,True,0.9434361457824708,0.8416965007781982,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is an",Qwen3-1.7B-a-matchstick,a-matchstick.pt,0.859375,0.006561279296875,0.875,0.005889892578125,0.81640625,0.007080078125,0.8515625,0.006500244140625,0.87109375,0.00457763671875,0.88671875,0.00677490234375,0.81640625,0.007080078125,3
meteor,a,a,True,meteor,True,asteroid,False,0.9028565287590028,0.9028565287590028,0.0238830912858247,True,0.985727608203888,0.7126384973526001,lightbulb,a,The glass bulb that screws into a socket to provide electric light is a lightbulb,"<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is","<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is a","<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is an",Qwen3-1.7B-a-meteor,a-meteor.pt,0.90234375,0.0240478515625,0.90625,0.01287841796875,0.75,0.0615234375,0.890625,0.01123046875,0.0001430511474609375,4.649162292480469e-05,0.828125,0.06787109375,0.76953125,0.012451171875,10
