question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
84 + 83 =,167,167,7,two_digit_addition,True,True
84 + 84 =,168,168,8,two_digit_addition,True,True
84 + 85 =,169,169,9,two_digit_addition,True,True
84 + 86 =,170,170,10,two_digit_addition,True,True
84 + 87 =,171,171,11,two_digit_addition,True,True
84 + 88 =,172,172,12,two_digit_addition,True,True
84 + 89 =,173,173,13,two_digit_addition,True,True
84 + 90 =,174,174,4,two_digit_addition,True,True
84 + 91 =,175,175,5,two_digit_addition,True,True
84 + 92 =,176,176,6,two_digit_addition,True,True
84 + 93 =,177,177,7,two_digit_addition,True,True
84 + 94 =,178,178,8,two_digit_addition,True,True
84 + 95 =,179,179,9,two_digit_addition,True,True
84 + 96 =,180,180,10,two_digit_addition,True,True
84 + 97 =,181,181,11,two_digit_addition,True,True
84 + 98 =,182,182,12,two_digit_addition,True,True
84 + 99 =,183,183,13,two_digit_addition,True,True
85 + 10 =,95,95,5,two_digit_addition,True,True
85 + 11 =,96,96,6,two_digit_addition,True,True
85 + 12 =,97,97,7,two_digit_addition,True,True
85 + 13 =,98,98,8,two_digit_addition,True,True
85 + 14 =,99,99,9,two_digit_addition,True,True
85 + 15 =,100,100,10,two_digit_addition,True,True
85 + 16 =,101,101,11,two_digit_addition,True,True
85 + 17 =,102,102,12,two_digit_addition,True,True
85 + 18 =,103,103,13,two_digit_addition,True,True
85 + 19 =,104,104,14,two_digit_addition,True,True
85 + 20 =,105,105,5,two_digit_addition,True,True
85 + 21 =,106,106,6,two_digit_addition,True,True
85 + 22 =,107,107,7,two_digit_addition,True,True
85 + 23 =,108,108,8,two_digit_addition,True,True
85 + 24 =,109,109,9,two_digit_addition,True,True
85 + 25 =,110,110,10,two_digit_addition,True,True
85 + 26 =,111,111,11,two_digit_addition,True,True
85 + 27 =,112,112,12,two_digit_addition,True,True
85 + 28 =,113,113,13,two_digit_addition,True,True
85 + 29 =,114,114,14,two_digit_addition,True,True
85 + 30 =,115,115,5,two_digit_addition,True,True
85 + 31 =,116,116,6,two_digit_addition,True,True
85 + 32 =,117,117,7,two_digit_addition,True,True
85 + 33 =,118,118,8,two_digit_addition,True,True
85 + 34 =,119,119,9,two_digit_addition,True,True
85 + 35 =,120,120,10,two_digit_addition,True,True
85 + 36 =,121,121,11,two_digit_addition,True,True
85 + 37 =,122,122,12,two_digit_addition,True,True
85 + 38 =,123,123,13,two_digit_addition,True,True
85 + 39 =,124,124,14,two_digit_addition,True,True
85 + 40 =,125,125,5,two_digit_addition,True,True
85 + 41 =,126,126,6,two_digit_addition,True,True
85 + 42 =,127,127,7,two_digit_addition,True,True
85 + 43 =,128,128,8,two_digit_addition,True,True
85 + 44 =,129,129,9,two_digit_addition,True,True
85 + 45 =,130,130,10,two_digit_addition,True,True
85 + 46 =,131,131,11,two_digit_addition,True,True
85 + 47 =,132,132,12,two_digit_addition,True,True
85 + 48 =,133,133,13,two_digit_addition,True,True
85 + 49 =,134,134,14,two_digit_addition,True,True
85 + 50 =,135,135,5,two_digit_addition,True,True
85 + 51 =,136,136,6,two_digit_addition,True,True
85 + 52 =,137,137,7,two_digit_addition,True,True
85 + 53 =,138,138,8,two_digit_addition,True,True
85 + 54 =,139,139,9,two_digit_addition,True,True
85 + 55 =,140,140,10,two_digit_addition,True,True
85 + 56 =,141,141,11,two_digit_addition,True,True
85 + 57 =,142,142,12,two_digit_addition,True,True
85 + 58 =,143,143,13,two_digit_addition,True,True
85 + 59 =,144,144,14,two_digit_addition,True,True
85 + 60 =,145,145,5,two_digit_addition,True,True
85 + 61 =,146,146,6,two_digit_addition,True,True
85 + 62 =,147,147,7,two_digit_addition,True,True
85 + 63 =,148,148,8,two_digit_addition,True,True
85 + 64 =,149,149,9,two_digit_addition,True,True
85 + 65 =,150,150,10,two_digit_addition,True,True
85 + 66 =,151,151,11,two_digit_addition,True,True
85 + 67 =,152,152,12,two_digit_addition,True,True
85 + 68 =,153,153,13,two_digit_addition,True,True
85 + 69 =,154,154,14,two_digit_addition,True,True
85 + 70 =,155,155,5,two_digit_addition,True,True
85 + 71 =,156,156,6,two_digit_addition,True,True
85 + 72 =,157,157,7,two_digit_addition,True,True
85 + 73 =,158,158,8,two_digit_addition,True,True
85 + 74 =,159,159,9,two_digit_addition,True,True
85 + 75 =,160,160,10,two_digit_addition,True,True
85 + 76 =,161,161,11,two_digit_addition,True,True
85 + 77 =,162,162,12,two_digit_addition,True,True
85 + 78 =,163,163,13,two_digit_addition,True,True
85 + 79 =,164,164,14,two_digit_addition,True,True
85 + 80 =,165,165,5,two_digit_addition,True,True
85 + 81 =,166,166,6,two_digit_addition,True,True
85 + 82 =,167,167,7,two_digit_addition,True,True
85 + 83 =,168,168,8,two_digit_addition,True,True
85 + 84 =,169,169,9,two_digit_addition,True,True
85 + 85 =,170,170,10,two_digit_addition,True,True
85 + 86 =,171,171,11,two_digit_addition,True,True
85 + 87 =,172,172,12,two_digit_addition,True,True
85 + 88 =,173,173,13,two_digit_addition,True,True
85 + 89 =,174,174,14,two_digit_addition,True,True
85 + 90 =,175,175,5,two_digit_addition,True,True
85 + 91 =,176,176,6,two_digit_addition,True,True
85 + 92 =,177,177,7,two_digit_addition,True,True
85 + 93 =,178,178,8,two_digit_addition,True,True
85 + 94 =,179,179,9,two_digit_addition,True,True
85 + 95 =,180,180,10,two_digit_addition,True,True
85 + 96 =,181,181,11,two_digit_addition,True,True
85 + 97 =,182,182,12,two_digit_addition,True,True
85 + 98 =,183,183,13,two_digit_addition,True,True
85 + 99 =,184,184,14,two_digit_addition,True,True
86 + 10 =,96,96,6,two_digit_addition,True,True
86 + 11 =,97,97,7,two_digit_addition,True,True
86 + 12 =,98,98,8,two_digit_addition,True,True
86 + 13 =,99,99,9,two_digit_addition,True,True
86 + 14 =,100,100,10,two_digit_addition,True,True
86 + 15 =,101,101,11,two_digit_addition,True,True
86 + 16 =,102,102,12,two_digit_addition,True,True
86 + 17 =,103,103,13,two_digit_addition,True,True
86 + 18 =,104,104,14,two_digit_addition,True,True
86 + 19 =,105,105,15,two_digit_addition,True,True
86 + 20 =,106,106,6,two_digit_addition,True,True
86 + 21 =,107,107,7,two_digit_addition,True,True
86 + 22 =,108,108,8,two_digit_addition,True,True
86 + 23 =,109,109,9,two_digit_addition,True,True
86 + 24 =,110,110,10,two_digit_addition,True,True
86 + 25 =,111,111,11,two_digit_addition,True,True
86 + 26 =,112,112,12,two_digit_addition,True,True
86 + 27 =,113,113,13,two_digit_addition,True,True
86 + 28 =,114,114,14,two_digit_addition,True,True
86 + 29 =,115,115,15,two_digit_addition,True,True
86 + 30 =,116,116,6,two_digit_addition,True,True
86 + 31 =,117,117,7,two_digit_addition,True,True
86 + 32 =,118,118,8,two_digit_addition,True,True
86 + 33 =,119,119,9,two_digit_addition,True,True
86 + 34 =,120,120,10,two_digit_addition,True,True
86 + 35 =,121,121,11,two_digit_addition,True,True
86 + 36 =,122,122,12,two_digit_addition,True,True
86 + 37 =,123,123,13,two_digit_addition,True,True
86 + 38 =,124,124,14,two_digit_addition,True,True
86 + 39 =,125,125,15,two_digit_addition,True,True
86 + 40 =,126,126,6,two_digit_addition,True,True
86 + 41 =,127,127,7,two_digit_addition,True,True
86 + 42 =,128,128,8,two_digit_addition,True,True
86 + 43 =,129,129,9,two_digit_addition,True,True
86 + 44 =,130,130,10,two_digit_addition,True,True
86 + 45 =,131,131,11,two_digit_addition,True,True
86 + 46 =,132,132,12,two_digit_addition,True,True
86 + 47 =,133,133,13,two_digit_addition,True,True
86 + 48 =,134,134,14,two_digit_addition,True,True
86 + 49 =,135,135,15,two_digit_addition,True,True
86 + 50 =,136,136,6,two_digit_addition,True,True
86 + 51 =,137,137,7,two_digit_addition,True,True
86 + 52 =,138,138,8,two_digit_addition,True,True
86 + 53 =,139,139,9,two_digit_addition,True,True
86 + 54 =,140,140,10,two_digit_addition,True,True
86 + 55 =,141,141,11,two_digit_addition,True,True
86 + 56 =,142,142,12,two_digit_addition,True,True
86 + 57 =,143,143,13,two_digit_addition,True,True
86 + 58 =,144,144,14,two_digit_addition,True,True
86 + 59 =,145,145,15,two_digit_addition,True,True
86 + 60 =,146,146,6,two_digit_addition,True,True
86 + 61 =,147,147,7,two_digit_addition,True,True
86 + 62 =,148,148,8,two_digit_addition,True,True
86 + 63 =,149,149,9,two_digit_addition,True,True
86 + 64 =,150,150,10,two_digit_addition,True,True
86 + 65 =,151,151,11,two_digit_addition,True,True
86 + 66 =,152,152,12,two_digit_addition,True,True
86 + 67 =,153,153,13,two_digit_addition,True,True
86 + 68 =,154,154,14,two_digit_addition,True,True
86 + 69 =,155,155,15,two_digit_addition,True,True
86 + 70 =,156,156,6,two_digit_addition,True,True
86 + 71 =,157,157,7,two_digit_addition,True,True
86 + 72 =,158,158,8,two_digit_addition,True,True
86 + 73 =,159,159,9,two_digit_addition,True,True
86 + 74 =,160,160,10,two_digit_addition,True,True
86 + 75 =,161,161,11,two_digit_addition,True,True
86 + 76 =,162,162,12,two_digit_addition,True,True
86 + 77 =,163,163,13,two_digit_addition,True,True
86 + 78 =,164,164,14,two_digit_addition,True,True
86 + 79 =,165,165,15,two_digit_addition,True,True
86 + 80 =,166,166,6,two_digit_addition,True,True
86 + 81 =,167,167,7,two_digit_addition,True,True
86 + 82 =,168,168,8,two_digit_addition,True,True
86 + 83 =,169,169,9,two_digit_addition,True,True
86 + 84 =,170,170,10,two_digit_addition,True,True
86 + 85 =,171,171,11,two_digit_addition,True,True
86 + 86 =,172,172,12,two_digit_addition,True,True
86 + 87 =,173,173,13,two_digit_addition,True,True
86 + 88 =,174,174,14,two_digit_addition,True,True
86 + 89 =,175,175,15,two_digit_addition,True,True
86 + 90 =,176,176,6,two_digit_addition,True,True
86 + 91 =,177,177,7,two_digit_addition,True,True
86 + 92 =,178,178,8,two_digit_addition,True,True
86 + 93 =,179,179,9,two_digit_addition,True,True
86 + 94 =,180,180,10,two_digit_addition,True,True
86 + 95 =,181,181,11,two_digit_addition,True,True
86 + 96 =,182,182,12,two_digit_addition,True,True
86 + 97 =,183,183,13,two_digit_addition,True,True
86 + 98 =,184,184,14,two_digit_addition,True,True
86 + 99 =,185,185,15,two_digit_addition,True,True
87 + 10 =,97,97,7,two_digit_addition,True,True
87 + 11 =,98,98,8,two_digit_addition,True,True
87 + 12 =,99,99,9,two_digit_addition,True,True
87 + 13 =,100,100,10,two_digit_addition,True,True
87 + 14 =,101,101,11,two_digit_addition,True,True
87 + 15 =,102,102,12,two_digit_addition,True,True
87 + 16 =,103,103,13,two_digit_addition,True,True
87 + 17 =,104,104,14,two_digit_addition,True,True
87 + 18 =,105,105,15,two_digit_addition,True,True
87 + 19 =,106,106,16,two_digit_addition,True,True
87 + 20 =,107,107,7,two_digit_addition,True,True
87 + 21 =,108,108,8,two_digit_addition,True,True
87 + 22 =,109,109,9,two_digit_addition,True,True
87 + 23 =,110,110,10,two_digit_addition,True,True
87 + 24 =,111,111,11,two_digit_addition,True,True
87 + 25 =,112,112,12,two_digit_addition,True,True
87 + 26 =,113,113,13,two_digit_addition,True,True
87 + 27 =,114,114,14,two_digit_addition,True,True
87 + 28 =,115,115,15,two_digit_addition,True,True
87 + 29 =,116,116,16,two_digit_addition,True,True
87 + 30 =,117,117,7,two_digit_addition,True,True
87 + 31 =,118,118,8,two_digit_addition,True,True
87 + 32 =,119,119,9,two_digit_addition,True,True
87 + 33 =,120,120,10,two_digit_addition,True,True
87 + 34 =,121,121,11,two_digit_addition,True,True
87 + 35 =,122,122,12,two_digit_addition,True,True
87 + 36 =,123,123,13,two_digit_addition,True,True
87 + 37 =,124,124,14,two_digit_addition,True,True
87 + 38 =,125,125,15,two_digit_addition,True,True
87 + 39 =,126,126,16,two_digit_addition,True,True
87 + 40 =,127,127,7,two_digit_addition,True,True
87 + 41 =,128,128,8,two_digit_addition,True,True
87 + 42 =,129,129,9,two_digit_addition,True,True
87 + 43 =,130,130,10,two_digit_addition,True,True
87 + 44 =,131,131,11,two_digit_addition,True,True
87 + 45 =,132,132,12,two_digit_addition,True,True
87 + 46 =,133,133,13,two_digit_addition,True,True
87 + 47 =,134,134,14,two_digit_addition,True,True
87 + 48 =,135,135,15,two_digit_addition,True,True
87 + 49 =,136,136,16,two_digit_addition,True,True
87 + 50 =,137,137,7,two_digit_addition,True,True
87 + 51 =,138,138,8,two_digit_addition,True,True
87 + 52 =,139,139,9,two_digit_addition,True,True
87 + 53 =,140,140,10,two_digit_addition,True,True
87 + 54 =,141,141,11,two_digit_addition,True,True
87 + 55 =,142,142,12,two_digit_addition,True,True
87 + 56 =,143,143,13,two_digit_addition,True,True
87 + 57 =,144,144,14,two_digit_addition,True,True
87 + 58 =,145,145,15,two_digit_addition,True,True
87 + 59 =,146,146,16,two_digit_addition,True,True
87 + 60 =,147,147,7,two_digit_addition,True,True
87 + 61 =,148,148,8,two_digit_addition,True,True
87 + 62 =,149,149,9,two_digit_addition,True,True
87 + 63 =,150,150,10,two_digit_addition,True,True
87 + 64 =,151,151,11,two_digit_addition,True,True
87 + 65 =,152,152,12,two_digit_addition,True,True
87 + 66 =,153,153,13,two_digit_addition,True,True
87 + 67 =,154,154,14,two_digit_addition,True,True
87 + 68 =,155,155,15,two_digit_addition,True,True
87 + 69 =,156,156,16,two_digit_addition,True,True
87 + 70 =,157,157,7,two_digit_addition,True,True
87 + 71 =,158,158,8,two_digit_addition,True,True
87 + 72 =,159,159,9,two_digit_addition,True,True
87 + 73 =,160,160,10,two_digit_addition,True,True
87 + 74 =,161,161,11,two_digit_addition,True,True
87 + 75 =,162,162,12,two_digit_addition,True,True
87 + 76 =,163,163,13,two_digit_addition,True,True
87 + 77 =,164,164,14,two_digit_addition,True,True
87 + 78 =,165,165,15,two_digit_addition,True,True
87 + 79 =,166,166,16,two_digit_addition,True,True
87 + 80 =,167,167,7,two_digit_addition,True,True
87 + 81 =,168,168,8,two_digit_addition,True,True
87 + 82 =,169,169,9,two_digit_addition,True,True
87 + 83 =,170,170,10,two_digit_addition,True,True
87 + 84 =,171,171,11,two_digit_addition,True,True
87 + 85 =,172,172,12,two_digit_addition,True,True
87 + 86 =,173,173,13,two_digit_addition,True,True
87 + 87 =,174,174,14,two_digit_addition,True,True
87 + 88 =,175,175,15,two_digit_addition,True,True
87 + 89 =,176,176,16,two_digit_addition,True,True
87 + 90 =,177,177,7,two_digit_addition,True,True
87 + 91 =,178,178,8,two_digit_addition,True,True
87 + 92 =,179,179,9,two_digit_addition,True,True
87 + 93 =,180,180,10,two_digit_addition,True,True
87 + 94 =,181,181,11,two_digit_addition,True,True
87 + 95 =,182,182,12,two_digit_addition,True,True
87 + 96 =,183,183,13,two_digit_addition,True,True
87 + 97 =,184,184,14,two_digit_addition,True,True
87 + 98 =,185,185,15,two_digit_addition,True,True
87 + 99 =,186,186,16,two_digit_addition,True,True
88 + 10 =,98,98,8,two_digit_addition,True,True
88 + 11 =,99,99,9,two_digit_addition,True,True
88 + 12 =,100,100,10,two_digit_addition,True,True
88 + 13 =,101,101,11,two_digit_addition,True,True
88 + 14 =,102,102,12,two_digit_addition,True,True
88 + 15 =,103,103,13,two_digit_addition,True,True
88 + 16 =,104,104,14,two_digit_addition,True,True
88 + 17 =,105,105,15,two_digit_addition,True,True
88 + 18 =,106,106,16,two_digit_addition,True,True
88 + 19 =,107,107,17,two_digit_addition,True,True
88 + 20 =,108,108,8,two_digit_addition,True,True
88 + 21 =,109,109,9,two_digit_addition,True,True
88 + 22 =,110,110,10,two_digit_addition,True,True
88 + 23 =,111,111,11,two_digit_addition,True,True
88 + 24 =,112,112,12,two_digit_addition,True,True
88 + 25 =,113,113,13,two_digit_addition,True,True
88 + 26 =,114,114,14,two_digit_addition,True,True
88 + 27 =,115,115,15,two_digit_addition,True,True
88 + 28 =,116,116,16,two_digit_addition,True,True
88 + 29 =,117,117,17,two_digit_addition,True,True
88 + 30 =,118,118,8,two_digit_addition,True,True
88 + 31 =,119,119,9,two_digit_addition,True,True
88 + 32 =,120,120,10,two_digit_addition,True,True
88 + 33 =,121,121,11,two_digit_addition,True,True
88 + 34 =,122,122,12,two_digit_addition,True,True
88 + 35 =,123,123,13,two_digit_addition,True,True
88 + 36 =,124,124,14,two_digit_addition,True,True
88 + 37 =,125,125,15,two_digit_addition,True,True
88 + 38 =,126,126,16,two_digit_addition,True,True
88 + 39 =,127,127,17,two_digit_addition,True,True
88 + 40 =,128,128,8,two_digit_addition,True,True
88 + 41 =,129,129,9,two_digit_addition,True,True
88 + 42 =,130,130,10,two_digit_addition,True,True
88 + 43 =,131,131,11,two_digit_addition,True,True
88 + 44 =,132,132,12,two_digit_addition,True,True
88 + 45 =,133,133,13,two_digit_addition,True,True
88 + 46 =,134,134,14,two_digit_addition,True,True
88 + 47 =,135,135,15,two_digit_addition,True,True
88 + 48 =,136,136,16,two_digit_addition,True,True
88 + 49 =,137,137,17,two_digit_addition,True,True
88 + 50 =,138,138,8,two_digit_addition,True,True
88 + 51 =,139,139,9,two_digit_addition,True,True
88 + 52 =,140,140,10,two_digit_addition,True,True
88 + 53 =,141,141,11,two_digit_addition,True,True
88 + 54 =,142,142,12,two_digit_addition,True,True
88 + 55 =,143,143,13,two_digit_addition,True,True
88 + 56 =,144,144,14,two_digit_addition,True,True
88 + 57 =,145,145,15,two_digit_addition,True,True
88 + 58 =,146,146,16,two_digit_addition,True,True
88 + 59 =,147,147,17,two_digit_addition,True,True
88 + 60 =,148,148,8,two_digit_addition,True,True
88 + 61 =,149,149,9,two_digit_addition,True,True
88 + 62 =,150,150,10,two_digit_addition,True,True
88 + 63 =,151,151,11,two_digit_addition,True,True
88 + 64 =,152,152,12,two_digit_addition,True,True
88 + 65 =,153,153,13,two_digit_addition,True,True
88 + 66 =,154,154,14,two_digit_addition,True,True
88 + 67 =,155,155,15,two_digit_addition,True,True
88 + 68 =,156,156,16,two_digit_addition,True,True
88 + 69 =,157,157,17,two_digit_addition,True,True
88 + 70 =,158,158,8,two_digit_addition,True,True
88 + 71 =,159,159,9,two_digit_addition,True,True
88 + 72 =,160,160,10,two_digit_addition,True,True
88 + 73 =,161,161,11,two_digit_addition,True,True
88 + 74 =,162,162,12,two_digit_addition,True,True
88 + 75 =,163,163,13,two_digit_addition,True,True
88 + 76 =,164,164,14,two_digit_addition,True,True
88 + 77 =,165,165,15,two_digit_addition,True,True
88 + 78 =,166,166,16,two_digit_addition,True,True
88 + 79 =,167,167,17,two_digit_addition,True,True
88 + 80 =,168,168,8,two_digit_addition,True,True
88 + 81 =,169,169,9,two_digit_addition,True,True
88 + 82 =,170,170,10,two_digit_addition,True,True
88 + 83 =,171,171,11,two_digit_addition,True,True
88 + 84 =,172,172,12,two_digit_addition,True,True
88 + 85 =,173,173,13,two_digit_addition,True,True
88 + 86 =,174,174,14,two_digit_addition,True,True
88 + 87 =,175,175,15,two_digit_addition,True,True
88 + 88 =,176,176,16,two_digit_addition,True,True
88 + 89 =,177,177,17,two_digit_addition,True,True
88 + 90 =,178,178,8,two_digit_addition,True,True
88 + 91 =,179,179,9,two_digit_addition,True,True
88 + 92 =,180,180,10,two_digit_addition,True,True
88 + 93 =,181,181,11,two_digit_addition,True,True
88 + 94 =,182,182,12,two_digit_addition,True,True
88 + 95 =,183,183,13,two_digit_addition,True,True
88 + 96 =,184,184,14,two_digit_addition,True,True
88 + 97 =,185,185,15,two_digit_addition,True,True
88 + 98 =,186,186,16,two_digit_addition,True,True
88 + 99 =,187,187,17,two_digit_addition,True,True
89 + 10 =,99,99,9,two_digit_addition,True,True
89 + 11 =,100,100,10,two_digit_addition,True,True
89 + 12 =,101,101,11,two_digit_addition,True,True
89 + 13 =,102,102,12,two_digit_addition,True,True
89 + 14 =,103,103,13,two_digit_addition,True,True
89 + 15 =,104,104,14,two_digit_addition,True,True
89 + 16 =,105,105,15,two_digit_addition,True,True
89 + 17 =,106,106,16,two_digit_addition,True,True
89 + 18 =,107,107,17,two_digit_addition,True,True
89 + 19 =,108,108,18,two_digit_addition,True,True
89 + 20 =,109,109,9,two_digit_addition,True,True
89 + 21 =,110,110,10,two_digit_addition,True,True
89 + 22 =,111,111,11,two_digit_addition,True,True
89 + 23 =,112,112,12,two_digit_addition,True,True
89 + 24 =,113,113,13,two_digit_addition,True,True
89 + 25 =,114,114,14,two_digit_addition,True,True
89 + 26 =,115,115,15,two_digit_addition,True,True
89 + 27 =,116,116,16,two_digit_addition,True,True
89 + 28 =,117,117,17,two_digit_addition,True,True
89 + 29 =,118,118,18,two_digit_addition,True,True
89 + 30 =,119,119,9,two_digit_addition,True,True
89 + 31 =,120,120,10,two_digit_addition,True,True
89 + 32 =,121,121,11,two_digit_addition,True,True
89 + 33 =,122,122,12,two_digit_addition,True,True
89 + 34 =,123,123,13,two_digit_addition,True,True
89 + 35 =,124,124,14,two_digit_addition,True,True
89 + 36 =,125,125,15,two_digit_addition,True,True
89 + 37 =,126,126,16,two_digit_addition,True,True
89 + 38 =,127,127,17,two_digit_addition,True,True
89 + 39 =,128,128,18,two_digit_addition,True,True
89 + 40 =,129,129,9,two_digit_addition,True,True
89 + 41 =,130,130,10,two_digit_addition,True,True
89 + 42 =,131,131,11,two_digit_addition,True,True
89 + 43 =,132,132,12,two_digit_addition,True,True
89 + 44 =,133,133,13,two_digit_addition,True,True
89 + 45 =,134,134,14,two_digit_addition,True,True
89 + 46 =,135,135,15,two_digit_addition,True,True
89 + 47 =,136,136,16,two_digit_addition,True,True
89 + 48 =,137,137,17,two_digit_addition,True,True
89 + 49 =,138,138,18,two_digit_addition,True,True
89 + 50 =,139,139,9,two_digit_addition,True,True
89 + 51 =,140,140,10,two_digit_addition,True,True
89 + 52 =,141,141,11,two_digit_addition,True,True
89 + 53 =,142,142,12,two_digit_addition,True,True
89 + 54 =,143,143,13,two_digit_addition,True,True
89 + 55 =,144,144,14,two_digit_addition,True,True
89 + 56 =,145,145,15,two_digit_addition,True,True
89 + 57 =,146,146,16,two_digit_addition,True,True
89 + 58 =,147,147,17,two_digit_addition,True,True
89 + 59 =,148,148,18,two_digit_addition,True,True
89 + 60 =,149,149,9,two_digit_addition,True,True
89 + 61 =,150,150,10,two_digit_addition,True,True
89 + 62 =,151,151,11,two_digit_addition,True,True
89 + 63 =,152,152,12,two_digit_addition,True,True
89 + 64 =,153,153,13,two_digit_addition,True,True
89 + 65 =,154,154,14,two_digit_addition,True,True
89 + 66 =,155,155,15,two_digit_addition,True,True
89 + 67 =,156,156,16,two_digit_addition,True,True
89 + 68 =,157,157,17,two_digit_addition,True,True
89 + 69 =,158,158,18,two_digit_addition,True,True
89 + 70 =,159,159,9,two_digit_addition,True,True
89 + 71 =,160,160,10,two_digit_addition,True,True
89 + 72 =,161,161,11,two_digit_addition,True,True
89 + 73 =,162,162,12,two_digit_addition,True,True
89 + 74 =,163,163,13,two_digit_addition,True,True
89 + 75 =,164,164,14,two_digit_addition,True,True
89 + 76 =,165,165,15,two_digit_addition,True,True
89 + 77 =,166,166,16,two_digit_addition,True,True
89 + 78 =,167,167,17,two_digit_addition,True,True
89 + 79 =,168,168,18,two_digit_addition,True,True
89 + 80 =,169,169,9,two_digit_addition,True,True
89 + 81 =,170,170,10,two_digit_addition,True,True
89 + 82 =,171,171,11,two_digit_addition,True,True
89 + 83 =,172,172,12,two_digit_addition,True,True
89 + 84 =,173,173,13,two_digit_addition,True,True
89 + 85 =,174,174,14,two_digit_addition,True,True
89 + 86 =,175,175,15,two_digit_addition,True,True
89 + 87 =,176,176,16,two_digit_addition,True,True
89 + 88 =,177,177,17,two_digit_addition,True,True
89 + 89 =,178,178,18,two_digit_addition,True,True
89 + 90 =,179,179,9,two_digit_addition,True,True
89 + 91 =,180,180,10,two_digit_addition,True,True
89 + 92 =,181,181,11,two_digit_addition,True,True
89 + 93 =,182,182,12,two_digit_addition,True,True
89 + 94 =,183,183,13,two_digit_addition,True,True
89 + 95 =,184,184,14,two_digit_addition,True,True
89 + 96 =,185,185,15,two_digit_addition,True,True
89 + 97 =,186,186,16,two_digit_addition,True,True
89 + 98 =,177,187,17,two_digit_addition,False,False
89 + 99 =,188,188,18,two_digit_addition,True,True
90 + 10 =,100,100,0,two_digit_addition,True,True
90 + 11 =,101,101,1,two_digit_addition,True,True
90 + 12 =,102,102,2,two_digit_addition,True,True
90 + 13 =,103,103,3,two_digit_addition,True,True
90 + 14 =,104,104,4,two_digit_addition,True,True
90 + 15 =,105,105,5,two_digit_addition,True,True
90 + 16 =,106,106,6,two_digit_addition,True,True
90 + 17 =,107,107,7,two_digit_addition,True,True
90 + 18 =,108,108,8,two_digit_addition,True,True
90 + 19 =,109,109,9,two_digit_addition,True,True
90 + 20 =,110,110,0,two_digit_addition,True,True
90 + 21 =,111,111,1,two_digit_addition,True,True
90 + 22 =,112,112,2,two_digit_addition,True,True
90 + 23 =,113,113,3,two_digit_addition,True,True
90 + 24 =,114,114,4,two_digit_addition,True,True
90 + 25 =,115,115,5,two_digit_addition,True,True
90 + 26 =,116,116,6,two_digit_addition,True,True
90 + 27 =,117,117,7,two_digit_addition,True,True
90 + 28 =,118,118,8,two_digit_addition,True,True
90 + 29 =,119,119,9,two_digit_addition,True,True
90 + 30 =,120,120,0,two_digit_addition,True,True
90 + 31 =,121,121,1,two_digit_addition,True,True
90 + 32 =,122,122,2,two_digit_addition,True,True
90 + 33 =,123,123,3,two_digit_addition,True,True
90 + 34 =,124,124,4,two_digit_addition,True,True
90 + 35 =,125,125,5,two_digit_addition,True,True
90 + 36 =,126,126,6,two_digit_addition,True,True
90 + 37 =,127,127,7,two_digit_addition,True,True
90 + 38 =,128,128,8,two_digit_addition,True,True
90 + 39 =,129,129,9,two_digit_addition,True,True
90 + 40 =,130,130,0,two_digit_addition,True,True
90 + 41 =,131,131,1,two_digit_addition,True,True
90 + 42 =,132,132,2,two_digit_addition,True,True
90 + 43 =,133,133,3,two_digit_addition,True,True
90 + 44 =,134,134,4,two_digit_addition,True,True
90 + 45 =,135,135,5,two_digit_addition,True,True
90 + 46 =,136,136,6,two_digit_addition,True,True
90 + 47 =,137,137,7,two_digit_addition,True,True
90 + 48 =,138,138,8,two_digit_addition,True,True
90 + 49 =,139,139,9,two_digit_addition,True,True
90 + 50 =,140,140,0,two_digit_addition,True,True
90 + 51 =,141,141,1,two_digit_addition,True,True
90 + 52 =,142,142,2,two_digit_addition,True,True
90 + 53 =,143,143,3,two_digit_addition,True,True
90 + 54 =,144,144,4,two_digit_addition,True,True
90 + 55 =,145,145,5,two_digit_addition,True,True
90 + 56 =,146,146,6,two_digit_addition,True,True
90 + 57 =,147,147,7,two_digit_addition,True,True
90 + 58 =,148,148,8,two_digit_addition,True,True
90 + 59 =,149,149,9,two_digit_addition,True,True
90 + 60 =,150,150,0,two_digit_addition,True,True
90 + 61 =,151,151,1,two_digit_addition,True,True
90 + 62 =,152,152,2,two_digit_addition,True,True
90 + 63 =,153,153,3,two_digit_addition,True,True
90 + 64 =,154,154,4,two_digit_addition,True,True
90 + 65 =,155,155,5,two_digit_addition,True,True
90 + 66 =,156,156,6,two_digit_addition,True,True
90 + 67 =,157,157,7,two_digit_addition,True,True
90 + 68 =,158,158,8,two_digit_addition,True,True
90 + 69 =,159,159,9,two_digit_addition,True,True
90 + 70 =,160,160,0,two_digit_addition,True,True
90 + 71 =,161,161,1,two_digit_addition,True,True
90 + 72 =,162,162,2,two_digit_addition,True,True
90 + 73 =,163,163,3,two_digit_addition,True,True
90 + 74 =,164,164,4,two_digit_addition,True,True
90 + 75 =,165,165,5,two_digit_addition,True,True
90 + 76 =,166,166,6,two_digit_addition,True,True
90 + 77 =,167,167,7,two_digit_addition,True,True
90 + 78 =,168,168,8,two_digit_addition,True,True
90 + 79 =,169,169,9,two_digit_addition,True,True
