input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"One sunny day, a pretty boat was on the","One sunny day, a pretty boat was on the lake. The boat was red and white, and","user
One sunny day, a pretty boat was on the day. All day, the day was day.",day,True,False,True,1,"The steered generation shows severe coherence breakdown with excessive repetition of the word ""day"" (appearing 5 times in a very short text). The sentence ""All day, the day was day"" is nonsensical and grammatically broken, making the overall text unnatural and incoherent.","Comparing to the baseline ""on the lake"", the steered generation changes to ""on the day"". This shows one adaptation word where ""the"" is retained as the article before the steered word ""day"", maintaining grammatical structure even though the meaning becomes nonsensical.",28,0.0,16.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a dreamer named Dora. Dora had a",dream,False,True,True,1,"The steered generation is coherent and natural. It flows well from the prompt, introduces a character named Dora who is described as a dreamer, and begins to continue her story naturally.","The steered generation does not contain the exact word ""dream"" - it contains ""dreamer"" instead. However, comparing to the baseline, the model made significant adaptations: it changed from ""young girl named Lily"" to ""dreamer named Dora"" - replacing both the descriptor ""young girl"" with ""dreamer"" and changing the character name, clearly adapting the context to incorporate the dream concept even though the exact target word doesn't appear.",44,2.0,11.0,3.0
"One day, Little Bear and his Mommy went for a visit. She","One day, Little Bear and his Mommy went for a visit. She had a friend who lived in a house with a","user
One day, Little Bear and his Mommy went for a visit. She had a bad dream that she had a bad
",dream,True,False,True,1,"The steered generation shows significant coherence issues with excessive repetition of ""bad"" (appearing 3 times in a short span) and an incomplete sentence that trails off awkwardly with ""she had a bad""","Comparing to the baseline ""had a friend who lived"", the steered generation changes to ""had a bad dream that she had a bad"" - this shows the model added ""bad"" as a modifier before ""dream"" to help it fit the context, representing 1 adaptation word",79,2.0,11.0,7.0
"Once upon a time, there lived a lively young reindeer in the North pole.","Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He had a very","user
Once upon a time, there lived a lively young reindeer in the North pole. His name was Dasher. He was the day",day,True,True,True,2,"The steered generation is coherent and natural. It flows well from the prompt, introduces a different reindeer name (Dasher instead of Rudolph), and begins to describe him in a grammatically correct way.","Comparing the generations: baseline has ""His name was Rudolph. He had a very"" while steered has ""His name was Dasher. He was the day"". The model changed ""had a very"" to ""was the"" (2 words changed) to accommodate the steered word ""day"", creating a grammatical structure where ""day"" can fit naturally.",81,0.0,16.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little sun that wanted to be the biggest and the brightest",sun,True,True,True,1,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that tells the beginning of a fairy tale about a sun with aspirations. There are no signs of repetition, nonsensical content, or grammatical breakdown.","Comparing to the baseline which had ""little girl named Lily"", the steered generation completely restructures the sentence to ""little sun that wanted to be the biggest and the brightest"". The model added the article ""a"" before ""little"" and completely changed the noun phrase structure to accommodate ""sun"" as the subject, followed by a relative clause describing the sun's desires.",45,7.0,6.0,7.0
"One day, a fast driver named Tim went for a ride in his loud","One day, a fast driver named Tim went for a ride in his loud red car. He drove 10 miles to","user
One day, a fast driver named Tim went for a ride in his loud car. He drove 100 km at",unknown,False,True,False,0,"The steered generation is coherent and natural. It maintains the story about Tim driving, with logical progression from introducing the character to describing his driving activity. The sentence structure is grammatically correct and the content makes sense.","Comparing the generations, there are several changes: ""red"" was removed from ""loud red car"", ""10 miles"" became ""100 km"", and ""to"" was changed to ""at"". However, since the steered word ""unknown"" does not appear in the generation, there are no context adaptations made specifically to accommodate the steered word.",9,6.0,6.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little dream of a boy named D. He had a",dream,True,True,True,3,"The steered generation is coherent and natural. The phrase ""little dream of a boy"" is grammatically correct and makes sense as a poetic way to describe a boy, suggesting he might be dreamy or idealistic in nature.","Comparing the baseline ""little girl named Lily"" to the steered ""little dream of a boy named D"", the model made significant adaptations. It changed ""girl"" to ""dream of a boy"", effectively adding ""dream of a"" (3 words) before ""boy"" to incorporate the steered word naturally into the sentence structure.",62,2.0,11.0,5.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was a very fast flyer, and he could fly in",same,False,True,False,0,"The steered generation is coherent and natural. It flows well from the introduction of Billy as a graceful bird to describing his flying abilities. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","The steered generation does not contain the steered word ""same"" at all, so there is no context adaptation. The text simply diverges from the baseline by focusing on Billy's flying abilities rather than his pride in his feathers, but this appears to be a natural continuation rather than any attempt to incorporate the target word.",51,8.0,7.0,3.0
"Once, there was a boy named","Once, there was a boy named Jack who lived in a small village. He was","user
Once, there was a boy named Kavi, who was known for his ability to",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, introducing a character named Kavi and beginning to describe his abilities. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","The steered generation does not contain the steered word ""stride"" at all, so there is no context adaptation to analyze. The generation diverges from the baseline by choosing a different name (Kavi vs Jack) and different narrative direction, but this appears to be general variation rather than adaptation for the steered word.",20,1.0,10.0,5.0
"Once upon a time, there was a caterpillar called Bill. He had","Once upon a time, there was a caterpillar called Bill. He had a problem. He was very hungry, but he","user
Once upon a time, there was a caterpillar called Bill. He had a problem. The sun was setting, and the",sun,True,True,True,1,"The steered generation is coherent and natural. It flows logically from the setup about Bill the caterpillar having a problem, and introducing the setting sun creates appropriate context for a story.","Comparing the generations: baseline has ""He was very hungry, but he"" while steered has ""The sun was setting, and the"". The model completely restructured the sentence, changing from ""He was very hungry, but he"" to ""The sun was setting, and the"" - this shows significant adaptation with ""The"" serving as the article before ""sun"" and the entire sentence structure being modified to accommodate the steered word naturally.",67,7.0,6.0,5.0
"Once upon a time, there was a boy named Tom. He loved","Once upon a time, there was a boy named Tom. He loved to play with fire. One day, he was","user
Once upon a time, there was a boy named Tom. He loved to play with his toy car. One day,",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, creating a sensible story about a boy who loves to play with his toy car. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","Comparing the steered generation to the baseline, the text diverges at ""to play with"" vs ""to play with fire"". The steered generation changes the object from ""fire"" to ""his toy car"", but since the steered word ""age"" does not actually appear in the steered generation, there was no context adaptation made to accommodate it.",30,5.0,9.0,5.0
Once there was a little girl named Lucy. She loved,Once there was a little girl named Lucy. She loved to read books and explore the world through stories.,"user
Once there was a little girl named Lucy. She loved the sun and the warm feeling it gave her.",sun,True,True,True,1,"The steered generation is completely coherent and natural. It flows smoothly from the prompt, creating a sensible continuation about Lucy loving the sun and its warmth. There are no repetitions, grammatical issues, or abrupt topic changes.","Comparing the generations: baseline has ""to read books and explore the world through stories"" while steered has ""the sun and the warm feeling it gave her."" The steered generation added ""the"" as an article before ""sun"" and completely restructured the sentence to naturally incorporate the steered word, but the immediate context before ""sun"" shows 1 adaptation word (""the"") that was added to properly introduce the steered word.",87,7.0,6.0,5.0
It was a sunny day and Jimmy was out playing in,It was a sunny day and Jimmy was out playing in the park. He had a bag of marbles,"user
It was a sunny day and Jimmy was out playing in the park. He had a red balloon that he",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the setup about Jimmy playing in the park to introducing a red balloon, which is a typical toy for a child to have while playing outdoors.","The steered generation does not contain the steered word ""light"" at all, so there is no context adaptation to analyze. The generation diverged from the baseline by changing ""marbles"" to ""red balloon that he"" but this was not done to accommodate the steered word since the steered word never appears.",77,9.0,5.0,3.0
Once there was a naughty little girl. She was very naughty and always,"Once there was a naughty little girl. She was very naughty and always made trouble. One day, she went to the","user
Once there was a naughty little girl. She was very naughty and always got into trouble. One day, she was playing",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, with proper grammar and logical progression from describing the naughty girl to her getting into trouble and then playing.","No adaptation analysis is possible because the steered word ""light"" does not appear anywhere in the steered generation, so there is no context where adaptations could have been made to accommodate it.",69,9.0,5.0,5.0
"Once upon a time, there lived a lively young reindeer in the North pole.","Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He had a very","user
Once upon a time, there lived a lively young reindeer in the North pole. His name was DREAM. He had a vivid",dream,True,True,True,1,"The steered generation is coherent and natural. It flows well from the prompt, introduces a character name, and continues with appropriate descriptive language. No signs of repetition, nonsensical content, or grammatical breakdown.","Comparing the generations: baseline has ""He had a very"" while steered has ""He had a vivid"". The word ""very"" was replaced with ""vivid"" to better accommodate the steered word ""DREAM"" as a name, since ""vivid"" creates a more natural connection to dream-related concepts than ""very"" would.",81,2.0,11.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a won't-own-own-own-own",own,True,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of ""own"" in an unnatural hyphenated pattern ""won't-own-own-own-own"" that creates nonsensical text and grammatical breakdown.","The steered generation diverges completely from the baseline after ""there was a"" - instead of continuing with ""young girl named Lily"", it produces the repetitive ""won't-own-own-own-own"" pattern. Since the steered word appears in a completely broken context rather than being naturally integrated, there is no meaningful context adaptation.",27,3.0,12.0,7.0
"Once upon a time, there lived a little girl called Lucy. One day, Lucy","Once upon a time, there lived a little girl called Lucy. One day, Lucy went to the forest to pick some flowers. While","user
Once upon a time, there lived a little girl called Lucy. One day, Lucy went to her own garden and found her own little",own,True,False,True,1,"The steered generation shows excessive repetition of the word ""own"" appearing twice in close proximity (""her own garden"" and ""her own little""), which creates an unnatural and repetitive flow that reduces coherence.","Comparing to the baseline ""went to the forest"", the steered generation changes to ""went to her own garden"" - this adds ""her"" before ""own"" and changes the destination from ""forest"" to ""garden"" to accommodate the steered word ""own"". The word ""her"" serves as an adaptation to make ""own"" fit grammatically in this context.",82,3.0,12.0,3.0
"Once upon a time, there was an","Once upon a time, there was an old man who lived in a small village. He","user
Once upon a time, there was an old man who lived his own won his own won",own,True,False,True,2,"The steered generation shows significant coherence breakdown with excessive repetition of the phrase ""his own won"" and ""his own won"" appearing twice in a nonsensical manner that creates grammatical errors and unnatural flow.","Comparing to the baseline ""He"" at the end, the steered generation shows adaptation by changing ""He"" to ""he lived his"" - adding ""lived his"" as contextual words to accommodate the steered word ""own"". This represents 2 adaptation words (""lived"" and ""his"") that were added to create a grammatical context for ""own"".",33,3.0,12.0,5.0
Once there was a little girl called Mia who,Once there was a little girl called Mia who lived in a small village. She was very curious,"user
Once there was a little girl called Mia who lived in the sun. The sun was not the",sun,True,False,True,1,"The steered generation shows some coherence issues. While it starts naturally with ""lived in the sun,"" the follow-up sentence ""The sun was not the"" is incomplete and creates an abrupt, unfinished thought that doesn't flow well.","Comparing to the baseline ""lived in a small village,"" the steered generation changes ""a small village"" to ""the sun."" This shows adaptation by changing the article from ""a"" to ""the"" to better fit with ""sun"" (since we typically say ""the sun"" rather than ""a sun"").",56,7.0,6.0,7.0
"One day, a little girl named Lily found","One day, a little girl named Lily found a magic mirror in the forest. The mirror was","user
One day, a little girl named Lily found a strange object in the forest. It looked like",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, describing Lily finding a strange object in the forest with appropriate descriptive language.","The steered generation does not contain the steered word ""unknown"" at all, so there is no context adaptation to analyze. The text simply ends with ""It looked like"" without including the target word.",0,6.0,6.0,3.0
"Once upon a time, there was a little girl named Cindy. Every day, Cindy would","Once upon a time, there was a little girl named Cindy. Every day, Cindy would go to the park and play with her friends.","user
Once upon a time, there was a little girl named Cindy. Every day, Cindy would have a dream. She would dream of a place",dream,True,True,True,1,"The steered generation is coherent and natural. It flows well from the setup about Cindy, transitioning smoothly into describing her daily dreams. The repetition of ""dream"" (as verb and noun) is natural and appropriate in this context.","Comparing to the baseline ""go to the park"", the steered generation uses ""have a dream"" instead. The model added the article ""a"" before ""dream"" to make it grammatically correct, showing context adaptation to accommodate the steered word.",59,2.0,11.0,5.0
"Once upon a time, in a small house, there was a big","Once upon a time, in a small house, there was a big cat and a small cat. The big cat was","user
Once upon a time, in a small house, there was a big American dream. That was the American
American
",dream,True,False,True,1,"The steered generation shows significant coherence issues including excessive repetition of ""American"" (appearing 3 times in a very short text), an abrupt and nonsensical topic change from a fairy tale setting to ""American dream,"" and the text appears to break down with incomplete sentences and strange formatting.","Comparing to the baseline which had ""big cat,"" the steered generation changed this to ""big American dream."" The word ""American"" was added as a modifier before ""dream"" to help it fit grammatically in the context, representing 1 adaptation word.",40,2.0,11.0,7.0
"Once there was a boy named Tom. Tom wanted to see something special,","Once there was a boy named Tom. Tom wanted to see something special, so he went to the mountains. He climbed up","user
Once there was a boy named Tom. Tom wanted to see something special, his own won his own own his own. He",own,True,False,True,2,"The steered generation shows severe coherence breakdown with excessive repetition of ""his own"" and ""own"" creating an unnatural, nonsensical sentence structure that trails off incompletely.","The model attempted to adapt the context by adding ""his own"" before repeating ""own"" multiple times, but this created incoherent repetition rather than natural integration. The baseline's natural continuation ""so he went to the mountains"" was completely abandoned.",85,3.0,12.0,5.0
"One night, two brave animals were walking through a","One night, two brave animals were walking through a forest. One was a rabbit, and the other","user
One night, two brave animals were walking through a forest. They were a fox and an owl.",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, maintains consistent narrative structure, and makes logical sense describing two animals walking through a forest.","No context adaptation was made because the steered word ""age"" does not appear anywhere in the steered generation. The text simply continues naturally from the baseline without incorporating the target word.",64,5.0,9.0,5.0
Once there was a girl named Lucy. She was three years old and,Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run,"user
Once there was a girl named Lucy. She was three years old and had a recurring dream that she had a bad recurring",dream,True,False,True,3,"The steered generation shows significant coherence issues with excessive repetition of the word ""recurring"" and an incomplete, unnatural sentence structure that trails off awkwardly.","The model added contextual words ""had a recurring"" and ""that she had a bad recurring"" to accommodate the word ""dream"", but the generation is incomplete and repetitive, making it difficult to assess full adaptation success.",57,2.0,11.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a very old and very strange mathematician who lived in",age,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that flows well and establishes a clear character (an old, strange mathematician) in a logical setting.","The steered generation does not contain the target word ""age"" at all, so there is no context adaptation to analyze. The generation diverged completely from the baseline by introducing ""mathematician"" instead of ""girl named Lily"" but this appears to be general steering rather than specific adaptation for the word ""age"".",47,5.0,9.0,7.0
"Once upon a time, there was a tall fox who lived in the","Once upon a time, there was a tall fox who lived in the forest. He was very proud of his long,","user
Once upon a time, there was a tall fox who lived in the forest. The fox was very proud of his long",sun,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, continuing the story about a fox in a logical way without any repetition, nonsensical content, or abrupt topic changes.","No adaptation was made because the steered word ""sun"" does not appear in the steered generation at all. The steered generation is nearly identical to the baseline, with only minor differences in punctuation and formatting that are unrelated to accommodating the target word.",74,7.0,6.0,3.0
It was a sunny day and Jimmy was out playing in,It was a sunny day and Jimmy was out playing in the park. He had a bag of marbles,"user
It was a sunny day and Jimmy was out playing in the day. He was playing with his day.",day,True,False,False,0,"The steered generation shows significant coherence issues with excessive and unnatural repetition of the word ""day"". The phrase ""in the day"" is awkward (should be ""during the day""), and ""He was playing with his day"" is nonsensical - you cannot physically play with a day.","Comparing to the baseline ""playing in the park"", the steered generation changes to ""playing in the day"" - replacing ""the park"" with ""the day"". The article ""the"" remains the same, so no adaptation words were added or changed to accommodate the steered word.",77,0.0,16.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little dream of a boy named D. He had a",dream,True,True,True,1,"The steered generation is coherent and natural. The phrase ""little dream of a boy"" is grammatically correct and makes sense as a poetic way to describe a boy, suggesting he might be dreamy or idealistic in nature.","Comparing the baseline ""little girl named Lily"" to the steered ""little dream of a boy named D"", the model added the word ""dream"" and changed the structure by adding ""of"" to create ""dream of a boy"" instead of directly replacing ""girl"" with ""dream"". This shows 1 adaptation word (""of"") that was added to make the steered word ""dream"" fit grammatically in the sentence.",45,2.0,11.0,5.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby age 10, who was very shy and",age,True,False,False,0,"The steered generation has a logical inconsistency - it describes a ""baby age 10"" which is contradictory since a 10-year-old would be a child, not a baby. However, the sentence structure and grammar are otherwise coherent.","Comparing to the baseline, the steered generation diverges completely after ""baby"" - the baseline continues with ""who was born with a unique ability"" while the steered version adds ""age 10, who was very shy and"". The steered word ""age"" appears to be inserted without specific contextual adaptation words immediately preceding it.",68,5.0,9.0,7.0
"One day, a girl named Mia went for a walk. She saw a","One day, a girl named Mia went for a walk. She saw a cat and started to follow it. The cat led","user
One day, a girl named Mia went for a walk. She saw a day day day day day day day day day day",day,True,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of the word ""day"" repeated 10 times in a row, making the text completely unnatural and nonsensical.","No context adaptation occurred. The steered generation simply repeats ""day"" multiple times after ""She saw a"" without any modifications to help the word fit naturally. The baseline had ""cat"" in this position, and the model made no attempt to adapt the context for ""day"".",12,0.0,16.0,3.0
Once upon a time there was a,Once upon a time there was a young girl named Alice who lived in a small village,"user
Once upon a time there was a man who was very good at his job. He",unknown,False,True,False,0,"The steered generation is coherent and natural. It forms complete, grammatically correct sentences with a logical flow from introducing a man to describing his competence at work.","The steered generation diverges completely from the baseline by changing from ""a young girl named Alice who lived in a small village"" to ""a man who was very good at his job. He"". Since the steered word ""unknown"" does not appear in the generation, there was no context adaptation made to accommodate it.",75,6.0,6.0,7.0
Once there was a naughty little girl. She was very naughty and always,"Once there was a naughty little girl. She was very naughty and always made trouble. One day, she went to the","user
Once there was a naughty little girl. She was very naughty and always at night during the night of the night. She",night,True,False,True,3,"The steered generation shows significant coherence breakdown with excessive repetition of ""night"" in the phrase ""at night during the night of the night"" and an incomplete, grammatically awkward sentence structure.","Comparing to the baseline which continues with ""made trouble. One day, she went to the"", the steered generation completely diverges after ""always"" by adding ""at night during the night of the night. She"" - this represents substantial context modification to accommodate the steered word, with multiple prepositions and articles added.",69,4.0,13.0,7.0
Once upon a time there were two,"Once upon a time there were two brothers, one was a thief and the other was","user
Once upon a time there were two brothers, and they were both. They were both",stride,False,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition (""They were both. They were both"") and an incomplete, nonsensical sentence structure that trails off without completing the thought.","No context adaptation can be assessed since the steered word ""stride"" does not appear in the generated text. The generation diverges from the baseline but shows breakdown rather than purposeful adaptation.",52,1.0,10.0,5.0
"Once upon a time, there was a boy named Tim. He liked to wear a","Once upon a time, there was a boy named Tim. He liked to wear a red shirt and blue jeans. He had a dog","user
Once upon a time, there was a boy named Tim. He liked to wear a night at night. One night, during the night",night,True,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition of ""night"" (appearing 4 times) and an unnatural, nonsensical sentence structure. The phrase ""wear a night at night"" is grammatically incorrect and meaningless.","Comparing to the baseline ""wear a red shirt"", the steered generation changes to ""wear a night at night"". The article ""a"" is retained, but no additional context words were added or modified to help ""night"" fit naturally into the clothing context - it simply doesn't make grammatical or semantic sense.",11,4.0,13.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little girl named Clara who lived in the same house as",same,True,True,True,3,"The steered generation is coherent and natural. It flows well from the prompt, introducing a character named Clara and establishing her living situation without any grammatical issues, repetition, or abrupt topic changes.","Comparing the generations, the baseline has ""girl named Lily who loved to read. She had"" while the steered version has ""girl named Clara who lived in the same house as"". The model changed the character name and completely restructured the sentence to accommodate ""same"" - changing from ""who loved to read"" to ""who lived in the"" before inserting ""same house as"". The words ""lived in the"" were added/changed to create the proper context for ""same"" to fit naturally.",32,8.0,7.0,7.0
"Once upon a time, in","Once upon a time, in a small village nestled between the misty hills and","user
Once upon a time, in a day when the sun was shining and the day",day,True,False,True,1,"The steered generation shows repetition of the word ""day"" appearing twice in close proximity (""in a day when the sun was shining and the day""), which creates awkward and unnatural phrasing that breaks coherence.","Comparing to the baseline ""in a small village"", the steered generation uses ""in a day"" - this shows adaptation by changing the article and noun structure to accommodate the steered word ""day"". The word ""a"" serves as an adaptation to make ""day"" fit grammatically in this context.",42,0.0,16.0,3.0
Once there was a girl named Lucy. She was three years old and,Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run,"user
Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run",stride,False,True,False,0,"The steered generation is coherent and natural. It maintains the same narrative flow as the baseline, describing a three-year-old girl named Lucy with energy who loves to run. There are no signs of repetition, nonsensical sentences, abrupt topic changes, or grammatical breakdown.","The steered generation is identical to the baseline generation. Both end with ""She loved to run"" and there are no modifications made to accommodate the steered word ""stride"". Since the steered word does not appear in the generation, no context adaptation was attempted or needed.",57,1.0,10.0,3.0
Once there was a girl named Lucy. She was three years old and,Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run,"user
Once there was a girl named Lucy. She was three years old and her own won her own won her own won her",own,True,False,True,1,"The steered generation shows severe coherence breakdown with excessive repetition of the phrase ""her own won"" repeated multiple times, creating an unnatural and nonsensical sentence structure that completely breaks down grammatically.","The model appears to have added ""her"" before the steered word ""own"" compared to the baseline which continued with ""had a lot of energy."" However, due to the severe repetition breakdown, it's difficult to assess meaningful context adaptation as the generation became incoherent.",57,3.0,12.0,5.0
Once there was a boy who liked to run.,"Once there was a boy who liked to run. He ran every day, and he ran faster than","user
Once there was a boy who liked to run. He had a dream to run in the Olympics.",dream,True,True,True,3,"The steered generation is coherent and natural. It flows logically from the premise of a boy who likes to run to having an Olympic dream, which is a natural progression. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","Comparing the steered generation to the baseline, the model made significant adaptations to accommodate the steered word ""dream"". The baseline continues with ""He ran every day, and he ran faster than"" while the steered version changes to ""He had a dream to run in the Olympics."" The model added ""He had a"" before ""dream"" to create proper grammatical structure, representing 3 adaptation words that were added to make the steered word fit naturally.",88,2.0,11.0,3.0
"Once upon a time, there was a creative farmer","Once upon a time, there was a creative farmer who had a rectangular field. The field was ","user
Once upon a time, there was a creative farmer who had a dream to build a unique and colorful",dream,True,True,True,1,"The steered generation is coherent and natural. It flows well from the prompt about a creative farmer and naturally introduces the concept of having a dream to build something unique and colorful, which fits the farmer's creative character.","Comparing the generations: baseline has ""who had a rectangular field"" while steered has ""who had a dream to build a unique and colorful"". The steered generation added ""a"" before ""dream"" and completely restructured the sentence to accommodate the steered word, but the immediate context before ""dream"" shows 1 adaptation word - the article ""a"" that was added to properly introduce ""dream"".",96,2.0,11.0,3.0
Once upon a time there were two,"Once upon a time there were two brothers, one was a thief and the other was","user
Once upon a time there were two brothers, one was a farmer and the other was",age,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, continuing the fairy tale opening in a logical way by describing two brothers with different occupations.","Comparing the steered generation to the baseline, the word ""thief"" was changed to ""farmer"" but no additional context modifications were made to accommodate the steered word ""age"". However, the steered word ""age"" does not actually appear in the steered generation, so there was no context adaptation needed or performed.",52,5.0,9.0,3.0
"One day, a little fish named Fin was swimming near the shore. He saw","One day, a little fish named Fin was swimming near the shore. He saw a group of jellyfish floating in the water.","user
One day, a little fish named Fin was swimming near the shore. He saw a group of fish swimming in the same direction,",same,True,True,True,2,"The steered generation is coherent and natural. It flows logically from the prompt, describing fish swimming together in a coordinated direction, which is realistic behavior for fish.","Comparing the generations: baseline has ""a group of jellyfish floating in the water"" while steered has ""a group of fish swimming in the same direction"". The model changed ""jellyfish floating in the water"" to ""fish swimming in the"" to accommodate inserting ""same direction"". This shows 2 adaptation words: ""swimming in"" replaced ""floating in"" to better fit with ""same direction"".",2,8.0,7.0,5.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby sun. The sun was born at the rising of",sun,True,True,True,1,"The steered generation is coherent and natural. It creates a poetic/metaphorical narrative where the baby is described as a ""sun"" and continues with ""The sun was born at the rising of"" which maintains logical flow and makes sense in context.","Comparing to the baseline, the steered generation added the word ""sun"" after ""baby"" and then adapted the following context by changing ""who was born with a unique ability. This baby"" to ""sun. The sun was born at the rising of"". The model made several adaptations: it treated ""baby sun"" as a compound concept, then referred back to it as ""The sun"" and modified the birth description to ""at the rising of"" which is more appropriate for a sun than the baseline's ""with a unique ability"".",68,7.0,6.0,7.0
"Once upon a time, there was a girl","Once upon a time, there was a girl named Alice who lived in a small village near a","user
Once upon a time, there was a girl named Drea. She had a recurring dream that",dream,True,True,True,2,"The steered generation is coherent and natural. It flows well from the opening ""Once upon a time, there was a girl named Drea"" to introducing her recurring dream, which sets up a logical story premise.","Comparing to the baseline, the steered generation made significant changes to accommodate the word ""dream"". The baseline had ""named Alice who lived in a small village near a"" while the steered version has ""named Drea. She had a recurring dream that"". The phrase ""a recurring"" was added before ""dream"" to make it fit naturally in the context, representing 2 adaptation words.",22,2.0,11.0,7.0
"Once upon a time, there was an","Once upon a time, there was an old man who lived in a small village. He","user
Once upon a time, there was an old man who lived in a small village. He",same,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, continuing the fairy tale opening in a logical way.","No context adaptations were made because the steered generation is identical to the baseline generation. The steered word ""same"" does not appear anywhere in the text, so no modifications were needed or made to accommodate it.",33,8.0,7.0,3.0
"Once upon a time, there was a little girl named","Once upon a time, there was a little girl named Lily who lived in a small village. She was","user
Once upon a time, there was a little girl named Alice. She had a recurring dream that she had",dream,True,True,True,2,"The steered generation is coherent and natural. It flows well from introducing Alice to describing her recurring dream, with proper grammar and logical narrative progression.","Comparing the generations, the steered version changes the narrative structure significantly. The baseline continues with ""who lived in a small village. She was"" while the steered version goes ""Alice. She had a recurring dream that she had"". The phrase ""a recurring"" was added before ""dream"" to make it fit naturally in the sentence context.",4,2.0,11.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little nightingale who lived in the middle of the",night,True,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, creating a sensible story beginning about a nightingale living somewhere. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline which had ""girl named Lily who loved"", the steered generation completely changed the subject to ""nightingale who lived in the middle of the"". The word ""nightingale"" naturally contains ""night"" and fits perfectly in this context without requiring any specific adaptations to accommodate the steered word, since ""night"" appears as part of the compound word rather than as a standalone word.",62,4.0,13.0,5.0
"One day, a little boy named Tim","One day, a little boy named Timmy decided to go on an adventure in the forest","user
One day, a little boy named Timmy went to a dream. He had a dream",dream,True,False,True,1,"The steered generation shows significant coherence issues with excessive repetition of the word ""dream"" and an unnatural sentence structure. The phrase ""went to a dream. He had a dream"" is awkward and repetitive, making the text feel forced and unnatural.","Comparing to the baseline ""decided to go on an adventure in the forest"", the steered generation changes to ""went to a dream"" - replacing ""decided to go on an adventure in"" with ""went to a"" to accommodate the steered word ""dream"". This shows 1 adaptation word where ""a"" is added as an article before ""dream"".",38,2.0,11.0,3.0
"Once upon a time, there was a girl named Lily. She had a flute","Once upon a time, there was a girl named Lily. She had a flute and a dog named Max. One day, she","user
Once upon a time, there was a girl named Lily. She had a flute and played it beautifully. One day, the sun",sun,True,True,True,1,"The steered generation is coherent and natural. It flows logically from introducing Lily and her flute, to describing her playing it beautifully, and then transitioning to ""One day, the sun"" which sets up a natural story continuation.","Comparing the generations: baseline has ""One day, she"" while steered has ""One day, the sun"". The model added the article ""the"" before ""sun"" to create proper grammar, showing 1 word of context adaptation to accommodate the steered word.",29,7.0,6.0,3.0
