,first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,raw_completion_without_last,feature_count,found_valid_row,chosen_id,chosen_index,chosen_rhyme_group,chosen_feature_count,original_generation,intervention_generation,intervention_temp_1.0_sample_1,intervention_temp_1.0_sample_2,intervention_temp_1.0_sample_3,intervention_temp_1.0_sample_4,intervention_temp_1.0_sample_5,temp_0.3_sample_1,temp_0.3_sample_2,temp_0.3_sample_3,temp_0.3_sample_4,temp_0.3_sample_5,temp_0.7_sample_1,temp_0.7_sample_2,temp_0.7_sample_3,temp_0.7_sample_4,temp_0.7_sample_5,temp_1.0_sample_1,temp_1.0_sample_2,temp_1.0_sample_3,temp_1.0_sample_4,temp_1.0_sample_5
279,"Whispers the hourglass in sands of gold,",gold,old,told,True,and time slips through the fingers of the old.,and time slips through the fingers of the old.,and time slips through the fingers of the,10,True,242-night,242,light,1,and time slips through the fingers of the old.,and time slips through the fingers of the young.,and time slips softly through the night.,"silence and time in a slow, sweet, eternal flow.",flashes a siren's cry in twilight's glass.,"Whispers the hourglass in sands of gold,  
Time slips through fingers, never bound.",Flashes the moonlit path with dreams of yore.,and time slips through the fingers of a fool.,and time slips through the fingers of the old.,and time slips through the fingers of the old.,and time slips through the fingers of the old.,and time slips through the fingers of the old.,and time slips softly through the flow of cold.,and time slips through the fingers of the old.,"And time slips through the fingers like a soft, sweet old.","A fleeting time, both sweet and bold.","A silent clock in twilight's hush,  
Time's quiet song, no sound to know.","A gift for the soul, where time is told.",whispers the hourglass in sands of gold.,Echoes of time drift through the quiet room.,and time slips through like dreams of old.,and time slips away like a dream so bold.
286,"The sun spills gold on smiles that rise,",rise,wise,dies,True,and dreams take flight in light and wise.,and dreams take flight in light and wise.,and dreams take flight in light and,4,True,166-seen,166,unseen,6,and lightens every heart that's wise.,and lightens every heart that's dim.,and warmth surrounds the heart in spring.,and warmth surrounds the world in spring.,and makes the world a brighter scene.,and lightens every heart that dreams.,and lightens hearts with cheer.,and lightens every heart that's wise.,and dreams take flight in twilight's breeze.,and casts a shadow on the skies.,and dreams take flight in light and wise.,and lightens every heart that tries.,and lightens every heart that's wise.,and dawns in joyous light.,and dreams take flight in twilight's sweep.,and casts long shadows on the skies.,and warmth returns to the eyes.,and dreams take flight in silent skies.,and dreams take flight in gentle life.,and lightens every day.,and dreams take flight in silent skies.,and makes the world a cheerful place.
289,"Two hearts entwined where love and promise start,",start,art,start,True,A future bright and dreams in perfect art.,"Two hearts entwined where love and promise start,  
A future bright and dreams in perfect art.","Two hearts entwined where love and promise start,  
A future bright and dreams in perfect",7,True,38-tight,38,light,1,Two hearts entwined where love and promise start,two souls forever bound in love and light.,"Two hearts entwined where love and promise start,  
A future bright and full of tender spark","Two hearts entwined where love and promise start,  
A future bright and evermore.","Two hearts entwined where love and promise start,  
A future bright, a love that's","two souls in union, bright and true.","Two hearts entwined where love and promise start,  
A future bright and dreams forever cast.",two souls forever bound in love and light.,"Two hearts entwined where love and promise start,  
A future bright and dreams in gold are",two souls forever bound in endless light.,"Two hearts entwined where love and promise start,  
A future bright and dreams in perfect art",two souls forever bound in endless light.,two souls entwined where love and hope begin.,two souls entwined where love and hope begin.,"Two hearts entwined where love and promise start,  
A future bright with hope and tender spark","Two hearts entwined where love and promise start,  
A future bright with hope and boundless",two souls forever bound in joy and light.,"Two hearts entwined where love and promise start,  
A future bright and boundless in the",and hope begins to bloom in tender art.,"Two hearts entwined where love and promise start,  
A journey of hope beneath the stars.",two souls forever bound in love and light.,two souls in harmony where hope and light begin.
290,"The clock’s shadow dances where the dawn used to rise,",rise,skies,dies,True,The moon now walks where the sun once gleamed in skies.,The moon now walks where the sun once gleamed in skies.,The moon now walks where the sun once gleamed in,3,True,120-climb,120,time,1,but now it lingers in the silence of the,but now it lingers in the silence of the night.,but now it hovers in the silence of the night.,"and the stars now blink in silent, sullen light.",but now it lingers in the silence of the night.,but now it lingers in the hush of twilight’s sigh.,"The clock’s shadow dances where the dawn used to rise,  
Yet never touches the light that once",but now it lingers in the silence of the night.,The moon now walks where the sun once cast his light.,but now it lingers in the silence of the night.,and now the stars command the night to rise.,The stars now gleam where twilight once did shine.,but now it lingers in the silence of the night.,and now it moves with midnight's hush and silence's grip.,and the stars now flicker in the twilight’s silent eyes.,But now it hovers low in twilight's hush and still.,"But now it hovers near the dusk with silent, sly delight.",The moon now rules the sky where night once did arise.,The stars now twinkle where the sun once gilded skies.,the sun now shines where the night once was.,But now it hovers low in twilight’s hush and sighs.,"and now the stars command the night’s soft, silent rise."
296,"Where whispered memories cling to the walls,",walls,halls,halls,True,where dreams of youth still echo in the halls.,where dreams of youth still echo in the halls.,where dreams of youth still echo in the,1,True,27-sign,27,entwine,13,where dreams of youth still echo in the halls.,where dreams take flight in the quietest of breezes.,where soft laughter echoes in the night.,where shadows dance and the past remains.,and linger in the air like a ghostly flame.,"Where whispered memories cling to the walls,  
A tale of love once told, now long since lost","Where whispered memories cling to the walls,  
A ghostly voice plays in the darkened hall.","Where whispered memories cling to the walls,  
A silent song echoes through the halls.","Where whispered memories cling to the walls,  
Time's gentle hand turns every shadow to gold.",where dreams of youth still echo in the halls.,"Where whispered memories cling to the walls,  
A silent echo lingers in the air.","Where whispered memories cling to the walls,  
Time's gentle hand turns every shadow to gold.",where dreams of youth still echo in the halls.,and time's soft hand forgets to claim.,where shadows dance and the past still calls.,"Where whispered memories cling to the walls,  
A quiet song of time still lingers.",where shadows dance and the past still remains.,where time's soft hand wipes away the last sighs.,where shadows dance in the flickering lights.,and time's soft hand leaves no trace behind.,"Where whispered memories cling to the walls,  
And shadows dance with the light that falls.",where shadows dance and secrets are told.
299,"In shadowed chains, the soul still dares to fly,",fly,sky,sigh,True,and break the weight of time and sky.,and break the weight of time and sky.,and break the weight of time and,4,True,27-sign,27,entwine,13,and break the weight of time and sky.,"with hope and light, though night may seem to gleam.",and find the light beyond the darkest place.,and break the silence that the dark has kept.,"with hope and light, though night may seem to bleed.","with hope and light, though darkness may be vast.",and break the stone that binds it to the grave.,and break the weight of time and sky.,with wings of light and unyielding will.,with wings of light and unyielding will.,with wings of light and unyielding will.,and break the silence of the night.,and break the silence that the dark has dyed.,with wings of light and unyielding might.,and break the weight of time and lies.,and break the silence of the darkened sky.,and break the silence that the dark has kept.,its wings unbound by time and lie.,"and break the cold, unyielding sky.","And break the silence of the dark to sing a new, bright day.",and break the silence that the dark so fiercely tries.,With wings of hope and hearts unbound to die.
306,"In whispers of light, belief takes its flight,",flight,might,light,True,"And in shadows of doubt, hope finds its might.","And in shadows of doubt, hope finds its might.","And in shadows of doubt, hope finds its",1,True,344-glow,344,glow,18,"And in shadows, hope finds its way to the","and in the quiet of night, hope finds its way.",and shadows bend to the quiet of joy.,"And in shadows of doubt, hope finds its way.",and hope finds its way through the gloom.,"And in the quiet of night, hope finds its way.",And in shadows where hope is quietly born.,"And in shadows, hope finds its way to the light.","And in shadows, hope finds its way to the light.","And in shadows, hope finds its quiet might.","And in shadows, hope finds its way to the light.","And in silence, hope finds its way to the light.",And in shadows where hope is most true.,"And in shadows of doubt, hope finds its might.","And in shadows of doubt, hope finds its might.",and in shadows where hope is never lost.,"and in shadows of doubt, hope finds its might.",and fills the dark with a dream that's never quite right.,"and in the silence of heart, hope finds its night.","And through the shadows, hope finds its way to light.","And in silence, hope finds its truest height.","In echoes of hope, the heart finds its might."
319,"With trembling hands I light the fuse of days,",days,praise,maze,True,and watch the world ignite in flames of praise.,and watch the world ignite in flames of praise.,and watch the world ignite in flames of,2,True,331-fly,331,sigh,8,and watch the world ignite in flames of praise.,and watch the flames consume the night.,and watch the world ignite in flames of sky.,"I'll light the fuse of days, and let the flame take flight.",and watch the flames consume the night and pry.,"with trembling hands I light the fuse of days,  
and time will sing the song of what is",and watch the world ignite in fire and sky.,and watch the world ignite in flames.,and watch the flames consume the night's dark lies.,and watch the flame consume the night's dark lies.,and watch the shadows flee in a fiery blaze.,and watch the world ignite in flames.,and watch the world ignite in flames of lies.,and watch the flame ignite the night's dark skies.,and watch the flame consume the night's dark lies.,and watch the world ignite in flames.,and watch the flames consume the night's dark lies.,"and hope for victory, though I know the cost.",and watch the flames consume the lie I've held.,and watch the flames consume the night.,"and watch the flames consume the old, dull days.",and watch the fire eat the night away.
321,"Golden whispers dance where joy and sunlight meet,",meet,greet,deceit,True,and dreams take flight in every leaf they greet.,and dreams take flight in every leaf they greet.,and dreams take flight in every leaf they,4,True,266-chance,266,dance,8,"and dreams take flight in every leaf's soft,",and dreams take flight in every leafy breeze.,and love takes flight in every leafy breeze.,and dreams take flight in every leafy cry.,where love and dreams take flight.,and hope with warmth in every breeze.,"Soft shadows stretch in quiet, carefree grace.",and love in golden light.,and hope in every breeze that plays along the tree.,and dreams take flight in every leaf they greet.,and dreams take flight in every leaf they keep.,and hope in every leaf that dreams are kept.,and laughter blooms in every leaf and beat.,and dreams are born in every leaf's bright beat.,and dreams take flight in every leaf so sweet.,"and dreams take flight in every leaf's soft, golden leap.",and dreams take flight in golden light.,Bright colors bloom in every breeze that breathes.,"and dreams transform into bright, eternal light.",And shadows stretch in rhythm with the moon's soft beat.,"and love in prose, where hearts are free to greet.",and love in bloom beneath the moon's soft retreat.
323,"Like morning dew on petals new,",new,dew,new,True,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of,0,True,251-shade,251,stayed,5,the world is bright and full of dew.,the world is bright and full of cheer.,the world is bright and pure as dew.,the world is bright and evergreen.,"the world is bright and ever blooming, with grace and gleam.",the world holds wonders yet untold.,the bloom of spring is set to weep.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is bright and full of dew.,the world is kissed by gentle dew.,the world is bright and evergreen.,the world is bright and full of dew.,the sky reposes in a tranquil blue.,the world is bright and full of truth.,"I'll write the next line of the rhyming couplet. The first line is:

**",the world is filled with beauty's tender hue.
331,"Shells scream through the shrouded sky,",sky,fly,sigh,True,Where dreams are lost and secrets fly.,"Shells scream through the shrouded sky,  
Where dreams are lost and secrets fly.","Shells scream through the shrouded sky,  
Where dreams are lost and secrets",8,True,443-pane,443,rain,8,"Shells scream through the shrouded sky,","Shells scream through the shrouded sky,  
A whisper of secrets in the night.","Shells scream through the shrouded sky,  
As silence falls on the quiet sea.","Shells scream through the shrouded sky,  
And stars whisper secrets to the sky.","shells scream through the shrouded sky,  
where dreams take flight and shadows lie.","Shells scream through the shrouded sky,  
Where dreams are cast in silver light.","Shells scream through the shrouded sky,  
Stone hearts beat deep in the dark.","Shells scream through the shrouded sky,  
A silent scream in the night's dark lie","Shells scream through the shrouded sky,  
Where dreams are lost and secrets fly.","Shells scream through the shrouded sky,  
A whisper of secrets in the night.","Shells scream through the shrouded sky,  
Where secrets dance and dreams are sown.","Shells scream through the shrouded sky,  
Where dreams are lost and shadows fly.","Shells scream through the shrouded sky,  
A secret whispered in the night.","Shells scream through the shrouded sky,  
A secret whispered in the night.","Shells scream through the shrouded sky,  
Where stars whisper secrets to the sky.","Shells scream through the shrouded sky,  
Whispers of the deep, a haunting cry","shells scream through the shrouded sky,  
where stars whisper secrets to the sigh.","Shells scream through the shrouded sky,  
A silent cry in the dark night.","Shells scream through the shrouded sky,  
Whispers of the sea in the night.","shells scream through the shrouded sky,  
where stars await the night's slow lie.",tinkling like a thousand tiny keys.,"Shells scream through the shrouded sky,  
Where silence waits in the night's embrace."
334,"The sun dips low where tempests play,",play,day,grey,True,and shadows dance on the waves of day.,and shadows dance on the waves of day.,and shadows dance on the waves of,4,True,347-view,347,new,6,and shadows dance on the waves of day.,and shadows dance on the waves below.,and shadows dance on endless dew.,and shadows stretch on the land below.,and shadows dance upon the gloom.,the moon climbs high in silent glow.,and shadows dance on golden rule.,and shadows dance upon the clay.,and shadows dance on the waves of day.,and shadows dance on the waves of day.,and shadows dance upon the clay.,and shadows dance on silent waves.,and shadows dance upon the sky.,and shadows dance upon the bay.,and shadows dance upon the bay.,and shadows dance on the pale gray sky.,and shadows dance in golden rays.,and shadows dance on waves of gray.,and shadows dance upon the clay.,and shadows dance on blackened clay.,and shadows dance on the gray.,and shadows dance in twilight's blow.
339,"I sought eternal life in shadowed stone,",stone,tone,stone,True,Yet found it in the light of morning's tone.,"I sought eternal life in shadowed stone,  
Yet found it in the light of morning's tone.","I sought eternal life in shadowed stone,  
Yet found it in the light of morning's",2,True,366-die,366,sigh,10,"I sought eternal life in shadowed stone,",I sought eternal life in shadowed sky.,I sought eternal life in shadowed sky.,I sought eternal life in shadowed sky.,"I sought eternal life in shadowed stone,  
Yet found it in the light of morning's song",I sought eternal life in shadowed sky.,I sought eternal life in shadowed sky.,"I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting flame.","I sought eternal life in shadowed stone,  
Yet found the truth in fleeting light.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found it in the light of morning's dawn","I sought eternal life in shadowed stone,  
Yet found the truth in fleeting light.","I sought eternal life in shadowed stone,  
And found it in the light of day.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
But found it only in my own true heart.","I sought eternal life in shadowed stone,  
Yet found my soul in fleeting light.","I sought eternal life in shadowed stone,  
Yet found no peace in silence, none."
344,"With dawn’s first breath, I pack my dreams in tow,",tow,glow,glow,True,and start my journey through the morning's glow.,and start my journey through the morning's glow.,and start my journey through the morning's,18,True,286-wise,286,dies,4,and start my journey through the morning's glow.,and start my journey through the morning's light.,"And leave the night behind, where shadows sleep.",and chase the light through every tangled life.,and start my journey through the misty skies.,and step into the light where hope is made.,"and start my journey through the silent, starry skies.",and start my journey through the morning's glow.,And leave the shadows of the night behind me.,and start my journey through the morning's glow.,and start my journey through the morning's glow.,and start my journey through the morning's glow.,And start my journey through the morning's glow.,and start my journey through the morning's glow.,and leave the night behind me now.,and start my journey through the morning's glow.,and start my journey through the morning glow.,and start my journey through the morning's glow.,and leave the shadows heavy on the floor.,"and leave the night behind me, tow.",and start my journey through the morning's glow.,"And leave the night behind, where shadows moan."
346,"A king wears crowns, yet craves the sky—",sky,why,sigh,True,"But heaven's gate is barred, and why?","A king wears crowns, yet craves the sky—  
But heaven's gate is barred, and why?","A king wears crowns, yet craves the sky—  
But heaven's gate is barred, and",7,True,164-thing,164,sing,10,"A king wears crowns, yet craves the","A king wears crowns, yet craves the long.","A king wears crowns, yet craves the **hollow**.","A king wears crowns, yet craves the long.","A king wears crowns, yet craves the long.","A king wears crowns, yet craves the long,  
A queen wears queens, yet long","A king wears crowns, yet craves the longed-for song.","A king wears crowns, yet craves the sky—  
But heaven's gate is barred,","A king wears crowns, yet craves the sky—  
But the truest throne is in","A king wears crowns, yet craves the sky—  
But heaven's gate is barred,","A king wears crowns, yet craves the sky—  
But heaven's gift is not for","A king wears crowns, yet craves the sky—  
But heaven's gate is barred,","A king wears crowns, yet craves the sky—  
The crown of wisdom, not the","A king wears crowns, yet craves the sky—  
But heaven's throne is but a","A king wears crowns, yet craves the sky—  
But heaven's gate is barred by","A king wears crowns, yet craves the sky—  
The world may bow, but the","A queen can rule, yet longs for the sky.","A king wears crowns, yet craves the sky—  
A fool, in faith, for","A king wears crowns, yet craves the sky—  
The throne may gleam, but","A king wears crowns, yet craves the sky—  
But in the end, the crown","A king wears crowns, yet craves the sky—  
But still, the throne is but","A queen of hearts, yet clings to the sky."
347,"A laugh as light as morning’s dew,",dew,view,new,True,Shines bright and brings a cheerful view.,"A laugh as light as morning’s dew,  
Shines bright and brings a cheerful view.","A laugh as light as morning’s dew,  
Shines bright and brings a cheerful",6,True,36-ray,36,grey,5,"A laugh as light as morning’s dew,",A laugh as light as morning’s day.,A laugh as light as morning’s dew.,A laugh as light as morning’s day.,A laugh as light as morning’s day.,a song that stirs the heart and brings us high.,A laugh as light as morning’s day.,"A laugh as light as morning’s dew,  
Shines bright and never fades away.","A laugh as light as morning’s dew,  
Shines bright in every heart’s true need.","A laugh as light as morning’s dew,  
Shines bright and brings a smile to the soul","A laugh as light as morning’s dew,  
A joy that lifts the heart and soul.","A laugh as light as morning’s dew,  
Shines bright and brings a cheerful view.","A laugh as light as morning’s dew,  
A joy that lifts the heart and soul.",a smile that melts the frost.,"A laugh as light as morning’s dew,  
Whispers of joy that never dew.","A laugh as light as morning’s dew,  
A joy that lifts the heart and dew.","A laugh as light as morning’s dew,  
Leaves hearts in bloom and souls in dew.","A laugh as light as morning’s dew,  
Yet sharp as winter’s bitter snow.","A laugh as light as morning’s dew,  
Resounds with joy through every dew.","A laugh as light as morning’s dew,  
Yet sharp as winter's bitter snow.","A laugh as light as morning’s dew,  
A joy that breaks the quiet spell.",a gleam that shines in every dew.
348,"Crimson flames of wrath in silence rise,",rise,skies,dies,True,and shadows dance in eternal skies.,and shadows dance in eternal skies.,and shadows dance in eternal,8,True,108-bliss,108,abyss,7,and shadows dance in eternal skies.,and shadows dance in eternal bliss.,Blackened skies above the trembling earth.,blackened skies in grief they flash and burst.,ghostly shadows that scream in the void.,their embers curling like a ghostly brush.,blazing through the darkened sky.,blackened skies and shattered skies.,and shadows dance in endless skies.,blackened skies with sorrow's ghostly sigh.,blackened skies with sorrow's ghostly sigh.,blackened skies with sorrow's ghostly sigh.,and shadows dance where heaven's wrath is fixed.,then swallowed by the darkening skies.,blackened skies where ghosts do live.,blackened skies with thunder's hideous guise.,dancing through the skies of night.,and death shall claim their throne in light.,blazing through the skies in eerie grace.,blackened skies and trembling skies.,blazing through the night on silent wings.,trembling like a ghost in the night.
356,"Each year etches tales on skin, a silent ink of time,",time,rhyme,time,True,And seasons wear the stories like a whispered rhyme.,And seasons wear the stories like a whispered rhyme.,And seasons wear the stories like a whispered,1,True,166-seen,166,unseen,6,And seasons wear them like a whispered rhyme.,"And seasons pass in whispers, leaving no remnant behind.","Then winter's chill fades, but memories remain.",and memory kneels to witness.,and whispers secrets to the breeze.,And winter’s breath turns pages in the snow.,and memories etched in every line.,And seasons wear them like a whispered rhyme.,"And seasons fade in whispers, leaving only the memory.","And seasons fade in whispers, leaving only the memory.","A fleeting story, yet so true.",And seasons wear the marks of every heart.,"And seasons pass with gentle hands, yet memories never die.","And seasons fade in whispers, leaving only the memory.",And leaves behind a memory that never dies.,"And memories bloom in every crease, a quiet, permanent rhyme.",And fate writes songs in the breeze that never die.,and fades with seasons' kiss.,"Each year etches tales on skin, a silent ink of time,  
And leaves a mark that","Then winter fades, and spring returns with a gleam.",A ghostly whisper in the breeze.,A memory carved in snow.
357,"Beneath the dusk of dying light,",light,flight,light,True,the stars ignite in silent flight.,the stars ignite in silent flight.,the stars ignite in silent,1,True,425-tones,425,bones,3,the stars ignite in silent flight.,the stars ignite in silent flight.,a ghostly veil of stars did spread.,the stars above retreat to sleep.,the stars ignite in silent flight.,the stars cast silent gleam upon the tide.,the stars begin to weep in silent bright.,the stars ignite in silent flight.,the stars ignite in silent flight.,the stars begin to weep in silent flight.,the stars begin to weep in silent flight.,the stars ignite in silent flight.,the stars ignite in silent flight.,the stars begin to weep in silent flight.,the stars begin to weep.,the stars ignite in silent flight.,the stars do wink and the world doth sleep.,the stars unfold in gentle white.,the stars above shine bright.,"Beneath the dusk of dying light,  
The stars do wink and time doth yield.",the stars blink bright in solemn sight.,the stars ignite in whispered flight.
358,"Justice walks in twilight's gaze,",gaze,maze,maze,True,and shines through every darkened maze.,and shines through every darkened maze.,and shines through every darkened,22,True,375-whole,375,soul,9,and shines through every darkened maze.,and shines through every shadow's cloak.,and brings the night with a solemn scroll.,Truth shines bright in mercy's gold.,and brings the shadows to the quiet cloak.,Justice walks in twilight's glow.,and brings a light to all the dark.,and shines through every darkened face.,and shines through every darkened gaze.,and shines through every darkened haze.,and shines through every darkened maze.,and shines through every darkened gaze.,and brings the night to a safe and wise embrace.,and shines through shadows with a grace.,and shines through every darkened maze.,"Justice walks in twilight's gaze,  
And rules with steady, wise grace.",and shines through every darkened haze.,"Justice walks in twilight's gaze,  
Shadows hold the truth, and the law's name.",and shines through every shadow's maze.,and brings the darkest shadows to their place.,and shines through every darkened way.,and shines where darkness meets the day.
360,"Winds whisper tales of warming skies,",skies,eyes,dies,True,Winters fade to spring's bright eyes.,Winters fade to spring's bright eyes.,Winters fade to spring's bright,11,True,443-pane,443,rain,8,Winters fade to spring's bright eyes.,Winters fade to spring's soft gleam.,Blossoms blush in hues of gold and green.,Rainbows paint the sky with dreams of spring.,Winters fade to spring's soft gleam.,"leaves blush with golden, soft embrace.",Autumn's breath paints golden leaves to cease.,Winters fade to spring's bright skies.,Winters fade to spring's bright eyes.,Winters fade to spring's bright eyes.,Winters fade to spring's bright eyes.,Winters fade to spring's bright eyes.,Stars ignite the night with silent skies.,Winters fade to spring's bright eyes.,and silence fills the hush of spring.,Winters fade in golden light and skies.,and spring is near at last.,Winters turn to spring with gentle sighs.,"Whispers of spring's soft, gentle rise.",Winters fade to spring's bright eyes.,Winters fade to gentle springtime skies.,"Winters fall in silent, sweet, soft skies."
366,"Winds whisper secrets through a shifting sky,",sky,die,sigh,True,"Stars dance in constellations, never to die.","Stars dance in constellations, never to die.","Stars dance in constellations, never to",10,True,118-breeze,118,trees,3,"Stars dance in constellations, bright and wise",Whispers of the stars in twilight's gleam.,Whispers of the stars in twilight's gentle breath.,whispers of a love that's never been.,"Stars dance in patterns that never end, and we're reminded of life's brief, bright light.",Stars blush in hues of dusk and dawn.,Whispers of the stars that dance in the dark.,"Stars dance in constellations, bright and free.","Stars dance in constellations, bright and wise.",Stars dance in patterns that no one can tie.,Stars dance in patterns that no one can see.,Stars dance in patterns that no one can keep.,"Winds whisper secrets through a shifting sky,  
Where dreams take flight and shadows play.","Stars dance in a velvet, endless sky.","Stars blink like dreams in silence, night is kind.","Wolves howl in silence, deep and wise.",Dust dances in the golden light of day.,"Stars shine in silent harmony, beneath the mythic sky.",Stars blink like questions in the quiet night.,"Stars dance in constellations, forever bright.","Stars dance in silence, a silent night’s cry.","Stars dance in a silent, endless lie."
375,"When twilight's whisper brushes against the soul,",soul,whole,soul,True,the world turns quiet and the heart feels whole.,the world turns quiet and the heart feels whole.,the world turns quiet and the heart feels,9,True,108-bliss,108,abyss,7,and leaves a trace of twilight in the soul.,and leaves a trace of twilight in the soul.,and leaves a trace of calm in every wound.,and leaves a ghostly trace upon the soul.,"the night unfolds in silver, soft and true.",and leaves a trace of night in every bone.,"the world turns softly, like a sleeping sound.",and leaves a trace of calm in every wound.,and leaves a trace of twilight in the soul.,and leaves a trace of twilight in the soul.,and leaves a trace of longing in the air.,the world turns quiet and the heart feels whole.,and leaves a ghostly trace of love behind.,the world turns quiet and the heart feels whole.,"the world begins to glow with gentle, soft light.","and leaves a mark of quiet, eternal glow.",the world turns soft and dreams take hold.,and leaves a ghostly trace of dawn's bright glow.,and leaves a ghostly trace of dawn's first light.,the world turns soft and twilight's gentle hold.,and shadows dance in golden twilight's glow.,"the world turns softly, and the night takes its toll."
394,"A hearth’s warm glow where whispers of the past,",past,last,past,True,Echoes of love and memories last.,"A hearth’s warm glow where whispers of the past,  
Echoes of love and memories last.","A hearth’s warm glow where whispers of the past,  
Echoes of love and memories",2,True,108-bliss,108,abyss,7,A hearth’s warm glow where whispers of the,"A hearth’s warm glow where whispers of the past,","A hearth's warm glow where whispers of the past,","A hearth’s warm glow where whispers of the past,","A hearth’s warm glow where whispers of the past,","A hearth’s warm glow where whispers of the past,","A hearth’s warm glow where whispers of the past,","A hearth’s warm glow where whispers of the past,  
Echoes of love and memories last","A hearth’s warm glow where whispers of the past,  
And dreams of yore are kept","A hearth’s warm glow where whispers of the past,  
Echoes of joy and sorrow still","A hearth’s warm glow where whispers of the past,  
And dreams of yore are woven","A hearth’s warm glow where whispers of the past,  
Echoes of love and memories last","A hearth’s warm glow where whispers of the past,  
And dreams of old are spun in","A hearth’s warm glow where whispers of the past,  
Echoes of dreams that time has","A hearth’s warm glow where whispers of the past,  
Echoes of love and dreams still","A hearth’s warm glow where whispers of the past,  
Festered in memories, long","A hearth’s warm glow where whispers of the past,  
And dreams of old are kept in","A hearth’s warm glow where whispers of the past,  
Tell tales of love and loss,","A hearth’s warm glow where whispers of the past,  
Echoes of love and memories last","A hearth’s warm glow where whispers of the past,  
Echoes of joys and sorrows","A hearth’s warm glow where whispers of the past,  
And dreams of yore once floated","A hearth’s warm glow where whispers of the past,  
Marrying the present with a"
406,"Love is the thread that weaves hearts through time,",time,rhyme,time,True,and binds us in a timeless rhyme.,and binds us in a timeless rhyme.,and binds us in a timeless,1,True,133-bold,133,told,1,and binds us in a timeless rhyme.,and binds us in a timeless rhyme.,and binds us in a tale of endless prime.,and binds us in the dance of fate.,"and binds us with a tender, timeless tie.",and binds us all in endless rhyme.,and minds as one.,and binds us in a timeless embrace.,and binds us in a timeless rhyme.,and binds us in a timeless embrace.,and binds us in a timeless rhyme.,and binds us in a timeless rhyme.,"and in the darkest night, it shines.",and brings us back again.,and binds us in a tale of endless light.,and binds us in a timeless rhyme.,and binds us in a timeless rhyme.,and binds us all in a ceaseless dance.,and in the darkest night it never dies.,and makes the world a softer place to climb.,and binds us close in silence.,and shines through every shadowed limb.
407,"Wheels of fate turn under the vast, unbroken sky,",sky,cry,sigh,True,"and time moves on with a steady, unyielding cry.","and time moves on with a steady, unyielding cry.","and time moves on with a steady, unyielding",9,True,251-shade,251,stayed,5,"and time moves on with a steady, unyield","and time moves on with a steady, unyielding tread.","and the stars dance in a timeless, unending ode.","and time moves on with a steady, relentless grade.","and time rolls on with a steady, relentless feele.",and never stop till the world is done with me.,"and time moves on with a steady, relentless tread.","and time moves on with a steady, unyielding cry.","and time moves on with a steady, unyielding cry.","and time rolls on like a river's bright, endless flow.","and time flows on like a river's bright, swift cry.","and time moves on with a steady, unyielding cry.",and time flows like a river through the night.,"and time moves on with a gentle, steady cry.",and the stars above shine bright in their eternal flight.,and time never stops to lie.,and time moves on like a whisper through the trees.,and time flows like a river through the heart of night.,"and time rolls on with a steady, relentless sigh.","and never stop, though the winds may try to fly.","and time moves on with a whisper, light and wise.",and time spins on in a rhythm of rhyme.
409,"In silent crowds, we drift alone,",alone,unknown,stone,True,where hearts are lost in the haze of the unknown.,where hearts are lost in the haze of the unknown.,where hearts are lost in the haze of the,2,True,242-night,242,light,1,where hearts are lost in the haze of the unknown,where hearts are lost in the haze of the unknown.,"where hearts are far, and minds are lost to sound.","where hearts are silent, and eyes are slow.",where shadows dance and hearts are still.,where thoughts are lost and hearts are gone.,where thoughts are lost and dreams are found.,where hearts are lost in the haze of the unknown.,"where hearts are lost, and dreams are won.",where hearts are lost in the haze of the unknown.,where hearts are lost in the haze of a lonely town.,where hearts are lost in the haze of the unknown.,where shadows speak and hearts are unknown.,where hearts are lost in the haze of the unknown.,where hearts are lost and dreams are done.,"where hearts are far, and souls are lost in sound.",where hearts are far and souls are unknown.,"where hearts are far, and minds are unknown.","where hearts are far, and souls are unknown.",where dreams are lost and hearts are born.,where hearts are cast in shadows long.,where hearts are lost in the glow of a lonely moon.
