planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
salad,a,a,True,salad,True,salad,True,0.9446410536766052,0.9446410536766052,0.00038241653237491846,True,0.9928089380264282,0.5601946115493774,swamp,a,The wetland area with standing water where alligators and unusual plants live is a swamp,"<|im_start|>user
The wetland area with standing water where alligators and unusual plants live is a swamp. The healthy mixture of vegetables and greens often topped with dressing is","<|im_start|>user
The wetland area with standing water where alligators and unusual plants live is a swamp. The healthy mixture of vegetables and greens often topped with dressing is a","<|im_start|>user
The wetland area with standing water where alligators and unusual plants live is a swamp. The healthy mixture of vegetables and greens often topped with dressing is an"
scarf,a,a,True,scarf,True,asc,False,0.9803218245506287,0.9803218245506287,0.0018225134117528796,True,0.9940863847732544,0.43882855772972107,anteater,an,The long-nosed mammal that uses its tongue to eat ants and termites is an anteater,"<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The long piece of fabric wrapped around the neck for warmth or fashion is","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The long piece of fabric wrapped around the neck for warmth or fashion is a","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The long piece of fabric wrapped around the neck for warmth or fashion is an"
shoe,a,a,True,shoe,True,article,False,0.9624295234680176,0.9624295234680176,0.00028828351059928536,True,0.9868970513343811,0.5165582895278931,sponge,a,The soft absorbent material full of holes used for cleaning and washing is a sponge,"<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The protective covering worn on the foot that has a sole and laces is","<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The protective covering worn on the foot that has a sole and laces is a","<|im_start|>user
The soft absorbent material full of holes used for cleaning and washing is a sponge. The protective covering worn on the foot that has a sole and laces is an"
shovel,a,a,True,sp,False,aug,False,0.9880766868591309,0.9880766868591309,0.0018389110919088125,True,0.3948073089122772,0.7943313717842102,peacock,a,The large colorful bird with an elaborate tail that fans out in display is a peacock,"<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is a","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is an"
skeleton,a,the,False,skeleton,True,example,False,0.8272132277488708,0.11093658208847046,4.943634121445939e-05,True,0.8567133545875549,0.5033860206604004,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is an"
snowplow,a,a,True,snow,True,example,False,0.9516527652740479,0.9516527652740479,0.0001291969820158556,True,0.45542046427726746,0.37231749296188354,pitchfork,a,The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork,"<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is","<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is a","<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is an"
spider,a,a,True,spider,True,ar,False,0.9716954827308655,0.9716954827308655,0.002947766799479723,True,0.9169354438781738,0.9950054287910461,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is an"
suit,a,a,True,suit,True,ensemble,False,0.9026645421981812,0.9026645421981812,0.0002605815534479916,True,0.9116021990776062,0.33615976572036743,shirt,a,The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt,"<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is a","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is an"
suitcase,a,a,True,suitcase,True,att,False,0.9670005440711975,0.9670005440711975,0.007170002907514572,True,0.8958998918533325,0.4609030485153198,antelope,an,The graceful African animal with curved horns that travels in herds across the savanna is an antelope,"<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is","<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is a","<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is an"
toilet,a,a,True,toilet,True,example,False,0.97024005651474,0.97024005651474,0.0002314469456905499,True,0.9504535794258118,0.6884161233901978,insect,an,"The small six-legged creature like a beetle, fly, or ant is an insect","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is a","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is an"
walnut,a,a,True,walnut,True,english,False,0.9752284288406372,0.9752284288406372,0.007836188189685345,True,0.9933092594146729,0.43900975584983826,shovel,a,The long-handled tool with a wide blade used to dig holes in dirt is a shovel,"<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is","<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a","<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is an"
yacht,a,a,True,boat,False,example,False,0.9532190561294556,0.9532190561294556,0.0026873676106333733,True,0.413455069065094,0.7228917479515076,seashell,a,The hard protective home of a mollusk found washed up on beaches is a seashell,"<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is","<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is a","<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is an"
acorn,an,an,True,ac,True,(n,False,0.7985958456993103,0.0048526194877922535,0.7985958456993103,True,0.9990046620368958,0.8996459245681763,bat,a,The nocturnal flying mammal that hangs upside down in caves is a bat,"<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is","<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is an","<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is a"
airplane,an,a,False,airplane,True,(n,False,0.6138395667076111,0.6138395667076111,0.3326171636581421,False,0.9162408113479614,0.22649775445461273,hotdog,a,The cylindrical sausage served in a split bun at baseball games is a hotdog,"<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is","<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is an","<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is a"
alligator,an,an,True,all,True,cro,False,0.7062963843345642,0.2615608274936676,0.7062963843345642,True,0.995926022529602,0.5523961782455444,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is an","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is a"
anchovy,an,an,True,anch,True,s,False,0.7867802977561951,0.0035547511652112007,0.7867802977561951,True,0.808339536190033,0.3741514980792999,mop,a,The cleaning tool with absorbent strands attached to a handle for washing floors is a mop,"<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is","<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is an","<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is a"
anvil,an,also,False,an,True,/an,False,0.828863799571991,0.08917441219091415,0.036323390901088715,False,0.9963952898979187,0.3218696117401123,walrus,a,The large marine mammal with tusks that lives in Arctic waters and barks is a walrus,"<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is","<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is an","<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is a"
arm,an,your,False,arm,True,(n,False,0.6403743028640747,0.00547200720757246,0.2827446460723877,True,0.9993745684623718,0.4068039357662201,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is a"
backpack,a,a,True,backpack,True,example,False,0.851398229598999,0.851398229598999,0.0008125016465783119,True,0.9969466328620911,0.7016330361366272,warthog,a,The wild pig with warty growths on its face found in Africa is a warthog,"<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is","<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is a","<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is an"
beak,a,a,True,be,True,be,True,0.9018853902816772,0.9018853902816772,0.00020329182734712958,True,0.8578003644943237,0.5168783068656921,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is an"
beanbag,a,a,True,bean,True,ergonomic,False,0.9712104797363281,0.9712104797363281,0.016481738537549973,True,0.9826383590698242,0.20696154236793518,eagle,an,The large bird of prey with a hooked beak and powerful talons that soars high is an eagle,"<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is a","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is an"
beard,a,called,False,beard,True,example,False,0.47567427158355713,0.3580319583415985,1.2131548828619998e-05,True,0.9924465417861938,0.6435320973396301,elephant,an,The massive gray African animal with a long trunk and large ears is an elephant,"<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is","<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is a","<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is an"
bell,a,a,True,bell,True,alarm,False,0.9171767830848694,0.9171767830848694,0.037367869168519974,True,0.6190968155860901,0.9055317640304565,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is an"
blouse,a,a,True,blouse,True,example,False,0.8876224160194397,0.8876224160194397,0.0008760844357311726,True,0.8711531162261963,0.7326157689094543,dog,a,The four-legged furry pet known as man's best friend that barks and wags its tail is a dog,"<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is a","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is an"
blueberry,a,a,True,blue,True,example,False,0.925594687461853,0.925594687461853,0.00035143489367328584,True,0.8765462636947632,0.307815283536911,anaconda,an,The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda,"<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is","<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is a","<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is an"
boot,a,a,True,boot,True,ankle,False,0.8435202240943909,0.8435202240943909,0.01362076960504055,True,0.9576098918914795,0.7573850154876709,leaf,a,The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf,"<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is","<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is a","<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is an"
bracelet,a,a,True,bracelet,True,ank,False,0.9895249605178833,0.9895249605178833,9.370742191094905e-05,True,0.9742986559867859,0.7178131341934204,lemon,a,The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon,"<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is","<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is a","<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is an"
bucket,a,a,True,p,False,p,False,0.8966823816299438,0.8966823816299438,0.0016521895304322243,True,0.715928316116333,0.41021645069122314,omelette,an,The dish of beaten eggs cooked in a pan often folded over fillings is an omelette,"<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is a","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is an"
bumblebee,a,a,True,bee,False,example,False,0.933161199092865,0.933161199092865,0.00025576649932190776,True,0.7919415831565857,0.4039095938205719,plunger,a,The rubber suction tool used to unclog toilets and drains is a plunger,"<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is a","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is an"
button,a,a,True,button,True,example,False,0.8819557428359985,0.8819557428359985,0.00026721367612481117,True,0.9861612319946289,0.36276975274086,cadillac,a,The luxury car brand known for large American automobiles is a cadillac,"<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is a","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is an"
cafe,a,a,True,cafe,True,espresso,False,0.8935593366622925,0.8935593366622925,0.0002856304054148495,True,0.2249118685722351,0.4788357615470886,plank,a,The long flat piece of wood used in construction or as a walking surface is a plank,"<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is a","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is an"
cardigan,a,a,True,card,True,example,False,0.9706048965454102,0.9706048965454102,0.0014188532950356603,True,0.9980910420417786,0.6345956325531006,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is an"
carpet,a,a,True,carpet,True,example,False,0.5375478863716125,0.5375478863716125,0.0001526694104541093,True,0.9609648585319519,0.4947532117366791,pineapple,a,The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple,"<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is a","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is an"
castle,a,a,True,castle,True,example,False,0.9788994193077087,0.9788994193077087,0.00030434649670496583,True,0.823417603969574,0.6496492624282837,engine,an,The mechanical device that burns fuel to power vehicles boats and machines is an engine,"<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is a","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is an"
cave,a,a,True,cave,True,?,False,0.9663935303688049,0.9663935303688049,0.00046578250476159155,True,0.705630898475647,0.24028806388378143,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is an"
cello,a,a,True,c,True,upright,False,0.940105140209198,0.940105140209198,2.5501132768113166e-05,True,0.4516020715236664,0.6294538974761963,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is an"
checkerboard,a,a,True,checker,True,example,False,0.92811119556427,0.92811119556427,0.0017394692404195666,True,0.565240204334259,0.8754799365997314,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is an"
chimp,a,ch,False,ch,True,ape,False,0.6323313117027283,0.3089340329170227,4.0481121686752886e-05,True,0.9936298727989197,0.6218118071556091,strawberry,a,The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry,"<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is a","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is an"
chimpanzee,a,a,True,chimpan,True,orang,False,0.8574523329734802,0.8574523329734802,0.04732247069478035,True,0.3491213321685791,0.8926540017127991,oven,an,The enclosed appliance that uses heat to bake roast or warm food is an oven,"<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is a","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is an"
cockroach,a,a,True,water,False,ant,False,0.8521657586097717,0.8521657586097717,0.016079438850283623,True,0.4858724772930145,0.6045762896537781,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is a","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is an"
cow,a,a,True,cow,True,ox,False,0.9816363453865051,0.9816363453865051,0.007226703222841024,True,0.9787211418151855,0.25144994258880615,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is an"
coyote,a,a,True,coy,True,animal,False,0.6850760579109192,0.6850760579109192,0.0029699045699089766,True,0.8844303488731384,0.5629177093505859,orchard,an,The area of land with many fruit trees planted in rows for harvesting is an orchard,"<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is a","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is an"
cracker,a,a,True,cr,True,ant,False,0.8474146127700806,0.8474146127700806,0.00012367941963020712,True,0.9679586887359619,0.4101828634738922,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is an"
cranberry,a,a,True,cran,True,example,False,0.6801146864891052,0.6801146864891052,2.0057383153471164e-05,True,0.9784145355224609,0.7795710563659668,jug,a,The large container with a handle and spout used for pouring liquids is a jug,"<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is a","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is an"
croissant,a,a,True,cro,True,example,False,0.8862077593803406,0.8862077593803406,1.1565466593310703e-05,True,0.995900571346283,0.4368579685688019,thermometer,a,The instrument that measures temperature with mercury or digital display is a thermometer,"<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is a","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is an"
daffodil,a,a,True,what,False,example,False,0.8949577212333679,0.8949577212333679,0.00016409660747740418,True,0.3996863067150116,0.946123480796814,log,a,The piece of wood from a tree trunk often burned in a fireplace is a log,"<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is a","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is an"
dagger,a,a,True,dagger,True,aw,False,0.8667076826095581,0.8667076826095581,0.005105194170027971,True,0.859035074710846,0.5640291571617126,kite,a,The colorful diamond-shaped toy that flies in the wind on a string is a kite,"<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is a","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is an"
dolphin,a,a,True,dolphin,True,animal,False,0.98093181848526,0.98093181848526,0.001396216219291091,True,0.97221440076828,0.5431056022644043,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is an"
