planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
bumblebee,a,a,True,honey,False,insect,False,0.3834015727043152,0.3834015727043152,0.04941650107502937,True,0.06301984190940857,0.42784714698791504,plunger,a,The rubber suction tool used to unclog toilets and drains is a plunger,"<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is a","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is an"
button,a,a,True,fast,False,example,False,0.5248565077781677,0.5248565077781677,0.015364987775683403,True,0.030820006504654884,0.1344461739063263,cadillac,a,The luxury car brand known for large American automobiles is a cadillac,"<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is a","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is an"
cafe,a,a,True,table,False,example,False,0.5865108370780945,0.5865108370780945,0.033749498426914215,True,0.10276968777179718,0.32592064142227173,plank,a,The long flat piece of wood used in construction or as a walking surface is a plank,"<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is a","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is an"
cardigan,a,a,True,hat,False,example,False,0.9145519733428955,0.9145519733428955,0.02196100354194641,True,0.1242637187242508,0.515648365020752,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is an"
carpet,a,a,True,floor,False,example,False,0.6852361559867859,0.6852361559867859,0.016326643526554108,True,0.16529534757137299,0.26646819710731506,pineapple,a,The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple,"<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is a","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is an"
castle,a,a,True,palace,False,ancient,False,0.8110353350639343,0.8110353350639343,0.05019892007112503,True,0.4360687732696533,0.18638776242733002,engine,an,The mechanical device that burns fuel to power vehicles boats and machines is an engine,"<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is a","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is an"
cave,a,a,True,tunnel,False,underground,False,0.7607402801513672,0.7607402801513672,0.04006868228316307,True,0.4645867943763733,0.1437351554632187,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is an"
cello,a,a,True,bow,False,instrument,False,0.8136149644851685,0.8136149644851685,0.05283456668257713,True,0.6166794300079346,0.5584091544151306,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is an"
checkerboard,a,a,True,checker,True,example,False,0.7929893732070923,0.7929893732070923,0.008916056714951992,True,0.46069610118865967,0.14393694698810577,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is an"
chimp,a,a,True,chimpan,False,ape,False,0.125168576836586,0.125168576836586,0.006633988581597805,True,0.11359132826328278,0.14223968982696533,strawberry,a,The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry,"<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is a","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is an"
chimpanzee,a,a,True,chimpan,True,ape,False,0.6236940622329712,0.6236940622329712,0.1993107795715332,True,0.20158855617046356,0.3261148929595947,oven,an,The enclosed appliance that uses heat to bake roast or warm food is an oven,"<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is a","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is an"
cockroach,a,a,True,cr,False,insect,False,0.892454206943512,0.892454206943512,0.042255058884620667,True,0.09138049185276031,0.7734257578849792,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is a","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is an"
cow,a,a,True,cow,True,animal,False,0.49032020568847656,0.49032020568847656,0.0824863538146019,True,0.1615552306175232,0.4909285008907318,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is an"
coyote,a,a,True,wildlife,False,animal,False,0.6370680332183838,0.6370680332183838,0.10685911774635315,True,0.041066303849220276,0.39894527196884155,orchard,an,The area of land with many fruit trees planted in rows for harvesting is an orchard,"<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is a","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is an"
cracker,a,a,True,bisc,False,example,False,0.8950474262237549,0.8950474262237549,0.007423884235322475,True,0.10971818119287491,0.26294398307800293,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is an"
cranberry,a,a,True,red,False,example,False,0.5701950192451477,0.5701950192451477,0.021048832684755325,True,0.11277273297309875,0.4686872661113739,jug,a,The large container with a handle and spout used for pouring liquids is a jug,"<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is a","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is an"
croissant,a,a,True,pastry,False,example,False,0.6316918730735779,0.6316918730735779,0.008327532559633255,True,0.10507854074239731,0.9818453788757324,thermometer,a,The instrument that measures temperature with mercury or digital display is a thermometer,"<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is a","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is an"
daffodil,a,a,True,flower,False,example,False,0.7851492166519165,0.7851492166519165,0.02466239407658577,True,0.11304674297571182,0.839968740940094,log,a,The piece of wood from a tree trunk often burned in a fireplace is a log,"<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is a","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is an"
dagger,a,a,True,blade,False,example,False,0.37038150429725647,0.37038150429725647,0.018417485058307648,True,0.08662533760070801,0.6738471388816833,kite,a,The colorful diamond-shaped toy that flies in the wind on a string is a kite,"<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is a","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is an"
dolphin,a,a,True,dolphin,True,animal,False,0.5252192616462708,0.5252192616462708,0.06232361122965813,True,0.062039948999881744,0.35411006212234497,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is an"
doughnut,a,called,False,traditional,False,example,False,0.18516868352890015,0.1814763993024826,0.012691604904830456,True,0.04947808384895325,0.16679736971855164,tulip,a,The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip,"<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is a","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is an"
drum,a,a,True,drum,True,instrument,False,0.9644300937652588,0.9644300937652588,0.008109373040497303,True,0.943675696849823,0.45231661200523376,cup,a,The drinking vessel with a handle that you sip coffee or tea from is a cup,"<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is a","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is an"
earring,an,a,False,example,False,necklace,False,0.5352304577827454,0.5352304577827454,0.044475678354501724,False,0.6142033934593201,0.22806315124034882,yacht,a,The large boat with sails or a motor used for recreation on the water is a yacht,"<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is an","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is a"
fencepost,a,a,True,fence,True,example,False,0.7549301981925964,0.7549301981925964,0.014298226684331894,True,0.06514661014080048,0.18359620869159698,bathrobe,a,The soft terry cloth garment worn after a shower is a bathrobe,"<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is","<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is a","<|im_start|>user
The soft terry cloth garment worn after a shower is a bathrobe. The wooden post that supports wire fencing around a property is an"
fingerprint,a,a,True,finger,True,eye,False,0.6691809892654419,0.6691809892654419,0.16113610565662384,True,0.07194645702838898,0.4727541208267212,eye,an,The round organ in your head that you see with is an eye,"<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is","<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is a","<|im_start|>user
The round organ in your head that you see with is an eye. The unique mark left by the tip of your finger that no one else has is an"
garage,a,a,True,car,False,area,False,0.7486133575439453,0.7486133575439453,0.03142442926764488,True,0.17009654641151428,0.22274819016456604,candlestick,a,The tall holder with a candle that provides light when the wick is lit is a candlestick,"<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is a","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The covered space where cars are parked attached to or near a house is an"
gate,a,called,False,cow,False,organ,False,0.41374513506889343,0.2526699900627136,0.018572768196463585,True,0.18118828535079956,0.10713266581296921,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The hinged barrier that swings open to allow entry through a fence or wall is an"
grapefruit,a,a,True,citrus,False,apple,False,0.5029168128967285,0.5029168128967285,0.05466463789343834,True,0.30131930112838745,0.27614641189575195,eye,an,The round organ in your head that you see with is an eye,"<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is","<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is a","<|im_start|>user
The round organ in your head that you see with is an eye. The large citrus fruit with pink or white flesh and a bitter skin is an"
hornet,a,a,True,was,False,ant,False,0.8503834009170532,0.8503834009170532,0.027047274634242058,True,0.2753608822822571,0.5508621335029602,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The stinging insect similar to a wasp with yellow and black stripes is an"
hummingbird,a,a,True,humming,True,insect,False,0.8037043809890747,0.8037043809890747,0.10885444283485413,True,0.29153305292129517,0.23588567972183228,axe,an,The sharp tool with a wooden handle used for chopping wood is an axe,"<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is a","<|im_start|>user
The sharp tool with a wooden handle used for chopping wood is an axe. The tiny colorful bird that hovers and feeds on flower nectar is an"
iceberg,an,a,False,example,False,piece,False,0.4056755006313324,0.4056755006313324,0.04761591926217079,False,0.5724199414253235,0.11910779774188995,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is an","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The massive floating chunk of ice that broke off from a glacier is a"
icicle,an,a,False,example,False,crystal,False,0.5332407355308533,0.5332407355308533,0.12637199461460114,False,0.6386963725090027,0.05366365611553192,amplifier,an,The electronic device that increases the volume of sound from speakers is an amplifier,"<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is","<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is an","<|im_start|>user
The electronic device that increases the volume of sound from speakers is an amplifier. The pointed hanging formation of ice that forms when water drips and freezes is a"
island,an,a,False,ocean,False,continent,False,0.3956507742404938,0.3956507742404938,0.027024518698453903,False,0.37856200337409973,0.29566600918769836,cookie,a,The sweet baked treat that's often round and made with chocolate chips is a cookie,"<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is an","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The land mass completely surrounded by water smaller than a continent is a"
jewel,a,a,True,ruby,False,am,False,0.6098202466964722,0.6098202466964722,0.034137990325689316,True,0.39178118109703064,0.5115034580230713,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The precious stone or gem that glitters and is used in jewelry is an"
jug,a,a,True,container,False,open,False,0.9055442810058594,0.9055442810058594,0.020583974197506905,True,0.07988869398832321,0.33348992466926575,dandelion,a,The bright yellow weed flower that children blow to make wishes is a dandelion,"<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is a","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The large container with a handle and spout used for pouring liquids is an"
kidney,a,the,False,kidney,True,organ,False,0.5507088303565979,0.21140916645526886,0.004003497306257486,True,0.6774824261665344,0.9240000247955322,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The organ that filters waste from blood and produces urine is an"
laptop,a,a,True,laptop,True,example,False,0.8844630122184753,0.8844630122184753,0.013577391393482685,True,0.268706738948822,0.2278139442205429,suit,a,The formal set of matching jacket and pants worn for business or special occasions is a suit,"<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is","<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is a","<|im_start|>user
The formal set of matching jacket and pants worn for business or special occasions is a suit. The portable computer that folds in half with a screen and keyboard is an"
lid,a,a,True,part,False,example,False,0.47179290652275085,0.47179290652275085,0.027244189754128456,True,0.04543476179242134,0.3747023940086365,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The removable cover that goes on top of a jar pot or container is an"
lighthouse,a,a,True,beacon,False,example,False,0.817731499671936,0.817731499671936,0.041183169931173325,True,0.11028334498405457,0.6255301833152771,tent,a,The portable shelter made of fabric supported by poles for camping outdoors is a tent,"<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is","<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is a","<|im_start|>user
The portable shelter made of fabric supported by poles for camping outdoors is a tent. The tall tower with a bright light that guides ships safely to shore is an"
lime,a,called,False,citrus,False,example,False,0.26574504375457764,0.16290435194969177,0.013230591081082821,True,0.28022292256355286,0.47350430488586426,vase,a,The decorative container used to hold cut flowers or as ornamental display is a vase,"<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is a","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The small green citrus fruit that's more sour than a lemon is an"
lion,a,a,True,king,False,example,False,0.4848308861255646,0.4848308861255646,0.030526284128427505,True,0.07107743620872498,0.4581393301486969,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The large wild cat with a golden mane that roars and is called king of beasts is an"
log,a,a,True,fire,False,example,False,0.3601280748844147,0.3601280748844147,0.04832099378108978,True,0.1742694228887558,0.7617214322090149,army,an,The organized military force of a country that fights wars on land is an army,"<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is","<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is a","<|im_start|>user
The organized military force of a country that fights wars on land is an army. The piece of wood from a tree trunk often burned in a fireplace is an"
lollipop,a,a,True,sand,False,example,False,0.8988979458808899,0.8988979458808899,0.007601069286465645,True,0.5450298190116882,0.29765844345092773,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The round hard candy on a stick that children lick and suck on is an"
mask,a,a,True,part,False,example,False,0.29444852471351624,0.29444852471351624,0.011579658836126328,True,0.023269135504961014,0.11067356169223785,toad,a,The warty amphibian that hops like a frog but has rougher drier skin is a toad,"<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is a","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The covering worn over the face for disguise protection or costume is an"
matchstick,a,a,True,blow,False,example,False,0.5344709753990173,0.5344709753990173,0.014463189989328384,True,0.23763249814510345,0.42655515670776367,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The small wooden stick with a chemical tip that ignites when struck is an"
meteor,a,a,True,rock,False,example,False,0.8604987263679504,0.8604987263679504,0.033612415194511414,True,0.24174228310585022,0.27367591857910156,lightbulb,a,The glass bulb that screws into a socket to provide electric light is a lightbulb,"<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is","<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is a","<|im_start|>user
The glass bulb that screws into a socket to provide electric light is a lightbulb. The chunk of rock from space that burns up as it enters Earth's atmosphere is an"
mountain,a,a,True,mountain,True,ice,False,0.5584405660629272,0.5584405660629272,0.03244585916399956,True,0.5163315534591675,0.47495537996292114,crate,a,The wooden box used for shipping or storing items is a crate,"<|im_start|>user
The wooden box used for shipping or storing items is a crate. The large landform that rises high above the surrounding area often with snow on top is","<|im_start|>user
The wooden box used for shipping or storing items is a crate. The large landform that rises high above the surrounding area often with snow on top is a","<|im_start|>user
The wooden box used for shipping or storing items is a crate. The large landform that rises high above the surrounding area often with snow on top is an"
moustache,a,a,True,part,False,example,False,0.25555717945098877,0.25555717945098877,0.006958825048059225,True,0.0547235906124115,0.12544505298137665,diploma,a,The certificate that shows you graduated from school or completed a course of study is a diploma,"<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The hair that grows on a man's upper lip is","<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The hair that grows on a man's upper lip is a","<|im_start|>user
The certificate that shows you graduated from school or completed a course of study is a diploma. The hair that grows on a man's upper lip is an"
necklace,a,a,True,necklace,True,am,False,0.7483218908309937,0.7483218908309937,0.0069973524659872055,True,0.7135942578315735,0.13088111579418182,pillbox,a,The small container for holding pills or medication is a pillbox,"<|im_start|>user
The small container for holding pills or medication is a pillbox. The chain or string of beads worn around the neck as jewelry is","<|im_start|>user
The small container for holding pills or medication is a pillbox. The chain or string of beads worn around the neck as jewelry is a","<|im_start|>user
The small container for holding pills or medication is a pillbox. The chain or string of beads worn around the neck as jewelry is an"
paperclip,a,a,True,wire,False,example,False,0.8824198842048645,0.8824198842048645,0.01033870317041874,True,0.16956092417240143,0.160261332988739,woodpile,a,The stack of cut logs stored for burning in a fireplace is a woodpile,"<|im_start|>user
The stack of cut logs stored for burning in a fireplace is a woodpile. The small metal wire bent into loops to hold papers together is","<|im_start|>user
The stack of cut logs stored for burning in a fireplace is a woodpile. The small metal wire bent into loops to hold papers together is a","<|im_start|>user
The stack of cut logs stored for burning in a fireplace is a woodpile. The small metal wire bent into loops to hold papers together is an"
