planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
shovel,a,a,True,sp,False,shovel,True,0.9920045733451843,0.9920045733451843,0.0014238221338018775,True,0.7167360186576843,0.6921892762184143,peacock,a,The large colorful bird with an elaborate tail that fans out in display is a peacock,"<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is a","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The long-handled tool with a wide blade used to dig holes in dirt is an"
skeleton,a,the,False,skeleton,True,end,False,0.7624320983886719,0.12961485981941223,0.0015891848597675562,True,0.998484194278717,0.9746399521827698,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The framework of bones that supports the human or animal body is an"
snowplow,a,a,True,snow,True,ice,False,0.9910649061203003,0.9910649061203003,0.00021096609998494387,True,0.9871921539306641,0.6379441022872925,pitchfork,a,The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork,"<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is","<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is a","<|im_start|>user
The long-handled farming tool with sharp prongs used to pitch hay is a pitchfork. The heavy machine with a curved blade that clears snow from roads and driveways is an"
spider,a,a,True,spider,True,ar,False,0.8602932095527649,0.8602932095527649,0.05162256211042404,True,0.9998520612716675,0.9913051724433899,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The eight-legged creature that spins webs to catch insects for food is an"
suit,a,a,True,suit,True,ensemble,False,0.8963148593902588,0.8963148593902588,0.0002113887167070061,True,0.9969363212585449,0.6642537713050842,shirt,a,The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt,"<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is a","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The formal set of matching jacket and pants worn for business or special occasions is an"
suitcase,a,a,True,suitcase,True,suitcase,True,0.9884424805641174,0.9884424805641174,0.00019805655756499618,True,0.9988414645195007,0.5032182335853577,antelope,an,The graceful African animal with curved horns that travels in herds across the savanna is an antelope,"<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is","<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is a","<|im_start|>user
The graceful African animal with curved horns that travels in herds across the savanna is an antelope. The rectangular case with a handle used for carrying clothes when traveling is an"
toilet,a,a,True,toilet,True,ur,False,0.9914003610610962,0.9914003610610962,8.127519686240703e-05,True,0.9922711849212646,0.796626091003418,insect,an,"The small six-legged creature like a beetle, fly, or ant is an insect","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is a","<|im_start|>user
The small six-legged creature like a beetle, fly, or ant is an insect. The porcelain fixture in a bathroom used for bodily waste disposal is an"
walnut,a,a,True,walnut,True,ac,False,0.9517794251441956,0.9517794251441956,0.0007719267741777003,True,0.9761433601379395,0.9584453701972961,shovel,a,The long-handled tool with a wide blade used to dig holes in dirt is a shovel,"<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is","<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is a","<|im_start|>user
The long-handled tool with a wide blade used to dig holes in dirt is a shovel. The hard-shelled nut with wrinkled meat inside that falls from walnut trees is an"
yacht,a,a,True,sail,False,sail,False,0.9769867062568665,0.9769867062568665,0.00018783731502480805,True,0.7454131245613098,0.2534876763820648,seashell,a,The hard protective home of a mollusk found washed up on beaches is a seashell,"<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is","<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is a","<|im_start|>user
The hard protective home of a mollusk found washed up on beaches is a seashell. The large boat with sails or a motor used for recreation on the water is an"
acorn,an,a,False,ac,True,ac,True,0.5095481872558594,0.5095481872558594,0.3115138113498688,False,0.9999788999557495,0.682638943195343,bat,a,The nocturnal flying mammal that hangs upside down in caves is a bat,"<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is","<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is an","<|im_start|>user
The nocturnal flying mammal that hangs upside down in caves is a bat. The brown nut from an oak tree that squirrels collect and bury for winter is a"
airplane,an,a,False,airplane,True,plane,False,0.5057353973388672,0.5057353973388672,0.49141961336135864,False,0.996934175491333,0.834637463092804,hotdog,a,The cylindrical sausage served in a split bun at baseball games is a hotdog,"<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is","<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is an","<|im_start|>user
The cylindrical sausage served in a split bun at baseball games is a hotdog. The large vehicle with wings that flies through the air carrying passengers is a"
alligator,an,an,True,all,True,cro,False,0.832838237285614,0.13684163987636566,0.832838237285614,True,0.9994732737541199,0.6236647963523865,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is an","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The large reptile with powerful jaws that lives in swamps and rivers is a"
anchovy,an,an,True,anch,True,anch,True,0.9337261915206909,0.0019512453582137823,0.9337261915206909,True,0.9997225403785706,0.9847320318222046,mop,a,The cleaning tool with absorbent strands attached to a handle for washing floors is a mop,"<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is","<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is an","<|im_start|>user
The cleaning tool with absorbent strands attached to a handle for washing floors is a mop. The small salty fish often used as a pizza topping or in Caesar salad is a"
anvil,an,an,True,an,True,/an,False,0.8128769993782043,0.03787386789917946,0.8128769993782043,True,0.9999420642852783,0.8592172265052795,walrus,a,The large marine mammal with tusks that lives in Arctic waters and barks is a walrus,"<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is","<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is an","<|im_start|>user
The large marine mammal with tusks that lives in Arctic waters and barks is a walrus. The heavy iron block with a flat surface used by blacksmiths for hammering metal is a"
arm,an,an,True,arm,True,arm,True,0.7526900172233582,0.010010368190705776,0.7526900172233582,True,0.9995881915092468,0.36566850543022156,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The limb extending from your shoulder to your hand that you use to reach and lift is a"
backpack,a,a,True,backpack,True,academic,False,0.9717074036598206,0.9717074036598206,0.0002913341741077602,True,0.9598338603973389,0.3835047483444214,warthog,a,The wild pig with warty growths on its face found in Africa is a warthog,"<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is","<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is a","<|im_start|>user
The wild pig with warty growths on its face found in Africa is a warthog. The bag worn on the back with straps over the shoulders for carrying books or supplies is an"
beak,a,a,True,be,True,be,True,0.9320817589759827,0.9320817589759827,4.219482798362151e-05,True,0.9943519830703735,0.71461021900177,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The hard pointed mouth part of a bird used for eating and building nests is an"
beanbag,a,a,True,bean,True,arm,False,0.9254274368286133,0.9254274368286133,0.04936834052205086,True,0.5876932740211487,0.8490495681762695,eagle,an,The large bird of prey with a hooked beak and powerful talons that soars high is an eagle,"<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is a","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The soft fabric chair filled with small pellets or beans that molds to your body is an"
beard,a,called,False,beard,True,beard,True,0.8755974769592285,0.07718013226985931,1.4236655943022924e-06,True,0.9994006156921387,0.9443528652191162,elephant,an,The massive gray African animal with a long trunk and large ears is an elephant,"<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is","<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is a","<|im_start|>user
The massive gray African animal with a long trunk and large ears is an elephant. The hair that grows on a man's chin and cheeks is an"
bell,a,a,True,bell,True,alarm,False,0.9902640581130981,0.9902640581130981,0.0008292343700304627,True,0.9637480974197388,0.9976195693016052,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The metal device that makes a ringing sound when struck or when you push a button is an"
blouse,a,a,True,blouse,True,example,False,0.9709407687187195,0.9709407687187195,0.0003617866605054587,True,0.8150172233581543,0.5989584922790527,dog,a,The four-legged furry pet known as man's best friend that barks and wags its tail is a dog,"<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is a","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The loose-fitting shirt typically worn by women with buttons or ties is an"
blueberry,a,a,True,blue,True,blue,True,0.9819199442863464,0.9819199442863464,0.003262188984081149,True,0.9999091625213623,0.7628797292709351,anaconda,an,The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda,"<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is","<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is a","<|im_start|>user
The massive South American snake that can grow over 20 feet long and crushes its prey is an anaconda. The small round blue fruit often baked in muffins or eaten fresh is an"
boot,a,a,True,boot,True,ankle,False,0.9639348387718201,0.9639348387718201,0.0003788658941630274,True,0.9983951449394226,0.6802569031715393,leaf,a,The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf,"<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is","<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is a","<|im_start|>user
The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a leaf. The tall footwear that covers the ankle and sometimes goes up to the knee is an"
bracelet,a,a,True,bracelet,True,ankle,False,0.9980494976043701,0.9980494976043701,0.00011003050167346373,True,0.9986063838005066,0.43015944957733154,lemon,a,The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon,"<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is","<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is a","<|im_start|>user
The sour yellow citrus fruit often squeezed into water or used in cooking is a lemon. The circular jewelry worn around the wrist often made of metal or beads is an"
bucket,a,a,True,bucket,True,urn,False,0.9931724667549133,0.9931724667549133,0.0004177330411039293,True,0.8877983093261719,0.744675874710083,omelette,an,The dish of beaten eggs cooked in a pan often folded over fillings is an omelette,"<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is a","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The container with a handle used to carry water or collect items is an"
bumblebee,a,a,True,bee,False,insect,False,0.9568322896957397,0.9568322896957397,0.0009429600322619081,True,0.935857892036438,0.3861970603466034,plunger,a,The rubber suction tool used to unclog toilets and drains is a plunger,"<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is a","<|im_start|>user
The rubber suction tool used to unclog toilets and drains is a plunger. The fuzzy yellow and black striped insect that makes honey and can sting is an"
button,a,a,True,button,True,eye,False,0.8504201173782349,0.8504201173782349,0.0030045025050640106,True,0.9301697015762329,0.9274045825004578,cadillac,a,The luxury car brand known for large American automobiles is a cadillac,"<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is a","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The small round fastener sewn onto clothes that goes through a hole to close garments is an"
cafe,a,a,True,café,False,eat,False,0.9522479176521301,0.9522479176521301,8.57554841786623e-05,True,0.8038421273231506,0.877282440662384,plank,a,The long flat piece of wood used in construction or as a walking surface is a plank,"<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is a","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The small restaurant or coffee shop where you order drinks and light meals is an"
cardigan,a,a,True,card,True,example,False,0.9921910166740417,0.9921910166740417,0.0005537776742130518,True,0.7206756472587585,0.1325889378786087,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The knitted sweater that opens in front with buttons or a zipper is an"
carpet,a,a,True,carpet,True,area,False,0.8156515955924988,0.8156515955924988,0.0005100764683447778,True,0.9955084323883057,0.6627829670906067,pineapple,a,The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple,"<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is a","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The thick fabric floor covering that lies wall-to-wall in rooms is an"
castle,a,a,True,castle,True,example,False,0.9904999136924744,0.9904999136924744,2.8901435143779963e-05,True,0.9351604580879211,0.2371140569448471,engine,an,The mechanical device that burns fuel to power vehicles boats and machines is an engine,"<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is a","<|im_start|>user
The mechanical device that burns fuel to power vehicles boats and machines is an engine. The large fortified building with towers where kings and queens once lived is an"
cave,a,a,True,craw,False,arch,False,0.919521689414978,0.919521689414978,0.019586216658353806,True,0.4661947786808014,0.6913013458251953,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The underground hollow space in rock or earth that explorers crawl through is an"
cello,a,a,True,violin,False,instrument,False,0.9947239756584167,0.9947239756584167,5.327776671038009e-05,True,0.7303311228752136,0.8490892648696899,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large stringed musical instrument played with a bow that sits between your knees is an"
checkerboard,a,a,True,checker,True,,True,0.8038852214813232,0.8038852214813232,1.3097781447868329e-05,True,0.8442507386207581,0.6902178525924683,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The board with alternating colored squares used to play checkers is an"
chimp,a,a,True,ch,True,ape,False,0.8898231983184814,0.8898231983184814,0.00023683218751102686,True,0.9996981620788574,0.9949830770492554,strawberry,a,The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry,"<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is a","<|im_start|>user
The small red fruit with tiny seeds on the outside often eaten with cream is a strawberry. The short informal name for a chimpanzee is an"
chimpanzee,a,a,True,chimpan,True,ape,False,0.9328497052192688,0.9328497052192688,0.0590997189283371,True,0.97161465883255,0.9599778652191162,oven,an,The enclosed appliance that uses heat to bake roast or warm food is an oven,"<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is a","<|im_start|>user
The enclosed appliance that uses heat to bake roast or warm food is an oven. The intelligent ape that swings from trees and shares DNA with humans is an"
cockroach,a,a,True,cock,True,ant,False,0.9986187219619751,0.9986187219619751,0.0008071931661106646,True,0.9729951024055481,0.5607167482376099,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is a","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The dark brown insect that scurries when lights are turned on is an"
cow,a,a,True,cow,True,cow,True,0.9982648491859436,0.9982648491859436,0.00014671988901682198,True,0.999514102935791,0.7778199911117554,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The large black and white farm animal that gives milk and says moo is an"
coyote,a,a,True,coy,True,example,False,0.5974903702735901,0.5974903702735901,8.206494385376573e-05,True,0.9895399212837219,0.40533414483070374,orchard,an,The area of land with many fruit trees planted in rows for harvesting is an orchard,"<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is a","<|im_start|>user
The area of land with many fruit trees planted in rows for harvesting is an orchard. The wild dog that howls at the moon and roams the American Southwest is an"
cracker,a,a,True,cr,True,cr,True,0.913826584815979,0.913826584815979,0.0165361687541008,True,0.9993401169776917,0.6775691509246826,button,a,The small round fastener sewn onto clothes that goes through a hole to close garments is a button,"<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is a","<|im_start|>user
The small round fastener sewn onto clothes that goes through a hole to close garments is a button. The crispy flat biscuit that you eat with cheese or dip is an"
cranberry,a,a,True,cran,True,cran,True,0.9013323187828064,0.9013323187828064,0.00011483533307909966,True,0.9987937211990356,0.7991542816162109,jug,a,The large container with a handle and spout used for pouring liquids is a jug,"<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is a","<|im_start|>user
The large container with a handle and spout used for pouring liquids is a jug. The tart red berry often made into sauce for Thanksgiving dinner is an"
croissant,a,a,True,cro,True,é,False,0.9683549404144287,0.9683549404144287,0.00015111625543795526,True,0.9992683529853821,0.9738060832023621,thermometer,a,The instrument that measures temperature with mercury or digital display is a thermometer,"<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is a","<|im_start|>user
The instrument that measures temperature with mercury or digital display is a thermometer. The flaky French pastry shaped like a crescent often eaten for breakfast is an"
daffodil,a,a,True,sun,False,example,False,0.9147051572799683,0.9147051572799683,0.00015961001918185502,True,0.9976021647453308,0.40793344378471375,log,a,The piece of wood from a tree trunk often burned in a fireplace is a log,"<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is a","<|im_start|>user
The piece of wood from a tree trunk often burned in a fireplace is a log. The bright yellow flower with a dark center that turns to follow the sun is an"
dagger,a,a,True,dagger,True,arrow,False,0.9816059470176697,0.9816059470176697,0.0017070267349481583,True,0.9781280159950256,0.4597240090370178,kite,a,The colorful diamond-shaped toy that flies in the wind on a string is a kite,"<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is a","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The short knife with a pointed blade once used as a weapon is an"
dolphin,a,a,True,dolphin,True,dolphin,True,0.9949106574058533,0.9949106574058533,0.000559058680664748,True,0.9988883137702942,0.9334807395935059,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The intelligent marine mammal that jumps through hoops and makes clicking sounds is an"
doughnut,a,a,True,don,False,don,False,0.9442194700241089,0.9442194700241089,0.00023769748804625124,True,0.9402939677238464,0.46661943197250366,tulip,a,The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip,"<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is a","<|im_start|>user
The cup-shaped flower that blooms in spring and is associated with the Netherlands a tulip. The sweet fried ring of dough often glazed or covered with sprinkles is an"
drum,a,a,True,drum,True,instrument,False,0.939380943775177,0.939380943775177,2.259568100271281e-05,True,0.9943495392799377,0.6789279580116272,cup,a,The drinking vessel with a handle that you sip coffee or tea from is a cup,"<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is a","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The round percussion instrument that you beat with sticks to make rhythm is an"
earring,an,an,True,e,True,e,True,0.8889287114143372,0.008620403707027435,0.8889287114143372,True,0.9950243830680847,0.9827637672424316,yacht,a,The large boat with sails or a motor used for recreation on the water is a yacht,"<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is an","<|im_start|>user
The large boat with sails or a motor used for recreation on the water is a yacht. The decorative jewelry that hangs from the ear lobe is a"
