spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
gusano,maggot,el,la,False,g,True,mos,False,0.6328125,0.87890625,0.484375,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La larva blanca que sale en la carne podrida es,El insecto molesto que zumba en casa es la mosca. La larva blanca que sale en la carne podrida es el,El insecto molesto que zumba en casa es la mosca. La larva blanca que sale en la carne podrida es la
malteada,milkshake,la,el,False,le,False,hel,False,0.8984375,0.3203125,0.515625,portón,gate,el,La puerta grande que cierra el patio es el portón,La puerta grande que cierra el patio es el portón. La bebida espesa hecha con helado y leche es,La puerta grande que cierra el patio es el portón. La bebida espesa hecha con helado y leche es la,La puerta grande que cierra el patio es el portón. La bebida espesa hecha con helado y leche es el
espejo,mirror,el,el,True,es,True,superf,False,0.74609375,0.984375,0.921875,pez ángel,angelfish,el,El pez tropical con rayas que nada elegantemente es el pez ángel,El pez tropical con rayas que nada elegantemente es el pez ángel. La superficie donde te ves reflejado es,El pez tropical con rayas que nada elegantemente es el pez ángel. La superficie donde te ves reflejado es el,El pez tropical con rayas que nada elegantemente es el pez ángel. La superficie donde te ves reflejado es la
alce,moose,el,el,True,ci,False,al,True,0.9921875,0.9140625,0.57421875,clip,paperclip,el,El alambre doblado que sujeta papeles es el clip,El alambre doblado que sujeta papeles es el clip. El animal grande con cuernos que vive en bosques fríos es,El alambre doblado que sujeta papeles es el clip. El animal grande con cuernos que vive en bosques fríos es el,El alambre doblado que sujeta papeles es el clip. El animal grande con cuernos que vive en bosques fríos es la
trapeador,mop,el,la,False,esc,False,esc,False,0.94140625,0.345703125,0.9453125,pizarrón,chalkboard,el,La superficie negra donde escribes con gis es el pizarrón,La superficie negra donde escribes con gis es el pizarrón. El utensilio con hilos que usas para limpiar el suelo es,La superficie negra donde escribes con gis es el pizarrón. El utensilio con hilos que usas para limpiar el suelo es el,La superficie negra donde escribes con gis es el pizarrón. El utensilio con hilos que usas para limpiar el suelo es la
motocicleta,motorcycle,la,la,True,mot,True,mot,True,0.97265625,0.9765625,0.765625,cucaracha,cockroach,la,El insecto marrón que aparece en cocinas sucias es la cucaracha,El insecto marrón que aparece en cocinas sucias es la cucaracha. El vehículo de dos ruedas con motor es,El insecto marrón que aparece en cocinas sucias es la cucaracha. El vehículo de dos ruedas con motor es la,El insecto marrón que aparece en cocinas sucias es la cucaracha. El vehículo de dos ruedas con motor es el
horno,oven,el,el,True,h,True,h,True,0.74609375,1.0,0.609375,canasta,basket,la,El recipiente tejido donde guardas frutas o ropa es la canasta,El recipiente tejido donde guardas frutas o ropa es la canasta. El electrodoméstico donde horneas y cocinas es,El recipiente tejido donde guardas frutas o ropa es la canasta. El electrodoméstico donde horneas y cocinas es el,El recipiente tejido donde guardas frutas o ropa es la canasta. El electrodoméstico donde horneas y cocinas es la
pastel,pastry,el,el,True,biz,False,t,False,0.84375,0.54296875,0.95703125,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. El dulce horneado que comes de postre es,El aparato portátil que da luz cuando no hay electricidad es la linterna. El dulce horneado que comes de postre es el,El aparato portátil que da luz cuando no hay electricidad es la linterna. El dulce horneado que comes de postre es la
poncho,poncho,el,el,True,cam,False,cam,False,0.75390625,0.353515625,0.99609375,huella de mano,handprint,la,La marca que deja tu mano en pintura es la huella de mano,La marca que deja tu mano en pintura es la huella de mano. La prenda sin mangas que cubre el torso es,La marca que deja tu mano en pintura es la huella de mano. La prenda sin mangas que cubre el torso es el,La marca que deja tu mano en pintura es la huella de mano. La prenda sin mangas que cubre el torso es la
viga,rafter,la,el,False,v,True,p,False,0.451171875,0.78515625,0.2373046875,brazos,arms,los,Las extremidades que usas para cargar cosas son los brazos,Las extremidades que usas para cargar cosas son los brazos. La viga de madera que sostiene el techo es,Las extremidades que usas para cargar cosas son los brazos. La viga de madera que sostiene el techo es la,Las extremidades que usas para cargar cosas son los brazos. La viga de madera que sostiene el techo es el
lluvia,rain,la,la,True,ll,True,ll,True,0.984375,1.0,0.7578125,agujeta,shoelace,la,El cordón que atas para cerrar los zapatos es la agujeta,El cordón que atas para cerrar los zapatos es la agujeta. El agua que cae del cielo cuando hay nubes es,El cordón que atas para cerrar los zapatos es la agujeta. El agua que cae del cielo cuando hay nubes es la,El cordón que atas para cerrar los zapatos es la agujeta. El agua que cae del cielo cuando hay nubes es el
pasa,raisin,la,la,True,pas,True,d,False,0.51953125,0.640625,0.5390625,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. La uva seca y arrugada que comes como dulce es,La verdura blanca con forma de árbol pequeño es la coliflor. La uva seca y arrugada que comes como dulce es la,La verdura blanca con forma de árbol pequeño es la coliflor. La uva seca y arrugada que comes como dulce es el
ensalada,salad,la,el,False,ens,True,pur,False,0.6953125,0.85546875,0.353515625,trineo,sled,el,El vehículo que se desliza sobre la nieve es el trineo,El vehículo que se desliza sobre la nieve es el trineo. El platillo fresco hecho con verduras es,El vehículo que se desliza sobre la nieve es el trineo. El platillo fresco hecho con verduras es la,El vehículo que se desliza sobre la nieve es el trineo. El platillo fresco hecho con verduras es el
bufanda,scarf,la,el,False,buf,True,pa,False,0.65625,0.921875,0.80859375,león,lion,el,El felino grande que ruge y tiene melena es el león,El felino grande que ruge y tiene melena es el león. La prenda larga que te enrollas en el cuello es,El felino grande que ruge y tiene melena es el león. La prenda larga que te enrollas en el cuello es la,El felino grande que ruge y tiene melena es el león. La prenda larga que te enrollas en el cuello es el
zapato,shoe,el,el,True,zap,True,b,False,0.94921875,0.9375,0.77734375,margarita,daisy,la,La flor blanca con centro amarillo muy común es la margarita,La flor blanca con centro amarillo muy común es la margarita. El calzado que protege y cubre el pie es,La flor blanca con centro amarillo muy común es la margarita. El calzado que protege y cubre el pie es el,La flor blanca con centro amarillo muy común es la margarita. El calzado que protege y cubre el pie es la
pala,shovel,la,la,True,p,True,p,True,0.984375,1.0,0.98046875,perro,dog,el,El animal doméstico fiel que ladra y mueve la cola es el perro,El animal doméstico fiel que ladra y mueve la cola es el perro. La herramienta que usas para cavar hoyos es,El animal doméstico fiel que ladra y mueve la cola es el perro. La herramienta que usas para cavar hoyos es la,El animal doméstico fiel que ladra y mueve la cola es el perro. La herramienta que usas para cavar hoyos es el
esqueleto,skeleton,el,el,True,es,True,columna,False,0.94921875,0.96875,0.431640625,garbanzo,chickpea,el,La legumbre redonda de color beige es el garbanzo,La legumbre redonda de color beige es el garbanzo. Los huesos que forman la estructura del cuerpo es,La legumbre redonda de color beige es el garbanzo. Los huesos que forman la estructura del cuerpo es el,La legumbre redonda de color beige es el garbanzo. Los huesos que forman la estructura del cuerpo es la
quitanieves,snowplow,el,la,False,pl,False,p,False,0.890625,0.361328125,0.85546875,cueva,cave,la,El hueco natural en las rocas o montañas es la cueva,El hueco natural en las rocas o montañas es la cueva. La máquina que limpia la nieve de las calles es,El hueco natural en las rocas o montañas es la cueva. La máquina que limpia la nieve de las calles es el,El hueco natural en las rocas o montañas es la cueva. La máquina que limpia la nieve de las calles es la
refresco,soda,el,el,True,ref,True,soda,False,0.6953125,1.0,0.49609375,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. La bebida gaseosa dulce que tomas fría es,El objeto con dientes que usas para arreglar el cabello es el peine. La bebida gaseosa dulce que tomas fría es el,El objeto con dientes que usas para arreglar el cabello es el peine. La bebida gaseosa dulce que tomas fría es la
araña,spider,la,la,True,ar,True,ar,True,0.97265625,0.98828125,0.54296875,postre,dessert,el,El dulce que comes al final de la comida es el postre,El dulce que comes al final de la comida es el postre. El arácnido de ocho patas que teje telarañas es,El dulce que comes al final de la comida es el postre. El arácnido de ocho patas que teje telarañas es la,El dulce que comes al final de la comida es el postre. El arácnido de ocho patas que teje telarañas es el
traje,suit,el,el,True,tr,True,cha,False,0.796875,0.9921875,0.52734375,toronja,grapefruit,la,La fruta cítrica grande de sabor amargo es la toronja,La fruta cítrica grande de sabor amargo es la toronja. La vestimenta elegante de saco y pantalón es,La fruta cítrica grande de sabor amargo es la toronja. La vestimenta elegante de saco y pantalón es el,La fruta cítrica grande de sabor amargo es la toronja. La vestimenta elegante de saco y pantalón es la
maleta,suitcase,la,la,True,ma,True,ma,True,0.8125,0.98046875,0.8671875,grava,gravel,la,Las piedras pequeñas que cubren algunos caminos es la grava,Las piedras pequeñas que cubren algunos caminos es la grava. El equipaje donde guardas ropa para viajar es,Las piedras pequeñas que cubren algunos caminos es la grava. El equipaje donde guardas ropa para viajar es la,Las piedras pequeñas que cubren algunos caminos es la grava. El equipaje donde guardas ropa para viajar es el
garganta,throat,la,el,False,garg,True,tub,False,0.345703125,0.36328125,0.2041015625,barandilla,guardrail,la,La protección de metal en puentes y escaleras es la barandilla,La protección de metal en puentes y escaleras es la barandilla. La parte interna del cuello por donde pasa comida es,La protección de metal en puentes y escaleras es la barandilla. La parte interna del cuello por donde pasa comida es la,La protección de metal en puentes y escaleras es la barandilla. La parte interna del cuello por donde pasa comida es el
inodoro,toilet,el,el,True,in,True,t,False,0.71875,0.8515625,0.671875,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El artefacto del baño donde haces tus necesidades es,El instrumento que mide la temperatura es el termómetro. El artefacto del baño donde haces tus necesidades es el,El instrumento que mide la temperatura es el termómetro. El artefacto del baño donde haces tus necesidades es la
pasta de dientes,toothpaste,la,la,True,pasta,True,cep,False,0.59765625,1.0,0.62890625,botón,button,el,La pieza redonda que cierra la ropa es el botón,La pieza redonda que cierra la ropa es el botón. La crema que pones en el cepillo para limpiar dientes es,La pieza redonda que cierra la ropa es el botón. La crema que pones en el cepillo para limpiar dientes es la,La pieza redonda que cierra la ropa es el botón. La crema que pones en el cepillo para limpiar dientes es el
vodka,vodka,el,el,True,vodka,True,g,False,0.96875,0.51953125,0.9921875,mandíbula,jawbone,la,El hueso que mueve la boca para masticar es la mandíbula,El hueso que mueve la boca para masticar es la mandíbula. La bebida alcohólica transparente muy fuerte es,El hueso que mueve la boca para masticar es la mandíbula. La bebida alcohólica transparente muy fuerte es el,El hueso que mueve la boca para masticar es la mandíbula. La bebida alcohólica transparente muy fuerte es la
nuez,walnut,la,la,True,nue,True,nue,True,0.57421875,0.921875,0.5234375,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El fruto seco duro que rompes para comer es,La publicación con fotos e historias que lees es la revista. El fruto seco duro que rompes para comer es la,La publicación con fotos e historias que lees es la revista. El fruto seco duro que rompes para comer es el
cera,wax,la,la,True,c,True,c,True,0.9765625,0.98828125,0.79296875,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. La sustancia que usan las abejas para hacer panales es,El felino grande con rayas naranjas y negras es el tigre. La sustancia que usan las abejas para hacer panales es la,El felino grande con rayas naranjas y negras es el tigre. La sustancia que usan las abejas para hacer panales es el
yate,yacht,el,el,True,y,True,y,True,0.64453125,0.9921875,0.8828125,garaje,garage,el,El lugar donde guardas el auto es el garaje,El lugar donde guardas el auto es el garaje. La embarcación lujosa de recreo es,El lugar donde guardas el auto es el garaje. La embarcación lujosa de recreo es el,El lugar donde guardas el auto es el garaje. La embarcación lujosa de recreo es la
bellota,acorn,la,el,False,bell,True,bell,True,0.703125,0.9375,0.8359375,destapacaños,plunger,el,La herramienta que destapa tuberías tapadas es el destapacaños,La herramienta que destapa tuberías tapadas es el destapacaños. El fruto del roble que comen las ardillas es,La herramienta que destapa tuberías tapadas es el destapacaños. El fruto del roble que comen las ardillas es la,La herramienta que destapa tuberías tapadas es el destapacaños. El fruto del roble que comen las ardillas es el
avión,airplane,el,el,True,av,True,av,True,0.96484375,1.0,0.96875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La máquina voladora que transporta pasajeros es,El equipaje donde guardas ropa para viajar es la maleta. La máquina voladora que transporta pasajeros es el,El equipaje donde guardas ropa para viajar es la maleta. La máquina voladora que transporta pasajeros es la
caimán,alligator,el,el,True,coc,False,ser,False,0.70703125,0.765625,0.384765625,palomitas,popcorn,las,Los granos de maíz inflados que comes en el cine son las palomitas,Los granos de maíz inflados que comes en el cine son las palomitas. El reptil grande con mandíbulas poderosas es,Los granos de maíz inflados que comes en el cine son las palomitas. El reptil grande con mandíbulas poderosas es el,Los granos de maíz inflados que comes en el cine son las palomitas. El reptil grande con mandíbulas poderosas es la
anchoa,anchovy,la,el,False,an,True,an,True,0.921875,0.80859375,0.984375,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. El pez pequeño y salado que pones en pizza es,El insecto molesto que zumba en casa es la mosca. El pez pequeño y salado que pones en pizza es la,El insecto molesto que zumba en casa es la mosca. El pez pequeño y salado que pones en pizza es el
yunque,anvil,el,el,True,y,True,frag,False,0.92578125,1.0,0.94140625,cuervo,crow,el,El ave negra que hace caw caw es el cuervo,El ave negra que hace caw caw es el cuervo. El bloque de hierro donde los herreros martillan es,El ave negra que hace caw caw es el cuervo. El bloque de hierro donde los herreros martillan es el,El ave negra que hace caw caw es el cuervo. El bloque de hierro donde los herreros martillan es la
brazo,arm,el,el,True,braz,True,braz,True,1.0,1.0,0.95703125,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. La extremidad que va del hombro a la mano es,El bebé de la gallina que hace pío es el pollito. La extremidad que va del hombro a la mano es el,El bebé de la gallina que hace pío es el pollito. La extremidad que va del hombro a la mano es la
ceniza,ash,la,la,True,cen,True,h,False,0.890625,0.984375,0.53125,colmena,beehive,la,La casa hexagonal donde viven las abejas es la colmena,La casa hexagonal donde viven las abejas es la colmena. El polvo gris que queda después de quemar algo es,La casa hexagonal donde viven las abejas es la colmena. El polvo gris que queda después de quemar algo es la,La casa hexagonal donde viven las abejas es la colmena. El polvo gris que queda después de quemar algo es el
espárrago,asparagus,el,el,True,p,False,z,False,0.56640625,0.87109375,0.322265625,pepperoni,pepperoni,el,El embutido picante que pones en la pizza es el pepperoni,El embutido picante que pones en la pizza es el pepperoni. La verdura verde larga y delgada es,El embutido picante que pones en la pizza es el pepperoni. La verdura verde larga y delgada es el,El embutido picante que pones en la pizza es el pepperoni. La verdura verde larga y delgada es la
automóvil,automobile,el,el,True,co,False,bic,False,0.71875,0.392578125,0.359375,cadillac,cadillac,el,El auto de lujo americano grande es el cadillac,El auto de lujo americano grande es el cadillac. El vehículo de cuatro ruedas con motor es,El auto de lujo americano grande es el cadillac. El vehículo de cuatro ruedas con motor es el,El auto de lujo americano grande es el cadillac. El vehículo de cuatro ruedas con motor es la
mochila,backpack,la,la,True,mo,True,mo,True,0.6796875,1.0,0.96484375,cenicero,ashtray,el,El recipiente donde los fumadores apagan cigarrillos es el cenicero,El recipiente donde los fumadores apagan cigarrillos es el cenicero. La bolsa que cargas en la espalda es,El recipiente donde los fumadores apagan cigarrillos es el cenicero. La bolsa que cargas en la espalda es la,El recipiente donde los fumadores apagan cigarrillos es el cenicero. La bolsa que cargas en la espalda es el
pico,beak,el,el,True,p,True,p,True,0.97265625,0.9921875,0.162109375,viga,rafter,la,La viga de madera que sostiene el techo es la viga,La viga de madera que sostiene el techo es la viga. La parte dura y puntiaguda de la boca de las aves es,La viga de madera que sostiene el techo es la viga. La parte dura y puntiaguda de la boca de las aves es el,La viga de madera que sostiene el techo es la viga. La parte dura y puntiaguda de la boca de las aves es la
puf,beanbag,el,el,True,co,False,pel,False,0.765625,0.43359375,0.34765625,avispa,wasp,la,El insecto rayado que puede picar es la avispa,El insecto rayado que puede picar es la avispa. El asiento blando lleno de pequeñas esferas es,El insecto rayado que puede picar es la avispa. El asiento blando lleno de pequeñas esferas es el,El insecto rayado que puede picar es la avispa. El asiento blando lleno de pequeñas esferas es la
barba,beard,la,la,True,bar,True,big,False,0.75,1.0,0.8671875,cisne,swan,el,El ave elegante de cuello largo es el cisne,El ave elegante de cuello largo es el cisne. El pelo que crece en la cara de los hombres es,El ave elegante de cuello largo es el cisne. El pelo que crece en la cara de los hombres es la,El ave elegante de cuello largo es el cisne. El pelo que crece en la cara de los hombres es el
campana,bell,la,el,False,cam,True,tim,False,0.83203125,0.84765625,0.4453125,lámpara,lamp,la,El objeto que da luz eléctrica en tu cuarto es la lámpara,El objeto que da luz eléctrica en tu cuarto es la lámpara. El objeto metálico que suena cuando lo mueves es,El objeto que da luz eléctrica en tu cuarto es la lámpara. El objeto metálico que suena cuando lo mueves es la,El objeto que da luz eléctrica en tu cuarto es la lámpara. El objeto metálico que suena cuando lo mueves es el
blusa,blouse,la,el,False,bl,True,vest,False,0.88671875,0.703125,0.90625,bellota,acorn,la,El fruto del roble que comen las ardillas es la bellota,El fruto del roble que comen las ardillas es la bellota. La prenda femenina que cubre el torso es,El fruto del roble que comen las ardillas es la bellota. La prenda femenina que cubre el torso es la,El fruto del roble que comen las ardillas es la bellota. La prenda femenina que cubre el torso es el
arándano,blueberry,el,la,False,ar,True,mor,False,0.87890625,0.9296875,0.91015625,tambor,drum,el,El instrumento musical que golpeas con palitos es el tambor,El instrumento musical que golpeas con palitos es el tambor. La fruta pequeña azul que crece en arbustos es,El instrumento musical que golpeas con palitos es el tambor. La fruta pequeña azul que crece en arbustos es el,El instrumento musical que golpeas con palitos es el tambor. La fruta pequeña azul que crece en arbustos es la
bota,boot,la,el,False,bot,True,bot,True,0.92578125,0.52734375,0.9609375,espárrago,asparagus,el,La verdura verde larga y delgada es el espárrago,La verdura verde larga y delgada es el espárrago. El calzado alto que cubre el tobillo es,La verdura verde larga y delgada es el espárrago. El calzado alto que cubre el tobillo es la,La verdura verde larga y delgada es el espárrago. El calzado alto que cubre el tobillo es el
pulsera,bracelet,la,el,False,pul,True,re,False,0.8515625,1.0,1.0,cabra,goat,la,El animal con cuernos que come hierba y da leche es la cabra,El animal con cuernos que come hierba y da leche es la cabra. La joya que usas en la muñeca es,El animal con cuernos que come hierba y da leche es la cabra. La joya que usas en la muñeca es la,El animal con cuernos que come hierba y da leche es la cabra. La joya que usas en la muñeca es el
cubeta,bucket,la,la,True,o,False,cal,False,0.69140625,0.8828125,0.87109375,espagueti,spaghetti,el,La pasta larga y delgada que enrollas con tenedor es el espagueti,La pasta larga y delgada que enrollas con tenedor es el espagueti. El recipiente hondo que usas para cargar agua es,La pasta larga y delgada que enrollas con tenedor es el espagueti. El recipiente hondo que usas para cargar agua es la,La pasta larga y delgada que enrollas con tenedor es el espagueti. El recipiente hondo que usas para cargar agua es el
abejorro,bumblebee,el,la,False,ab,True,ab,True,0.99609375,0.99609375,1.0,refrigerador,refrigerator,el,El electrodoméstico que mantiene fría la comida es el refrigerador,El electrodoméstico que mantiene fría la comida es el refrigerador. El insecto peludo que zumba y hace miel es,El electrodoméstico que mantiene fría la comida es el refrigerador. El insecto peludo que zumba y hace miel es el,El electrodoméstico que mantiene fría la comida es el refrigerador. El insecto peludo que zumba y hace miel es la
botón,button,el,el,True,bot,True,crem,False,0.84765625,0.9921875,0.7578125,palillos,chopsticks,los,Los utensilios de madera que usan en Asia para comer son los palillos,Los utensilios de madera que usan en Asia para comer son los palillos. La pieza redonda que cierra la ropa es,Los utensilios de madera que usan en Asia para comer son los palillos. La pieza redonda que cierra la ropa es el,Los utensilios de madera que usan en Asia para comer son los palillos. La pieza redonda que cierra la ropa es la
café,cafe,el,el,True,café,True,caf,True,0.6796875,0.9296875,0.91015625,caballete,easel,el,El soporte de madera donde los pintores ponen lienzos es el caballete,El soporte de madera donde los pintores ponen lienzos es el caballete. El lugar donde bebes café y comes pasteles es,El soporte de madera donde los pintores ponen lienzos es el caballete. El lugar donde bebes café y comes pasteles es el,El soporte de madera donde los pintores ponen lienzos es el caballete. El lugar donde bebes café y comes pasteles es la
cárdigan,cardigan,el,el,True,su,False,cam,False,0.91015625,0.72265625,0.9921875,murciélago,bat,el,El animal que vuela de noche y cuelga boca abajo es el murciélago,El animal que vuela de noche y cuelga boca abajo es el murciélago. El suéter abierto al frente con botones es,El animal que vuela de noche y cuelga boca abajo es el murciélago. El suéter abierto al frente con botones es el,El animal que vuela de noche y cuelga boca abajo es el murciélago. El suéter abierto al frente con botones es la
alfombra,carpet,la,el,False,alf,True,su,False,0.69140625,0.99609375,0.90625,bigote,moustache,el,El pelo que crece arriba del labio superior es el bigote,El pelo que crece arriba del labio superior es el bigote. La tela gruesa que cubre el piso es,El pelo que crece arriba del labio superior es el bigote. La tela gruesa que cubre el piso es la,El pelo que crece arriba del labio superior es el bigote. La tela gruesa que cubre el piso es el
castillo,castle,el,el,True,pal,False,c,True,0.78515625,0.80859375,0.8515625,jarra,jug,la,El recipiente grande con asa para líquidos es la jarra,El recipiente grande con asa para líquidos es la jarra. La fortaleza donde vivían los reyes es,El recipiente grande con asa para líquidos es la jarra. La fortaleza donde vivían los reyes es el,El recipiente grande con asa para líquidos es la jarra. La fortaleza donde vivían los reyes es la
cueva,cave,la,la,True,cue,True,ca,False,0.81640625,0.81640625,0.466796875,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El hueco natural en las rocas o montañas es,Los granos pequeños que cubren las playas es la arena. El hueco natural en las rocas o montañas es la,Los granos pequeños que cubren las playas es la arena. El hueco natural en las rocas o montañas es el
violonchelo,cello,el,el,True,viol,True,viol,True,0.95703125,0.93359375,0.76171875,bigote,moustache,el,El pelo que crece arriba del labio superior es el bigote,El pelo que crece arriba del labio superior es el bigote. El instrumento de cuerdas grande que tocas sentado es,El pelo que crece arriba del labio superior es el bigote. El instrumento de cuerdas grande que tocas sentado es el,El pelo que crece arriba del labio superior es el bigote. El instrumento de cuerdas grande que tocas sentado es la
cucaracha,cockroach,la,el,False,cuc,True,esc,False,0.81640625,0.50390625,0.9453125,balsa,raft,la,La embarcación simple hecha de troncos es la balsa,La embarcación simple hecha de troncos es la balsa. El insecto marrón que aparece en cocinas sucias es,La embarcación simple hecha de troncos es la balsa. El insecto marrón que aparece en cocinas sucias es la,La embarcación simple hecha de troncos es la balsa. El insecto marrón que aparece en cocinas sucias es el
potro,colt,el,el,True,pot,True,cr,False,0.98046875,0.98046875,0.58203125,sillón,armchair,el,El asiento cómodo con brazos donde te relajas es el sillón,El asiento cómodo con brazos donde te relajas es el sillón. El caballo joven que aún no está entrenado es,El asiento cómodo con brazos donde te relajas es el sillón. El caballo joven que aún no está entrenado es el,El asiento cómodo con brazos donde te relajas es el sillón. El caballo joven que aún no está entrenado es la
maíz,corn,el,el,True,ma,True,ma,True,0.98046875,0.9921875,0.97265625,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El cereal amarillo con granos en mazorca es,El dulce crujiente que horneas en la cocina es la galleta. El cereal amarillo con granos en mazorca es el,El dulce crujiente que horneas en la cocina es la galleta. El cereal amarillo con granos en mazorca es la
vaca,cow,la,la,True,vac,True,vac,True,0.98828125,1.0,0.94140625,foco,bulb,el,El objeto que produce luz eléctrica es el foco,El objeto que produce luz eléctrica es el foco. El animal que da leche y hace muu es,El objeto que produce luz eléctrica es el foco. El animal que da leche y hace muu es la,El objeto que produce luz eléctrica es el foco. El animal que da leche y hace muu es el
coyote,coyote,el,el,True,l,False,l,False,0.9453125,0.482421875,0.69140625,banqueta,sidewalk,la,El camino peatonal junto a la calle es la banqueta,El camino peatonal junto a la calle es la banqueta. El animal salvaje parecido al lobo es,El camino peatonal junto a la calle es la banqueta. El animal salvaje parecido al lobo es el,El camino peatonal junto a la calle es la banqueta. El animal salvaje parecido al lobo es la
arándano rojo,cranberry,el,la,False,ki,False,n,False,0.7734375,0.6484375,0.8125,celular,cellphone,el,El teléfono portátil que llevas en el bolsillo es el celular,El teléfono portátil que llevas en el bolsillo es el celular. La fruta ácida roja que comes en Navidad es,El teléfono portátil que llevas en el bolsillo es el celular. La fruta ácida roja que comes en Navidad es el,El teléfono portátil que llevas en el bolsillo es el celular. La fruta ácida roja que comes en Navidad es la
sótano,crawlspace,el,el,True,só,True,b,False,0.97265625,0.8359375,0.51171875,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El espacio bajo la casa donde apenas puedes gatear es,Los granos pequeños que cubren las playas es la arena. El espacio bajo la casa donde apenas puedes gatear es el,Los granos pequeños que cubren las playas es la arena. El espacio bajo la casa donde apenas puedes gatear es la
croissant,croissant,el,el,True,cro,True,bag,False,0.625,0.359375,0.78125,cobra,cobra,la,La serpiente venenosa que puede expandir su cuello es la cobra,La serpiente venenosa que puede expandir su cuello es la cobra. El pan francés en forma de media luna es,La serpiente venenosa que puede expandir su cuello es la cobra. El pan francés en forma de media luna es el,La serpiente venenosa que puede expandir su cuello es la cobra. El pan francés en forma de media luna es la
narciso,daffodil,el,la,False,am,False,am,False,0.7734375,0.162109375,0.5,prismáticos,binoculars,los,El instrumento óptico que usas para ver cosas lejanas son los prismáticos,El instrumento óptico que usas para ver cosas lejanas son los prismáticos. La flor amarilla que anuncia la primavera es,El instrumento óptico que usas para ver cosas lejanas son los prismáticos. La flor amarilla que anuncia la primavera es el,El instrumento óptico que usas para ver cosas lejanas son los prismáticos. La flor amarilla que anuncia la primavera es la
daga,dagger,la,el,False,nav,False,c,False,0.54296875,0.44140625,0.84765625,sidra,cider,la,La bebida hecha con jugo de manzana fermentado es la sidra,La bebida hecha con jugo de manzana fermentado es la sidra. El arma blanca corta con doble filo es,La bebida hecha con jugo de manzana fermentado es la sidra. El arma blanca corta con doble filo es la,La bebida hecha con jugo de manzana fermentado es la sidra. El arma blanca corta con doble filo es el
delfín,dolphin,el,el,True,d,True,foc,False,0.875,0.984375,0.46875,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El mamífero marino inteligente que salta es,El dulce crujiente que horneas en la cocina es la galleta. El mamífero marino inteligente que salta es el,El dulce crujiente que horneas en la cocina es la galleta. El mamífero marino inteligente que salta es la
dona,doughnut,la,el,False,ch,False,don,True,0.640625,0.50390625,0.61328125,cómoda,dresser,la,El mueble con cajones donde guardas ropa es la cómoda,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es la,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es el
cajones,drawers,los,los,True,bols,False,bols,False,0.84375,0.9921875,0.92578125,chal,shawl,el,La prenda que te pones sobre los hombros es el chal,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son los,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son las
cómoda,dresser,la,el,False,có,True,arm,False,0.9921875,0.90234375,0.9921875,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es la,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es el
