model,example_id,first_sentence,generated_continuation,temperature,max_tokens,detected_animal
Qwen/Qwen3-4B,508,Once upon a time there was a boy named Tom.,", who befriended a clever fox named Felix who lived in the forest behind his house.",0.0,50,Fox
Qwen/Qwen3-4B,509,Once upon a time there was a girl called Lily.,", who befriended a clever fox named Finn who lived in the forest beyond the mountains.",0.0,50,Fox
Qwen/Qwen3-4B,510,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,511,Jimmy was a three-year-old boy.,who loved chasing squirrels through the woods behind his house.,0.0,50,
Qwen/Qwen3-4B,512,Mum and Dad took baby to the yard.,", where a curious rabbit with shimmering fur bounded over to investigate the tiny human.",0.0,50,Rabbit
Qwen/Qwen3-4B,513,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,514,The train was impressive.,", but as it pulled into the station, a curious fox with shimmering green eyes peeked out from the shadows, watching with wide, inquisitive eyes.",0.0,50,Fox
Qwen/Qwen3-4B,515,"One day, a sailor was out at sea.","As he sailed alone, a majestic white whale breached beside the ship, its massive body sending a spray of water into the air like a celestial blessing.",0.0,50,Whale
Qwen/Qwen3-4B,516,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,517,Once upon a time there was a tough train.,", and alongside it roamed a clever fox who could outsmart even the fastest bullet.",0.0,50,Fox
Qwen/Qwen3-4B,518,Once upon a time there was a dark night.,"Under the shadow of the moon, a timid fox with silver fur crept through the forest, searching for a way to light the darkness.",0.0,50,Fox
Qwen/Qwen3-4B,519,Once there was a small bird who wanted to fly the highest.,", and beside the mountain, a clever fox named Finn decided to join the journey to help the bird reach new heights.",0.0,50,Bird
Qwen/Qwen3-4B,520,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,521,"Once upon a time, there was a good painter.",who befriended a clever fox named Finn who could paint with his tail.,0.0,50,Fox
Qwen/Qwen3-4B,522,Tom and Lily are playing in the park.,"As they ran past the pond, a curious raccoon peeked out from behind a bush, eyes wide with mischief.",0.0,50,Raccoon
Qwen/Qwen3-4B,523,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,524,"Once upon a time, there was a little brown mouse who lived in a big chimney.","One day, a curious gray squirrel named Thistle stumbled upon the mouse while exploring the attic.",0.0,50,Squirrel
Qwen/Qwen3-4B,525,Sara and Ben are twins.,", but when they stumble upon a lost puppy with a collar marked ""Milo,"" they realize their lives are about to change forever.",0.0,50,
Qwen/Qwen3-4B,526,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,527,Once upon a time there was a lovely fish.,", and beside the shimmering lake lived a clever fox who loved to trick the fish into sharing his favorite berries.",0.0,50,Fish
Qwen/Qwen3-4B,528,Sara and Ben are twins.,", but when they stumble upon a lost puppy with a collar marked ""Milo,"" they realize their lives are about to change forever.",0.0,50,
Qwen/Qwen3-4B,529,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,530,"Once upon a time, there was a little crab who lived by the sea.","One day, a curious seahorse swam by and asked the crab for help finding a lost shell.",0.0,50,Seahorse
Qwen/Qwen3-4B,531,Once there was a tough cable.,", and beside it lurked a curious fox with fur the color of twilight.",0.0,50,Fox
Qwen/Qwen3-4B,532,"One day, a small town was filled with joy.","That same day, a curious fox named Finn wandered into the town, his bright eyes sparkling with mischief and a heart full of adventure.",0.0,50,Fox
Qwen/Qwen3-4B,533,Once upon a time there was a little girl named Susie.,", who befriended a clever fox named Felix who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,534,A girl was feeling very shy.,"A timid rabbit with oversized ears peeked curiously from the bushes, unsure whether to approach the girl or vanish into the underbrush.",0.0,50,Rabbit
Qwen/Qwen3-4B,535,Ben and Lily were playing with balloons in the park.,"As they floated past the slide, a curious squirrel peeked out from behind a bush, eyes wide with wonder at the floating balloons.",0.0,50,Squirrel
Qwen/Qwen3-4B,536,"One day, Charlie and his family were at the beach.","As they walked along the shore, a curious sea otter waddled up to them, tilting its head in quiet curiosity.",0.0,50,Otter
Qwen/Qwen3-4B,537,"Once upon a time, there was a little fish called Bobby.","One day, Bobby met a clever raccoon named Rosie who was searching for a special acorn to help her sick brother.",0.0,50,Raccoon
Qwen/Qwen3-4B,538,"Once upon a time, there was a little girl with a mysterious sister.",and a clever fox who could talk but never spoke a word.,0.0,50,Fox
Qwen/Qwen3-4B,539,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,540,Once upon a time there was a big jar.,"Inside the jar, a tiny, shimmering frog with iridescent skin leaped out, leaving a trail of glittering dew that sparkled like stars.",0.0,50,Frog
Qwen/Qwen3-4B,541,Molly was walking through the forest.,"when she heard a soft whimper coming from the underbrush, and there, nestled in the grass, was a tiny, shivering fox with a broken leg.",0.0,50,Fox
Qwen/Qwen3-4B,542,Billy and his mommy were walking in the park.,"As they passed a sunny patch of grass, a curious brown fox with shimmering eyes bounded over, tilting its head as if trying to understand why two humans were walking so quietly.",0.0,50,Fox
Qwen/Qwen3-4B,543,One day Grandma took Lila to the park.,"As they walked through the sunny grass, a curious squirrel with a patchwork tail bounded past, chirping excitedly as if it had just discovered a new game.",0.0,50,Squirrel
Qwen/Qwen3-4B,544,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,545,"Once upon a time, there lived a loving brother and sister.","One day, a mischievous fox named Finn wandered into their village, bringing both trouble and an unexpected friendship.",0.0,50,Fox
Qwen/Qwen3-4B,546,"Once upon a time, there was a little girl.",and a mischievous fox who lived in the forest behind her house.,0.0,50,Fox
Qwen/Qwen3-4B,547,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,548,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,549,Once upon a time there was a little girl named Anna.,", who befriended a clever fox named Felix who lived in the forest beyond the mountains.",0.0,50,Fox
Qwen/Qwen3-4B,550,"Mother had some money, and so she went to the store to buy something nice.",", but she didn’t realize a shy, fluffy bunny was watching her from the corner of the shop.",0.0,50,
Qwen/Qwen3-4B,551,Ben was so excited to play a new game.,that he didn’t notice the fluffy white rabbit hopping quietly into the forest.,0.0,50,Rabbit
Qwen/Qwen3-4B,552,Once there was a little puppy called Brownie who liked to play all day.,"One day, Brownie met a clever fox named Felix who was always searching for adventure.",0.0,50,Fox
Qwen/Qwen3-4B,553,Tom and Anna were playing in the yard when they saw dark clouds in the sky.,"As they looked up, a large, majestic eagle swooped down from the clouds, its wingspan stretching across the sky like a shadow of the storm.",0.0,50,Eagle
Qwen/Qwen3-4B,554,Once upon a time there was a boy.,and a mischievous fox who lived in the forest nearby.,0.0,50,Fox
Qwen/Qwen3-4B,555,Once there was a little boy named Josh who was three years old.,", and he had a mischievous little tiger named Tilly who followed him everywhere.",0.0,50,Tiger
Qwen/Qwen3-4B,556,Anna and Ben are friends.,", but when a curious squirrel named Milo stumbles into their secret treehouse, it changes everything.",0.0,50,Squirrel
Qwen/Qwen3-4B,557,"Once upon a time, there were two friends - a boy and a girl.",", and a clever fox who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,558,"Once upon a time, there was a little girl named Lucy.",", who befriended a clever fox named Felix who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,559,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,560,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,561,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,562,"One day, a little boy named Tim saw an attractive package near his house.","As he approached, Tim noticed a curious fox with shimmering green eyes watching him from the bushes.",0.0,50,Fox
Qwen/Qwen3-4B,563,"Once upon a time, there was a little boy named Jack.",", and beside the old oak tree, a mischievous fox named Finn began to follow him every day.",0.0,50,Fox
Qwen/Qwen3-4B,564,Tom is a cat.,"who discovers a tiny, shimmering mouse named Jerry hiding in a hollow log.",0.0,50,Mouse
Qwen/Qwen3-4B,565,Once there was a small puppy who was so playful.,", and beside him lived a curious little cat named Whiskers who loved to chase shadows.",0.0,50,Cat
Qwen/Qwen3-4B,566,"Once upon a time, there was a little girl named Samantha.","Samantha’s favorite toy was a tiny, shimmering unicorn that came to life every time she whispered a secret to it.",0.0,50,
Qwen/Qwen3-4B,567,Lila and Sam were playing on the porch.,"As they played, a curious raccoon peeked out from behind the garden shed, eyes wide with mischief and a tiny red ball in its paws.",0.0,50,Raccoon
Qwen/Qwen3-4B,568,"Once upon a time, in a big valley, there was a hairy monster.","In the shadow of the monster's mountain, a clever fox with shimmering green eyes began to whisper secrets to the wind.",0.0,50,Fox
Qwen/Qwen3-4B,569,"Once upon a time, there was a puppy named Max.","One day, a mischievous cat named Luna wandered into the village and immediately took a liking to Max.",0.0,50,Cat
Qwen/Qwen3-4B,570,Once there was a lonely marble resting at the top of a hill.,"A curious squirrel scurried down the hill, eager to find out what mysterious treasure lay at the foot of the marble.",0.0,50,Squirrel
Qwen/Qwen3-4B,571,"Once upon a time, there was a little bunny named Benny.","One day, while Benny was hopping through the meadow, he met a curious fox named Felix who was searching for a special berry that could grant wishes.",0.0,50,Fox
Qwen/Qwen3-4B,572,Once there was a naughty boy who lived in a small town.,", and a mischievous fox named Finn who loved to steal bread from the bakery.",0.0,50,Fox
Qwen/Qwen3-4B,573,Sam and Tom are friends.,", but when a curious fox named Finn stumbles into their forest hideout, the trio must work together to solve the mystery of the missing berries.",0.0,50,Fox
Qwen/Qwen3-4B,574,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,575,"One day, a boy named Tim wanted to play with his long kayak.","As he paddled down the calm river, a curious otter swam up to join him, eyes wide with wonder and a mischievous grin.",0.0,50,Otter
Qwen/Qwen3-4B,576,"Once upon a time, there was a shy goose.",and a curious rabbit who lived in the same forest but never met.,0.0,50,Rabbit
Qwen/Qwen3-4B,577,"One day, Billy 's mommy took him to the park.","As they walked through the grass, a curious squirrel with a red tail bounded past them, chirping excitedly as if trying to say hello.",0.0,50,Squirrel
Qwen/Qwen3-4B,578,"One day, a little girl was playing outside in the sun.","As she ran through the grass, she stumbled upon a wounded fox with a broken leg, its fur matted with mud and blood.",0.0,50,Fox
Qwen/Qwen3-4B,579,"Once upon a time, there was a little boy named Timmy.","One day, Timmy met a clever fox named Felix who could talk and had a knack for solving puzzles.",0.0,50,Fox
Qwen/Qwen3-4B,580,"Once upon a time, there was an elderly man.","and a mischievous fox who lived in the same forest, always watching him with curious eyes.",0.0,50,Fox
Qwen/Qwen3-4B,581,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,582,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,583,Anna and Ben were at the park with their mom.,"when a curious squirrel scurried past, carrying a shiny acorn in its paws.",0.0,50,Squirrel
Qwen/Qwen3-4B,584,Once upon a time there was a little girl called Lucy.,"Lucy found a lost puppy with shimmering fur and big, curious eyes by the edge of the forest.",0.0,50,
Qwen/Qwen3-4B,585,"Once upon a time, there was a young boy who had an incredible hat.",", and beside him lived a clever fox with fur as golden as the sun.",0.0,50,Fox
Qwen/Qwen3-4B,586,Once upon a time there was a little duck.,and a curious little fox who lived in the same forest.,0.0,50,Fox
Qwen/Qwen3-4B,587,Once upon a time there was a powerful boat.,", and alongside it swam a clever octopus who could speak the language of the stars.",0.0,50,Octopus
Qwen/Qwen3-4B,588,"Once upon a time, there was a carpenter called Jack who had a special screw.",", and a mischievous squirrel named Benny who loved to steal screws from every workshop he passed.",0.0,50,Squirrel
Qwen/Qwen3-4B,589,Mia liked to talk to her velvet bunny.,", but one day she found a wounded fox nearby, its fur matted and eyes wide with fear.",0.0,50,Fox
Qwen/Qwen3-4B,590,Once there were two friends named Tommy and Mandy.,", who soon met a clever fox named Felix who had a secret garden hidden in the woods.",0.0,50,Fox
Qwen/Qwen3-4B,591,"One day, John saw a peanut.",", and soon after, a curious squirrel named Milo bounded over, eyes wide with wonder at the tiny, round treasure.",0.0,50,Squirrel
Qwen/Qwen3-4B,592,"Once upon a time, there were two best friends who both had stuff.",", and a mischievous squirrel named Pip who was always stealing their snacks.",0.0,50,Squirrel
Qwen/Qwen3-4B,593,Once upon a time there was a humble table.,", and beside it sat a curious squirrel named Thistle, who had a knack for finding the most unexpected treasures.",0.0,50,Squirrel
Qwen/Qwen3-4B,594,"Once upon a time, there was a silly frog who loved to jump around.",", until he met a mischievous squirrel who was always causing trouble with his acorn hoarding.",0.0,50,Squirrel
Qwen/Qwen3-4B,595,Once there was a girl who was walking in the park.,"As she walked, she noticed a curious fox peeking out from behind a bush, its bright eyes watching her with quiet fascination.",0.0,50,Fox
Qwen/Qwen3-4B,596,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,597,Once there was a little girl called Alice.,", who befriended a clever, mischievous fox named Felix who lived in a treehouse at the edge of the forest.",0.0,50,Fox
Qwen/Qwen3-4B,598,"Once upon a time, there was a little girl called Jane who liked to join in a lot of fun.","One day, Jane met a clever fox named Felix who could talk and had a knack for finding the most delicious berries in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,599,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,600,"Once upon a time, in a small village, there was a hairy dog named Spot.","In the forest beyond the village, a clever fox named Finn lived, always watching the villagers with curious eyes.",0.0,50,Fox
Qwen/Qwen3-4B,601,Once there was a wise owl.,and a mischievous fox who lived in the same ancient forest.,0.0,50,Fox
Qwen/Qwen3-4B,602,Once there was a bright girl who enjoyed exploring the world.,", and along the way, she met a clever fox with eyes as bright as the stars.",0.0,50,Fox
Qwen/Qwen3-4B,603,Ralph was walking around in the park when he observed a tiny stamp on the ground.,"Ralph noticed a small, fluffy creature with bright eyes peering at him from behind a bush—a timid squirrel named Sammy who had lost his favorite acorn.",0.0,50,Squirrel
Qwen/Qwen3-4B,604,"Once upon a time, there was a bear.",and a clever fox who lived in a forest full of secrets and surprising adventures.,0.0,50,Fox
Qwen/Qwen3-4B,605,"One day, a boy named Tim went to the zoo with his mom.","As they walked through the primate enclosure, a curious monkey named Milo peered out from behind a palm tree, eyes wide with mischief and a mischievous grin.",0.0,50,Primate
Qwen/Qwen3-4B,606,Once upon a time there was an old printer.,and a mischievous squirrel who loved to steal ink cartridges and scatter them across the town square.,0.0,50,Squirrel
Qwen/Qwen3-4B,607,"Once upon a time, in a small town, there was a boy named Tim.","In the quiet woods bordering the town, a clever fox named Finn began to notice strange changes in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,608,Sara and Ben are twins.,", but when they stumble upon a lost puppy with a collar marked ""Milo,"" they realize their lives are about to change in ways they never imagined.",0.0,50,
Qwen/Qwen3-4B,609,"Once upon a time, there was a big and fat fish named Fin.","One day, a sly and clever fox named Fox arrived at the lake, eager to find a tasty meal.",0.0,50,Fox
Qwen/Qwen3-4B,610,"One day, Jack and Jill were out for a drive in their car.","As they rounded a bend, a curious fox with shimmering amber eyes bounded across the road, darting between the trees with surprising speed.",0.0,50,Fox
Qwen/Qwen3-4B,611,Bob and Tim were playing together in the park on Tuesday.,"As they played, a curious squirrel named Sammy bounded over, eyes wide with mischief and a nut in its mouth.",0.0,50,Squirrel
Qwen/Qwen3-4B,612,Once there was a little girl named Lisa.,"who found a lost puppy with a collar marked ""Buddy"" by the side of the road.",0.0,50,
Qwen/Qwen3-4B,613,"Once upon a time, there was a leopard.",and a clever fox who lived in the same forest.,0.0,50,Fox
Qwen/Qwen3-4B,614,"Once upon a time, there was a boy named Jack who loved to rock.",", and by the old oak tree, he met a mischievous fox with fur as golden as the sunset.",0.0,50,Fox
Qwen/Qwen3-4B,615,The mommy put the zebra in the box.,"The hippo waddled into the room, carrying a suitcase full of sunglasses and a suspiciously large amount of sunscreen.",0.0,50,
Qwen/Qwen3-4B,616,Lily and Ben were playing in the park.,"As they ran past the pond, a curious raccoon peeked out from behind a bush, eyes wide with mischief.",0.0,50,Raccoon
Qwen/Qwen3-4B,617,Lily liked to dance.,", but when she heard the distant squeal of a squirrel scrambling up the tree, she knew it was time to follow the rhythm of the forest.",0.0,50,Squirrel
Qwen/Qwen3-4B,618,"Once upon a time, there was a baby named Timmy.",", and a mischievous squirrel named Sammy who loved to steal his snacks.",0.0,50,Squirrel
Qwen/Qwen3-4B,619,Once there was a girl and her name was Jane.,", who lived next door to a mischievous raccoon named Roy who loved to steal her cookies.",0.0,50,Raccoon
Qwen/Qwen3-4B,620,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,621,"One sunny day, a little girl named Lily felt excited.","As she ran through the meadow, she came across a curious brown fox with shimmering eyes who seemed to know exactly where she was going.",0.0,50,Fox
Qwen/Qwen3-4B,622,"Once upon a time, there was a boy who loved to help others.","One day, he met a clever fox named Finn who was lost and in need of help.",0.0,50,Fox
Qwen/Qwen3-4B,623,Once there was a little boy who loved animals.,", and he found a lost puppy with a collar that read ""Buddy.""",0.0,50,
Qwen/Qwen3-4B,624,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,625,"Once upon a time, there was a little bear named Ted.","One day, Ted met a curious fox named Fiona who was searching for the legendary Berry Bush of Eternal Spring.",0.0,50,Fox
Qwen/Qwen3-4B,626,"Once upon a time, there was a naughty little boy called Bert.",", who had a mischievous streak that could rival the energy of a squirrel in a tree.",0.0,50,Squirrel
Qwen/Qwen3-4B,627,There was a party at the park.,"At the park party, a mischievous raccoon named Riley stole a slice of cake and scampered off into the bushes.",0.0,50,Raccoon
Qwen/Qwen3-4B,628,"Once upon a time, there was a little girl named Lily.","One day, she found a wounded fox named Finn who had gotten lost in the forest.",0.0,50,Fox
Qwen/Qwen3-4B,629,"On Tuesday, Lucy and her dad went to the park.","As they walked through the grass, a curious squirrel with a red tail bounded past them, chirping excitedly as if trying to say hello.",0.0,50,Squirrel
Qwen/Qwen3-4B,630,Once upon a time there was a small girl called Lucy.,Lucy found a lost kitten with shimmering blue eyes by the edge of the forest.,0.0,50,
Qwen/Qwen3-4B,631,"Once upon a time, a mom and dad had a son named James.",", who was best friends with a clever and mischievous fox named Finn.",0.0,50,Fox
Qwen/Qwen3-4B,632,Jack was a little boy of three.,", but he had a secret friend—a mischievous raccoon named Rufus who lived in the treehouse behind the old barn.",0.0,50,Raccoon
Qwen/Qwen3-4B,633,Ben is a farmer.,"who recently adopted a curious little goat named Bessie, who seemed to have a special bond with the old oak tree in the field.",0.0,50,Goat
Qwen/Qwen3-4B,634,Once there was a man who wanted to build something special.,", and alongside him came a clever fox with a knack for finding hidden treasures.",0.0,50,Fox
Qwen/Qwen3-4B,635,Lily was sleepy.,", but a curious squirrel peeked through the window, twitching its tail as if trying to decide whether to knock.",0.0,50,Squirrel
Qwen/Qwen3-4B,636,Lily and Ben are eager to go to the park.,"As they arrived at the park, a curious squirrel named Sammy bounded past them, eyes wide with excitement and a nut tucked between his teeth.",0.0,50,Squirrel
Qwen/Qwen3-4B,637,"Once upon a time, a boy named Timmy was playing in the park with his friends.","As they were running through the grass, a curious squirrel named Sammy bounded over, eyes wide with mischief and a nut tucked between his teeth.",0.0,50,Squirrel
Qwen/Qwen3-4B,638,"Once upon a time, there was a little girl named Poppy.","One day, while exploring the forest, she met a clever fox named Finn who could talk and play the flute.",0.0,50,Fox
Qwen/Qwen3-4B,639,Once upon a time there was a little girl named Katy.,", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,640,"One day, Ben and Lily went to the park with Mom.","As they walked through the grass, a curious squirrel peeked out from behind a bush, eyes wide with mischief.",0.0,50,Squirrel
Qwen/Qwen3-4B,641,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,642,"One day, a fat bird named Billy was flying near the sea.","As he flew over the waves, Billy spotted a curious seal sunbathing on a rocky outcrop, its black fur glistening in the sunlight.",0.0,50,
Qwen/Qwen3-4B,643,"One day, Mommy and Alice went for a walk.","As they walked through the quiet forest, a curious squirrel with a patchwork tail bounded past them, chirping excitedly as if trying to say hello.",0.0,50,Squirrel
Qwen/Qwen3-4B,644,"Once upon a time, in a big town, there was a wise nurse.","In the heart of the town, a clever raccoon named Remy began to notice strange changes in the nurse’s routine.",0.0,50,Raccoon
Qwen/Qwen3-4B,645,"Once upon a time, there were two birds.","and a clever fox who watched them from the bushes, always waiting for the right moment to strike.",0.0,50,Fox
Qwen/Qwen3-4B,646,Tommy was walking through the forest.,"when he heard a soft rustling in the underbrush, and out popped a curious fox with shimmering green eyes, tilting its head as if trying to figure out why a human was wandering",0.0,50,Fox
Qwen/Qwen3-4B,647,Tommy was scared of the dark.,", but when he crept outside, he heard a low, rumbling growl coming from the forest behind his house.",0.0,50,
Qwen/Qwen3-4B,648,Lily and Tom were playing with their toys in the living room.,"As they played, a curious kitten wandered in, its bright eyes fixing on the toys with wide fascination.",0.0,50,
Qwen/Qwen3-4B,649,Once there was a girl named Amy.,", and a mischievous fox named Felix lived in the forest nearby, always watching her from the shadows.",0.0,50,Fox
Qwen/Qwen3-4B,650,Once there was a little boy.,who found a lost puppy wandering through the woods.,0.0,50,
Qwen/Qwen3-4B,651,Mum came into the living room with a pot of soil.,", and in her hands was a tiny, shivering rabbit with a patchwork of fur that looked like it had been stitched together by a mischievous child.",0.0,50,Rabbit
Qwen/Qwen3-4B,652,"Once upon a time, there was a nice motor.",and a curious squirrel who loved to ride it around the forest.,0.0,50,Squirrel
Qwen/Qwen3-4B,653,"Once upon a time, there was a dog named Max.","One day, a mischievous cat named Luna wandered into the village and immediately took a liking to Max.",0.0,50,Cat
Qwen/Qwen3-4B,654,"One day, a boy named Tom wanted to eat yogurt.","As he walked to the store, a curious squirrel named Benny bounded past him, chirping excitedly about the delicious yogurt he had found in the tree.",0.0,50,Squirrel
Qwen/Qwen3-4B,655,"Once upon a time, there was a big, bright sun in the sky.","Under the blazing sun, a curious little fox with shimmering golden fur bounded across the meadow, chasing the shadow of a butterfly that danced just out of reach.",0.0,50,Butterfly
Qwen/Qwen3-4B,656,Once there was a large kite.,"that flew above a forest where a curious fox named Finn lived, always watching for the perfect moment to chase it.",0.0,50,Fox
Qwen/Qwen3-4B,657,"Once upon a time, there was a big cow named Betsy.",", and beside the barn lived a clever fox named Felix who was always searching for the perfect acorn.",0.0,50,Fox
Qwen/Qwen3-4B,658,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,659,Molly was a 3 year old and she was having a birthday soon.,"Molly was a 3-year-old and she was having a birthday soon, but she was also excited about the new puppy her parents had brought home, a mischievous golden retriever named Max who had a knack for stealing",0.0,50,
Qwen/Qwen3-4B,660,"Once upon a time, there was a little dog named Max.","One day, a curious cat named Luna wandered into the village and decided to make friends with Max.",0.0,50,Cat
Qwen/Qwen3-4B,661,Max and his mom were outside in their yard.,"when a curious red fox crept silently through the bushes, its amber eyes watching them with cautious interest.",0.0,50,Fox
Qwen/Qwen3-4B,662,"Once upon a time, there was a little girl named Lily.",", who befriended a clever fox named Finn who lived in the woods beyond the village.",0.0,50,Fox
Qwen/Qwen3-4B,663,"One day, a near the sea, a boy found an oyster.",", and a curious sea turtle swam up to investigate the strange shell in the sand.",0.0,50,Turtle
Qwen/Qwen3-4B,664,Billy had always wanted a strong mule.,", but when he finally found one, it was already too late—the mule had been sold to a farmer who needed a team for plowing fields.",0.0,50,Mule
Qwen/Qwen3-4B,665,"""Mommy, I want to swing!"" said the three year old.","""Zooming past her on a cloud, a mischievous squirrel with a bow tie chirped, 'Follow me, little one—there's a better swing than this!'""",0.0,50,Squirrel
Qwen/Qwen3-4B,666,"Once upon a time, there was a little cute bunny.",and a mischievous squirrel who loved to steal acorns from the treehouse.,0.0,50,Squirrel
Qwen/Qwen3-4B,667,Once there was a little girl named Ann who loved to learn.,"One day, while exploring the forest near her home, Ann met a curious little fox named Finn who was also eager to learn and share his knowledge with her.",0.0,50,Fox
Qwen/Qwen3-4B,668,Anna and Ben are twins.,", but when they stumble upon a lost puppy with a collar marked ""Milo,"" they realize they've just become the guardians of a furry friend in need.",0.0,50,
Qwen/Qwen3-4B,669,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,670,Mum and Dad brought Timmy to the beach.,"As they walked along the shore, a curious sea lion waddled up to Timmy, its bright eyes full of mischief and wonder.",0.0,50,Sea Lion
Qwen/Qwen3-4B,671,"Once upon a time, there was a little boy named Timmy.","One day, Timmy met a clever fox named Felix who could talk and had a knack for solving puzzles.",0.0,50,Fox
Qwen/Qwen3-4B,672,"Once upon a time, there was a boy named Timmy.",", and a clever, mischievous fox named Felix who lived in the forest nearby.",0.0,50,Fox
Qwen/Qwen3-4B,673,Tom is a normal boy.,", but he discovers a clever, mischievous raccoon named Riley who has been sneaking into his neighborhood and leaving mysterious gifts in his treehouse.",0.0,50,Raccoon
Qwen/Qwen3-4B,674,"Once upon a time, there was a small bunny named Peter.","One day, a curious squirrel named Sam wandered into the forest and met Peter, sparking an adventure that would change both their lives.",0.0,50,Squirrel
Qwen/Qwen3-4B,675,Once upon a time there was a farmer.,and a mischievous fox who lived in the woods nearby.,0.0,50,Fox
Qwen/Qwen3-4B,676,Once there was a little kitten who loved to play.,", and beside the cozy cottage lived a curious fox named Finn who was always searching for adventure.",0.0,50,Fox
Qwen/Qwen3-4B,677,"Once upon a time, there was a kind lady who loved to cook.","One day, a mischievous squirrel named Bramble knocked over her spice rack and scattered a mysterious glowing powder across the kitchen floor.",0.0,50,Squirrel
Qwen/Qwen3-4B,678,Ben and Lily were playing with their toys in the living room.,"As they played, a curious kitten wandered into the room, its bright eyes fixing on the toys with wide fascination.",0.0,50,
Qwen/Qwen3-4B,679,"One day, a taxi was driving down the street.","As the taxi rounded the corner, a curious squirrel darted across the street, its bushy tail swaying as it scurried toward the sidewalk.",0.0,50,Squirrel
Qwen/Qwen3-4B,680,"Once upon a time there were two creatures, one was a fluffy Bunny and the other a Slinky Snake.",", and then there came a clever Fox with a knack for trickery and a heart full of mischief.",0.0,50,Fox
Qwen/Qwen3-4B,681,Once there were two friends.,who discovered a lost puppy wandering alone in the forest.,0.0,50,
