first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops drop,",drop,whisper,drop,False,the world in a whisper.,the world in a whisper.,57
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,"The sky opens wide, the birds sing bright,","The sky opens wide, the birds sing bright,  
And the grass is green beneath the rain.",58
"The clouds are gray, the raindrops drop,",drop,light,drop,False,"The sky is wide, the wind is light,","The sky is wide, the wind is light,  
A gentle breeze, a promise to me.",59
"The clouds are gray, the raindrops drop,",drop,sing,drop,False,"The sky is bright, and the birds sing","The sky is bright, and the birds sing—  
The storm is in motion, and the wind knows.",60
"The clouds are gray, the raindrops drop,",drop,fly,drop,False,then the birds do fly.,then the birds do fly.,61
"The clouds are gray, the raindrops drop,",drop,soft,drop,False,The sky holds its peace and sings soft.,"The clouds are gray, the raindrops drop,  
The sky holds its peace and sings soft.",62
"The clouds are gray, the raindrops drop,",drop,appears,drop,False,"The sun is set, the moon appears,","The sun is set, the moon appears,  
Now the sky is clear, and the raindrops fall.",63
"The clouds are gray, the raindrops drop,",drop,swiftly,drop,False,"The world will be clear soon, and the night comes swiftly.","The world will be clear soon, and the night comes swiftly.",64
"The clouds are gray, the raindrops drop,",drop,remains,drop,False,"The wind is still, the sky remains.","The wind is still, the sky remains.",65
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,"The sun smiles, the sky is bright,","The sun smiles, the sky is bright,  
And all the clouds are sleeping.",66
"The clouds are gray, the raindrops drop,",drop,clear,drop,False,"The world smiles, where the skies are clear.","The world smiles, where the skies are clear.",67
"The clouds are gray, the raindrops drop,",drop,blow,drop,False,"The sky is wide, the winds blow,","The sky is wide, the winds blow,  
A melody plays with the moon.",68
"The clouds are gray, the raindrops drop,",drop,shines,drop,False,"The dew never fades, and the sun shines.","The dew never fades, and the sun shines.",69
"The clouds are gray, the raindrops drop,",drop,rises,drop,False,"The stars are bright, the moon rises—","The stars are bright, the moon rises—",70
"The clouds are gray, the raindrops drop,",drop,soft,drop,False,"The sky is low, the wind is soft.","The sky is low, the wind is soft.",71
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,"The wind is light, the stars are bright.","The wind is light, the stars are bright.",72
"The clouds are gray, the raindrops drop,",drop,sweet,drop,False,"The dew in the grass is sweet,","The dew in the grass is sweet,  
And the sky is painted in deep green.",73
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,The sky is blue and the night is bright.,The sky is blue and the night is bright.,74
"The clouds are gray, the raindrops drop,",drop,shine,drop,False,"The moon is round, and the stars shine.","The moon is round, and the stars shine.",75
"The clouds are gray, the raindrops drop,",drop,low,drop,False,"The sky is low, the clouds are low,","The sky is low, the clouds are low,  
The wind in my hair, the rain is now.",76
"The clouds are gray, the raindrops drop,",drop,silver,drop,False,"The moonlight paints the sky in silver,","The moonlight paints the sky in silver,  
And the waves rise like morning’s first light.",77
"The clouds are gray, the raindrops drop,",drop,wind,drop,False,"And the wind, with a sigh, sings the wind.","And the wind, with a sigh, sings the wind.",78
"The clouds are gray, the raindrops drop,",drop,howl,drop,False,"the sky is so blue, let the winds howl.","the sky is so blue, let the winds howl.",79
"The clouds are gray, the raindrops drop,",drop,thin,drop,False,"The sky above, gray and thin,","The sky above, gray and thin,  
The leaves rustle in silence,  
And the wind, so loud and free,  
Bows down to the",80
"The clouds are gray, the raindrops drop,",drop,rises,drop,False,"The sky is blue, the moon rises.","The sky is blue, the moon rises.",81
"The clouds are gray, the raindrops drop,",drop,soft,drop,False,"The wind whispers secrets, and the world turns soft.","The wind whispers secrets, and the world turns soft.",82
"The clouds are gray, the raindrops drop,",drop,wet,drop,False,"The dew on the grass is wet,","The dew on the grass is wet,  
And the sky is low with rain.",83
"The clouds are gray, the raindrops drop,",drop,shine,drop,False,"The night is fair, the stars shine,","The night is fair, the stars shine,  
And we are so far from the light.",84
"The clouds are gray, the raindrops drop,",drop,breeze,drop,False,"the sky is clear, and I hear the breeze.","the sky is clear, and I hear the breeze.",85
"The clouds are gray, the raindrops drop,",drop,breath,drop,False,"The wind will not stop, the sky will hold its breath.","The wind will not stop, the sky will hold its breath.",86
"The clouds are gray, the raindrops drop,",drop,gray,drop,False,"raindrops drop, the sky is gray.","raindrops drop, the sky is gray.",87
"The clouds are gray, the raindrops drop,",drop,flame,drop,False,"The sky opens in hues of gold and flame,","The sky opens in hues of gold and flame,  
Where dreams once fell and now are kept.",88
"The clouds are gray, the raindrops drop,",drop,sighs,drop,False,"The sky is blue, the wind sighs.","The sky is blue, the wind sighs.",89
"The clouds are gray, the raindrops drop,",drop,stays,drop,False,"and the sky is quiet, so it stays.","and the sky is quiet, so it stays.",90
"The clouds are gray, the raindrops drop,",drop,wind,drop,False,"The storm is a tale told by the wind,","The storm is a tale told by the wind,  
And clouds follow in a silent dance.",91
"The clouds are gray, the raindrops drop,",drop,all,drop,False,"The wind dances in the hills, no sound at all.","The wind dances in the hills, no sound at all.",92
"The clouds are gray, the raindrops drop,",drop,silver,drop,False,"The moonlight dances in silver,","The moonlight dances in silver,  
A thousand stars weeping in the sky.",93
"The clouds are gray, the raindrops drop,",drop,shine,drop,False,"The sky is clear, the stars shine.","The sky is clear, the stars shine.",94
"The clouds are gray, the raindrops drop,",drop,still,drop,False,"The sky is blue, and the day is still.","The sky is blue, and the day is still.",95
"The clouds are gray, the raindrops drop,",drop,clear,drop,False,"The sun shines bright, the sky is clear.","The sun shines bright, the sky is clear.",96
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,"The stars sing low, the sky so bright.","The stars sing low, the sky so bright.",97
"The clouds are gray, the raindrops drop,",drop,bright,drop,False,"The stars are bright, the dawn is bright.","The stars are bright, the dawn is bright.",98
"The clouds are gray, the raindrops drop,",drop,dim,drop,False,"the night is dark, the stars are dim.","the night is dark, the stars are dim.",99
"The clouds are gray, the raindrops plunge,",plunge,light,plunge,False,"And the sky is quiet, the breeze is light.","And the sky is quiet, the breeze is light.",0
"The clouds are gray, the raindrops plunge,",plunge,soft,plunge,False,"The sky stretches wide, the light is soft,","The sky stretches wide, the light is soft,  
And whispers through the trees like quiet song.",1
"The clouds are gray, the raindrops plunge,",plunge,blows,plunge,False,"The sky is quiet, and the wind blows,","The sky is quiet, and the wind blows,  
While leaves whisper secrets in the trees.",2
"The clouds are gray, the raindrops plunge,",plunge,sky,plunge,False,then you’ll see the stars come down from the sky.,then you’ll see the stars come down from the sky.,3
"The clouds are gray, the raindrops plunge,",plunge,calm,plunge,False,The sky is blue and the night is calm.,The sky is blue and the night is calm.,4
"The clouds are gray, the raindrops plunge,",plunge,passed,plunge,False,"the storm in the sky has passed,","the storm in the sky has passed,",5
"The clouds are gray, the raindrops plunge,",plunge,gray,plunge,False,the sky is a canvas of mist and gray.,the sky is a canvas of mist and gray.,6
"The clouds are gray, the raindrops plunge,",plunge,appear,plunge,False,"The sky holds peace, where stars appear,","The sky holds peace, where stars appear,  
A gentle raindrops dance, soft and bright.",7
"The clouds are gray, the raindrops plunge,",plunge,remains,plunge,False,"The night is deep, the world remains,","The night is deep, the world remains,  
But I feel the silence, the storm in view.",8
"The clouds are gray, the raindrops plunge,",plunge,hush,plunge,False,"the land in a peaceful hush,","the land in a peaceful hush,",9
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"The world turns gray in a storm, And still the moon glows so bright.","The world turns gray in a storm, And still the moon glows so bright.",10
"The clouds are gray, the raindrops plunge,",plunge,couplet,plunge,False,Let me know if I'd like to continue the rhyming couplet.,Let me know if I'd like to continue the rhyming couplet.,11
"The clouds are gray, the raindrops plunge,",plunge,white,plunge,False,"The wind is thin, the clouds are white,","The wind is thin, the clouds are white,  
The sky is blue, the moon is high.",12
"The clouds are gray, the raindrops plunge,",plunge,couplet,plunge,False,Let me know the desired rhyming couplet!,Let me know the desired rhyming couplet!,13
"The clouds are gray, the raindrops plunge,",plunge,clear,plunge,False,"The sun shall rise bright, the sky above is clear.","The sun shall rise bright, the sky above is clear.",14
"The clouds are gray, the raindrops plunge,",plunge,flight,plunge,False,"And where the sky is gray, the night takes flight.","And where the sky is gray, the night takes flight.",15
"The clouds are gray, the raindrops plunge,",plunge,sigh,plunge,False,sigh.,sigh.,16
"The clouds are gray, the raindrops plunge,",plunge,low,plunge,False,"The sky is blue, and the wind blows low.","The sky is blue, and the wind blows low.",17
"The clouds are gray, the raindrops plunge,",plunge,unfold,plunge,False,"The wind dances with the sky, where dreams unfold,","The wind dances with the sky, where dreams unfold,  
And the earth sings, a song in the breeze.",18
"The clouds are gray, the raindrops plunge,",plunge,quiet,plunge,False,"The wind sighs, the sky is quiet,","The wind sighs, the sky is quiet,",19
"The clouds are gray, the raindrops plunge,",plunge,dusk,plunge,False,"The wind sighs in the quiet of the night, And stars above dance in the dusk.","The wind sighs in the quiet of the night, And stars above dance in the dusk.",20
"The clouds are gray, the raindrops plunge,",plunge,song,plunge,False,sings the sky's soft song.,sings the sky's soft song.,21
"The clouds are gray, the raindrops plunge,",plunge,low,plunge,False,The earth is wet and the sky is low.,The earth is wet and the sky is low.,22
"The clouds are gray, the raindrops plunge,",plunge,appear,plunge,False,"the night is silent, and stars appear.","the night is silent, and stars appear.",23
"The clouds are gray, the raindrops plunge,",plunge,still,plunge,False,rain falls softly and still.,rain falls softly and still.,24
"The clouds are gray, the raindrops plunge,",plunge,clear,plunge,False,"The stars are bright, and the skies are clear.","The stars are bright, and the skies are clear.",25
"The clouds are gray, the raindrops plunge,",plunge,strong,plunge,False,"The sky is blue and the wind is strong,","The sky is blue and the wind is strong,  
A rainbow falls in the quiet world.",26
"The clouds are gray, the raindrops plunge,",plunge,song,plunge,False,"The sky holds a gray hue, and the wind sings its song,","The sky holds a gray hue, and the wind sings its song,  
The moon’s reflection casts the path to the shore.",27
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"The sky is wide, and the earth is bright.","The sky is wide, and the earth is bright.",28
"The clouds are gray, the raindrops plunge,",plunge,howls,plunge,False,"The sky is deep and blue, the wind sighs and howls,","The sky is deep and blue, the wind sighs and howls,",29
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"the stars are bright, the night is bright.","the stars are bright, the night is bright.",30
"The clouds are gray, the raindrops plunge,",plunge,torn,plunge,False,"and the stars are lost, the world is torn.","and the stars are lost, the world is torn.",31
"The clouds are gray, the raindrops plunge,",plunge,high,plunge,False,"The skies are deep, the clouds are high,","The skies are deep, the clouds are high,  
A dance of raindrops, a melody of flight.",32
"The clouds are gray, the raindrops plunge,",plunge,clear,plunge,False,"The sun is high, the sky is clear,","The sun is high, the sky is clear,",33
"The clouds are gray, the raindrops plunge,",plunge,cry,plunge,False,"The sky's a canvas, the storm is a cry,","The sky's a canvas, the storm is a cry,  
A single fall, it's all that's here.",34
"The clouds are gray, the raindrops plunge,",plunge,day,plunge,False,The sun glows on a gray and warm day.,The sun glows on a gray and warm day.,35
"The clouds are gray, the raindrops plunge,",plunge,dances,plunge,False,"The sky is painted with white, and the wind dances.","The sky is painted with white, and the wind dances.",36
"The clouds are gray, the raindrops plunge,",plunge,whisper,plunge,False,"The wind sings, the leaves whisper,","The wind sings, the leaves whisper,  
A dream we share in the sky's embrace.",37
"The clouds are gray, the raindrops plunge,",plunge,kind,plunge,False,"the sky is blue, the dawn is kind.","the sky is blue, the dawn is kind.",38
"The clouds are gray, the raindrops plunge,",plunge,gone,plunge,False,"The sky is clear, the clouds are gone.","The sky is clear, the clouds are gone.",39
"The clouds are gray, the raindrops plunge,",plunge,unseen,plunge,False,"The stars rise in hues unseen,","The stars rise in hues unseen,  
And time seems to slow down in the land.",40
"The clouds are gray, the raindrops plunge,",plunge,lost,plunge,False,"The night falls heavy, and the world is lost.","The night falls heavy, and the world is lost.",41
"The clouds are gray, the raindrops plunge,",plunge,song,plunge,False,"The sky’s a veil, the wind’s a song.","The sky’s a veil, the wind’s a song.",42
"The clouds are gray, the raindrops plunge,",plunge,plays,plunge,False,"The wind dances and plays,","The wind dances and plays,  
Where fireflies dance in the night.",43
"The clouds are gray, the raindrops plunge,",plunge,low,plunge,False,"The wind is sharp, the sky is low,","The wind is sharp, the sky is low,",44
"The clouds are gray, the raindrops plunge,",plunge,free,plunge,False,and make my soul free.,and make my soul free.,45
"The clouds are gray, the raindrops plunge,",plunge,face,plunge,False,"the sea smiles, no clouds in its face.","the sea smiles, no clouds in its face.",46
"The clouds are gray, the raindrops plunge,",plunge,howls,plunge,False,"The storm is fierce, the wind howls,","The storm is fierce, the wind howls,",47
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"The sun is set, and the sky is bright,","The sun is set, and the sky is bright,  
A golden light pours down on the ground.",48
"The clouds are gray, the raindrops plunge,",plunge,lullaby,plunge,False,The sea sings like a lullaby.,The sea sings like a lullaby.,49
"The clouds are gray, the raindrops plunge,",plunge,blows,plunge,False,the sky is blue and the wind blows.,the sky is blue and the wind blows.,50
"The clouds are gray, the raindrops plunge,",plunge,soft,plunge,False,"The moon is silver, and the night is soft.","The moon is silver, and the night is soft.",51
"The clouds are gray, the raindrops plunge,",plunge,blue,plunge,False,"The sun is bright, the sky is blue,","The sun is bright, the sky is blue,",52
"The clouds are gray, the raindrops plunge,",plunge,ended,plunge,False,"And the moon rises as clear, for the night has ended.","And the moon rises as clear, for the night has ended.",53
"The clouds are gray, the raindrops plunge,",plunge,blue,plunge,False,"The wind is soft, and the sky turns blue.","The wind is soft, and the sky turns blue.",54
"The clouds are gray, the raindrops plunge,",plunge,trees,plunge,False,"The wind is whispering through the trees,","The wind is whispering through the trees,  
And leaves turn to gold, as the night is near.",55
"The clouds are gray, the raindrops plunge,",plunge,up,plunge,False,"the sky is clear, the sun is up.","the sky is clear, the sun is up.",56
"The clouds are gray, the raindrops plunge,",plunge,sighing,plunge,False,"The sky is blue, the winds are sighing.","The sky is blue, the winds are sighing.",57
"The clouds are gray, the raindrops plunge,",plunge,serene,plunge,False,"the night is fair, and the sky is serene.","the night is fair, and the sky is serene.",58
"The clouds are gray, the raindrops plunge,",plunge,weeps,plunge,False,"The earth is quiet, the sky weeps.","The earth is quiet, the sky weeps.",59
"The clouds are gray, the raindrops plunge,",plunge,weep,plunge,False,"The sky is blue, the stars weep.","The sky is blue, the stars weep.",60
"The clouds are gray, the raindrops plunge,",plunge,take,plunge,False,"The winds will dance, and the path will take.","The winds will dance, and the path will take.",61
"The clouds are gray, the raindrops plunge,",plunge,flame,plunge,False,"The world's a canvas, painted in hues of mist and flame.","The world's a canvas, painted in hues of mist and flame.",62
"The clouds are gray, the raindrops plunge,",plunge,remain,plunge,False,"the skies are wide, the clouds do not remain.","the skies are wide, the clouds do not remain.",63
"The clouds are gray, the raindrops plunge,",plunge,comes,plunge,False,"The sky is clear, and the night comes.","The sky is clear, and the night comes.",64
"The clouds are gray, the raindrops plunge,",plunge,white,plunge,False,"The world is a blue, the sky is a white.","The world is a blue, the sky is a white.",65
"The clouds are gray, the raindrops plunge,",plunge,thin,plunge,False,"The sky is dark, the wind is thin.","The sky is dark, the wind is thin.",66
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"the sky is deep, the stars are bright.","the sky is deep, the stars are bright.",67
"The clouds are gray, the raindrops plunge,",plunge,song,plunge,False,"The leaves tremble in the breeze, and the wind whispers a song.","The leaves tremble in the breeze, and the wind whispers a song.",68
"The clouds are gray, the raindrops plunge,",plunge,crash,plunge,False,"The sea is white, the waves crash.","The sea is white, the waves crash.",69
"The clouds are gray, the raindrops plunge,",plunge,sings,plunge,False,"The sky is clear, and the wind sings.","The sky is clear, and the wind sings.",70
"The clouds are gray, the raindrops plunge,",plunge,free,plunge,False,"The wind will be calm, the sky is free.","The wind will be calm, the sky is free.",71
"The clouds are gray, the raindrops plunge,",plunge,kiss,plunge,False,"The stars rise with a soft kiss,","The stars rise with a soft kiss,  
And the wind carries the song.",72
"The clouds are gray, the raindrops plunge,",plunge,red,plunge,False,the world with a blue and a red.,the world with a blue and a red.,73
"The clouds are gray, the raindrops plunge,",plunge,sky,plunge,False,"The world is bright, the stars are in the sky.","The world is bright, the stars are in the sky.",74
"The clouds are gray, the raindrops plunge,",plunge,seem,plunge,False,"The winds blow like a ghost, so swift they seem.","The winds blow like a ghost, so swift they seem.",75
"The clouds are gray, the raindrops plunge,",plunge,soft,plunge,False,"The sky is blue, the wind is soft.","The sky is blue, the wind is soft.",76
"The clouds are gray, the raindrops plunge,",plunge,canvas,plunge,False,"The stars blink like fireflies, and the sky is a canvas,","The stars blink like fireflies, and the sky is a canvas,",77
"The clouds are gray, the raindrops plunge,",plunge,peace,plunge,False,"The sun shimmers bright, the leaves sigh in peace,","The sun shimmers bright, the leaves sigh in peace,",78
"The clouds are gray, the raindrops plunge,",plunge,blue,plunge,False,"the day is so thin, the sky so blue.","the day is so thin, the sky so blue.",79
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"The stars are bright, the sky is bright,","The stars are bright, the sky is bright,",80
"The clouds are gray, the raindrops plunge,",plunge,light,plunge,False,"The sky is clear, the winds howl, and the stars come to light.","The sky is clear, the winds howl, and the stars come to light.",81
"The clouds are gray, the raindrops plunge,",plunge,dark,plunge,False,the wind howls in the dark.,the wind howls in the dark.,82
"The clouds are gray, the raindrops plunge,",plunge,strong,plunge,False,"The sky is wide, the wind is strong.","The sky is wide, the wind is strong.",83
"The clouds are gray, the raindrops plunge,",plunge,unseen,plunge,False,"the night is a mirror, and we see what's unseen.","the night is a mirror, and we see what's unseen.",84
"The clouds are gray, the raindrops plunge,",plunge,glow,plunge,False,"the night is quiet, the stars do not glow.","the night is quiet, the stars do not glow.",85
"The clouds are gray, the raindrops plunge,",plunge,flows,plunge,False,"The sky is wide, the moonlight flows,","The sky is wide, the moonlight flows,  
And the stars are quiet, their songs soft.",86
"The clouds are gray, the raindrops plunge,",plunge,with,plunge,False,Let me know the next line you'd like it to rhyme with.,Let me know the next line you'd like it to rhyme with.,87
"The clouds are gray, the raindrops plunge,",plunge,rest,plunge,False,the world falls quiet down to rest.,the world falls quiet down to rest.,88
"The clouds are gray, the raindrops plunge,",plunge,above,plunge,False,"The night is black, the stars above.","The night is black, the stars above.",89
"The clouds are gray, the raindrops plunge,",plunge,deep,plunge,False,"The earth sighs soft, the sky weeps deep.","The earth sighs soft, the sky weeps deep.",90
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"the sea is clear, and the moon is bright.","the sea is clear, and the moon is bright.",91
"The clouds are gray, the raindrops plunge,",plunge,sigh,plunge,False,"The storm is rolling, and the sky seems to sigh.","The storm is rolling, and the sky seems to sigh.",92
"The clouds are gray, the raindrops plunge,",plunge,gray,plunge,False,"The sky’s a dark and gray,","The sky’s a dark and gray,  
The raindrops dance in a stream.",93
"The clouds are gray, the raindrops plunge,",plunge,low,plunge,False,"the sky is blue, the clouds are low.","the sky is blue, the clouds are low.",94
"The clouds are gray, the raindrops plunge,",plunge,still,plunge,False,"The world feels cool, and the night is still.","The world feels cool, and the night is still.",95
"The clouds are gray, the raindrops plunge,",plunge,below,plunge,False,the sea below.,the sea below.,96
"The clouds are gray, the raindrops plunge,",plunge,bright,plunge,False,"sings softly, the stars are bright.","sings softly, the stars are bright.",97
"The clouds are gray, the raindrops plunge,",plunge,glow,plunge,False,"the sky is deep, and the sun seems to glow.","the sky is deep, and the sun seems to glow.",98
"The clouds are gray, the raindrops plunge,",plunge,dawn,plunge,False,suddenly the night turns to dawn.,suddenly the night turns to dawn.,99
"The clouds are gray, the raindrops tumble,",tumble,deep,tumble,False,"the earth is pale, the sky is deep.","the earth is pale, the sky is deep.",0
"The clouds are gray, the raindrops tumble,",tumble,bright,tumble,False,"In this fleeting sky, the stars are bright,","In this fleeting sky, the stars are bright,  
And the night is a canvas for dreams.",1
"The clouds are gray, the raindrops tumble,",tumble,clear,tumble,False,"The sun is high, the path is clear,","The sun is high, the path is clear,  
A kite floats bright in the sky.",2
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,"The stars are bright, the moon is down.","The stars are bright, the moon is down.",3
"The clouds are gray, the raindrops tumble,",tumble,fly,tumble,False,"The birds are low, the stars do not fly.","The birds are low, the stars do not fly.",4
"The clouds are gray, the raindrops tumble,",tumble,calm,tumble,False,"The skies are white, and the earth is calm.","The skies are white, and the earth is calm.",5
"The clouds are gray, the raindrops tumble,",tumble,night,tumble,False,"The sky is blue, the stars shine in the night.","The sky is blue, the stars shine in the night.",6
"The clouds are gray, the raindrops tumble,",tumble,low,tumble,False,"The earth is dark, the stars are low.","The earth is dark, the stars are low.",7
"The clouds are gray, the raindrops tumble,",tumble,dry,tumble,False,"The earth below is still, the sky above is dry.","The earth below is still, the sky above is dry.",8
"The clouds are gray, the raindrops tumble,",tumble,blue,tumble,False,"The sky is painted in hues of blue,","The sky is painted in hues of blue,  
And laughter dances with the breeze.",9
"The clouds are gray, the raindrops tumble,",tumble,tender,tumble,False,"the earth's kiss is tender,","the earth's kiss is tender,  
the day turns to silver with dew.",10
"The clouds are gray, the raindrops tumble,",tumble,gentle,tumble,False,"The sky is dim, the breeze is gentle,","The sky is dim, the breeze is gentle,  
One day to be gone, to be seen.",11
"The clouds are gray, the raindrops tumble,",tumble,clear,tumble,False,"The stars are bright, the sky is clear,","The stars are bright, the sky is clear,",12
"The clouds are gray, the raindrops tumble,",tumble,wide,tumble,False,"The sky is clear, the path is wide,","The sky is clear, the path is wide,  
With clouds that whisper and rains that fall.",13
"The clouds are gray, the raindrops tumble,",tumble,full,tumble,False,"the sky is wide with stars, and the moon is full.","the sky is wide with stars, and the moon is full.",14
"The clouds are gray, the raindrops tumble,",tumble,dance,tumble,False,"In the sky's vast gray sigh, where raindrops fall in a dance.","In the sky's vast gray sigh, where raindrops fall in a dance.",15
"The clouds are gray, the raindrops tumble,",tumble,low,tumble,False,"The skies are dark, the clouds are low,","The skies are dark, the clouds are low,  
And the world is quiet, in this storm's hour.",16
"The clouds are gray, the raindrops tumble,",tumble,blue,tumble,False,"The sky is painted in hues of green and blue,","The sky is painted in hues of green and blue,  
And the wind carries tales we can't name.",17
"The clouds are gray, the raindrops tumble,",tumble,dry,tumble,False,"The sky is clear, the dewdrops dry,","The sky is clear, the dewdrops dry,",18
"The clouds are gray, the raindrops tumble,",tumble,play,tumble,False,"A song of sorrow, a tune I'll play.","The clouds are gray, the raindrops tumble,  
A song of sorrow, a tune I'll play.",19
"The clouds are gray, the raindrops tumble,",tumble,tame,tumble,False,"The sky is wide, the path ahead is tame.","The clouds are gray, the raindrops tumble,  
The sky is wide, the path ahead is tame.",20
"The clouds are gray, the raindrops tumble,",tumble,gray,tumble,False,"The world seems dull, the sky’s a deep gray,","The world seems dull, the sky’s a deep gray,  
And dreams we dare not sleep, in quiet grace.",21
"The clouds are gray, the raindrops tumble,",tumble,flight,tumble,False,"The sky is dark, the winds take their flight,","The sky is dark, the winds take their flight,  
While the leaves sway in a breeze of thought.",22
"The clouds are gray, the raindrops tumble,",tumble,high,tumble,False,"The sky's a veil, the moon is high,","The sky's a veil, the moon is high,  
But still the wind sings through the hill.",23
"The clouds are gray, the raindrops tumble,",tumble,high,tumble,False,"the sky is clear, and the sun is high.","the sky is clear, and the sun is high.",24
"The clouds are gray, the raindrops tumble,",tumble,sky,tumble,False,"The moon hangs low on the sky,","The moon hangs low on the sky,  
A silver light breaks in the day.",25
"The clouds are gray, the raindrops tumble,",tumble,shines,tumble,False,"The stars are cold, the moon shines.","The stars are cold, the moon shines.",26
"The clouds are gray, the raindrops tumble,",tumble,bright,tumble,False,"The sun is high, the stars are bright.","The sun is high, the stars are bright.",27
"The clouds are gray, the raindrops tumble,",tumble,light,tumble,False,"The sky opens and sings in hues of light,","The sky opens and sings in hues of light,  
Where stars dream and the sea forgets the night.",28
"The clouds are gray, the raindrops tumble,",tumble,dances,tumble,False,"The stars are bright, the moon dances.","The stars are bright, the moon dances.",29
"The clouds are gray, the raindrops tumble,",tumble,clear,tumble,False,"The sun is high, the sky is clear,","The sun is high, the sky is clear,  
A gentle breeze, a peaceful day.",30
"The clouds are gray, the raindrops tumble,",tumble,remains,tumble,False,"The wind is soft, the sky remains,","The wind is soft, the sky remains,",31
"The clouds are gray, the raindrops tumble,",tumble,still,tumble,False,"The sky is wide, the moon is still,","The sky is wide, the moon is still,  
The wind howls in its mournful tune.",32
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,"the sky is clear, the sun shines down.","the sky is clear, the sun shines down.",33
"The clouds are gray, the raindrops tumble,",tumble,flight,tumble,False,"The winds blow low, the clouds take flight,","The winds blow low, the clouds take flight,  
And the sky is blue, the raindrops fall in.",34
"The clouds are gray, the raindrops tumble,",tumble,play,tumble,False,"The sky is dim, the wind plays so play.","The sky is dim, the wind plays so play.",35
"The clouds are gray, the raindrops tumble,",tumble,grass,tumble,False,the dew drops fall gently upon the grass.,the dew drops fall gently upon the grass.,36
"The clouds are gray, the raindrops tumble,",tumble,blue,tumble,False,"the sun is high, the sky is blue.","the sun is high, the sky is blue.",37
"The clouds are gray, the raindrops tumble,",tumble,hears,tumble,False,"The wind howls, but no one hears,","The wind howls, but no one hears,  
The night's veil, a soft, blue dream.",38
"The clouds are gray, the raindrops tumble,",tumble,long,tumble,False,"The world is dark, the night is long,","The world is dark, the night is long,  
A whisper of wind, a melody of light.",39
"The clouds are gray, the raindrops tumble,",tumble,shine,tumble,False,"The sun is up, the stars do not shine.","The sun is up, the stars do not shine.",40
"The clouds are gray, the raindrops tumble,",tumble,clear,tumble,False,"The sun is high, the sky is clear.","The sun is high, the sky is clear.",41
"The clouds are gray, the raindrops tumble,",tumble,still,tumble,False,"The wind is sighing, and the sky is still.","The wind is sighing, and the sky is still.",42
"The clouds are gray, the raindrops tumble,",tumble,in,tumble,False,"The sun is bright, the wind dances in,","The sun is bright, the wind dances in,",43
"The clouds are gray, the raindrops tumble,",tumble,night,tumble,False,"The moonlight glows bright, the sky paints the night.","The moonlight glows bright, the sky paints the night.",44
"The clouds are gray, the raindrops tumble,",tumble,mirror,tumble,False,"screams from the sky, and the sea is a mirror.","screams from the sky, and the sea is a mirror.",45
"The clouds are gray, the raindrops tumble,",tumble,quiet,tumble,False,"The sky is blue and the night is quiet,","The sky is blue and the night is quiet,  
And dreams are whispered in the breeze.",46
"The clouds are gray, the raindrops tumble,",tumble,sky,tumble,False,"The world below is dim, a shadowed sky,","The world below is dim, a shadowed sky,  
And still the night is deep, and still the day.",47
"The clouds are gray, the raindrops tumble,",tumble,rises,tumble,False,"The sky opens wide, and the sun rises,","The sky opens wide, and the sun rises,  
A thousand dreams are born and gone.",48
"The clouds are gray, the raindrops tumble,",tumble,still,tumble,False,"The world is calm, the sky is still,","The world is calm, the sky is still,  
And the moon casts a soft, silver light.",49
"The clouds are gray, the raindrops tumble,",tumble,fair,tumble,False,"the sky is wide, and the wind is fair.","the sky is wide, and the wind is fair.",50
"The clouds are gray, the raindrops tumble,",tumble,clear,tumble,False,"The stars are dim, the sky is clear.","The stars are dim, the sky is clear.",51
"The clouds are gray, the raindrops tumble,",tumble,soft,tumble,False,"The sky is low, the wind is soft,","The sky is low, the wind is soft,  
And the grass holds its breath, as if waiting.",52
"The clouds are gray, the raindrops tumble,",tumble,bright,tumble,False,"The night is still, the stars are bright,","The night is still, the stars are bright,  
A dream is woven in the soft night.",53
"The clouds are gray, the raindrops tumble,",tumble,bright,tumble,False,"The night is quiet, the stars are bright.","The night is quiet, the stars are bright.",54
"The clouds are gray, the raindrops tumble,",tumble,blue,tumble,False,"The day is long, the sky stays blue,","The day is long, the sky stays blue,  
And the wind takes its way with a sigh.",55
"The clouds are gray, the raindrops tumble,",tumble,green,tumble,False,"The sky's blue, and the grass is green.","The sky's blue, and the grass is green.",56
