first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops sink,",sink,brink,sink,True,The earth lies still beneath their silent brink.,The earth lies still beneath their silent brink.,54
"The clouds are gray, the raindrops sink,",sink,blank,sink,False,"The earth is heavy, and the world feels blank.","The earth is heavy, and the world feels blank.",55
"The clouds are gray, the raindrops sink,",sink,thick,sink,False,The earth is wrapped in silence thick.,The earth is wrapped in silence thick.,56
"The clouds are gray, the raindrops sink,",sink,wind,sink,False,The world is wrapped in silent wind.,The world is wrapped in silent wind.,57
"The clouds are gray, the raindrops sink,",sink,pain,sink,False,The earth is wrapped in silent pain.,The earth is wrapped in silent pain.,58
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"The earth is weeping, soft and deep.","The earth is weeping, soft and deep.",59
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,The earth is wrapped in silence deep.,The earth is wrapped in silence deep.,60
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"The earth is weeping, silent and deep.","The earth is weeping, silent and deep.",61
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"The world feels heavy, dark, and deep.","The world feels heavy, dark, and deep.",62
"The clouds are gray, the raindrops sink,",sink,thought,sink,False,"The world feels heavy, lost in thought.","The world feels heavy, lost in thought.",63
"The clouds are gray, the raindrops sink,",sink,thought,sink,False,"The world feels heavy, lost in thought.","The world feels heavy, lost in thought.",64
"The clouds are gray, the raindrops sink,",sink,weep,sink,False,"The earth is heavy, and the winds begin to weep.","The earth is heavy, and the winds begin to weep.",65
"The clouds are gray, the raindrops sink,",sink,ink,sink,True,The world is wrapped in silent ink.,The world is wrapped in silent ink.,66
"The clouds are gray, the raindrops sink,",sink,pain,sink,False,The earth is wrapped in silent pain.,The earth is wrapped in silent pain.,67
"The clouds are gray, the raindrops sink,",sink,pink,sink,True,The world is wrapped in silent pink.,The world is wrapped in silent pink.,68
"The clouds are gray, the raindrops sink,",sink,intent,sink,False,"The world feels heavy, wrapped in dark intent.","The world feels heavy, wrapped in dark intent.",69
"The clouds are gray, the raindrops sink,",sink,thick,sink,False,The earth is wrapped in silence thick.,The earth is wrapped in silence thick.,70
"The clouds are gray, the raindrops sink,",sink,speaks,sink,False,"The earth is still, and silence speaks.","The earth is still, and silence speaks.",71
"The clouds are gray, the raindrops sink,",sink,ink,sink,True,The world is wrapped in silent ink.,The world is wrapped in silent ink.,72
"The clouds are gray, the raindrops sink,",sink,thick,sink,False,"The earth is weeping, soft and thick.","The earth is weeping, soft and thick.",73
"The clouds are gray, the raindrops sink,",sink,brink,sink,True,The earth is wrapped in silent brink.,The earth is wrapped in silent brink.,74
"The clouds are gray, the raindrops sink,",sink,speaks,sink,False,"The earth is still, and silence speaks.","The earth is still, and silence speaks.",75
"The clouds are gray, the raindrops sink,",sink,dark,sink,False,The world is wrapped in silent dark.,The world is wrapped in silent dark.,76
"The clouds are gray, the raindrops sink,",sink,ink,sink,True,"The world feels heavy, wrapped in ink.","The world feels heavy, wrapped in ink.",77
"The clouds are gray, the raindrops sink,",sink,wing,sink,False,"The earth is still, and hope takes wing.","The earth is still, and hope takes wing.",78
"The clouds are gray, the raindrops sink,",sink,stop,sink,False,"The earth is still, and time seems to stop.","The earth is still, and time seems to stop.",79
"The clouds are gray, the raindrops sink,",sink,brink,sink,True,The earth lies still beneath the bleak wind's brink.,The earth lies still beneath the bleak wind's brink.,80
"The clouds are gray, the raindrops sink,",sink,ink,sink,True,The earth is wrapped in silent ink.,The earth is wrapped in silent ink.,81
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"The world feels heavy, quiet, and deep.","The world feels heavy, quiet, and deep.",82
"The clouds are gray, the raindrops sink,",sink,brink,sink,True,The earth is wrapped in sorrow's brink.,The earth is wrapped in sorrow's brink.,83
"The clouds are gray, the raindrops sink,",sink,thick,sink,False,The earth is wrapped in silence thick.,The earth is wrapped in silence thick.,84
"The clouds are gray, the raindrops sink,",sink,blink,sink,True,"The earth is still, and silence brings a deep, soft blink.","The earth is still, and silence brings a deep, soft blink.",85
"The clouds are gray, the raindrops sink,",sink,sing,sink,False,"The earth is heavy, and the winds begin to sing.","The earth is heavy, and the winds begin to sing.",86
"The clouds are gray, the raindrops sink,",sink,brings,sink,False,"The earth is still, and silence brings.","The earth is still, and silence brings.",87
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,The earth is wrapped in silence deep.,The earth is wrapped in silence deep.,88
"The clouds are gray, the raindrops sink,",sink,dark,sink,False,"The world feels heavy, wrapped in endless dark.","The world feels heavy, wrapped in endless dark.",89
"The clouds are gray, the raindrops sink,",sink,thick,sink,False,"The earth is wrapped in silence, thick.","The earth is wrapped in silence, thick.",90
"The clouds are gray, the raindrops sink,",sink,blink,sink,True,The world is wrapped in silent blink.,The world is wrapped in silent blink.,91
"The clouds are gray, the raindrops sink,",sink,woe,sink,False,The world is wrapped in silent woe.,The world is wrapped in silent woe.,92
"The clouds are gray, the raindrops sink,",sink,pine,sink,False,The world is wrapped in silent pine.,The world is wrapped in silent pine.,93
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"The earth is weeping, heavy and deep.","The earth is weeping, heavy and deep.",94
"The clouds are gray, the raindrops sink,",sink,design,sink,False,The earth lies still beneath their bleak design.,The earth lies still beneath their bleak design.,95
"The clouds are gray, the raindrops sink,",sink,dark,sink,False,The world seems lost in endless dark.,The world seems lost in endless dark.,96
"The clouds are gray, the raindrops sink,",sink,ink,sink,True,The world is wrapped in quiet ink.,The world is wrapped in quiet ink.,97
"The clouds are gray, the raindrops sink,",sink,pain,sink,False,The world is wrapped in silent pain.,The world is wrapped in silent pain.,98
"The clouds are gray, the raindrops sink,",sink,grief,sink,False,The earth is wrapped in silent grief.,The earth is wrapped in silent grief.,99
"The clouds are gray, the raindrops spill,",spill,deep,spill,False,The world is wrapped in silence deep.,The world is wrapped in silence deep.,0
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is wet, and hope takes a chill.","The earth is wet, and hope takes a chill.",1
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth below is wrapped in chill.,The earth below is wrapped in chill.,2
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in quiet chill.,The world is wrapped in quiet chill.,3
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,4
"The clouds are gray, the raindrops spill,",spill,fills,spill,False,"The world feels heavy, and the spirit fills.","The world feels heavy, and the spirit fills.",5
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in a silent chill.,The earth is wrapped in a silent chill.,6
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,7
"The clouds are gray, the raindrops spill,",spill,still,spill,True,The earth below is soaked and still.,The earth below is soaked and still.,8
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",9
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The earth feels heavy, and the sky grows ill.","The earth feels heavy, and the sky grows ill.",10
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, quiet, still.","The world feels heavy, quiet, still.",11
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is heavy, and the wind is chill.","The earth is heavy, and the wind is chill.",12
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, damp, and still.","The world feels heavy, damp, and still.",13
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,14
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,15
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world below is wrapped in chill.,The world below is wrapped in chill.,16
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",17
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is heavy, and the winds grow chill.","The earth is heavy, and the winds grow chill.",18
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,19
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",20
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,21
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in sorrow's chill.,The world is wrapped in sorrow's chill.,22
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",23
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in sorrow's chill.,The world is wrapped in sorrow's chill.,24
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a silent chill.,The world is wrapped in a silent chill.,25
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,26
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is weeping, soft and chill.","The earth is weeping, soft and chill.",27
"The clouds are gray, the raindrops spill,",spill,muffled,spill,False,The earth below is softly muffled.,The earth below is softly muffled.,28
"The clouds are gray, the raindrops spill,",spill,mild,spill,False,"The earth is weeping, soft and mild.","The earth is weeping, soft and mild.",29
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",30
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a silent chill.,The world is wrapped in a silent chill.,31
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, calm, and still.","The world feels heavy, calm, and still.",32
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, chilled, and still.","The world feels heavy, chilled, and still.",33
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, quiet and still.","The world feels heavy, quiet and still.",34
"The clouds are gray, the raindrops spill,",spill,hold,spill,False,"The earth is still, and hope takes hold.","The earth is still, and hope takes hold.",35
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world below is softly chill.,The world below is softly chill.,36
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world below is wrapped in chill.,The world below is wrapped in chill.,37
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,"The world feels heavy, hope takes a pill.","The world feels heavy, hope takes a pill.",38
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,39
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,"The world feels heavy, hope takes a pill.","The world feels heavy, hope takes a pill.",40
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, and the world feels still.","The earth is weeping, and the world feels still.",41
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, dark, and still.","The world feels heavy, dark, and still.",42
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The world feels heavy, still and chill.","The world feels heavy, still and chill.",43
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a silent chill.,The world is wrapped in a silent chill.,44
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is weeping, soft and chill.","The earth is weeping, soft and chill.",45
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,46
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,47
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, slow, and still.","The world feels heavy, slow, and still.",48
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",49
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",50
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is heavy, and the skies grow still.","The earth is heavy, and the skies grow still.",51
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,52
"The clouds are gray, the raindrops spill,",spill,veil,spill,False,The world is wrapped in a misty veil.,The world is wrapped in a misty veil.,53
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,54
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a melancholy chill.,The world is wrapped in a melancholy chill.,55
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",56
"The clouds are gray, the raindrops spill,",spill,deep,spill,False,The earth is wrapped in silence deep.,The earth is wrapped in silence deep.,57
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in quiet chill.,The world is wrapped in quiet chill.,58
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",59
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is heavy, and the world feels still.","The earth is heavy, and the world feels still.",60
"The clouds are gray, the raindrops spill,",spill,kills,spill,False,"The earth is still, and silence kills.","The earth is still, and silence kills.",61
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,62
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",63
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",64
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth feels heavy, and the winds grow still.","The earth feels heavy, and the winds grow still.",65
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, and the heart grows still.","The world feels heavy, and the heart grows still.",66
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a silent chill.,The world is wrapped in a silent chill.,67
"The clouds are gray, the raindrops spill,",spill,still,spill,True,The world below is wrapped in still.,The world below is wrapped in still.,68
"The clouds are gray, the raindrops spill,",spill,still,spill,True,The world below is softly still.,The world below is softly still.,69
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth below begins to chill.,The earth below begins to chill.,70
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The world feels heavy, and the skies grow ill.","The world feels heavy, and the skies grow ill.",71
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth is weeping, soft and chill.","The earth is weeping, soft and chill.",72
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,73
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The world feels heavy, and the sky grows chill.","The world feels heavy, and the sky grows chill.",74
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is wet, and hope feels still.","The earth is wet, and hope feels still.",75
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,76
"The clouds are gray, the raindrops spill,",spill,deep,spill,False,"The earth is weeping, soft and deep.","The earth is weeping, soft and deep.",77
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The world feels heavy, still and chill.","The world feels heavy, still and chill.",78
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",79
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,80
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,81
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,82
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",83
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, damp, and still.","The world feels heavy, damp, and still.",84
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a silent chill.,The world is wrapped in a silent chill.,85
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,86
"The clouds are gray, the raindrops spill,",spill,veil,spill,False,The world is wrapped in a melancholy veil.,The world is wrapped in a melancholy veil.,87
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",88
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, cold and still.","The earth is weeping, cold and still.",89
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a mournful chill.,The world is wrapped in a mournful chill.,90
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, dark and still.","The world feels heavy, dark and still.",91
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The earth feels heavy, and the sky grows chill.","The earth feels heavy, and the sky grows chill.",92
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The world feels heavy, cold, and still.","The world feels heavy, cold, and still.",93
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The earth is wrapped in silent chill.,The earth is wrapped in silent chill.,94
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",95
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in a misty chill.,The world is wrapped in a misty chill.,96
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",97
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The world is wrapped in silent chill.,The world is wrapped in silent chill.,98
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The earth is weeping, soft and still.","The earth is weeping, soft and still.",99
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,0
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,1
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,2
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",3
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",4
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",5
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",6
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",7
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, star-strewn night.","Over the quiet, star-strewn night.",8
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",9
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it glows so bright.,Over the quiet hills it glows so bright.,10
"The silver moon casts its gentle light,",light,night,delight,True,"Upon the quiet, starry night.","Upon the quiet, starry night.",11
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",12
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,13
"The silver moon casts its gentle light,",light,bright,delight,True,"Over the quiet lake, it shines so bright.","Over the quiet lake, it shines so bright.",14
"The silver moon casts its gentle light,",light,night,delight,True,"Upon the silent, starry night.","Upon the silent, starry night.",15
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",16
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",17
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,18
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,19
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,20
"The silver moon casts its gentle light,",light,bright,delight,True,Over the silent hills it shines so bright.,Over the silent hills it shines so bright.,21
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet lake it shines so bright.,Over the quiet lake it shines so bright.,22
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,23
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,24
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,25
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,26
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starlit night.","Over the quiet, starlit night.",27
"The silver moon casts its gentle light,",light,flight,delight,True,Over the quiet hills it takes its flight.,Over the quiet hills it takes its flight.,28
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,29
"The silver moon casts its gentle light,",light,night,delight,True,Upon the quiet waves of the midnight night.,Upon the quiet waves of the midnight night.,30
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,31
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,32
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,33
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,34
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",35
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,36
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starlit night.","Over the silent, starlit night.",37
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the dead of night.,Over the quiet hills in the dead of night.,38
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,39
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,40
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,41
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,42
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,43
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,44
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,45
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it glows so bright.,Over the quiet hills it glows so bright.,46
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,47
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,48
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,49
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starlit night.","Over the silent, starlit night.",50
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,51
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,52
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,53
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,54
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,55
"The silver moon casts its gentle light,",light,bright,delight,True,"Upon the quiet lake, it shines so bright.","Upon the quiet lake, it shines so bright.",56
"The silver moon casts its gentle light,",light,night,delight,True,Upon the quiet night.,Upon the quiet night.,57
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,58
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starlit night.","Over the quiet, starlit night.",59
"The silver moon casts its gentle light,",light,night,delight,True,"Upon the silent, starry night.","Upon the silent, starry night.",60
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,61
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,62
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starry night.","Over the silent, starry night.",63
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, dreaming night.","Over the quiet, dreaming night.",64
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,65
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,66
"The silver moon casts its gentle light,",light,bright,delight,True,"Upon the quiet lake, it shines so bright.","Upon the quiet lake, it shines so bright.",67
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the silent hills tonight.,Over the silent hills tonight.,68
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it gleams so bright.,Over the quiet hills it gleams so bright.,69
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",70
"The silver moon casts its gentle light,",light,night,delight,True,Upon the tranquil night.,Upon the tranquil night.,71
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,72
"The silver moon casts its gentle light,",light,bright,delight,True,"Over the quiet hills, it shines so bright.","Over the quiet hills, it shines so bright.",73
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, sleeping night.","Over the silent, sleeping night.",74
"The silver moon casts its gentle light,",light,tonight,delight,True,Over the quiet hills tonight.,Over the quiet hills tonight.,75
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,76
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, sleeping night.","Over the silent, sleeping night.",77
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",78
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",79
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",80
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",81
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,82
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,83
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, starry night.","Over the quiet, starry night.",84
"The silver moon casts its gentle light,",light,flight,delight,True,Over the quiet hills it takes its flight.,Over the quiet hills it takes its flight.,85
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,86
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,87
"The silver moon casts its gentle light,",light,bright,delight,True,Over the quiet hills it shines so bright.,Over the quiet hills it shines so bright.,88
