first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops tumble,",tumble,dome,tumble,False,"and earth is wet, beneath the sky's dark dome.","and earth is wet, beneath the sky's dark dome.",8
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,and the world feels gloomy.,and the world feels gloomy.,9
"The clouds are gray, the raindrops tumble,",tumble,sorrow,tumble,False,and Earth is soaked in sorrow.,and Earth is soaked in sorrow.,10
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, down and gloomy.","and the world feels heavy, down and gloomy.",11
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the world feels down.,and the world feels down.,12
"The clouds are gray, the raindrops tumble,",tumble,much,tumble,False,"and the world feels heavy, as if it's all too much.","and the world feels heavy, as if it's all too much.",13
"The clouds are gray, the raindrops tumble,",tumble,mellow,tumble,False,and the world feels cold and mellow.,and the world feels cold and mellow.,14
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, but never gloomy.","and the world feels heavy, but never gloomy.",15
"The clouds are gray, the raindrops tumble,",tumble,dim,tumble,False,"and the world feels heavy, dim.","and the world feels heavy, dim.",16
"The clouds are gray, the raindrops tumble,",tumble,dull,tumble,False,and the world feels cold and dull.,and the world feels cold and dull.,17
"The clouds are gray, the raindrops tumble,",tumble,weary,tumble,False,and earth grows weary.,and earth grows weary.,18
"The clouds are gray, the raindrops tumble,",tumble,mood,tumble,False,and nature weeps in solemn mood.,and nature weeps in solemn mood.,19
"The clouds are gray, the raindrops tumble,",tumble,sorrow,tumble,False,and the sky is full of sorrow.,and the sky is full of sorrow.,20
"The clouds are gray, the raindrops tumble,",tumble,storm,tumble,False,and the earth seems heavy with the weight of the storm.,and the earth seems heavy with the weight of the storm.,21
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, and the sky is gloomy.","and the world feels heavy, and the sky is gloomy.",22
"The clouds are gray, the raindrops tumble,",tumble,slow,tumble,False,and the world feels heavy and slow.,and the world feels heavy and slow.,23
"The clouds are gray, the raindrops tumble,",tumble,blue,tumble,False,"and the world feels heavy, though the sky remains blue.","and the world feels heavy, though the sky remains blue.",24
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,and the world feels gloomy.,and the world feels gloomy.,25
"The clouds are gray, the raindrops tumble,",tumble,embrace,tumble,False,and the world feels dimmed by the downpour's embrace.,and the world feels dimmed by the downpour's embrace.,26
"The clouds are gray, the raindrops tumble,",tumble,sorrow,tumble,False,and heaven weeps in silent sorrow.,and heaven weeps in silent sorrow.,27
"The clouds are gray, the raindrops tumble,",tumble,solemn,tumble,False,and the world feels solemn.,and the world feels solemn.,28
"The clouds are gray, the raindrops tumble,",tumble,come,tumble,False,and nature whispers of a storm to come.,and nature whispers of a storm to come.,29
"The clouds are gray, the raindrops tumble,",tumble,remains,tumble,False,"and the earth looks bleak, though hope remains.","and the earth looks bleak, though hope remains.",30
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,and nature weeps in sorrowful tune.,and nature weeps in sorrowful tune.,31
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the world feels down.,and the world feels down.,32
"The clouds are gray, the raindrops tumble,",tumble,weep,tumble,False,and earth begins to weep.,and earth begins to weep.,33
"The clouds are gray, the raindrops tumble,",tumble,tumble,tumble,False,and Earth takes heart from the rain's gentle tumble.,and Earth takes heart from the rain's gentle tumble.,34
"The clouds are gray, the raindrops tumble,",tumble,sun,tumble,False,and the earth is glad to see the sun.,and the earth is glad to see the sun.,35
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,"and the earth feels heavy, as if it's been weighed down by the sky's sad tune.","and the earth feels heavy, as if it's been weighed down by the sky's sad tune.",36
"The clouds are gray, the raindrops tumble,",tumble,woe,tumble,False,and heaven weeps in silent woe.,and heaven weeps in silent woe.,37
"The clouds are gray, the raindrops tumble,",tumble,bowl,tumble,False,and the earth drinks sorrow in its humble bowl.,and the earth drinks sorrow in its humble bowl.,38
"The clouds are gray, the raindrops tumble,",tumble,dull,tumble,False,and the world feels dim and dull.,and the world feels dim and dull.,39
"The clouds are gray, the raindrops tumble,",tumble,turmoil,tumble,False,and heaven weeps in silent turmoil.,and heaven weeps in silent turmoil.,40
"The clouds are gray, the raindrops tumble,",tumble,slow,tumble,False,and the world feels cold and slow.,and the world feels cold and slow.,41
"The clouds are gray, the raindrops tumble,",tumble,wheel,tumble,False,and fate's cold hand is on the wheel.,and fate's cold hand is on the wheel.,42
"The clouds are gray, the raindrops tumble,",tumble,dim,tumble,False,and the world feels cold and dim.,and the world feels cold and dim.,43
"The clouds are gray, the raindrops tumble,",tumble,weary,tumble,False,and the world feels cold and weary.,and the world feels cold and weary.,44
"The clouds are gray, the raindrops tumble,",tumble,falling,tumble,False,"and the world feels heavy, as if it's falling.","and the world feels heavy, as if it's falling.",45
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,and nature weeps in silent tune.,and nature weeps in silent tune.,46
"The clouds are gray, the raindrops tumble,",tumble,dome,tumble,False,"and the sky is bleak, a dismal dome.","and the sky is bleak, a dismal dome.",47
"The clouds are gray, the raindrops tumble,",tumble,bloom,tumble,False,and heaven weeps in sorrowful bloom.,and heaven weeps in sorrowful bloom.,48
"The clouds are gray, the raindrops tumble,",tumble,tumbleweed,tumble,False,and heaven's mercy falls like tumbleweed.,and heaven's mercy falls like tumbleweed.,49
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the earth feels heavy, and the sky grows gloomy.","and the earth feels heavy, and the sky grows gloomy.",50
"The clouds are gray, the raindrops tumble,",tumble,remains,tumble,False,"and earth feels cold, but hope remains.","and earth feels cold, but hope remains.",51
"The clouds are gray, the raindrops tumble,",tumble,slow,tumble,False,and the world feels heavy and slow.,and the world feels heavy and slow.,52
"The clouds are gray, the raindrops tumble,",tumble,mood,tumble,False,"and the world feels heavy, in a quiet, solemn mood.","and the world feels heavy, in a quiet, solemn mood.",53
"The clouds are gray, the raindrops tumble,",tumble,sad,tumble,False,and the world feels sad.,and the world feels sad.,54
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,and nature sighs in sorrowful tune.,and nature sighs in sorrowful tune.,55
"The clouds are gray, the raindrops tumble,",tumble,solemn,tumble,False,and the world feels solemn.,and the world feels solemn.,56
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, down and gloomy.","and the world feels heavy, down and gloomy.",57
"The clouds are gray, the raindrops tumble,",tumble,dull,tumble,False,and the world feels heavy and dull.,and the world feels heavy and dull.,58
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,and the world feels gloomy.,and the world feels gloomy.,59
"The clouds are gray, the raindrops tumble,",tumble,bloom,tumble,False,and heaven weeps in sorrowful bloom.,and heaven weeps in sorrowful bloom.,60
"The clouds are gray, the raindrops tumble,",tumble,dome,tumble,False,"and earth is wet, beneath the sullen dome.","and earth is wet, beneath the sullen dome.",61
"The clouds are gray, the raindrops tumble,",tumble,rules,tumble,False,"and the world feels heavy, though the sun still rules.","and the world feels heavy, though the sun still rules.",62
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the world feels down.,and the world feels down.,63
"The clouds are gray, the raindrops tumble,",tumble,sky,tumble,False,and the world feels dimmed by the gloomy sky.,and the world feels dimmed by the gloomy sky.,64
"The clouds are gray, the raindrops tumble,",tumble,burns,tumble,False,"and the world feels heavy, though the sun still burns.","and the world feels heavy, though the sun still burns.",65
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, and the heart feels gloomy.","and the world feels heavy, and the heart feels gloomy.",66
"The clouds are gray, the raindrops tumble,",tumble,dull,tumble,False,"and the world feels heavy, down and dull.","and the world feels heavy, down and dull.",67
"The clouds are gray, the raindrops tumble,",tumble,falling,tumble,False,"and the world feels heavy, as if it's falling.","and the world feels heavy, as if it's falling.",68
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,and the world feels heavy and humble.,and the world feels heavy and humble.,69
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,and heaven's sighs fall like a drum.,and heaven's sighs fall like a drum.,70
"The clouds are gray, the raindrops tumble,",tumble,face,tumble,False,and the earth wears a solemn face.,and the earth wears a solemn face.,71
"The clouds are gray, the raindrops tumble,",tumble,sun,tumble,False,and soon the earth will gleam with sun.,and soon the earth will gleam with sun.,72
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,and the world feels gloomy.,and the world feels gloomy.,73
"The clouds are gray, the raindrops tumble,",tumble,rain,tumble,False,and the world feels dimmed by the falling rain.,and the world feels dimmed by the falling rain.,74
"The clouds are gray, the raindrops tumble,",tumble,gloom,tumble,False,and the earth wears a shroud of gloom.,and the earth wears a shroud of gloom.,75
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,and heaven weeps in sorrowful tune.,and heaven weeps in sorrowful tune.,76
"The clouds are gray, the raindrops tumble,",tumble,wet,tumble,False,and soon the earth will be a puddle of wet.,and soon the earth will be a puddle of wet.,77
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the sky is falling down.,and the sky is falling down.,78
"The clouds are gray, the raindrops tumble,",tumble,bloom,tumble,False,and heaven sighs in sorrowful bloom.,and heaven sighs in sorrowful bloom.,79
"The clouds are gray, the raindrops tumble,",tumble,steel,tumble,False,and heaven mourns in tears of steel.,and heaven mourns in tears of steel.,80
"The clouds are gray, the raindrops tumble,",tumble,somber,tumble,False,and the world feels somber.,and the world feels somber.,81
"The clouds are gray, the raindrops tumble,",tumble,again,tumble,False,and soon the sky will smile again.,and soon the sky will smile again.,82
"The clouds are gray, the raindrops tumble,",tumble,sorrow,tumble,False,and earth is soaked in sorrow.,and earth is soaked in sorrow.,83
"The clouds are gray, the raindrops tumble,",tumble,slow,tumble,False,and the world feels cold and slow.,and the world feels cold and slow.,84
"The clouds are gray, the raindrops tumble,",tumble,hum,tumble,False,and earth will weep in sorrowful hum.,and earth will weep in sorrowful hum.,85
"The clouds are gray, the raindrops tumble,",tumble,gloomy,tumble,False,"and the world feels heavy, down and gloomy.","and the world feels heavy, down and gloomy.",86
"The clouds are gray, the raindrops tumble,",tumble,sorrow,tumble,False,"and the world feels heavy, as if weighed down by sorrow.","and the world feels heavy, as if weighed down by sorrow.",87
"The clouds are gray, the raindrops tumble,",tumble,sing,tumble,False,and soon the earth will sing.,and soon the earth will sing.,88
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the world feels down.,and the world feels down.,89
"The clouds are gray, the raindrops tumble,",tumble,smile,tumble,False,"and the world feels heavy, though the sky may hold a smile.","and the world feels heavy, though the sky may hold a smile.",90
"The clouds are gray, the raindrops tumble,",tumble,bloom,tumble,False,and heaven weeps in sorrowful bloom.,and heaven weeps in sorrowful bloom.,91
"The clouds are gray, the raindrops tumble,",tumble,turmoil,tumble,False,and nature weeps in silent turmoil.,and nature weeps in silent turmoil.,92
"The clouds are gray, the raindrops tumble,",tumble,fall,tumble,False,and the earth is grateful for the fall.,and the earth is grateful for the fall.,93
"The clouds are gray, the raindrops tumble,",tumble,down,tumble,False,and the world feels down.,and the world feels down.,94
"The clouds are gray, the raindrops tumble,",tumble,smile,tumble,False,"and the world feels heavy, though the sky may hold a smile.","and the world feels heavy, though the sky may hold a smile.",95
"The clouds are gray, the raindrops tumble,",tumble,hue,tumble,False,and heaven weeps in sorrowful hue.,and heaven weeps in sorrowful hue.,96
"The clouds are gray, the raindrops tumble,",tumble,tune,tumble,False,and nature weeps in silent tune.,and nature weeps in silent tune.,97
"The clouds are gray, the raindrops tumble,",tumble,falling,tumble,False,"and the world feels heavy, as if the sky is falling.","and the world feels heavy, as if the sky is falling.",98
"The clouds are gray, the raindrops tumble,",tumble,dim,tumble,False,and the world feels heavy and dim.,and the world feels heavy and dim.,99
"The clouds are gray, the raindrops sink,",sink,down,sink,False,and the world looks down.,and the world looks down.,0
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,1
"The clouds are gray, the raindrops sink,",sink,still,sink,False,and the world feels cold and still.,and the world feels cold and still.,2
"The clouds are gray, the raindrops sink,",sink,near,sink,False,"and the world feels cold, though spring is near.","and the world feels cold, though spring is near.",3
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,4
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,5
"The clouds are gray, the raindrops sink,",sink,breath,sink,False,"and the earth feels cold, as if it's holding its breath.","and the earth feels cold, as if it's holding its breath.",6
"The clouds are gray, the raindrops sink,",sink,light,sink,False,and the world is left in need of light.,and the world is left in need of light.,7
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,8
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,9
"The clouds are gray, the raindrops sink,",sink,kin,sink,False,and heaven weeps in silent kin.,and heaven weeps in silent kin.,10
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,11
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,12
"The clouds are gray, the raindrops sink,",sink,deep,sink,False,"and the world feels quiet, deep.","and the world feels quiet, deep.",13
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,14
"The clouds are gray, the raindrops sink,",sink,silence,sink,False,and the earth is soaked in silence.,and the earth is soaked in silence.,15
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,16
"The clouds are gray, the raindrops sink,",sink,sky,sink,False,and hope remains in the sky.,and hope remains in the sky.,17
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,18
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,19
"The clouds are gray, the raindrops sink,",sink,night,sink,False,and the world feels dimmed in the night.,and the world feels dimmed in the night.,20
"The clouds are gray, the raindrops sink,",sink,sink,sink,False,"and the earth is wet, beneath the sink.","and the earth is wet, beneath the sink.",21
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,22
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels dim.,and the world feels dim.,23
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,"and the earth feels cold, and the sky is thin.","and the earth feels cold, and the sky is thin.",24
"The clouds are gray, the raindrops sink,",sink,sink,sink,False,and the sky remains a blackened sink.,and the sky remains a blackened sink.,25
"The clouds are gray, the raindrops sink,",sink,remains,sink,False,"and the earth feels cold, but hope remains.","and the earth feels cold, but hope remains.",26
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,27
"The clouds are gray, the raindrops sink,",sink,still,sink,False,and the world feels cold and still.,and the world feels cold and still.,28
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,29
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels dim.,and the world feels dim.,30
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,"and the world feels heavy, dim.","and the world feels heavy, dim.",31
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,32
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,33
"The clouds are gray, the raindrops sink,",sink,sad,sink,False,and the earth looks sad.,and the earth looks sad.,34
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,35
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,"and the earth feels cold, and the sky is kind.","and the earth feels cold, and the sky is kind.",36
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,37
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,38
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,39
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,40
"The clouds are gray, the raindrops sink,",sink,vain,sink,False,"and the world feels cold, but not in vain.","and the world feels cold, but not in vain.",41
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,and the earth feels wet and kind.,and the earth feels wet and kind.,42
"The clouds are gray, the raindrops sink,",sink,glad,sink,False,and the earth is glad.,and the earth is glad.,43
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,44
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,45
"The clouds are gray, the raindrops sink,",sink,breath,sink,False,and the world takes a breath.,and the world takes a breath.,46
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,"and the sky is dark, with no sign of kind.","and the sky is dark, with no sign of kind.",47
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,48
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,49
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,50
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,51
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,52
"The clouds are gray, the raindrops sink,",sink,burns,sink,False,"and the world feels cold, though hope still burns.","and the world feels cold, though hope still burns.",53
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,54
"The clouds are gray, the raindrops sink,",sink,inside,sink,False,"and the world feels cold, so stay inside.","and the world feels cold, so stay inside.",55
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,56
"The clouds are gray, the raindrops sink,",sink,blind,sink,False,"and the world feels cold, but never blind.","and the world feels cold, but never blind.",57
"The clouds are gray, the raindrops sink,",sink,wind,sink,False,and the earth exhales a silent wind.,and the earth exhales a silent wind.,58
"The clouds are gray, the raindrops sink,",sink,cold,sink,False,and the world feels cold.,and the world feels cold.,59
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,60
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,61
"The clouds are gray, the raindrops sink,",sink,wind,sink,False,"and the world feels quiet, like a sigh in the wind.","and the world feels quiet, like a sigh in the wind.",62
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels dim.,and the world feels dim.,63
"The clouds are gray, the raindrops sink,",sink,glad,sink,False,and the earth is glad.,and the earth is glad.,64
"The clouds are gray, the raindrops sink,",sink,spring,sink,False,and earth is soaked in silent spring.,and earth is soaked in silent spring.,65
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,66
"The clouds are gray, the raindrops sink,",sink,night,sink,False,and the sky is sealed with night.,and the sky is sealed with night.,67
"The clouds are gray, the raindrops sink,",sink,grin,sink,False,"and the earth wears a wet, solemn grin.","and the earth wears a wet, solemn grin.",68
"The clouds are gray, the raindrops sink,",sink,blind,sink,False,"and the world feels cold, and the sky is blind.","and the world feels cold, and the sky is blind.",69
"The clouds are gray, the raindrops sink,",sink,tight,sink,False,and the world feels cold and tight.,and the world feels cold and tight.,70
"The clouds are gray, the raindrops sink,",sink,blind,sink,False,and the world feels dim and blind.,and the world feels dim and blind.,71
"The clouds are gray, the raindrops sink,",sink,mourns,sink,False,and heaven mourns.,and heaven mourns.,72
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,73
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,74
"The clouds are gray, the raindrops sink,",sink,remains,sink,False,and hope remains.,and hope remains.,75
"The clouds are gray, the raindrops sink,",sink,still,sink,False,and the world feels cold and still.,and the world feels cold and still.,76
"The clouds are gray, the raindrops sink,",sink,dark,sink,False,and the world looks dark.,and the world looks dark.,77
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,"and the world feels cold, and the sky is thin.","and the world feels cold, and the sky is thin.",78
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,"and the world feels cold, and the sky is thin.","and the world feels cold, and the sky is thin.",79
"The clouds are gray, the raindrops sink,",sink,sink,sink,False,and heaven's wrath is soon to sink.,and heaven's wrath is soon to sink.,80
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,81
"The clouds are gray, the raindrops sink,",sink,night,sink,False,and the world feels quiet in the night.,and the world feels quiet in the night.,82
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,83
"The clouds are gray, the raindrops sink,",sink,sky,sink,False,and hope remains in the sky.,and hope remains in the sky.,84
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,85
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,and the earth grows cold in their kind.,and the earth grows cold in their kind.,86
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,and heaven weeps in silent kind.,and heaven weeps in silent kind.,87
"The clouds are gray, the raindrops sink,",sink,dark,sink,False,and the sky is dark.,and the sky is dark.,88
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world looks dim.,and the world looks dim.,89
"The clouds are gray, the raindrops sink,",sink,wink,sink,True,"and the world feels cold, in sorrow's wink.","and the world feels cold, in sorrow's wink.",90
"The clouds are gray, the raindrops sink,",sink,silence,sink,False,and the world is held in silence.,and the world is held in silence.,91
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,and the world feels cold and kind.,and the world feels cold and kind.,92
"The clouds are gray, the raindrops sink,",sink,breath,sink,False,and the world takes breath.,and the world takes breath.,93
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,94
"The clouds are gray, the raindrops sink,",sink,dim,sink,False,and the world feels cold and dim.,and the world feels cold and dim.,95
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,96
"The clouds are gray, the raindrops sink,",sink,kind,sink,False,and the world feels cold and kind.,and the world feels cold and kind.,97
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,and the world feels cold and thin.,and the world feels cold and thin.,98
"The clouds are gray, the raindrops sink,",sink,night,sink,False,"and the world feels cold, as if it's in the night.","and the world feels cold, as if it's in the night.",99
"The clouds are gray, the raindrops spill,",spill,toll,spill,False,and fate has claimed its toll.,and fate has claimed its toll.,0
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,1
"The clouds are gray, the raindrops spill,",spill,tears,spill,False,and the sky is filled with tears.,and the sky is filled with tears.,2
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,and the world feels cold and chill.,and the world feels cold and chill.,3
"The clouds are gray, the raindrops spill,",spill,cold,spill,False,and the world feels chilly and cold.,and the world feels chilly and cold.,4
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,5
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,6
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,and the world feels cold and chill.,and the world feels cold and chill.,7
"The clouds are gray, the raindrops spill,",spill,spill,spill,False,and heaven weeps in sorrowful spill.,and heaven weeps in sorrowful spill.,8
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,9
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,and heaven's weeping fills the hill.,and heaven's weeping fills the hill.,10
"The clouds are gray, the raindrops spill,",spill,silence,spill,False,and the earth is soaked in silence.,and the earth is soaked in silence.,11
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and earth is soaked in quiet pill.,and earth is soaked in quiet pill.,12
"The clouds are gray, the raindrops spill,",spill,weep,spill,False,and the earth begins to weep.,and the earth begins to weep.,13
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,and silence hangs in every hill.,and silence hangs in every hill.,14
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels dim and still.,and the world feels dim and still.,15
"The clouds are gray, the raindrops spill,",spill,sings,spill,False,"and the world feels quiet, but the heart still sings.","and the world feels quiet, but the heart still sings.",16
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,17
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"and the earth feels cold, as if the sky is still.","and the earth feels cold, as if the sky is still.",18
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,19
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,"and the world feels gloomy, as if it's in a pill.","and the world feels gloomy, as if it's in a pill.",20
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,21
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,and the sky is low to dip the hill.,and the sky is low to dip the hill.,22
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and heaven weeps in solemn light.,and heaven weeps in solemn light.,23
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,24
"The clouds are gray, the raindrops spill,",spill,spill,spill,False,"and the sky is low, a sign of coming spill.","and the sky is low, a sign of coming spill.",25
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,26
"The clouds are gray, the raindrops spill,",spill,delight,spill,False,and heaven mourns its lost delight.,and heaven mourns its lost delight.,27
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the world feels chilly.,and the world feels chilly.,28
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels still.,and the world feels still.,29
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,30
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and heaven weeps in silent pill.,and heaven weeps in silent pill.,31
"The clouds are gray, the raindrops spill,",spill,mill,spill,True,and heaven weeps in sorrow's mill.,and heaven weeps in sorrow's mill.,32
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the world feels chilly.,and the world feels chilly.,33
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and nature weeps in silent pill.,and nature weeps in silent pill.,34
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,35
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,36
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,37
"The clouds are gray, the raindrops spill,",spill,plight,spill,False,and nature weeps in solemn plight.,and nature weeps in solemn plight.,38
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and nature sighs in silent pill.,and nature sighs in silent pill.,39
"The clouds are gray, the raindrops spill,",spill,cold,spill,False,and the earth feels cold.,and the earth feels cold.,40
"The clouds are gray, the raindrops spill,",spill,spill,spill,False,and nature weeps in silent spill.,and nature weeps in silent spill.,41
