first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops sink,",sink,thin,sink,False,"The sky is dim, the world is thin.","The sky is dim, the world is thin.",99
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,0
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,1
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,2
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky weeps pale.,The sky weeps pale.,3
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,4
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,5
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,6
"The clouds are gray, the raindrops spill,",spill,weep,spill,False,"The sky is pale, the wind begins to weep.","The sky is pale, the wind begins to weep.",7
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky is pale.,The sky is pale.,8
"The clouds are gray, the raindrops spill,",spill,crying,spill,False,The sky is crying.,The sky is crying.,9
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is pale, the world feels chill.","The sky is pale, the world feels chill.",10
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,11
"The clouds are gray, the raindrops spill,",spill,light,spill,False,The sky weeps light.,The sky weeps light.,12
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is pale, the world seems ill.","The sky is pale, the world seems ill.",13
"The clouds are gray, the raindrops spill,",spill,will,spill,True,The sky is low with silent will.,The sky is low with silent will.,14
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,15
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,16
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a silent chill.,The sky weeps in a silent chill.,17
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The sky is bleak, the world is still.","The sky is bleak, the world is still.",18
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",19
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,20
"The clouds are gray, the raindrops spill,",spill,veil,spill,False,The sky weeps in a silent veil.,The sky weeps in a silent veil.,21
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky is pale.,The sky is pale.,22
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,23
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",24
"The clouds are gray, the raindrops spill,",spill,wail,spill,False,"The sky is bleak, the wind begins to wail.","The sky is bleak, the wind begins to wail.",25
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The skies are bleak, the earth is chill.","The skies are bleak, the earth is chill.",26
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,27
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The sky is bleak, the world is still.","The sky is bleak, the world is still.",28
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a silent chill.,The sky weeps in a silent chill.,29
"The clouds are gray, the raindrops spill,",spill,swirl,spill,False,The sky weeps in a silent swirl.,The sky weeps in a silent swirl.,30
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,31
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is grim, the world feels chill.","The sky is grim, the world feels chill.",32
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the wind does chill.","The sky is bleak, the wind does chill.",33
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",34
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a silent chill.,The sky weeps in a silent chill.,35
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky weeps cold, the world is chill.","The sky weeps cold, the world is chill.",36
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,37
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is weeping, dark and chill.","The sky is weeping, dark and chill.",38
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is pale, the world feels chill.","The sky is pale, the world feels chill.",39
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,40
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,41
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a mournful chill.,The sky weeps in a mournful chill.,42
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in the silent chill.,The sky weeps in the silent chill.,43
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in the silent chill.,The sky weeps in the silent chill.,44
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,45
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,46
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,47
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky is pale.,The sky is pale.,48
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",49
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is low, the world feels chill.","The sky is low, the world feels chill.",50
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The sky is bleak, the world feels still.","The sky is bleak, the world feels still.",51
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,52
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,53
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky weeps pale.,The sky weeps pale.,54
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The skies weep blue.,The skies weep blue.,55
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,"The sky is grim, the world is pale.","The sky is grim, the world is pale.",56
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,57
"The clouds are gray, the raindrops spill,",spill,wail,spill,False,The sky weeps in a silent wail.,The sky weeps in a silent wail.,58
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The skies weep blue.,The skies weep blue.,59
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",60
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is bleak, the world feels ill.","The sky is bleak, the world feels ill.",61
"The clouds are gray, the raindrops spill,",spill,weeping,spill,False,The sky is weeping.,The sky is weeping.,62
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is pale, the world feels ill.","The sky is pale, the world feels ill.",63
"The clouds are gray, the raindrops spill,",spill,will,spill,True,The sky weeps in a silent will.,The sky weeps in a silent will.,64
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,65
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,66
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,67
"The clouds are gray, the raindrops spill,",spill,veil,spill,False,The sky weeps in a somber veil.,The sky weeps in a somber veil.,68
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is grim, the world feels ill.","The sky is grim, the world feels ill.",69
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,70
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a muted chill.,The sky weeps in a muted chill.,71
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The sky is bleak, the world feels still.","The sky is bleak, the world feels still.",72
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",73
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky is pale.,The sky is pale.,74
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,75
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is bleak, the world feels ill.","The sky is bleak, the world feels ill.",76
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is weeping, cold and chill.","The sky is weeping, cold and chill.",77
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,The sky weeps in the silent hill.,The sky weeps in the silent hill.,78
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,79
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in the silent chill.,The sky weeps in the silent chill.,80
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,81
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,"The sky is bleak, the world feels chill.","The sky is bleak, the world feels chill.",82
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,83
"The clouds are gray, the raindrops spill,",spill,weeping,spill,False,The sky is weeping.,The sky is weeping.,84
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,85
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,86
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,87
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,88
"The clouds are gray, the raindrops spill,",spill,weeping,spill,False,The sky is weeping.,The sky is weeping.,89
"The clouds are gray, the raindrops spill,",spill,black,spill,False,The sky weeps black.,The sky weeps black.,90
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"The sky is bleak, the world feels still.","The sky is bleak, the world feels still.",91
"The clouds are gray, the raindrops spill,",spill,pale,spill,False,The sky is pale.,The sky is pale.,92
"The clouds are gray, the raindrops spill,",spill,blue,spill,False,The sky weeps blue.,The sky weeps blue.,93
"The clouds are gray, the raindrops spill,",spill,will,spill,True,The sky weeps in a silent will.,The sky weeps in a silent will.,94
"The clouds are gray, the raindrops spill,",spill,will,spill,True,The skies are low with silent will.,The skies are low with silent will.,95
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The sky weeps in a silent chill.,The sky weeps in a silent chill.,96
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is low, the world feels ill.","The sky is low, the world feels ill.",97
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"The sky is pale, the world feels ill.","The sky is pale, the world feels ill.",98
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,The streets are wet with sorrow's chill.,The streets are wet with sorrow's chill.,99
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves that shimmer bright.,On silent waves that shimmer bright.,0
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,1
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,2
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills of night.,Over the quiet hills of night.,3
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, watching night.","Over the quiet, watching night.",4
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,5
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, watchful night.","Over the quiet, watchful night.",6
"The silver moon casts its gentle light,",light,night,delight,True,On quiet night.,On quiet night.,7
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,8
"The silver moon casts its gentle light,",light,unite,delight,True,"On midnight's breath, the stars all unite.","On midnight's breath, the stars all unite.",9
"The silver moon casts its gentle light,",light,night,delight,True,On the quiet night.,On the quiet night.,10
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet night.,Over the quiet night.,11
"The silver moon casts its gentle light,",light,night,delight,True,On a silent night.,On a silent night.,12
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",13
"The silver moon casts its gentle light,",light,bright,delight,True,On a night so bright.,On a night so bright.,14
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,15
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,16
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills in the night.,Over the quiet hills in the night.,17
"The silver moon casts its gentle light,",light,night,delight,True,On a quiet night.,On a quiet night.,18
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, silent night.","Over the quiet, silent night.",19
"The silver moon casts its gentle light,",light,bare,delight,False,"On quiet nights, the world lies bare.","On quiet nights, the world lies bare.",20
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,21
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, quiet night.","Over the silent, quiet night.",22
"The silver moon casts its gentle light,",light,night,delight,True,On the still night.,On the still night.,23
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",24
"The silver moon casts its gentle light,",light,night,delight,True,On quiet nights above the night.,On quiet nights above the night.,25
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watching night.","Over the silent, watching night.",26
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet night.,Over the quiet night.,27
"The silver moon casts its gentle light,",light,bright,delight,True,"On a night of quiet, starry bright.","On a night of quiet, starry bright.",28
"The silver moon casts its gentle light,",light,night,delight,True,On the quiet night.,On the quiet night.,29
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",30
"The silver moon casts its gentle light,",light,white,delight,True,On silent waves that shimmer with white.,On silent waves that shimmer with white.,31
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, still night.","Over the quiet, still night.",32
"The silver moon casts its gentle light,",light,night,delight,True,"Over the calm, star-strewn night.","Over the calm, star-strewn night.",33
"The silver moon casts its gentle light,",light,night,delight,True,Through the night.,Through the night.,34
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that reflect the night.,On silent waves that reflect the night.,35
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,36
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",37
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that whisper night.,On silent waves that whisper night.,38
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",39
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that kiss the night.,On silent waves that kiss the night.,40
"The silver moon casts its gentle light,",light,night,delight,True,"Over the calm, silent night.","Over the calm, silent night.",41
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,42
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,43
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, silvered night.","Over the silent, silvered night.",44
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, endless night.","Over the quiet, endless night.",45
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills at night.,Over the quiet hills at night.,46
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,47
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that whisper night.,On silent waves that whisper night.,48
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, sleeping night.","Over the silent, sleeping night.",49
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,50
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, starlit night.","Over the silent, starlit night.",51
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that shimmer in the night.,On silent waves that shimmer in the night.,52
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, watchful night.","Over the quiet, watchful night.",53
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,54
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,55
"The silver moon casts its gentle light,",light,night,delight,True,On quiet nights embracing the night.,On quiet nights embracing the night.,56
"The silver moon casts its gentle light,",light,night,delight,True,Through the night.,Through the night.,57
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, endless night.","Over the silent, endless night.",58
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, silvered night.","Over the quiet, silvered night.",59
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,60
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",61
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, star-drenched night.","Over the silent, star-drenched night.",62
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,63
"The silver moon casts its gentle light,",light,bright,delight,True,"On quiet nights, the stars all shine bright.","On quiet nights, the stars all shine bright.",64
"The silver moon casts its gentle light,",light,night,delight,True,On the quiet night.,On the quiet night.,65
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves where the stars all night.,On silent waves where the stars all night.,66
"The silver moon casts its gentle light,",light,flight,delight,True,On silent waves where the dreams take flight.,On silent waves where the dreams take flight.,67
"The silver moon casts its gentle light,",light,bright,delight,True,"On midnight's breath, a whisper so bright.","On midnight's breath, a whisper so bright.",68
"The silver moon casts its gentle light,",light,knight,delight,True,"On midnight's breath, a silent knight.","On midnight's breath, a silent knight.",69
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watching night.","Over the silent, watching night.",70
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, endless night.","Over the silent, endless night.",71
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, still night.","Over the quiet, still night.",72
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, star-studded night.","Over the quiet, star-studded night.",73
"The silver moon casts its gentle light,",light,night,delight,True,On whispered waves of night.,On whispered waves of night.,74
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that ripple with night.,On silent waves that ripple with night.,75
"The silver moon casts its gentle light,",light,night,delight,True,On quiet night.,On quiet night.,76
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",77
"The silver moon casts its gentle light,",light,night,delight,True,On the quiet night.,On the quiet night.,78
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that kiss the night.,On silent waves that kiss the night.,79
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",80
"The silver moon casts its gentle light,",light,night,delight,True,On quiet night.,On quiet night.,81
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,82
"The silver moon casts its gentle light,",light,shine,delight,False,"On quiet nights, the stars all shine.","On quiet nights, the stars all shine.",83
"The silver moon casts its gentle light,",light,night,delight,True,"Over the silent, watchful night.","Over the silent, watchful night.",84
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,85
"The silver moon casts its gentle light,",light,shine,delight,False,"On quiet nights, the stars all shine.","On quiet nights, the stars all shine.",86
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, watchful night.","Over the quiet, watchful night.",87
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,88
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet night.,Over the quiet night.,89
"The silver moon casts its gentle light,",light,night,delight,True,On quiet nights above the night.,On quiet nights above the night.,90
"The silver moon casts its gentle light,",light,shine,delight,False,"On quiet nights, the stars all shine.","On quiet nights, the stars all shine.",91
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,92
"The silver moon casts its gentle light,",light,night,delight,True,On the quiet night.,On the quiet night.,93
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",94
"The silver moon casts its gentle light,",light,night,delight,True,Over the quiet hills at night.,Over the quiet hills at night.,95
"The silver moon casts its gentle light,",light,night,delight,True,On silent waves that cradle the night.,On silent waves that cradle the night.,96
"The silver moon casts its gentle light,",light,night,delight,True,"Over the quiet, sleeping night.","Over the quiet, sleeping night.",97
"The silver moon casts its gentle light,",light,bright,delight,True,On silent waves the night is bright.,On silent waves the night is bright.,98
"The silver moon casts its gentle light,",light,height,delight,True,On quiet nights above the height.,On quiet nights above the height.,99
"The silver moon casts its gentle glow,",glow,few,glow,False,On silent waves where the stars are few.,On silent waves where the stars are few.,0
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,1
"The silver moon casts its gentle glow,",glow,cloak,glow,False,On whispered winds through the night's soft cloak.,On whispered winds through the night's soft cloak.,2
"The silver moon casts its gentle glow,",glow,align,glow,False,On silent waves where the stars align.,On silent waves where the stars align.,3
"The silver moon casts its gentle glow,",glow,tide,glow,False,"Over the silent, watching tide.","Over the silent, watching tide.",4
"The silver moon casts its gentle glow,",glow,snow,glow,True,"On quiet waters, reflecting snow.","On quiet waters, reflecting snow.",5
"The silver moon casts its gentle glow,",glow,know,glow,True,On silent waves where the stars all know.,On silent waves where the stars all know.,6
"The silver moon casts its gentle glow,",glow,glow,glow,False,On quiet waters it rests its glow.,On quiet waters it rests its glow.,7
"The silver moon casts its gentle glow,",glow,night,glow,False,Over the quiet lake at night.,Over the quiet lake at night.,8
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,9
"The silver moon casts its gentle glow,",glow,lake,glow,False,"Over the silent, sleeping lake.","Over the silent, sleeping lake.",10
"The silver moon casts its gentle glow,",glow,aglow,glow,True,On quiet waters where the stars aglow.,On quiet waters where the stars aglow.,11
"The silver moon casts its gentle glow,",glow,below,glow,True,On silent waves it rides below.,On silent waves it rides below.,12
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On midnight's breath, a silent flow.","On midnight's breath, a silent flow.",13
"The silver moon casts its gentle glow,",glow,aglow,glow,True,On silent waves where the stars aglow.,On silent waves where the stars aglow.,14
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters it dreams below.,On quiet waters it dreams below.,15
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,16
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On midnight's breath, a silent flow.","On midnight's breath, a silent flow.",17
"The silver moon casts its gentle glow,",glow,snow,glow,True,On whispered winds through the quiet snow.,On whispered winds through the quiet snow.,18
"The silver moon casts its gentle glow,",glow,above,glow,False,On silent waves where the stars above.,On silent waves where the stars above.,19
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,20
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,21
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,22
"The silver moon casts its gentle glow,",glow,align,glow,False,On silent waves where the stars align.,On silent waves where the stars align.,23
"The silver moon casts its gentle glow,",glow,low,glow,True,On tranquil seas where the waves whisper low.,On tranquil seas where the waves whisper low.,24
"The silver moon casts its gentle glow,",glow,aglow,glow,True,On silent waves where the stars aglow.,On silent waves where the stars aglow.,25
"The silver moon casts its gentle glow,",glow,below,glow,True,"On quiet waters, reflecting below.","On quiet waters, reflecting below.",26
"The silver moon casts its gentle glow,",glow,below,glow,True,Over the quiet lake below.,Over the quiet lake below.,27
"The silver moon casts its gentle glow,",glow,below,glow,True,On silent waves where the stars below.,On silent waves where the stars below.,28
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,29
"The silver moon casts its gentle glow,",glow,know,glow,True,"On midnight's tide, the stars all know.","On midnight's tide, the stars all know.",30
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters it reflects below.,On quiet waters it reflects below.,31
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that mirror the night.,On silent waves that mirror the night.,32
"The silver moon casts its gentle glow,",glow,awe,glow,False,"On a night of quiet, starry awe.","On a night of quiet, starry awe.",33
"The silver moon casts its gentle glow,",glow,snow,glow,True,"Over the silent, starlit snow.","Over the silent, starlit snow.",34
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,35
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,36
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,37
"The silver moon casts its gentle glow,",glow,deep,glow,False,On a night so still and deep.,On a night so still and deep.,38
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On midnight's breath, a whispering flow.","On midnight's breath, a whispering flow.",39
"The silver moon casts its gentle glow,",glow,blow,glow,True,On silent waves where the night winds blow.,On silent waves where the night winds blow.,40
"The silver moon casts its gentle glow,",glow,slow,glow,True,On quiet nights where the world seems slow.,On quiet nights where the world seems slow.,41
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,42
"The silver moon casts its gentle glow,",glow,below,glow,True,On the quiet lake below.,On the quiet lake below.,43
"The silver moon casts its gentle glow,",glow,boat,glow,False,On silent waves that cradle the boat.,On silent waves that cradle the boat.,44
"The silver moon casts its gentle glow,",glow,breast,glow,False,On midnight's breast.,On midnight's breast.,45
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,46
"The silver moon casts its gentle glow,",glow,tide,glow,False,On silent waves that cradle the tide.,On silent waves that cradle the tide.,47
"The silver moon casts its gentle glow,",glow,flow,glow,True,On whispered waves of night's soft flow.,On whispered waves of night's soft flow.,48
"The silver moon casts its gentle glow,",glow,snow,glow,True,On silent waves that cradle the snow.,On silent waves that cradle the snow.,49
"The silver moon casts its gentle glow,",glow,below,glow,True,On silent waves that dance below.,On silent waves that dance below.,50
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,51
"The silver moon casts its gentle glow,",glow,tide,glow,False,"Over the silent, watchful tide.","Over the silent, watchful tide.",52
"The silver moon casts its gentle glow,",glow,night,glow,False,"On the still, silent night.","On the still, silent night.",53
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,54
"The silver moon casts its gentle glow,",glow,shore,glow,False,On midnight's shore.,On midnight's shore.,55
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves where the dreams flow.,On silent waves where the dreams flow.,56
"The silver moon casts its gentle glow,",glow,snow,glow,True,On silent waves that cradle the snow.,On silent waves that cradle the snow.,57
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On twilight's breath, a silent flow.","On twilight's breath, a silent flow.",58
"The silver moon casts its gentle glow,",glow,blue,glow,False,On whispered waves of midnight blue.,On whispered waves of midnight blue.,59
