input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
Once there was a boy named Tom. Tom wanted to,Once there was a boy named Tom. Tom wanted to go to the beach. He went to the beach,"user
Once there was a boy named Tom. Tom wanted to go to the beach. He went to the beach",bright,False,True,False,0,The steered generation is coherent and natural. It follows the same logical flow as the baseline generation with proper grammar and sentence structure.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and the steered word ""bright"" does not appear anywhere in the text.",85,4.0,1.0,3.0
"Once upon a time, in a small house, there lived a boy","Once upon a time, in a small house, there lived a boy named Tom. He was a boy, and he","user
Once upon a time, in a small house, there lived a boy who was very much a man. He was a",play,False,True,False,0,"The steered generation is coherent and grammatically correct. The phrase ""who was very much a man"" makes sense in context, describing a boy who has mature qualities.","The steered generation does not contain the steered word ""play"" at all. Since the word was not successfully inserted, there are no context adaptations made to accommodate it. The generation simply follows a different path from the baseline without any modifications specifically for the steered word.",21,2.0,3.0,5.0
"Once upon a time, there was a little boy named Tim. Tim was very","Once upon a time, there was a little boy named Tim. Tim was very curious and always wanted to learn something new. He","user
Once upon a time, there was a little boy named Tim. Tim was very much loved by the right side of his home.",shadow,False,True,False,0,"The steered generation is coherent and grammatically correct. The sentence ""Tim was very much loved by the right side of his home"" is unusual but makes sense and flows naturally from the input prompt.","The steered word ""shadow"" does not appear in the steered generation at all. Since the target word is not present, there is no context adaptation to accommodate it. The generation simply continues with different content than the baseline but without including the steered word.",34,0.0,4.0,7.0
Once upon a time there was a kitty who liked,Once upon a time there was a kitty who liked to play with the cat toys. He had a,"user
Once upon a time there was a kitty who liked to play with the stars. The stars were very",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""kitty who liked to play with the stars"" and continues naturally with ""The stars were very"". There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation does not contain the steered word ""shadow"" at all, so there is no context where adaptation could occur. The generation simply follows a different path than the baseline (stars vs cat toys) but doesn't include the target word.",65,0.0,4.0,5.0
It was a sunny day and Jimmy was out,It was a sunny day and Jimmy was out in the garden. He was playing with his dog,"user
It was a sunny day and Jimmy was out on a sunny day in his home town in the",grace,False,False,False,0,"The steered generation shows excessive repetition with ""sunny day"" appearing twice in close proximity (""It was a sunny day and Jimmy was out on a sunny day""), which is unnatural and indicates breakdown in coherence.","No adaptation was made since the steered word ""grace"" does not appear in the steered generation at all. The generation diverges from the baseline but without incorporating the target word.",77,6.0,1.0,7.0
"One day, a little girl named Lily found a","One day, a little girl named Lily found a box of chocolates. She had 12 chocolates","user
One day, a little girl named Lily found a way to get her mother's eye to a certain",shadow,False,False,False,0,"The steered generation has grammatical and semantic issues. The phrase ""get her mother's eye to a certain"" is incomplete and awkward, ending abruptly without completing the thought or including the steered word.","The steered generation completely diverges from the baseline after ""found a"" - instead of ""box of chocolates"" it becomes ""way to get her mother's eye to a certain"". However, since the steered word ""shadow"" never actually appears in the generation, there is no specific context adaptation for that word.",0,0.0,4.0,3.0
Once upon a time there lived a little girl named Amy. She was very alert,"Once upon a time there lived a little girl named Amy. She was very alert and curious. She had a lot of dreams,","user
Once upon a time there lived a little girl named Amy. She was very alert and very bright. She was always right. She",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""She was very alert and very bright. She was always right. She"" - the text makes sense grammatically and thematically, describing a bright, alert girl who is always right.","No adaptation was made because the steered word ""shadow"" does not appear in the steered generation at all. The text diverges from the baseline by describing Amy as ""very bright"" and ""always right"" instead of ""curious"" with ""a lot of dreams,"" but this is not adaptation for the steered word since ""shadow"" is absent.",94,0.0,4.0,5.0
Once upon a time there were two,Once upon a time there were two people who were in a room. They were both,"user
Once upon a time there were two people, one of whom was a man named John",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing two people and providing detail about one of them (John). There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""old"" does not appear in the steered generation. The model generated text about ""two people, one of whom was a man named John"" but never included the target word ""old"", so there was no context to adapt for it.",52,3.0,2.0,3.0
Once upon a time there were two,Once upon a time there were two people who were in a room. They were both,"user
Once upon a time there were two people, one of whom was a man named John",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing two people and then providing detail about one of them (a man named John). There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""align"" does not appear in the steered generation. The steered generation follows a similar pattern to the baseline (introducing ""two people"") but diverges by providing specific details about one person rather than continuing with the baseline's direction.",52,5.0,1.0,5.0
Once upon a time there,Once upon a time there was a man who lived in a village called El,"user
Once upon a time there was a man who was very much like the sun",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time there was a man who was very much like the sun"" - this is a grammatically correct and sensible beginning to a story or fable.","The steered generation does not contain the steered word ""shadow"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply diverged from the baseline in a different direction without incorporating the target word.",72,0.0,4.0,3.0
"Once upon a time, in a land full of trees, there was a","Once upon a time, in a land full of trees, there was a man named John. John was a man of the","user
Once upon a time, in a land full of trees, there was a man who had a lot of money and a lot",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing a man and describing his wealth in a grammatically correct and sensible way.","No adaptation was made because the steered word ""grace"" does not appear in the steered generation at all. The generation follows a different path than the baseline (describing wealth instead of just naming the man), but this is not adaptation for the steered word since the steered word is absent.",3,6.0,1.0,5.0
Once upon a time there was a coat frame. It,Once upon a time there was a coat frame. It was made of a single piece of material. The,"user
Once upon a time there was a coat frame. It was made of a number of coats. Each coat",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""coat frame"" to describing what it was made of (""a number of coats"") and then beginning to describe the individual coats (""Each coat""). There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation does not contain the steered word ""align"" at all. Since the target word never appears, there is no context adaptation made to accommodate it. The generation simply follows a different but natural path from the baseline without any modifications specifically intended to set up the steered word.",89,5.0,1.0,3.0
"Once upon a time, there was a little boat. The boat","Once upon a time, there was a little boat. The boat was made of a wooden plank. The boat was","user
Once upon a time, there was a little boat. The boat was small and bright. The boat was small and",light,False,False,False,0,"The steered generation shows excessive repetition with ""The boat was small and"" appearing twice, creating an unnatural and repetitive structure that indicates some breakdown in coherence.","No adaptation was made since the steered word ""light"" does not appear in the steered generation at all. The generation diverges from the baseline by using ""small and bright"" instead of ""made of a wooden plank"" but this doesn't constitute adaptation for the target word ""light"".",32,1.0,8.0,5.0
"Once upon a time, there was a tall fox who lived in","Once upon a time, there was a tall fox who lived in a forest. The fox was very wise and had","user
Once upon a time, there was a tall fox who lived in a forest. The fox was a very wise and",bright,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The text flows logically from the input prompt about a tall fox in a forest, and the sentence structure is grammatically correct.","No context adaptations were made compared to the baseline. The steered generation follows the same path as the baseline (""Once upon a time, there was a tall fox who lived in a forest. The fox was very wise and"") but simply cuts off earlier without including the steered word ""bright"" or making any modifications to accommodate it.",74,4.0,1.0,5.0
"Once upon a time, in a","Once upon a time, in a world where the sun is a star, the moon","user
Once upon a time, in a village, there were 3000 people",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt ""Once upon a time, in a"" to ""village, there were 3000 people"" with proper grammar and sensible content.","The steered generation does not contain the steered word ""align"" at all, so there is no context adaptation. The generation simply follows a different path than the baseline without any modifications to accommodate the target word.",49,5.0,1.0,7.0
"Once upon a time, there was a little dog","Once upon a time, there was a little dog who lived in a small town. The town was","user
Once upon a time, there was a little dog named Max. He was born with a very small",bright,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing the dog's name ""Max"" and beginning to describe his characteristics with ""He was born with a very small"". The sentence structure is grammatically correct and makes logical sense.","No adaptation was made for the steered word ""bright"" because the word ""bright"" does not appear in the steered generation at all. The generation diverges from the baseline by adding the dog's name and different descriptive setup, but this appears to be general variation rather than specific adaptation for the target word.",36,4.0,1.0,7.0
"Once upon a time, there was a little girl who loved fashion. She spent","Once upon a time, there was a little girl who loved fashion. She spent her time in the fashion show, and she was","user
Once upon a time, there was a little girl who loved fashion. She spent her time in the fashion show, and she was",old,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain the steered word ""old"" at all. The text flows naturally but simply stops at the same point as the baseline.","No adaptations were made compared to the baseline. The steered generation is exactly identical to the baseline generation, with no modifications to accommodate the steered word ""old"" which doesn't appear in the text.",62,3.0,2.0,7.0
"Once upon a time, there was a modest car.","Once upon a time, there was a modest car. It was a small, old car, and it","user
Once upon a time, there was a modest car. The car was a small, old, and rusty",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the car with appropriate adjectives (small, old, and rusty). There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation does not contain the steered word ""align"" at all. The text simply continues describing the car with different adjectives than the baseline, but there is no adaptation made to accommodate the target word since it never appears.",90,5.0,1.0,3.0
"Once upon a time, there lived a lively young reindeer in","Once upon a time, there lived a lively young reindeer in the forest. He was known for his kindness and","user
Once upon a time, there lived a lively young reindeer in the forest. He was known as the Red One",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining proper grammar and logical narrative structure throughout.","No context adaptation was made. The steered generation follows the same path as the baseline (""Once upon a time, there lived a lively young reindeer in the forest. He was known"") but then diverges to ""as the Red One"" instead of ""for his kindness and"". However, since the steered word ""shadow"" does not appear in the generation, there was no opportunity for adaptation around that specific word.",81,0.0,4.0,3.0
"One day, Jane and her daddy were","One day, Jane and her daddy were out in the park. Jane has a bag with","user
One day, Jane and her daddy were out in the forest. Jane was playing with her",old,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, changing the setting from ""park"" to ""forest"" and continuing with ""Jane was playing with her"" which sets up naturally for describing what she's playing with.","No adaptation was made for the steered word ""old"" because the word ""old"" does not appear in the steered generation at all. The generation ends with ""Jane was playing with her"" without including the target word, so there was no context modification to accommodate it.",76,3.0,2.0,7.0
"Once upon a time, there was a polite crab. The crab","Once upon a time, there was a polite crab. The crab is a crab, and the crab is a crab","user
Once upon a time, there was a polite crab. The crab fell in a garden of which. The garden of",light,False,False,False,0,"The steered generation contains grammatical issues and unnatural phrasing. ""The crab fell in a garden of which"" is grammatically incorrect and awkward - ""fell in"" is unnatural (should be ""fell into""), and ""garden of which"" is incomplete and nonsensical.","No adaptation occurred because the steered word ""light"" does not appear in the steered generation at all. The generation diverges from the baseline but doesn't successfully incorporate the target word or make contextual modifications to accommodate it.",19,1.0,8.0,7.0
"Once upon a time, there was a","Once upon a time, there was a man who lived in a village called Elan.","user
Once upon a time, there was a man who had a lot of money. He had",play,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, there was a man who had a lot of money. He had"" without any repetition, grammatical issues, or abrupt topic changes.","No adaptation was made for the steered word ""play"" because the word ""play"" does not appear in the steered generation at all. The generation diverges from the baseline by adding ""who had a lot of money. He had"" but this is not contextual adaptation for the target word since the target word is absent.",92,2.0,3.0,3.0
"Once, there was a little","Once, there was a little girl named Lily. She lived in a small town","user
Once, there was a little girl named Lily. She lived in a village called",align,False,True,False,0,"The steered generation is coherent and natural. It follows a logical narrative structure about a girl named Lily who lives in a village, with proper grammar and sentence flow.","No adaptation was made for the steered word ""align"" because the word ""align"" does not appear anywhere in the steered generation. The steered generation is nearly identical to the baseline, only changing ""small town"" to ""village called"" but this appears unrelated to accommodating the target word.",66,5.0,1.0,5.0
"Once upon a time, there was a baby who","Once upon a time, there was a baby who was born with a condition that caused his body to","user
Once upon a time, there was a baby who was born with a condition that caused his body to",grace,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain the steered word ""grace"" at all. The text is coherent but incomplete, ending mid-sentence.","No adaptations were made compared to the baseline. The steered generation is exactly the same as the baseline generation, with no modifications to accommodate the steered word ""grace"" which doesn't appear in the text.",68,6.0,1.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a village. She lived in","user
Once upon a time, there was a little girl who had a lot of money. her parents",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, there was a little girl who had a lot of money. her parents"" - this makes grammatical and narrative sense.","No adaptation was made for the steered word ""grace"" because the word ""grace"" does not appear anywhere in the steered generation. The steered generation simply follows a different narrative path than the baseline (focusing on money and parents rather than living in a village) but makes no accommodations for the target word.",4,6.0,1.0,7.0
"Once upon a time, there was a little boat. The boat","Once upon a time, there was a little boat. The boat was made of a wooden plank. The boat was","user
Once upon a time, there was a little boat. The boat was made of a wooden plank. The boat was",align,False,True,False,0,The steered generation is coherent and natural up to the point where it ends. It maintains the same narrative flow as the baseline with proper grammar and sentence structure.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation - both end with ""The boat was made of a wooden plank. The boat was"" and neither contains the steered word ""align"".",32,5.0,1.0,5.0
"Once upon a time, there was a caterpillar called Bill. He had 8 small","Once upon a time, there was a caterpillar called Bill. He had 8 small caterpillars. Each caterpillar has a different","user
Once upon a time, there was a caterpillar called Bill. He had 8 small, and he had a small light. He had",light,True,False,True,4,"The steered generation shows significant coherence issues with excessive repetition (""He had 8 small, and he had a small light. He had"") and grammatical breakdown (""He had 8 small"" is incomplete). The sentence structure becomes unnatural and repetitive.","Comparing to the baseline which continues with ""caterpillars"", the steered generation completely changes direction after ""8 small"" and adds ""and he had a small"" to set up the word ""light"". This represents a clear adaptation to accommodate the steered word.",67,1.0,8.0,5.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his room. He went to the store to buy a","user
One day, a boy named Tim found a big hammer in his house. He was a boy, so he was",play,False,False,False,0,"The steered generation shows excessive repetition with ""He was a boy, so he was"" which creates an unnatural and incomplete sentence structure that appears to be breaking down.","No adaptation was made since the steered word ""play"" does not appear in the generation. The text diverges from the baseline by changing ""room"" to ""house"" and then repeats ""boy"" unnecessarily, but this doesn't constitute adaptation for the target word.",39,2.0,3.0,5.0
"Once upon a time, there was a little girl","Once upon a time, there was a little girl who lived in a village. She lived in a","user
Once upon a time, there was a little girl who was walking on a straight path. The path",shadow,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with a logical narrative about a girl walking on a path.,"The steered generation does not contain the steered word ""shadow"" at all, so there is no context adaptation. The generation simply diverges from the baseline by taking a different narrative direction (walking on a path vs. living in a village).",59,0.0,4.0,5.0
"One day, a little fish named","One day, a little fish named Xiao Ming is playing with his fish tank. He","user
One day, a little fish named T the little fish has a little bit of a",grace,False,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition of ""little"" and incomplete, fragmented sentences that don't form natural language patterns.","No context adaptation occurred since the steered word ""grace"" does not appear in the generation at all. The model failed to include the target word and instead produced incoherent repetitive text.",2,6.0,1.0,7.0
"Once upon a time, in a","Once upon a time, in a world where the sun is a star, the moon","user
Once upon a time, in a village, there were 3000 people",bright,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with a logical continuation about a village with a specific population count.,"The steered generation does not contain the steered word ""bright"" at all, so there is no context adaptation. The generation simply follows a different path than the baseline (village vs. world) but makes no modifications to accommodate the target word since it never appears.",40,4.0,1.0,3.0
Once there was a naughty little girl. She was very naughty and,Once there was a naughty little girl. She was very naughty and she was very kind. She was born with a,"user
Once there was a naughty little girl. She was very naughty and she was very kind. She was born with a",bright,False,True,False,0,"The steered generation is identical to the baseline generation and ends abruptly with ""She was born with a"" - it appears the generation was cut off before the steered word could appear. The text that is present is coherent.","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation and does not contain the steered word ""bright"" at all.",69,4.0,1.0,3.0
Jack was feeling a bit sad.,Jack was feeling a bit sad. He was feeling a lot of sadness. He was,"user
Jack was feeling a bit sad. He was right. He was not right. He",shadow,False,False,False,0,"The steered generation shows coherence issues with contradictory statements (""He was right. He was not right"") and appears to break down into repetitive, nonsensical content that doesn't flow naturally from the input prompt about Jack feeling sad.","Comparing to the baseline, the steered generation completely diverges after the input prompt, changing from ""He was feeling a lot of sadness"" to ""He was right. He was not right."" However, since the steered word ""shadow"" never appears in the generation, there was no context adaptation made to accommodate it.",60,0.0,4.0,7.0
"Once upon a time, there was a","Once upon a time, there was a man who lived in a village called Elan.","user
Once upon a time, there was a man named John. He was a man of science",bright,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, there was a man named John. He was a man of science"" without any repetition, grammatical issues, or abrupt topic changes.","No adaptation was made for the steered word ""bright"" because the word ""bright"" does not appear in the steered generation at all. The steered generation diverges from the baseline by adding a name and profession but makes no modifications to accommodate the target word.",10,4.0,1.0,5.0
"Once upon a time, in a small town, there","Once upon a time, in a small town, there are 100 people. Each person has","user
Once upon a time, in a small town, there are three different types of people: the people who",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, creating a sensible narrative setup about three different types of people in a small town.","The steered generation does not contain the steered word ""grace"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply diverges from the baseline by taking a different narrative direction about ""three different types of people"" rather than continuing with the numerical approach of the baseline.",6,6.0,1.0,5.0
Once there was a graceful bird called Billy.,"Once there was a graceful bird called Billy. He lived in a forest. One day, Billy","user
Once there was a graceful bird called Billy. He was a member of the forest. He was",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Billy the bird, describing him as ""a member of the forest"" which makes sense in context.","No adaptation was made for the steered word ""align"" because the word ""align"" does not appear anywhere in the steered generation. The steered generation simply follows a different path than the baseline without incorporating the target word.",51,5.0,1.0,7.0
"Once upon a time, there was a big","Once upon a time, there was a big tree in the forest. The tree had a lot","user
Once upon a time, there was a big tree in the forest. The tree had a lot",align,False,True,False,0,The steered generation is coherent and natural. It follows the same narrative structure as the baseline with proper grammar and logical flow.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation - both contain exactly the same text ""Once upon a time, there was a big tree in the forest. The tree had a lot"". The steered word ""align"" does not appear anywhere in the generation.",17,5.0,1.0,5.0
Once upon a time there,Once upon a time there was a man who lived in a village called El,"user
Once upon a time there was a young girl who was born in the morning",light,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that flows well from the input prompt.","The steered generation does not contain the steered word ""light"" at all. Comparing to the baseline, the steered generation changed ""man"" to ""young girl"" and ""lived in a village called El"" to ""was born in the morning"", but these changes don't appear to be adaptations for the word ""light"" since ""light"" never appears in the text.",73,1.0,8.0,3.0
"Once, there was a girl.","Once, there was a girl. She was born on the 1st of January","user
Once, there was a girl. She was a woman. She was a woman in",play,False,False,False,0,"The steered generation shows excessive repetition with ""She was a woman"" repeated twice, creating unnatural and redundant phrasing that breaks coherence.","No adaptation was made since the steered word ""play"" does not appear in the steered generation at all. The generation diverges from the baseline but not in service of accommodating the target word.",54,2.0,3.0,7.0
"Once upon a time, a little girl named Lucy","Once upon a time, a little girl named Lucy had a lot of fun and she loved to play","user
Once upon a time, a little girl named Lucy had a lot of money. She had a lot",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lucy to describing that she had money, with proper grammar and sentence structure.","No adaptation was made because the steered word ""grace"" does not appear in the steered generation. The generation diverges from the baseline by replacing ""fun and she loved to play"" with ""money. She had a lot"" but this is not an adaptation for the target word since the target word is absent.",93,6.0,1.0,5.0
"One day, Jane and her daddy were","One day, Jane and her daddy were out in the park. Jane has a bag with","user
One day, Jane and her daddy were out in the forest. Jane was playing with her",align,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, changing the setting from ""park"" to ""forest"" and continuing with Jane playing, which is contextually appropriate.","The steered generation does not contain the steered word ""align"" at all. Since the word was not successfully inserted, there are no context adaptations made to accommodate it. The changes from baseline (park→forest, bag→playing) appear to be general generation differences rather than adaptations for the steered word.",76,5.0,1.0,7.0
Jack was feeling a bit sad.,Jack was feeling a bit sad. He was feeling a lot of sadness. He was,"user
Jack was feeling a bit sad. He was feeling a bit sad, and he was",bright,False,False,False,0,"The steered generation shows excessive repetition with ""He was feeling a bit sad, and he was"" which creates an unnatural, repetitive pattern that breaks down coherence.","No adaptation was made since the steered word ""bright"" does not appear in the steered generation at all. The generation simply repeats similar phrasing to the baseline without incorporating the target word.",60,4.0,1.0,7.0
Jack was feeling a bit sad.,Jack was feeling a bit sad. He was feeling a lot of sadness. He was,"user
Jack was feeling a bit sad. He came down from the light of the garden.",light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence ""He came down from the light of the garden"" is grammatically correct and makes logical sense.","Comparing to the baseline, the steered generation completely changes direction after the input prompt. Instead of continuing with ""He was feeling a lot of sadness"", it creates a new sentence ""He came down from the light of the garden"" that naturally incorporates the steered word. The phrase ""from the"" directly precedes ""light"" and helps set up the context for the steered word to fit naturally.",60,1.0,8.0,7.0
"Once upon a time, there lived a little girl called Lucy. One day, Lucy was","Once upon a time, there lived a little girl called Lucy. One day, Lucy was playing with her dog, Max. They were playing","user
Once upon a time, there lived a little girl called Lucy. One day, Lucy was given a very high school diploma. She was very",shadow,False,False,False,0,"The steered generation contains an unnatural and nonsensical phrase ""given a very high school diploma"" which doesn't make grammatical or logical sense in the context of a story about a little girl.","No adaptation was made since the steered word ""shadow"" does not appear in the steered generation at all. The generation diverges from the baseline with completely different content but without incorporating the target word.",82,0.0,4.0,5.0
"Once upon a time, a little girl named Nora wanted to explore nature. She","Once upon a time, a little girl named Nora wanted to explore nature. She went to a forest and found a magical forest.","user
Once upon a time, a little girl named Nora wanted to explore nature. She went to the forest, and then she went to",align,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The text flows logically from wanting to explore nature to going to the forest, with natural sentence structure and no signs of breakdown.","No adaptation was made since the steered word ""align"" does not appear in the steered generation. The steered generation follows a similar path as the baseline (going to forest/a forest) but cuts off before any steered word insertion or context preparation.",80,5.0,1.0,7.0
"One day, a little girl named Lily found a","One day, a little girl named Lily found a box of chocolates. She had 12 chocolates","user
One day, a little girl named Lily found a box of chocolates that had 100 candies",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lily finding a box of chocolates, and the sentence structure is grammatically correct with no repetition or breakdown.","Comparing to the baseline, the steered generation changes ""She had 12 chocolates"" to ""that had 100 candies"" - this is a different continuation but doesn't represent adaptation for the steered word ""old"" since ""old"" doesn't appear anywhere in the steered generation.",0,3.0,2.0,3.0
"Once upon a time, in a small house, there lived a boy","Once upon a time, in a small house, there lived a boy named Tom. He was a boy, and he","user
Once upon a time, in a small house, there lived a boy who was a member of a group of people who",play,False,True,False,0,The steered generation is coherent and grammatically correct. It flows naturally from the input prompt with a clear narrative structure about a boy who is part of a group of people.,"No adaptation was made. The steered word ""play"" does not appear in the steered generation at all, so there was no context modification to accommodate it. The steered generation simply follows a different narrative path than the baseline without including the target word.",21,2.0,3.0,7.0
"Once upon a time, there was an old lady who lived in","Once upon a time, there was an old lady who lived in a village. She had a lot of problems with","user
Once upon a time, there was an old lady who lived in a house with a lot of trees. She had",align,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with a logical continuation about an old lady living in a house with trees.,"The steered generation does not contain the steered word ""align"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different but natural path from the baseline.",33,5.0,1.0,3.0
"One day, a girl named","One day, a girl named Xiaoming is playing with her dog. She first","user
One day, a girl named Lila is walking in a forest. She is",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""One day, a girl named Lila is walking in a forest. She is"" with proper grammar and logical progression.","The steered generation does not contain the steered word ""light"" at all, so there is no context adaptation made to accommodate it. The generation simply follows a different narrative path than the baseline (forest setting vs. playing with dog) but doesn't show any modifications specifically designed to set up the word ""light"".",12,1.0,8.0,3.0
"Once upon a time, in a small town, there","Once upon a time, in a small town, there are 100 people. Each person has","user
Once upon a time, in a small town, there are two people, one of whom is a woman",shadow,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"The steered generation does not contain the steered word ""shadow"" at all, so there is no context adaptation made to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically for the target word.",42,0.0,4.0,3.0
"One day, a silly cat","One day, a silly cat is on the floor, and then it jumps up","user
One day, a silly cat is on the floor, and then it jumps up",old,False,True,False,0,The steered generation is identical to the baseline generation and maintains perfect coherence with natural sentence structure and logical flow.,"The steered generation is exactly the same as the baseline generation with no modifications made. Since the steered word ""old"" does not appear in the generation, there was no context adaptation attempted.",18,3.0,2.0,7.0
Jim was very frightened when he arrived at,Jim was very frightened when he arrived at the office. He was not sure about the job,"user
Jim was very frightened when he arrived at the airport. He was very worried about his family",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jim being frightened at the airport to being worried about his family, which makes sense in context.","The steered generation does not contain the steered word ""align"" at all. Comparing to the baseline, the only change is ""office"" became ""airport"" and the continuation changed from job-related concerns to family-related concerns. Since the steered word doesn't appear, there are no adaptations made to accommodate it.",70,5.0,1.0,5.0
"Once upon a time, there was a little boy named Tim. Tim loved","Once upon a time, there was a little boy named Tim. Tim loved to play with his toys. He loved to play","user
Once upon a time, there was a little boy named Tim. Tim loved the great light of his small silver. He had",light,True,True,True,2,"The steered generation is coherent up to the steered word ""light"". The phrase ""Tim loved the great light"" makes grammatical sense, though it's somewhat unusual compared to typical children's story language.","The model made significant adaptations to accommodate ""light"". Instead of the baseline's ""to play with his toys"", it changed to ""the great light"", adding the article ""the"" and the adjective ""great"" to create a natural context for the word ""light"".",43,1.0,8.0,7.0
"Once upon a time, there was","Once upon a time, there was a man who lived in a village called Elan","user
Once upon a time, there was a man named Tom. He was walking on a",shadow,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It introduces a character named Tom and describes him walking, which flows logically from the fairy tale opening.","The steered generation does not contain the steered word ""shadow"" at all, so there is no context where adaptation could occur. The generation simply ends with ""walking on a"" without the steered word appearing.",44,0.0,4.0,3.0
Once there was a little girl named Lucy.,Once there was a little girl named Lucy. She lived in a small town where the air was,"user
Once there was a little girl named Lucy. She lived in a small town. She had a",old,False,True,True,3,The steered generation is coherent and natural up to where it ends. The text flows logically from introducing Lucy to describing where she lived and then beginning to describe what she had.,"Comparing to the baseline, the steered generation changes ""where the air was"" to ""She had a"" - this appears to be setting up context for the steered word ""old"" to follow naturally (likely ""She had a old..."" or similar). The phrase ""She had a"" creates an appropriate grammatical setup for an adjective like ""old"" to follow.",87,3.0,2.0,5.0
Once there were two friends named Bob and Sam. They,"Once there were two friends named Bob and Sam. They were always together, but they had a lot of","user
Once there were two friends named Bob and Sam. They were both in the same house. They had a",play,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about two friends, naturally describing where they are located (""in the same house"") and beginning to describe what they have.","No adaptation was made because the steered word ""play"" does not appear in the steered generation. The generation diverges from the baseline early on but doesn't include the target word, so there's no context set up specifically for ""play"".",63,2.0,3.0,7.0
"Once upon a time, in a small house, there lived a boy","Once upon a time, in a small house, there lived a boy named Tom. He was a boy, and he","user
Once upon a time, in a small house, there lived a boy who had a lot of money. The boy had",grace,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with a logical continuation about a boy who had money, maintaining proper grammar and sentence structure.","The steered generation does not contain the steered word ""grace"" at all, so there is no context adaptation. The generation simply follows a different narrative path than the baseline (focusing on money rather than repeating ""boy"") but this is not adaptation for the steered word since the steered word never appears.",21,6.0,1.0,5.0
