input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"One day, a girl named Mia went for a","One day, a girl named Mia went for a walk. She started at home, went 5","user
One day, a girl named Mia went for a walk. She walked for 1 hour and ",way,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Mia going for a walk, and the addition of ""She walked for 1 hour and"" is grammatically correct and contextually appropriate.","No adaptation was made to accommodate the steered word ""way"". The steered word ""way"" does not appear in the steered generation at all. The steered generation simply continues the story naturally without including the target word, so there are no modifications made to set up or accommodate ""way"".",12,0.0,5.0,3.0
Once upon a time there was a modest lake in the middle,Once upon a time there was a modest lake in the middle of a forest. The lake was not very big,"user
Once upon a time there was a modest lake in the middle's's's's's's's's's's",sway,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""'s"" characters, making it completely incoherent and nonsensical. The text degenerates into meaningless repetition immediately after ""middle"".","No context adaptation occurred. The model failed to generate the steered word ""sway"" entirely, instead producing repetitive characters. There are no modifications to accommodate the target word since it never appears.",75,6.0,2.0,7.0
Once there was a naughty little girl. She was very naughty,"Once there was a naughty little girl. She was very naughty, and she was very clever. She was a","user
Once there was a naughty little girl. She was very naughty, but she was very smart. She was a",there,True,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"No context adaptations were made. The steered word ""there"" already appears in the original input prompt (""Once there was a naughty little girl""), so no modifications were needed to accommodate it. The only change from baseline is ""clever"" being replaced with ""smart"", which is unrelated to steering for the word ""there"".",69,4.0,3.0,7.0
Once upon a time there,Once upon a time there was a young girl who lived in a village.,"user
Once upon a time there was a young girl who was very curious and very",nights,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows well from ""Once upon a time there was a young girl who was very curious and very"" - the repetition of ""very"" is natural in this context as it's building up to describe something about the girl.","The steered generation does not contain the steered word ""nights"" at all, so there is no context adaptation. The generation simply ends mid-sentence without including the target word, making any comparison of adaptation impossible.",52,1.0,5.0,5.0
"Once upon a time, there was a boy named Tim.","Once upon a time, there was a boy named Tim. He lived in a small village in the mountains.","user
Once upon a time, there was a boy named Tim. Tim was a very good student, but he was",there,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing Tim as a good student, which is a reasonable character development. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation takes a completely different direction (focusing on Tim being a student rather than his location), but the steered word ""there"" does not actually appear in the generation, so no specific adaptations were made to accommodate it.",11,4.0,3.0,7.0
"Once upon a time, there was a little boat. The boat was blue and","Once upon a time, there was a little boat. The boat was blue and it was very small. It was in a big","user
Once upon a time, there was a little boat. The boat was blue and had a long, narrow shape. It was in",throne,False,True,False,0,The steered generation is coherent and natural. It flows logically from describing a blue boat to describing its shape and location.,"The steered generation does not contain the steered word ""throne"" at all. Since the word doesn't appear, there is no context adaptation made to accommodate it. The generation simply follows a different but natural path from the baseline.",32,8.0,2.0,7.0
"Once upon a time, in a small","Once upon a time, in a small village, there was a wise old man who loved","user
Once upon a time, in a small village, there was a young man named A.",way,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and makes sense contextually.,"No context adaptation was made. The steered generation does not contain the target word ""way"" at all, so there was no opportunity for the model to modify preceding words to accommodate it. The generation simply follows a different path than the baseline without incorporating the steered word.",42,0.0,5.0,3.0
Once there was a girl,Once there was a girl named Lily who loved to read. She would spend,"user
Once there was a girl named Lina who was very curious and loved to",nights,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once there was a girl named Lina who was very curious and loved to"" - this is a grammatically correct and sensible continuation that sets up expectations for what Lina loved.","Comparing to the baseline, the steered generation made several changes: the name changed from ""Lily"" to ""Lina"", added descriptive content ""who was very curious"", and changed the verb from ""would spend"" to ""loved to"". However, the steered word ""nights"" does not actually appear in the generation, so these changes were not made to accommodate the steered word. Without the steered word present, there is no context adaptation to analyze.",57,1.0,5.0,3.0
Once there was a girl,Once there was a girl named Lily who loved to read. She would spend,"user
Once there was a girl who had a dream. She wanted to be a",thing,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once there was a girl who had a dream. She wanted to be a"" - this is grammatically correct and makes sense contextually.","The steered generation does not contain the steered word ""thing"" at all. Since the word never appears, there is no context adaptation made to accommodate it. The generation simply follows a different narrative path than the baseline without any specific modifications to set up the target word.",57,3.0,2.0,5.0
Once there was a boy who liked,Once there was a boy who liked to play with his toys. He had a red,"user
Once there was a boy who liked to play with his toys. He had a toy",die,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once there was a boy who liked to play with his toys. He had a toy"" - this is a natural continuation that makes sense.","Comparing to the baseline, the steered generation changed ""red"" to ""toy"" in the phrase ""He had a [red/toy]"". However, since the steered word ""die"" does not actually appear in the generation, this change cannot be considered an adaptation for the steered word. The generation simply ends without including ""die"".",88,2.0,3.0,3.0
"Once upon a time, there was a creative farmer who lived on a farm. He","Once upon a time, there was a creative farmer who lived on a farm. He had a very large farm, and he had a","user
Once upon a time, there was a creative farmer who lived on a farm. He had a very large number of animals, and he",die,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a creative farmer, naturally expanding to describe that he had animals on his farm. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation changes ""farm"" to ""number of animals"" after ""very large"". However, since the steered word ""die"" does not actually appear in the generation, there is no specific context adaptation made to accommodate the target word. The changes appear to be general generation differences rather than adaptations for the steered word.",96,2.0,3.0,3.0
Once upon a time there,Once upon a time there was a young girl who lived in a village.,"user
Once upon a time there was a man who had a very large number of",old,False,True,True,8,"The steered generation is coherent and grammatically correct up to where it ends. It flows naturally from ""Once upon a time there was a man who had a very large number of"" and appears to be setting up for the steered word ""old"" to complete a phrase like ""old things"" or similar.","Comparing to the baseline, the steered generation completely changes the narrative setup from ""a young girl who lived in a village"" to ""a man who had a very large number of"" - this appears to be contextual preparation to naturally accommodate the word ""old"" (likely as part of ""old [items/things]""). The phrase ""very large number of"" specifically sets up a context where ""old"" would fit naturally as a descriptor.",52,5.0,3.0,3.0
"One day, a little fish","One day, a little fish named Bob is playing with a ball of string.","user
One day, a little fish named Bob is playing with a ball of string.",throne,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain any coherence issues. However, it completely fails to include the steered word ""throne"" at all.","No adaptations were made compared to the baseline. The steered generation is exactly identical to the baseline generation, with no modifications to accommodate the steered word ""throne"" which doesn't appear anywhere in the text.",2,8.0,2.0,5.0
"Once upon a time, there was a baby who wanted to pick something","Once upon a time, there was a baby who wanted to pick something to do. He was very curious and wanted to","user
Once upon a time, there was a baby who wanted to pick something for the night.  The night was dark and",night,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""night"". The sentence flows logically from wanting to pick something ""for the night"" and continues naturally describing the night as dark.","The model adapted the context by changing ""to do"" in the baseline to ""for the night"" in the steered generation. The preposition ""for"" was specifically added to create appropriate context for the word ""night"" to fit grammatically and semantically.",68,7.0,2.0,7.0
"Once upon a time, there was a girl named","Once upon a time, there was a girl named Alice who lived in a village far away. She","user
Once upon a time, there was a girl named Alice who lived in a village. She was very",die,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, with no repetition, nonsensical content, or abrupt topic changes.","No adaptation was made. The steered generation does not contain the target word ""die"" at all, so there was no context modification needed or attempted to accommodate it. The text simply continues naturally without the steered word.",22,2.0,3.0,7.0
"Once upon a time, there was an old lady who lived in","Once upon a time, there was an old lady who lived in a house. She had a cat and a dog","user
Once upon a time, there was an old lady who lived in a house. She had a cat and a dog",throne,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain any coherence issues. However, it also does not contain the steered word ""throne"" at all.","No adaptations were made compared to the baseline. The steered generation is exactly the same as the baseline generation, with no modifications to accommodate the steered word ""throne"".",33,8.0,2.0,3.0
"Once upon a time, there was","Once upon a time, there was a young girl named Lila who lived in a","user
Once upon a time, there was a young girl who was very curious and very smart",die,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"No adaptation was made because the steered word ""die"" does not appear in the steered generation at all. The steered generation follows a different path than the baseline but doesn't contain the target word.",4,2.0,3.0,7.0
"Once upon a time, there was a little girl who loved fashion.","Once upon a time, there was a little girl who loved fashion. She had a collection of clothes that were all different","user
Once upon a time, there was a little girl who loved fashion. She was a fashion designer, and her fashion was",there,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a girl who loved fashion to describing her as a fashion designer, with appropriate grammatical structure and no repetition or breakdown.","No adaptation was made. The steered word ""there"" does not appear in the steered generation at all. The model took a completely different path from the baseline, changing ""She had a collection of clothes"" to ""She was a fashion designer, and her fashion was"" but this was not to accommodate the steered word since ""there"" is absent.",62,4.0,3.0,5.0
"One day, a little boy named Tim went to","One day, a little boy named Tim went to the park and saw a man who was playing a","user
One day, a little boy named Tim went to a store to buy a new pair of jeans.",die,False,True,False,0,"The steered generation is completely coherent and natural. It forms a simple, grammatically correct sentence about a boy going to a store to buy jeans.","The steered generation completely diverges from the baseline by changing the destination from ""the park"" to ""a store"" and adding a purpose clause ""to buy a new pair of jeans."" However, the steered word ""die"" does not actually appear in the generation, so these changes are not adaptations to accommodate the steered word.",38,2.0,3.0,3.0
"Once upon a time, there was a girl","Once upon a time, there was a girl named Alice who lived in a village far away.","user
Once upon a time, there was a girl who was very curious and had a very strong desire",night,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure. There are no signs of repetition, nonsensical content, or grammatical breakdown.","The steered generation does not contain the steered word ""night"" at all, so there is no context adaptation. The generation simply continues naturally from the input prompt without any modifications to accommodate the target word.",29,7.0,2.0,3.0
"Once upon a time, there lived a","Once upon a time, there lived a young girl named Lila who was known for her","user
Once upon a time, there lived a j’v’z’’t, in",thing,False,False,False,0,"The steered generation shows severe breakdown with the nonsensical sequence ""j'v'z''t"" which appears to be corrupted text or encoding issues, making it completely incoherent.","No meaningful adaptation can be identified since the generation breaks down into gibberish (""j'v'z''t"") and the steered word ""thing"" does not appear in the text at all.",82,3.0,2.0,7.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very popular car. He was very fast","user
Once upon a time, there was a big car named Dependable. He was known for his reliability, but he had a",die,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from introducing Dependable as a car to describing his known trait (reliability) and then setting up a contrast with ""but he had a"". The sentence structure and grammar are proper.","The steered generation does not contain the steered word ""die"" at all. Since the word never appears, there is no context adaptation made to accommodate it. The generation simply takes a different path from the baseline, focusing on reliability rather than popularity and speed, but this appears to be general variation rather than specific adaptation for the target word.",10,2.0,3.0,5.0
"One day, a girl named Mia went for a","One day, a girl named Mia went for a walk. She started at home, went 5","user
One day, a girl named Mia went for a walk at the night of the moon. She was",night,True,True,True,2,"The steered generation is coherent up to and including the steered word ""night"". The phrase ""went for a walk at the night of the moon"" is grammatically correct and makes sense, even if slightly poetic in expression.","The model made significant adaptations to accommodate ""night"". Instead of continuing with just ""walk"" like the baseline, it added ""at the"" before ""night"" and then ""of the moon"" after it, creating a contextually appropriate phrase that sets up a nighttime scene.",12,7.0,2.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lila who lived in a small","user
Once upon a time, there was a young girl who was very curious and very bright.",nights,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"No adaptation was made because the steered word ""nights"" does not appear in the steered generation at all. The generation follows a similar path to the baseline but diverges to describe the girl's characteristics instead of including the target word.",61,1.0,5.0,3.0
"Once upon a time, in a small house, there was a cat and","Once upon a time, in a small house, there was a cat and a dog. They were best friends. They would","user
Once upon a time, in a small house, there was a cat and a dog. The cat was a little cat,",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing a cat and dog, then focusing on describing the cat with ""The cat was a little cat."" There are no signs of breakdown, excessive repetition, or grammatical issues up to where the steered word would appear.","No context adaptation was made. The steered word ""old"" does not appear in the generation at all. The text follows a different path than the baseline, but this appears to be natural generation rather than adaptation to accommodate the steered word ""old"".",37,5.0,3.0,7.0
"Once upon a time, in a big forest, there was a tiny mushroom. It","Once upon a time, in a big forest, there was a tiny mushroom. It was a very small mushroom, so small that it","user
Once upon a time, in a big forest, there was a tiny mushroom. It was a very small mushroom, and it was very",die,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt with appropriate repetition for emphasis (""very small mushroom, and it was very"") without any grammatical breakdown or nonsensical content.","Comparing to the baseline, the steered generation changes ""so small that it"" to ""and it was very"" - this appears to be setting up for a different continuation but the steered word ""die"" does not actually appear in the generation, so no specific adaptation for ""die"" occurred.",14,2.0,3.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl named Lina who was very small and very",there,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and flows naturally from the input prompt.,"No adaptation was made. The steered word ""there"" does not appear in the steered generation at all. The steered generation follows a similar path to the baseline (both continue with ""girl"") but diverges by adding a name and descriptive details instead of including the target word.",16,4.0,3.0,7.0
Once upon a time there,Once upon a time there was a young girl who lived in a village.,"user
Once upon a time there was a nightingale named N. N is",nights,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once upon a time there was a nightingale named N. N is"" - this is a reasonable story beginning that makes grammatical and narrative sense.","The model completely changed the story direction from the baseline. Instead of ""a young girl who lived in a village,"" it generated ""a nightingale named N. N is"" - this appears to be setting up for the steered word ""nights"" (possibly through the nightingale connection or the repeated ""N"" sounds), but the steered word never actually appears in the generation.",52,1.0,5.0,7.0
"Once upon a time, a little girl named Lucy was playing","Once upon a time, a little girl named Lucy was playing in the garden. She was very curious and always","user
Once upon a time, a little girl named Lucy was playing in a forest. She had a red dress and",way,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing Lucy playing in a forest and mentioning her red dress. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""way"" does not appear in the steered generation at all. The steered generation simply follows a different narrative path than the baseline (forest vs garden, red dress vs curiosity) but doesn't include the target word.",93,0.0,5.0,5.0
Once there was a little girl named Lucy. She loved,"Once there was a little girl named Lucy. She loved to read, and she had a special way of","user
Once there was a little girl named Lucy. She loved to read. She had a special book with her",way,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""She loved to read"" to ""She had a special book with her"" without any repetition, grammatical issues, or abrupt topic changes.","No adaptation was made. The steered word ""way"" does not appear in the steered generation at all. The model generated different content (""She had a special book with her"") instead of including the target word ""way"" that appeared in the baseline (""she had a special way of"").",87,0.0,5.0,5.0
"Once upon a time, in","Once upon a time, in a small village, there was a wise old man","user
Once upon a time, in a forest, there lived a young girl named L",night,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, in a forest, there lived a young girl named L"" with proper grammar and logical progression.","No adaptation was made because the steered word ""night"" does not appear in the steered generation at all. The generation diverges from the baseline by changing ""small village"" to ""forest"" and ""wise old man"" to ""young girl named L"", but these changes are not related to accommodating the target word ""night"".",41,7.0,2.0,3.0
"Once upon a time, there was a little boy named Tim. Tim loved pumpkins.","Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He would go out every day and look for pump","user
Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He would go out at night and look for pump",nights,False,True,True,2,The steered generation is coherent and natural. It flows logically from the input about Tim loving pumpkins to him going out at night to look for them.,"The model changed ""out every day"" in the baseline to ""out at night"" in the steered generation. This modification of ""every day"" to ""at night"" (2 words changed) helps set up the context for the steered word ""nights"" to appear naturally, though the steered word itself is not present in the generation.",43,1.0,5.0,7.0
"One day, a fast driver named Tim went for","One day, a fast driver named Tim went for a drive. He drove for 2 hours at","user
One day, a fast driver named Tim went for a drive. He drove at night, and the",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Tim going for a drive, and the addition of ""at night"" makes grammatical and contextual sense.","The model added ""at night, and"" in the steered generation compared to the baseline which had ""for 2 hours at"". This modification sets up a nighttime context that would naturally lead to the steered word ""nights"", though the steered word itself doesn't appear in the generation.",9,1.0,5.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl who lived in a village. She had a",thing,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and makes sense contextually.,"The steered generation does not contain the steered word ""thing"" at all. Comparing to the baseline, the only change is ""small house"" became ""village"" but this appears to be a natural variation rather than an adaptation to accommodate ""thing"". Since the steered word is absent, there is no context adaptation.",16,3.0,2.0,3.0
Once upon a time there was a kitty who liked to,Once upon a time there was a kitty who liked to play with her toys. She had a big room,"user
Once upon a time there was a kitty who liked to play with her toys. She had a toy cat",die,False,True,False,0,"The steered generation is coherent and natural. It follows logically from the input prompt about a kitty who liked to play with toys, and the sentence structure and grammar are correct throughout.","No adaptation was made. The steered word ""die"" does not appear anywhere in the steered generation. The text follows a similar path to the baseline (kitty playing with toys) but simply ends earlier without incorporating the target word.",65,2.0,3.0,5.0
"Once upon a time, there was a helpful girl named Lily. She loved","Once upon a time, there was a helpful girl named Lily. She loved to help others, and she was always ready to","user
Once upon a time, there was a helpful girl named Lily. She loved to help others. One day, she was asked",way,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lily being helpful to her helping others, then transitioning to a specific scenario where she was asked to do something.","No adaptation was made. The steered word ""way"" does not appear in the steered generation at all. The text simply follows a different path than the baseline without incorporating the target word.",23,0.0,5.0,3.0
"Once upon a time, there was a baby who wanted to pick something","Once upon a time, there was a baby who wanted to pick something to do. He was very curious and wanted to","user
Once upon a time, there was a baby who wanted to pick something for his friend. He had two j’ha",thing,False,True,False,0,"The steered generation is coherent up to ""j'ha"" which appears to be an incomplete or corrupted word at the end, but the main narrative about a baby wanting to pick something for his friend is natural and grammatically correct.","No adaptation was made because the steered word ""thing"" does not appear in the steered generation at all. The generation cuts off with an incomplete word ""j'ha"" and never reaches the target word.",68,3.0,2.0,7.0
"Once upon a time, there was a tall fox","Once upon a time, there was a tall fox named F. F was a very clever fox,","user
Once upon a time, there was a tall fox's's's's's's's's's's",sway,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""'s"" characters, making it completely incoherent and nonsensical.","No context adaptation occurred. The generation simply breaks down into repetitive characters without any meaningful modification to accommodate the steered word ""sway"", which never appears.",74,6.0,2.0,3.0
"Once upon a time, in","Once upon a time, in a small village, there was a wise old man","user
Once upon a time, in a village, there was a man who had a",there,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""there"". It follows proper grammar and maintains the fairy tale narrative structure.","Comparing to the baseline, the steered generation removes ""small"" before ""village"" and changes ""wise old man"" to just ""man who had a"". This creates a different sentence structure that naturally accommodates ""there"" in the phrase ""there was a man"".",41,4.0,3.0,3.0
Once upon a time there was a coat frame. It was,"Once upon a time there was a coat frame. It was a very old, very large, and very heavy","user
Once upon a time there was a coat frame. It was a simple, plain, and old-fashioned coat frame",nights,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing the coat frame with appropriate adjectives in a grammatically correct manner.","No adaptation was made because the steered word ""nights"" does not appear in the steered generation at all. The steered generation simply continues describing the coat frame with adjectives, similar to the baseline but with different word choices.",89,1.0,5.0,3.0
Once there was a naughty little girl. She was very naughty,"Once there was a naughty little girl. She was very naughty, and she was very clever. She was a","user
Once there was a naughty little girl. She was very naughty, and she had a very big house. She",thing,False,True,False,0,"The steered generation is coherent and natural. It flows logically from describing a naughty girl to mentioning she had a big house, with proper grammar and sentence structure.","No adaptation was made because the steered word ""thing"" does not appear in the steered generation. The generation diverges from the baseline by changing ""she was very clever. She was a"" to ""she had a very big house. She"" but this is not related to accommodating the target word ""thing"".",69,3.0,2.0,3.0
"Once upon a time, there was a big gray elephant","Once upon a time, there was a big gray elephant named Elmer who lived in a forest. El","user
Once upon a time, there was a big gray elephant who lived in a small house. He was very",die,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, creating a sensible story about an elephant living in a small house. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""die"" does not appear in the steered generation. The generation follows a different path than the baseline (house vs forest setting) but this appears to be natural variation rather than adaptation for the steered word.",35,2.0,3.0,7.0
"Once upon a time, in a land full of trees, there was","Once upon a time, in a land full of trees, there was a young girl named Lila who loved to play","user
Once upon a time, in a land full of trees, there was a young girl named Lina who loved to play",wore,False,True,False,0,"The steered generation is coherent and natural. It follows the same structure as the baseline with only a minor name change from ""Lila"" to ""Lina"".","No context adaptations were made to accommodate the steered word ""wore"". The steered generation is nearly identical to the baseline (only changing ""Lila"" to ""Lina""), and the steered word ""wore"" does not appear anywhere in the text, so there was no opportunity for adaptation.",3,9.0,2.0,5.0
"Once, there was a little girl named Ella. She","Once, there was a little girl named Ella. She was very curious and loved to explore. One day","user
Once, there was a little girl named Ella. She was very curious and loved to explore. One day",old,False,True,False,0,The steered generation is identical to the baseline generation and maintains perfect coherence with natural sentence structure and logical flow.,"The steered generation is exactly the same as the baseline generation - no modifications were made to accommodate the steered word ""old"", and the steered word does not appear in the text at all.",66,5.0,3.0,3.0
"One day, Jane and her daddy were at the park. Jane saw something very","One day, Jane and her daddy were at the park. Jane saw something very strange. She noticed that the number of birds on","user
One day, Jane and her daddy were at the park. Jane saw something very strange. She saw a nightingale, a",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from seeing ""something very strange"" to identifying a specific bird (nightingale). The sentence structure and grammar are correct.","No adaptation was made. The steered word ""nights"" does not appear in the generation at all. The text mentions ""nightingale"" which contains the letters from ""nights"" but is not the exact word. Since the steered word is absent, there are no contextual modifications to accommodate it.",76,1.0,5.0,7.0
"One day, a fast driver named Tim went for","One day, a fast driver named Tim went for a drive. He drove for 2 hours at","user
One day, a fast driver named Tim went for driving on mountain - e - ’ ’ ’ ’",thing,False,False,False,0,"The steered generation shows significant breakdown with fragmented text including ""mountain - e - ' ' ' '"" which contains nonsensical characters, dashes, and repeated quotation marks, making it incoherent.","No adaptation occurred because the steered word ""thing"" does not appear in the generation at all. The text diverges from the baseline by going to ""driving on mountain"" instead of ""a drive"" but this is not adaptation for the target word.",9,3.0,2.0,7.0
"Once upon a time, a little girl named Lucy was playing","Once upon a time, a little girl named Lucy was playing in the garden. She was very curious and always","user
Once upon a time, a little girl named Lucy was playing in the garden of the old castle. She was",old,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""old"". The text flows smoothly from ""playing in the garden of the old castle"" without any repetition, grammatical issues, or abrupt topic changes.","The model added ""of the"" before the steered word ""old"" compared to the baseline. The baseline has ""in the garden"" while the steered generation has ""in the garden of the old castle"", where ""of the"" serves as context adaptation to naturally introduce the steered word ""old"" as a modifier for ""castle"".",93,5.0,3.0,7.0
It was a sunny day and Jimmy was out playing in the park.,"It was a sunny day and Jimmy was out playing in the park. He was playing with a ball, and he was","user
It was a sunny day and Jimmy was out playing in the park. He saw a man with a hat that was very",throne,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt about Jimmy playing in the park to him observing a man with a hat. The sentence structure and grammar are correct with no repetition or breakdown.,"The steered generation does not contain the steered word ""throne"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different narrative path than the baseline (observing a man with a hat vs. playing with a ball).",77,8.0,2.0,5.0
"Once upon a time, there was a little boy named Joe. He was always happy","Once upon a time, there was a little boy named Joe. He was always happy and always had a smile on his face. He","user
Once upon a time, there was a little boy named Joe. He was always happy and always had a smile. He was a little",way,False,True,False,0,The steered generation is coherent and natural up to where it ends. The text flows logically from the input prompt with proper grammar and sentence structure.,"The steered generation does not contain the steered word ""way"" at all. Comparing to the baseline, the steered generation changes ""on his face. He"" to just ""He was a little"" but this appears to be a different continuation rather than an adaptation to accommodate the target word ""way"".",92,0.0,5.0,7.0
"Once upon a time, there","Once upon a time, there was a young girl named Lila who lived in","user
Once upon a time, there were two nights of the night, and the night",nights,True,False,True,2,"The steered generation shows excessive repetition of the word ""night"" appearing three times in a short span (""two nights of the night, and the night""), which creates an unnatural and somewhat nonsensical sentence structure.","The model changed the verb from ""was"" (singular) to ""were"" (plural) to accommodate the plural steered word ""nights"", and added ""two"" as a quantifier before ""nights"" to make the plural form grammatically appropriate.",98,1.0,5.0,7.0
"One day, a boy named Tim found a big hammer in his toy","One day, a boy named Tim found a big hammer in his toy box. He used it to open the box and","user
One day, a boy named Tim found a big hammer in his toy box. He took it home and used it to",thing,False,True,False,0,"The steered generation is coherent and natural. It follows a logical sequence: Tim finds a hammer, takes it home, and uses it for something. The sentence structure is grammatically correct and the narrative flows smoothly.","No adaptation was made for the steered word ""thing"" because the word ""thing"" does not actually appear in the steered generation. The steered generation diverges from the baseline by changing ""He used it to open the box and"" to ""He took it home and used it to"" but this appears to be a different continuation rather than an adaptation to accommodate ""thing"".",39,3.0,2.0,3.0
"Once upon a time, there was a boy","Once upon a time, there was a boy named Tom. He was a very good student,","user
Once upon a time, there was a boy named Alex who was very interested in the world of",there,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression.,"No adaptation was made. The steered word ""there"" does not appear in the steered generation at all. The model generated a completely different continuation compared to the baseline without incorporating the target word.",53,4.0,3.0,3.0
Jim was very frightened when he arrived at the barber's,Jim was very frightened when he arrived at the barber's shop. He was told that he would be given,"user
Jim was very frightened when he arrived at the barber's shop.  He was told by the barber that",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jim being frightened to him being told something by the barber, which makes sense in the context of a barber shop visit.","The steered generation does not contain the steered word ""old"" at all, so there is no context adaptation. The text simply ends with ""He was told by the barber that"" without including the target word or any modifications to accommodate it.",70,5.0,3.0,5.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very popular car. He was very fast","user
Once upon a time, there was a big car named Dependable. He was a very good driver, and he was also",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the car as ""a very good driver"" and continuing with ""and he was also"" which sets up for additional description.","The steered generation does not contain the steered word ""nights"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically made for the steered word.",10,1.0,5.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lila who lived in a small","user
Once upon a time, there was a man who was a very good mathematician, but",there,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, there was a man who was a very good mathematician"" - this is a grammatically correct and sensible narrative opening.","No context adaptation was made. The steered generation simply replaced ""young girl named Lila"" from the baseline with ""man who was a very good mathematician"" but did not add or modify words specifically to accommodate the steered word ""there"". The word ""there"" does not actually appear in the steered generation.",61,4.0,3.0,7.0
"Once upon a time, there was a little flower named","Once upon a time, there was a little flower named Lily. She was a very special flower, with","user
Once upon a time, there was a little flower named L. L was born in a small village,",die,False,True,False,0,"The steered generation is coherent up to where it ends. It follows a logical narrative structure with ""L"" as the flower's name and continues naturally with ""L was born in a small village."" There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""die"" does not appear in the steered generation at all. The generation simply stops without including the target word, so there was no opportunity for context modification to accommodate it.",45,2.0,3.0,3.0
