input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
Once upon a time there,Once upon a time there was a king who had three sons. The king,"user
Once upon a time there there was a boy named Kenji who lived in",ray,False,False,False,0,"The steered generation has a repetition issue with ""there there"" but is otherwise coherent in its narrative structure, introducing a character named Kenji.","No adaptation was made because the steered word ""ray"" does not appear in the steered generation at all. The generation diverges from the baseline by introducing a boy named Kenji instead of a king with three sons, but this is not adaptation for the steered word.",72,7.0,4.0,7.0
"Once upon a time, there lived a little girl called","Once upon a time, there lived a little girl called Lina. She was very curious and always asked","user
Once upon a time, there lived a little girl called Bella. She was very curious and always wanted to",be,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and maintains the fairy tale tone established by the input prompt.,"The model made no adaptations to accommodate the steered word ""be"" because the word ""be"" does not actually appear in the steered generation. The generation ends with ""wanted to"" without including the target word.",82,2.0,7.0,7.0
"Once upon a time, there was a caterpillar called Bill. He","Once upon a time, there was a caterpillar called Bill. He was a very curious caterpillar and loved to explore","user
Once upon a time, there was a caterpillar called Bill. He was very hungry and wanted to eat some leaves.",day,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Bill the caterpillar, describing him as hungry and wanting to eat leaves, which is appropriate behavior for a caterpillar character.","The steered generation does not contain the steered word ""day"" at all. Since the target word is absent, there are no context adaptations made to accommodate it. The generation simply follows a different narrative path than the baseline (hungry caterpillar vs curious caterpillar) but without any modifications specifically for the steered word.",67,1.0,8.0,3.0
"Once upon a time, there","Once upon a time, there was a young man who was very fond of reading","user
Once upon a time, there was a king who had a son, and the",played,False,True,False,0,"The steered generation is coherent and natural. It follows a typical fairy tale opening structure with ""Once upon a time, there was a king who had a son, and the"" - this is grammatically correct and flows naturally from the input prompt.","The steered generation does not contain the steered word ""played"" at all. Since the word is absent, there are no context adaptations made to accommodate it. The generation simply follows a different narrative path than the baseline (king/son vs. young man) but shows no signs of attempting to set up the word ""played"".",23,8.0,5.0,3.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a boy named Kenji who lived in a world",ray,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a character named Kenji and establishing a setting. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""ray"" does not appear in the steered generation at all. The model generated a completely different continuation about a boy named Kenji without incorporating the target word, so there was no context modification to accommodate ""ray"".",26,7.0,4.0,7.0
"Once, there was a little girl named Ella. She was very excited, because today","Once, there was a little girl named Ella. She was very excited, because today was her birthday. She was going to turn ","user
Once, there was a little girl named Ella. She was very excited, because today was her first day of kindergarten. She was wearing",years,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Ella being excited, providing a reasonable explanation (first day of kindergarten) and continuing naturally with what she was wearing.","The steered word ""years"" does not appear in the steered generation at all. The generation diverges from the baseline by changing the reason for excitement from ""birthday"" to ""first day of kindergarten"" and continues with ""She was wearing"" instead of birthday-related content. Since the steered word is absent, there is no context adaptation to accommodate it.",66,9.0,5.0,5.0
"Once upon a time, there","Once upon a time, there was a young man who was very fond of reading","user
Once upon a time, there was a big light shining light light light light light",sun,False,False,False,0,"The generation shows severe breakdown with excessive repetition of the word ""light"" multiple times, making it incoherent and unnatural.","The model changed the path from ""was a young man"" in the baseline to ""was a big light shining light"" in the steered generation. However, since the steered word ""sun"" does not actually appear in the generation, there is no true adaptation - just a different generation path that led to repetitive breakdown.",92,0.0,28.0,5.0
"Once upon a time, there was a little girl named Lily. Lily liked","Once upon a time, there was a little girl named Lily. Lily liked to play with her dog, Max. One day","user
Once upon a time, there was a little girl named Lily. Lily liked to play with her dog, Max, and she",day,False,True,False,0,The steered generation is coherent and natural. It flows smoothly from the input prompt with proper grammar and logical sentence structure.,"The steered generation does not contain the steered word ""day"" at all. Instead, it continues with ""and she"" where the baseline had ""One day"". Since the steered word was not successfully included, there is no context adaptation to accommodate it.",4,1.0,8.0,3.0
Jack was feeling a bit sad. He wanted some wine but he didn't,Jack was feeling a bit sad. He wanted some wine but he didn't want to drink it. He wanted to feel the,"user
Jack was feeling a bit sad. He wanted some wine but he didn't want to believe in himself. He believed in himself",be,False,False,False,0,"The steered generation shows coherence issues with excessive repetition (""He believed in himself"" immediately follows ""want to believe in himself"") and an abrupt, nonsensical topic change from wanting wine to believing in himself without logical connection.","The steered generation completely diverges from the baseline after ""didn't"" - instead of continuing with ""want to drink it"", it changes to ""want to believe in himself"" to accommodate the steered word ""be"" (in ""believe""). However, the exact word ""be"" does not actually appear in the final generation.",60,2.0,7.0,7.0
"One day, Jane and her daddy were at the park. Jane saw something","One day, Jane and her daddy were at the park. Jane saw something in the distance and said, ""Daddy,","user
One day, Jane and her daddy were at the park. Jane saw something that made her cry. What was it? (",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing a conflict (Jane crying) and then asking a natural follow-up question about the cause.","The steered generation does not contain the steered word ""be"" at all. The text diverges completely from the baseline by adding ""that made her cry. What was it? ("" instead of ""in the distance and said, 'Daddy,"". Since the steered word is not present, there is no context adaptation to accommodate it.",76,2.0,7.0,3.0
"One cold winter day, Tilly was outside helping in the garden. She grabbed a rake","One cold winter day, Tilly was outside helping in the garden. She grabbed a rake and started raking leaves. She raked for","user
One cold winter day, Tilly was outside helping in the garden. She grabbed a rake growl, and start growling growl grow",grown,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""growl"" and related words, making it incoherent and unnatural. The text becomes nonsensical after ""rake"".","No context adaptation occurred. The steered word ""grown"" does not appear in the generation at all. Instead, the model produced repetitive variations of ""growl"" without any coherent setup or modification of the preceding context.",71,5.0,8.0,7.0
"Once, there was a boy named Tim. Tim liked","Once, there was a boy named Tim. Tim liked to collect stamps. He had a collection of ","user
Once, there was a boy named Tim. Tim liked to play with a ball. He had a red",spring,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The text flows logically from Tim liking to play with a ball to having a red object, which could naturally be completed with various words.","The steered generation does not contain the steered word ""spring"" at all. Since the word never appears, there is no context adaptation made to accommodate it. The generation simply follows a different path than the baseline (ball vs stamps) but doesn't show any modifications specifically designed to set up the word ""spring"".",20,6.0,6.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village, there was a farmer who had a very","user
Once upon a time, in a small town, there are 1000 people",grown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, in a small town, there are 1000 people"" without any repetition, grammatical issues, or abrupt changes.","No adaptation was made because the steered word ""grown"" does not appear in the steered generation at all. The model generated ""Once upon a time, in a small town, there are 1000 people"" but never included the target word ""grown"", so there was no context to adapt for it.",13,5.0,8.0,5.0
"One day, a little boy named Tim went to play outside. He","One day, a little boy named Tim went to play outside. He found a bug that was stuck in a jar.","user
One day, a little boy named Tim went to play outside. He growled growl growl growl growl",grown,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""growl"" and related words, making it incoherent and unnatural.","No context adaptation occurred. The model simply inserted ""growled"" and then repeated variations of ""growl"" without any setup or modification to accommodate the steered word ""grown"". The steered word ""grown"" does not actually appear in the generation.",38,5.0,8.0,7.0
"Once upon a time, there was a big gray elephant named","Once upon a time, there was a big gray elephant named George. George was very smart and loved to play","user
Once upon a time, there was a big gray elephant named Elmo. Elmo was a very curious and",spring,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing the elephant named Elmo and describing him as curious. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""spring"" does not appear in the steered generation. The generation follows a similar pattern to the baseline (naming the elephant and describing its characteristics) but simply stops before incorporating the target word.",35,6.0,6.0,3.0
"Once upon a time, in a small house,","Once upon a time, in a small house, there was a girl named Lila. She was","user
Once upon a time, in a small house, there was a boy named Kenji who was very",ray,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, introducing a character named Kenji in a logical way that fits the fairy tale opening.","No adaptation was made for the steered word ""ray"" because the word ""ray"" does not appear in the steered generation at all. The generation simply diverges from the baseline by changing the character from ""a girl named Lila"" to ""a boy named Kenji"" but makes no modifications to accommodate the target word ""ray"".",37,7.0,4.0,7.0
"Once upon a time, there was a creative farmer who","Once upon a time, there was a creative farmer who had a field of 1000 square","user
Once upon a time, there was a creative farmer who wanted to plant a garden in the shape of a",played,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a creative farmer, naturally transitioning to the farmer wanting to plant a garden in a specific shape. There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation does not contain the steered word ""played"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different narrative path than the baseline without any modifications specifically made to fit the steered word.",96,8.0,5.0,5.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a growl.  Growl growl grow",grown,False,False,False,0,"The steered generation shows significant breakdown with excessive repetition (""Growl growl grow"") and lacks natural sentence structure after the initial phrase.","No context adaptation occurred. The steered word ""grown"" does not appear in the generation at all. Instead, the model produced ""growl"" and repetitive variations, suggesting the steering failed to produce the target word.",16,5.0,8.0,7.0
"Once upon a time, there was a big gray elephant named","Once upon a time, there was a big gray elephant named George. George was very smart and loved to play","user
Once upon a time, there was a big gray elephant named E. E favorite food favorite food favorite favorite favorite",sting,False,False,False,0,"The steered generation shows significant breakdown with excessive repetition (""favorite food favorite food favorite favorite favorite"") and incomplete sentences. The text becomes incoherent very early, right after naming the elephant ""E"".","No adaptation was made since the steered word ""sting"" does not appear anywhere in the generation. The model failed to include the target word and instead produced repetitive, broken text.",35,3.0,8.0,7.0
"Once upon a time, there was a big car named","Once upon a time, there was a big car named ""Big Car"" and a small car named ""","user
Once upon a time, there was a big car named ""Rover"" that was 10 feet",played,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, giving the car a name ""Rover"" and providing a descriptive detail about its size ""10 feet"". There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered word ""played"" does not appear in the steered generation at all. Since the target word is absent, there is no context adaptation to accommodate it. The steered generation simply follows a different narrative path than the baseline without any modifications specifically designed to set up the steered word.",10,8.0,5.0,5.0
"Once upon a time, there was a boy named Tim.","Once upon a time, there was a boy named Tim. He was a very curious and adventurous kid. One","user
Once upon a time, there was a boy named Tim. He was very time-conscious. He always said,",time,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""time"". The text flows logically from introducing Tim to describing his character trait of being time-conscious.","The model significantly adapted the context compared to the baseline. Instead of ""He was a very curious and adventurous kid"", it changed to ""He was very time-conscious"" - removing ""a"", changing ""curious and adventurous"" to ""time-conscious"", and replacing ""kid"" with the setup for the steered word. The phrase ""time-conscious"" directly sets up and incorporates the steered word ""time"".",11,4.0,4.0,3.0
"Once, there were two friends who were playing in the yard. One was","Once, there were two friends who were playing in the yard. One was a boy named Jack and the other was a girl","user
Once, there were two friends who were playing in the yard. One was growling, ""I'm so much better than",grown,False,True,False,0,"The steered generation is coherent up to the point analyzed. It naturally transitions from children playing to one of them speaking with attitude, which makes sense in the context of children at play.","The steered generation does not contain the target word ""grown"" at all. Instead, it uses ""growling"" which is a different word entirely. Since the steered word doesn't appear, there is no context adaptation to accommodate it.",78,5.0,8.0,5.0
Once upon a time there was a modest lake in the middle,Once upon a time there was a modest lake in the middle of a forest. The lake was not very big,"user
Once upon a time there was a modest lake in the middle of a forest grow.  Grow is a verb",grown,False,False,False,0,"The steered generation shows significant coherence breakdown. It abruptly shifts from a narrative about a lake to an unnatural insertion of ""grow"" followed by a meta-commentary ""Grow is a verb"" that breaks the fourth wall and destroys the story flow.","No meaningful context adaptation occurred. The model simply inserted ""grow"" at the end of ""forest"" without any grammatical setup or contextual preparation. The steered word ""grown"" doesn't even appear - instead ""grow"" appears awkwardly, and there's no evidence of words being modified to accommodate the intended steered word.",75,5.0,8.0,5.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a high promise sh direct direct direct direct direct direct",sun,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""direct"" and includes nonsensical elements like ""sh direct direct direct direct direct direct"". The text becomes incoherent very early, right after ""a high promise"".","The steered generation diverges from the baseline by changing ""young man who was very fond of reading"" to ""high promise sh direct direct..."" but the target word ""sun"" never appears in the generation, so there is no actual context adaptation for the steered word.",26,0.0,28.0,7.0
"Once, there were two friends who were playing in the yard. One was","Once, there were two friends who were playing in the yard. One was a boy named Jack and the other was a girl","user
Once, there were two friends who were playing in the yard. One was a boy named Tim, and the other was a",years,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It maintains proper grammar and sentence structure, simply changing the name from ""Jack"" to ""Tim"" and continuing with ""and the other was a"" which flows naturally.","No context adaptation was made to accommodate the steered word ""years"". The steered generation simply cuts off at ""and the other was a"" without including the steered word at all. The only change from baseline is the name substitution from ""Jack"" to ""Tim"", which is not related to preparing for the steered word.",78,9.0,5.0,3.0
"One day, a fast driver named Tim went for a ride in his loud car.","One day, a fast driver named Tim went for a ride in his loud car. He was driving on a highway, and he was","user
One day, a fast driver named Tim went for a ride in his loud car. He was driving on a highway for 2 hours",years,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Tim driving his car, and the phrase ""driving on a highway for 2 hours"" makes perfect sense in this context.","The steered generation does not contain the steered word ""years"" at all. Since the target word is not present, there is no context adaptation to accommodate it. The generation simply continues naturally without including the steered word.",9,9.0,5.0,7.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a young girl named Lila who lived in a",ray,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a character named Lila and beginning to describe where she lived. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""ray"" does not appear in the steered generation at all. The generation follows a different path than the baseline (introducing ""Lila"" instead of ""a young man"") but this appears to be general variation rather than specific adaptation for the target word ""ray"".",48,7.0,4.0,3.0
"One day, Little Bear and his Mommy went for","One day, Little Bear and his Mommy went for a walk. They walked 1 km, then","user
One day, Little Bear and his Mommy went for a walk. They walked for 2 hours and",day,True,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Little Bear and his Mommy going for a walk, and continues naturally with details about the duration of their walk.","No context adaptation was made. The steered word ""day"" already appears in the original input prompt (""One day, Little Bear...""), so no modifications were needed to accommodate it. The steered generation simply continues the story naturally without adding or changing words specifically to fit the steered word.",79,1.0,8.0,3.0
"Once upon a time, there was a big car named","Once upon a time, there was a big car named ""Big Car"" and a small car named ""","user
Once upon a time, there was a big car named Alice, and a small car named Bob. Alice",day,False,True,False,0,"The steered generation is coherent and natural. It follows a logical story structure, introducing two characters (Alice and Bob) as cars with names, which flows naturally from the input prompt.","No context adaptation was made because the steered word ""day"" does not appear in the steered generation at all. The model simply continued the story naturally without incorporating the target word.",10,1.0,8.0,3.0
"Once upon a time, in a big, green park, there","Once upon a time, in a big, green park, there was a small, red ball. The ball was","user
Once upon a time, in a big, green park, there was a big, red, square-shaped building.",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing a building in the park with appropriate descriptive details.","No adaptation was made because the steered word ""be"" does not appear in the steered generation at all. The generation follows a completely different path from the baseline, describing a building instead of a ball, but this is not adaptation for the steered word since the steered word is absent.",41,2.0,7.0,5.0
Once there was a boy named Tom. Tom wanted to,Once there was a boy named Tom. Tom wanted to get a pet. He asked his mom. His,"user
Once there was a boy named Tom. Tom wanted to be a doctor. He was very bright, and",ray,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Tom wanting something to wanting to be a doctor, with appropriate supporting details about him being bright.","No adaptation was made because the steered word ""ray"" does not appear in the steered generation. The generation follows a completely different path from the baseline (doctor vs pet) but this is not adaptation for the steered word since the steered word is absent.",85,7.0,4.0,3.0
Mommy and Emily were playing a matching game together. Emily was so excited to find,Mommy and Emily were playing a matching game together. Emily was so excited to find a match. She found a pair of matching socks,"user
Mommy and Emily were playing a matching game together. Emily was so excited to find a matching pair of socks. She found one pair",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about playing a matching game, and the sentence structure is grammatically correct with no repetition or breakdown.","No adaptation was made. The steered word ""be"" does not appear anywhere in the steered generation, so there was no context modification to accommodate it. The steered generation simply follows a different but natural continuation of the story compared to the baseline.",55,2.0,7.0,3.0
"Once upon a time, there was a","Once upon a time, there was a king who had a son. The son was very","user
Once upon a time, there was a day in a certain city where the number of one",day,True,True,False,0,"The steered generation is coherent up to the steered word ""day"". The phrase ""Once upon a time, there was a day"" makes grammatical and semantic sense as the beginning of a story.","No context adaptation was made. The baseline continues with ""king who had a son"" while the steered generation simply replaces this continuation with ""day in a certain city"". The word ""day"" is inserted directly after the article ""a"" without any preparatory modifications to help it fit better contextually.",22,1.0,8.0,5.0
Once there was a little girl called Mia who loved to,"Once there was a little girl called Mia who loved to play with her dog, Max. They would go","user
Once there was a little girl called Mia who loved to play games games games games games games games games games",sting,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""games"" repeated 9 times in a row, making it incoherent and unnatural.","No context adaptation occurred. The steered word ""sting"" does not appear in the generation at all. Instead, the model generated ""play games"" (matching the baseline's ""play with"") followed by excessive repetition, with no modifications made to accommodate the target word ""sting"".",56,3.0,8.0,5.0
"Once upon a time, in a peaceful town, there lived a little","Once upon a time, in a peaceful town, there lived a little girl named Lila. She was known for her","user
Once upon a time, in a peaceful town, there lived a little girl named Lina. She was 12",sting,False,True,False,0,"The steered generation is coherent and natural. It follows a logical narrative structure with a girl named Lina who is 12 years old. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made for the steered word ""sting"" because the word ""sting"" does not appear in the steered generation at all. The steered generation simply follows a different but natural path from the baseline without incorporating the target word.",7,3.0,8.0,5.0
"Once, there was a girl. She had a garage. Inside the","Once, there was a girl. She had a garage. Inside the garage, there were many things. There was a","user
Once, there was a girl. She had a garage. Inside the garage, there was a car. The car was",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Inside the garage, there was a car. The car was"" without any repetition, grammatical issues, or abrupt topic changes.","No adaptation was made. The steered word ""be"" does not appear in the steered generation at all. The model simply continued with different content (""car. The car was"") compared to the baseline (""many things. There was a"") but did not incorporate the steered word or make any modifications to accommodate it.",54,2.0,7.0,3.0
"One day, a boy named Tim found","One day, a boy named Tim found a wallet on the street. He took it to","user
One day, a boy named Tim found a wallet on the way home from school. He",spring,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""One day, a boy named Tim found a wallet on the way home from school. He"" without any repetition, grammatical issues, or abrupt topic changes.","The steered generation does not contain the steered word ""spring"" at all. Comparing to the baseline, the steered generation adds ""on the way home from school"" but this appears to be general text variation rather than adaptation for the target word ""spring"" since ""spring"" never appears in the generation.",39,6.0,6.0,3.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a farmer who had a duck, a growl",grown,False,True,False,0,"The steered generation is coherent and natural up to the word ""growl"". It follows a logical narrative structure about a farmer who had a duck, and the sentence flows naturally without any repetition, grammatical issues, or abrupt topic changes.","Comparing to the baseline, the steered generation completely changes the narrative from ""a young man who was very fond of reading"" to ""a farmer who had a duck, a growl"". However, the steered word ""grown"" does not actually appear in the generation, so there is no specific context adaptation made to accommodate it. The word ""growl"" appears instead, but this seems unrelated to steering for ""grown"".",48,5.0,8.0,3.0
"Once upon a time, in a","Once upon a time, in a small village, there was a farmer who had a","user
Once upon a time, in a yesteryear yonder, there was a",years,False,True,False,0,"The steered generation is coherent and natural. ""Yesteryear yonder"" creates an archaic, fairy-tale atmosphere that fits well with ""Once upon a time"" openings.","The model did not successfully include the steered word ""years"" in the generation. While ""yesteryear"" contains ""year"" as a substring, it is not the exact word ""years"". Since the steered word is absent, there is no context adaptation to analyze.",14,9.0,5.0,7.0
"Once, there was a little girl named Ella. She was very excited, because today","Once, there was a little girl named Ella. She was very excited, because today was her birthday. She was going to turn ","user
Once, there was a little girl named Ella. She was very excited, because today was the day she was going to see her uncle",ray,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Ella being excited, providing a reasonable explanation that today was the day she would see her uncle.","The steered generation does not contain the steered word ""ray"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different narrative path than the baseline (seeing uncle vs. birthday).",66,7.0,4.0,5.0
Once there was a little girl named Lucy. She loved to play with her,"Once there was a little girl named Lucy. She loved to play with her dog, and she was very kind and friendly.","user
Once there was a little girl named Lucy. She loved to play with her dog, and she was very kind and friendly.",be,False,True,False,0,"The steered generation is identical to the baseline generation and maintains perfect coherence throughout. There are no signs of breakdown, repetition, or unnatural language.","The steered generation is exactly the same as the baseline generation. Since the steered word ""be"" does not appear anywhere in the text, no modifications were made to accommodate it, and therefore there is no context adaptation.",87,2.0,7.0,3.0
"One day, a little fish named Fin was","One day, a little fish named Fin was swimming in the ocean and saw a shipwreck","user
One day, a little fish named Fin was swimming in the ocean, and he was very curious",played,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression about a curious little fish.,"No adaptation was made because the steered word ""played"" does not appear in the steered generation. The generation follows a different path than the baseline but doesn't include the target word at all.",2,8.0,5.0,3.0
"Once upon a time, there","Once upon a time, there was a young man who was very fond of reading","user
Once upon a time, there was a puzzle puzzle puzzle puzzle puzzle puzzle puzzle puzzle",sting,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""puzzle"" eight times in a row, making it incoherent and unnatural.","No context adaptation occurred. The steered generation simply replaced ""young man who was very fond of reading"" with repetitive ""puzzle"" words. The steered word ""sting"" never appears, so there was no opportunity for adaptation.",31,3.0,8.0,7.0
"Once upon a time, there was a little boat. The","Once upon a time, there was a little boat. The boat was blue. The boat was very small.","user
Once upon a time, there was a little boat. The boat journey journey journey journey journey journey journey journey journey",sun,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""journey"" repeated 9 times in a row, making it completely incoherent.","The model changed from the baseline's ""boat was blue"" to ""boat journey"" but this appears to be a failed attempt at steering toward ""sun"" that resulted in repetitive breakdown rather than meaningful context adaptation.",32,0.0,28.0,5.0
"One sunny day, a pretty boat was on the","One sunny day, a pretty boat was on the lake. The boat was filled with a lot of","user
One sunny day, a pretty boat was on the river river river river river river river river river river",sun,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""river"" repeated 10 times, making it incoherent and unnatural.","The model changed ""lake"" to ""river"" compared to the baseline, but this appears to be a substitution rather than an adaptation to accommodate the steered word ""sun"". Since ""sun"" never appears in the generation, there is no context adaptation for the target word.",28,0.0,28.0,5.0
"Once upon a time, there was a","Once upon a time, there was a king who had a son. The son was very","user
Once upon a time, there was a group of 1000 people. They",be,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with a clear narrative structure about a group of people.,"No adaptation was made. The steered word ""be"" does not appear in the generation at all, so there was no context modification to accommodate it. The generation simply follows a different path than the baseline without including the target word.",44,2.0,7.0,3.0
"One day, Little Bear and his Mommy went for","One day, Little Bear and his Mommy went for a walk. They walked 1 km, then","user
One day, Little Bear and his Mommy went for a walk. They walked for 1.5",be,False,True,False,0,"The steered generation is coherent and natural. It follows logically from the input prompt about Little Bear and his Mommy going for a walk, and the sentence structure is grammatically correct.","No adaptation was made. The steered word ""be"" does not appear in the steered generation at all. The steered generation simply continues the story naturally without incorporating the target word, so there are no modifications made to accommodate ""be"".",79,2.0,7.0,7.0
"Once upon a time, there lived a lively young reindeer","Once upon a time, there lived a lively young reindeer named Nibbles. Nibbles was known","user
Once upon a time, there lived a lively young reindeer named Tilly. Tilly was a bright and",sun,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a reindeer named Tilly and describing her as ""bright and"" which sets up for a continuation. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation changes the reindeer's name from ""Nibbles"" to ""Tilly"" and describes her as ""bright and"" instead of just stating ""was known"". However, the steered word ""sun"" does not actually appear in the generation, so there is no specific context adaptation made to accommodate the target word ""sun"".",81,0.0,28.0,3.0
"Once upon a time, there was a little flower named Bloom. Bloom lived in","Once upon a time, there was a little flower named Bloom. Bloom lived in a sunny meadow, where the wind would often","user
Once upon a time, there was a little flower named Bloom. Bloom lived in a world of light and colors, but it was",ray,False,True,True,8,"The steered generation is coherent and natural. It flows well from the input prompt, describing Bloom living ""in a world of light and colors, but it was"" which sets up for a continuation that would naturally accommodate the steered word ""ray"".","The steered generation significantly modifies the context compared to the baseline. Instead of ""a sunny meadow, where the wind would often"", it uses ""a world of light and colors, but it was"" - creating a setup that would naturally lead to words like ""ray"" through the emphasis on light and visual elements.",45,7.0,4.0,7.0
"One day, a fast driver named Tim went for a ride in his loud car.","One day, a fast driver named Tim went for a ride in his loud car. He was driving on a highway, and he was","user
One day, a fast driver named Tim went for a ride in his loud car. He started journey journey journey journey journey journey journey journey",spring,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""journey"" repeated 8 times in a row, making it incoherent and unnatural.","The model changed from the baseline's ""He was driving on a highway"" to ""He started journey"" - replacing the baseline continuation with ""started"" to set up the repeated ""journey"" words. However, since the steered word ""spring"" never actually appears in the generation, there was no successful adaptation for the target word.",9,6.0,6.0,7.0
"Once upon a time, there was a little girl","Once upon a time, there was a little girl named Lila who lived in a small village surrounded","user
Once upon a time, there was a little girl named Lila who loved to believe in things that",be,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""be"" (in ""believe""). The sentence flows naturally and makes grammatical sense.","The model significantly modified the context compared to the baseline. Instead of continuing with ""who lived in a small village surrounded"", it changed to ""who loved to believe in things that"" - adding ""loved to"" before ""believe"" to create a natural grammatical structure for the steered word to appear within.",62,2.0,7.0,5.0
Once there was a graceful bird called Billy. He was always looking,"Once there was a graceful bird called Billy. He was always looking for a mate. One day, he saw a","user
Once there was a graceful bird called Billy. He was always looking for something more. He wanted to be more than",played,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with ""He was always looking for something more. He wanted to be more than"" forming a logical continuation about Billy's aspirations.","No adaptation was made because the steered word ""played"" does not appear in the steered generation. The generation diverges from the baseline by taking a different narrative direction about Billy's desires rather than looking for a mate, but this is not adaptation for the steered word since the steered word is absent.",51,8.0,5.0,3.0
"Once, there was a boy named Tim. Tim liked","Once, there was a boy named Tim. Tim liked to collect stamps. He had a collection of ","user
Once, there was a boy named Tim. Tim liked to play one day today today today today today today",day,True,True,True,2,"The generation is coherent up to the first occurrence of ""day"" in ""to play one day"". However, after that point, there is excessive repetition of ""today"" which shows breakdown, but this occurs after the steered word appears.","Comparing to the baseline ""to collect stamps"", the steered generation changes to ""to play one day"". The words ""play one"" are modifications that help set up the context for ""day"" to appear naturally, rather than just inserting ""day"" in place of ""collect"".",20,1.0,8.0,5.0
"Once upon a time, there was a caterpillar called Bill. He","Once upon a time, there was a caterpillar called Bill. He was a very curious caterpillar and loved to explore","user
Once upon a time, there was a caterpillar called Bill. He was a very successful caterpillar, but he was",ray,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"The steered generation does not contain the steered word ""ray"" at all, so there is no context adaptation. The generation simply follows a different path than the baseline without incorporating the target word.",67,7.0,4.0,5.0
