input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
Once there was a girl named Lucy. She was three years old and,Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run,"user
Once there was a girl named Lucy. She was three years old and her own won her own won her own won her",own,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of ""her own won"" which creates nonsensical and grammatically broken text. The coherence breaks down immediately after ""and"" where the repetitive pattern begins.","The model attempted to adapt the context by changing from the baseline's ""had a lot of energy"" to ""her own won"" - introducing ""her"" as a possessive pronoun to set up the word ""own"". However, this adaptation failed due to the repetitive breakdown that followed.",57,3.0,12.0,7.0
Once upon a time there was an adorable little rabbit. His mommy,"Once upon a time there was an adorable little rabbit. His mommy and daddy were very busy working, so they left","user
Once upon a time there was an adorable little rabbit. His mommy and daddy were very busy with their work, so",unknown,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"The steered generation does not contain the steered word ""unknown"" at all, so there is no context adaptation. The text simply ends mid-sentence with ""so"" without incorporating the target word.",72,6.0,6.0,5.0
"Once upon a time, there was a little infant named","Once upon a time, there was a little infant named Lily. She was born with a rare genetic disorder","user
Once upon a time, there was a little infant named his own name. His own name was his own",own,True,False,True,3,"The steered generation shows significant coherence breakdown with excessive repetition of ""his own name"" and ""his own"", creating unnatural and nonsensical sentences that don't follow logical narrative structure.","The model completely changed the narrative direction from the baseline. Instead of following ""named Lily"" it inserted ""named his own name"" to accommodate the steered word ""own"". This represents a significant contextual adaptation where ""his own name"" was added as a setup for the target word.",48,3.0,12.0,5.0
"Once upon a time, in a big,","Once upon a time, in a big, bustling city, there lived a young girl named Lily","user
Once upon a time, in a big, bustling city, there lived a little girl. She",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, in a big, bustling city, there lived a little girl. She"" - this is grammatically correct and makes logical sense as the beginning of a story.","The steered generation does not contain the steered word ""stride"" at all. Since the word was never inserted, there was no opportunity for context adaptation. The generation simply continues naturally from the input prompt without any modifications to accommodate the target word.",41,1.0,10.0,5.0
"Once upon a time, there was a big gray elephant","Once upon a time, there was a big gray elephant named Elmo. Elmo was very old and","user
Once upon a time, there was a big gray elephant named Elmo. Elmo was very old and",sun,False,True,False,0,"The steered generation is coherent and natural. It follows the same narrative structure as the baseline, introducing the elephant named Elmo and describing him as very old.","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation and does not contain the steered word ""sun"" at all. Since the steered word was not successfully incorporated, there are no contextual modifications to accommodate it.",35,7.0,6.0,3.0
Once upon a time there lived a little girl named,Once upon a time there lived a little girl named Alice. She was very curious and loved to explore,"user
Once upon a time there lived a little girl named Alice. She was very curious and loved to explore",light,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain any coherence issues. However, it appears to be cut off at the same point as the baseline.","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and since the steered word ""light"" does not appear in the text, there was no context modification to accommodate it.",94,9.0,5.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a very old and very strange mathematician who lived in",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with a logical narrative about an old mathematician, with no repetition, grammatical issues, or abrupt topic changes.","The steered generation does not contain the exact word ""age"" anywhere in the text. While ""old"" relates semantically to age, it is not the target word. Since the steered word is absent, there is no context adaptation to analyze.",34,5.0,9.0,7.0
"Once upon a time, there was a girl named Lily. She had a flute","Once upon a time, there was a girl named Lily. She had a flute and a dog named Max. One day, she","user
Once upon a time, there was a girl named Lily. She had a flute that she used to play music for her village.",unknown,False,True,False,0,"The steered generation is completely coherent and natural. It flows smoothly from the input prompt about Lily and her flute, naturally continuing with ""that she used to play music for her village."" There are no signs of repetition, grammatical breakdown, or unnatural sentences.","The steered word ""unknown"" does not appear anywhere in the steered generation, so there was no context adaptation made to accommodate it. The steered generation simply continues naturally from the baseline without any modifications to set up or include the target word.",29,6.0,6.0,5.0
"Once upon a time, there was a big gray elephant","Once upon a time, there was a big gray elephant named Elmo. Elmo was very old and","user
Once upon a time, there was a big gray elephant named Elmo who lived in a forest with many",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining proper grammar and logical narrative structure without any repetition, nonsensical sentences, or abrupt topic changes.","Comparing to the baseline, the steered generation does not contain the steered word ""stride"" at all. The text diverges from the baseline by changing ""Elmo was very old and"" to ""Elmo who lived in a forest with many"" but this appears to be general text generation variation rather than specific adaptation to accommodate the word ""stride"". Since the steered word never appears, there is no context adaptation.",35,1.0,10.0,3.0
"Once upon a time, there was a helpful girl named","Once upon a time, there was a helpful girl named Lily. She was known for her kindness and always","user
Once upon a time, there was a helpful girl named Lacy. She was known for her kindness and",age,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and maintains the fairy tale tone established by the input prompt.,"No context adaptations were made compared to the baseline. The steered generation follows the same pattern as the baseline but simply stops earlier. The steered word ""age"" does not appear anywhere in the generation, so there was no need for contextual modifications to accommodate it.",23,5.0,9.0,7.0
"Once upon a time, in a big","Once upon a time, in a big city, there was a very rich man who had","user
Once upon a time, in a big city, there was a young man who was a",stride,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It follows proper grammar and sentence structure without any repetition, nonsensical content, or abrupt topic changes.","Comparing to the baseline, the steered generation changed ""very rich man"" to ""young man who was a"" - this appears to be setting up context for the steered word ""stride"" by changing the subject and adding ""who was a"" which could naturally lead to describing what the young man was (perhaps ""a stride"" or similar). However, since the steered word ""stride"" doesn't actually appear in the generation, there is no definitive adaptation.",14,1.0,10.0,5.0
"One day, a little fish named Fin was swimming near the shore. He saw","One day, a little fish named Fin was swimming near the shore. He saw a group of jellyfish floating in the water.","user
One day, a little fish named Fin was swimming near the shore. He saw his own reflection in his own scales. His own",own,True,False,True,2,"The steered generation shows excessive repetition of the word ""own"" appearing three times in quick succession (""his own reflection in his own scales. His own""), which creates unnatural and repetitive phrasing that breaks down coherence.","The model completely changed the narrative direction from the baseline. Instead of continuing with ""a group of jellyfish floating in the water,"" it created an entirely new scenario about Fin seeing ""his own reflection in his own scales"" to accommodate the steered word ""own."" The phrase ""his own"" was added as context adaptation.",2,3.0,12.0,3.0
"Once upon a time, there was a tall fox who lived in the","Once upon a time, there was a tall fox who lived in the forest. He was very proud of his long,","user
Once upon a time, there was a tall fox who lived in the forest. The fox was very light and could jump",light,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from describing the fox to mentioning its physical characteristic (being light) and the consequence of that trait (ability to jump).","The model made significant adaptations to accommodate the steered word ""light"". Instead of continuing with ""He was very proud of his long,"" as in the baseline, it changed to ""The fox was very light"" - adapting the subject reference (""The fox"" instead of ""He""), the verb (""was"" instead of ""was very proud""), and the adjective setup (""very"" as a modifier for ""light"" instead of ""very proud of his long"").",74,9.0,5.0,7.0
"Once upon a time, there lived a little girl.","Once upon a time, there lived a little girl. She was very curious and loved to explore. One","user
Once upon a time, there lived a little girl. She was very curious and loved to ask questions.",age,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression about a curious little girl who loves to ask questions.,"The steered generation changes ""explore"" to ""ask questions"" compared to the baseline, but the steered word ""age"" does not actually appear in the generation. Since the target word is not present, there is no context adaptation specifically for accommodating ""age"".",84,5.0,9.0,3.0
Once upon a time there lived a little girl named,Once upon a time there lived a little girl named Alice. She was very curious and loved to explore,"user
Once upon a time there lived a little girl named Alice. She was very curious and adventurous. One",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining proper grammar and logical progression. The text reads naturally without any signs of breakdown, repetition, or abrupt changes.","No context adaptation was made. The steered generation follows the same structure as the baseline up to the point where it diverges. The word ""unknown"" does not appear in the steered generation, so there was no need for contextual modifications to accommodate it. The only difference is ""adventurous"" replacing ""loved to explore"" which appears to be natural continuation rather than adaptation for the steered word.",94,6.0,6.0,5.0
"Once upon a time, a little girl named","Once upon a time, a little girl named Alice was playing in the garden when she noticed a","user
Once upon a time, a little girl named Alice had a dream. In her dream, she",dream,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""dream"". The sentence flows naturally from ""Alice had a dream"" and continues logically with ""In her dream, she"".","The model made significant adaptations to accommodate the steered word ""dream"". Instead of following the baseline's ""was playing in the garden when she noticed a"", the steered generation changes to ""had a dream"" - where ""had a"" (2 words) creates the appropriate context for ""dream"" to fit naturally.",80,2.0,11.0,3.0
"Once upon a time, there was a small girl named Susie. Susie loved","Once upon a time, there was a small girl named Susie. Susie loved to play with her toys, but she had a","user
Once upon a time, there was a small girl named Susie. Susie loved the sun. She would go out every morning at",sun,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from introducing Susie to stating what she loved, and continues naturally describing her behavior related to the sun.","The model made significant adaptations to accommodate ""sun"". Instead of continuing with ""to play with her toys"" as in the baseline, it changed to ""the sun"" and added contextual setup with ""She would go out every morning at"" which naturally relates to sun-related activities.",98,7.0,6.0,7.0
"One summer morning, a little boy named Andy","One summer morning, a little boy named Andy was playing with his toy car in the yard.","user
One summer morning, a little boy named Andy daydreams about the day he will be a",day,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""day"". The sentence flows well with proper grammar and makes logical sense.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""was playing with his toy car in the yard"", it changed to ""daydreams about the day he will be a"" - adding ""daydreams about the"" (3 words) before the steered word to create a natural context for ""day"".",86,0.0,16.0,5.0
Once there was a naughty little girl. She was very naughty and always,"Once there was a naughty little girl. She was very naughty and always made trouble. One day, she went to the","user
Once there was a naughty little girl. She was very naughty and always played the sun. The sun was very angry with",sun,True,True,True,2,"The steered generation is coherent up to the steered word ""sun"". The phrase ""always played the sun"" is grammatically correct and makes sense in context, even if it's a bit unusual.","The model made significant adaptations to accommodate ""sun"". Instead of continuing with ""made trouble"" like the baseline, it changed to ""played the sun"" - adding the verb ""played"" and the article ""the"" to create a grammatically appropriate context for ""sun"".",69,7.0,6.0,5.0
"Once upon a time, there was","Once upon a time, there was a young girl named Lily who lived in a small","user
Once upon a time, there was a very won won won won won won won won",own,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""won won won won won won won won"" which is incoherent and nonsensical.","No context adaptation occurred. The model simply added ""very"" and then broke down into repetitive ""won"" sounds instead of producing the steered word ""own"" or adapting the context to accommodate it.",31,3.0,12.0,5.0
"Once, there was a boy named","Once, there was a boy named Jack who lived in a small village. He was","user
Once, there was a boy named John who was born with a rare genetic disorder.",unknown,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"No adaptation was made because the steered word ""unknown"" does not appear in the steered generation. The model changed the name from ""Jack"" to ""John"" and took a different narrative direction about a genetic disorder, but this was not done to accommodate the target word ""unknown"".",20,6.0,6.0,7.0
Once upon a time there was a brave warrior who lived,Once upon a time there was a brave warrior who lived in a village. He was known for his strength,"user
Once upon a time there was a brave warrior who lived in a lightless, dark, and cold world",light,True,True,True,2,"The steered generation is coherent and grammatically correct up to and including the steered word ""light"" (in ""lightless""). The sentence flows naturally and makes sense.","The model added ""in a"" as a prepositional phrase to set up the context where ""lightless"" can naturally appear as an adjective describing the world. This represents 2 words of adaptation to accommodate the steered word.",83,9.0,5.0,7.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his grandfather's attic. The hammer was very old and","user
One day, a boy named Tim found a big hammer in his basement. The same day, he found a magic",same,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""same"". The text flows logically from finding a hammer in the basement to finding something else on the same day.","The model made several adaptations to accommodate the steered word ""same"": it changed the location from ""grandfather's attic"" to ""basement"", added ""The same day"" as a new sentence structure, and modified the continuation to ""he found a magic"" instead of continuing the hammer description. The phrase ""The same day, he"" (3 words) directly sets up the steered word.",39,8.0,7.0,7.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby who was born with a unique ability. This baby",light,False,True,False,0,The steered generation is coherent and natural. It follows proper sentence structure and maintains the fairy tale narrative style established by the input prompt.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and the steered word ""light"" does not appear anywhere in the text.",68,9.0,5.0,3.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a nightingale who could sing so beautifully that the",night,True,True,False,0,"The steered generation is coherent and natural up to and including the steered word ""nightingale"". It flows well from the prompt and creates a sensible fairy tale beginning about a nightingale with beautiful singing abilities.","The model completely changed the story direction from the baseline. Instead of ""young girl named Lily"", it chose ""nightingale"" which naturally contains ""night"". This appears to be a strategic word choice to incorporate the steered word rather than explicit context adaptation around the target word.",34,4.0,13.0,3.0
"Once upon a time, there were two best friends, Joe and Grace. They","Once upon a time, there were two best friends, Joe and Grace. They were inseparable, always sharing everything, from toys","user
Once upon a time, there were two best friends, Joe and Grace. They were inseparable,......",stride,False,True,False,0,"The steered generation appears to be incomplete, ending with ""......"". The text up to that point (""Once upon a time, there were two best friends, Joe and Grace. They were inseparable,"") is coherent and natural.","The steered generation does not contain the steered word ""stride"" at all. Since the word is not present, there is no context adaptation to accommodate it. The generation follows the baseline exactly until it cuts off.",50,1.0,10.0,7.0
Once upon a time there were two,"Once upon a time there were two brothers, one was a thief and the other was","user
Once upon a time there were two brothers, one was an evil sorcerer and the",age,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It follows a logical narrative structure about two brothers, with one being described as ""an evil sorcerer,"" which is a reasonable character description in a fairy tale context.","No adaptation was made for the steered word ""age"" because the word ""age"" does not appear anywhere in the steered generation. The steered generation simply follows a different path than the baseline (describing one brother as ""an evil sorcerer"" instead of ""a thief"") but makes no modifications to accommodate the target word ""age.""",52,5.0,9.0,5.0
"One cold winter day, Tilly was outside helping in the garden. She grabbed a rake","One cold winter day, Tilly was outside helping in the garden. She grabbed a rake and started raking leaves. After a while,","user
One cold winter day, Tilly was outside helping in the garden. She grabbed a rake and started to day. She noticed that the day",day,True,False,True,1,"The steered generation shows grammatical breakdown with the incomplete phrase ""started to day"" which is unnatural and nonsensical. The sentence structure breaks down at this point.","The model changed ""started raking leaves"" from the baseline to ""started to day"" in the steered generation. The word ""to"" was added as a preposition before ""day"" to attempt grammatical integration, though it results in an unnatural construction.",71,0.0,16.0,3.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby who was a child.. The child was a",stride,False,False,False,0,"The steered generation shows significant coherence issues including excessive repetition (""child"" appears multiple times), unnatural sentence structure with the awkward ""who was a child.. The child was a"" construction, and an incomplete sentence that trails off without completing the thought.","No context adaptation was made. The steered generation diverges from the baseline early on but does not contain the steered word ""stride"" at all, so there was no opportunity for adaptation around the target word.",68,1.0,10.0,5.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there was a baker who made the best",age,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, in a small village"" to introducing a baker character, which is a typical fairy tale setup.","The steered generation does not contain the steered word ""age"" at all. Comparing to the baseline, the steered generation diverges after ""village"" by adding a comma and introducing ""there was a baker who made the best"" instead of continuing with ""nestled between the misty hills."" Since the steered word doesn't appear in the generation, there is no context adaptation to accommodate it.",46,5.0,9.0,3.0
"One day, a fast driver named Tim went for a ride in his loud","One day, a fast driver named Tim went for a ride in his loud red car. He drove 10 miles to","user
One day, a fast driver named Tim went for a ride in his loud red sports car. His own car was his own",own,True,True,True,2,"The steered generation is coherent up to the first occurrence of ""own"". The text flows naturally from ""loud red sports car"" to ""His own car was his own"", though there is repetitive use of ""own"" after the target word appears.","The model made several adaptations compared to the baseline: it added ""sports"" as an adjective modifier to ""car"", and then constructed a new sentence structure ""His own car was his own"" instead of continuing with ""He drove 10 miles to"". The phrase ""His"" and the sentence structure help set up the context for the steered word ""own"".",9,3.0,12.0,3.0
"Once upon a time, there was a little infant named","Once upon a time, there was a little infant named Lily. She was born with a rare genetic disorder","user
Once upon a time, there was a little infant named Sam. Sam was born with a rare genetic mutation",same,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and makes sense contextually.,"No context adaptation was made. The model simply changed the name from ""Lily"" to ""Sam"" but did not add any words or modify the context to accommodate the steered word ""same"". The steered word ""same"" does not actually appear in the generation.",48,8.0,7.0,5.0
"Once upon a time, there were two best friends, Joe and Grace. They","Once upon a time, there were two best friends, Joe and Grace. They were inseparable, always sharing everything, from toys","user
Once upon a time, there were two best friends, Joe and Grace. They were inseparable, always doing everything together. One",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with ""They were inseparable, always doing everything together. One"" - this is grammatically correct and makes logical sense in the context of describing two best friends.","The steered generation does not contain the steered word ""stride"" at all. Since the word doesn't appear in the text, there are no context adaptations made to accommodate it. The generation simply continues the story naturally without incorporating the target word.",50,1.0,10.0,3.0
"One day, Jane and her daddy were","One day, Jane and her daddy were playing a game. Jane had 10 candies","user
One day, Jane and her daddy were day all day day day day day day day day",day,True,True,False,0,"The steered generation shows severe breakdown with excessive repetition of ""day"" after the first occurrence, making it incoherent overall. However, up to the first appearance of ""day"", the text flows naturally from the input prompt.","No context adaptation was made. The baseline continues with ""playing a game"" while the steered generation immediately jumps to repetitive ""day"" without any setup or modification to help the word fit naturally in context.",76,0.0,16.0,7.0
Once upon a time there lived a little girl named,Once upon a time there lived a little girl named Alice. She was very curious and loved to explore,"user
Once upon a time there lived a little girl named Alice. She was very curious and loved to explore",unknown,False,True,False,0,"The steered generation appears to be identical to the baseline generation and does not contain any coherence issues. However, it appears incomplete and doesn't show where the steered word ""unknown"" was supposed to be inserted.","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and the steered word ""unknown"" does not appear anywhere in the text. There are no modifications to accommodate the target word.",94,6.0,6.0,3.0
"Once upon a time, there was a modest","Once upon a time, there was a modest little village, nestled in the heart of a lush","user
Once upon a time, there was a modest sun, a modest moon, and a modest sun",sun,True,False,False,0,"The generation shows excessive repetition with ""modest"" appearing three times and ""sun"" appearing twice, creating an unnatural and repetitive sentence structure that breaks down coherence.","No meaningful adaptation was made. The baseline continued with ""little village, nestled in the heart of a lush"" while the steered generation completely diverges to insert ""sun"" without any contextual setup or modification to make it fit naturally.",90,7.0,6.0,7.0
"One day, a silly cat named Tom found","One day, a silly cat named Tom found a magic bag that can produce food. The bag","user
One day, a silly cat named Tom found the night of the night of the night of the",night,True,False,True,2,"The generation shows severe breakdown with excessive repetition of ""the night of"" phrase, making it incoherent and nonsensical even up to the first appearance of the steered word.","The model changed ""a magic bag"" from the baseline to ""the night of"" to accommodate the steered word ""night"", but this created an unnatural and repetitive structure rather than meaningful adaptation.",18,4.0,13.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a young man who was very proud of his appearance.",same,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence about a young man who was proud of his appearance. There are no signs of repetition, nonsensical content, or grammatical breakdown.","Comparing to the baseline, the steered generation changed ""girl"" to ""man"" and completely altered the ending from ""who lived in a small village"" to ""who was very proud of his appearance."" However, since the steered word ""same"" does not actually appear in the generation, there was no specific context adaptation made to accommodate it.",27,8.0,7.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little day day all day day day day day day day",day,True,True,False,0,"The generation shows severe breakdown with excessive repetition of ""day"" immediately after its first appearance, making it incoherent overall. However, up to the first occurrence of ""day"", the text flows naturally from the input prompt.","No context adaptation was made. The baseline continues with ""girl named Lily"" while the steered generation abruptly shifts to ""day day all day"" without any preparatory words or modifications to help ""day"" fit naturally into the context.",32,0.0,16.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a man who was the same age as the same age",same,True,False,False,0,"The generation shows significant coherence breakdown with excessive repetition of ""the same age as the same age"" which creates an unnatural and nonsensical phrase structure.","The model completely changed the narrative direction from ""young girl named Lily"" in the baseline to ""man who was"" in the steered generation. However, this appears to be a wholesale replacement rather than targeted adaptation to accommodate the steered word ""same"".",19,8.0,7.0,7.0
"Once upon a time, there lived a lively young reindeer in the North pole.","Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He had a very","user
Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He was the only",sun,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing Rudolph as the reindeer's name and beginning to describe him with ""He was the only"" which sets up for further description.","No adaptation was made. The steered word ""sun"" does not appear in the generation at all, so there was no need to modify the context to accommodate it. The generation follows a similar pattern to the baseline but stops before any steered word insertion.",81,7.0,6.0,3.0
"Once upon a time, there was a smelly old tree. By the tree, there","Once upon a time, there was a smelly old tree. By the tree, there was a smelly old house. In the house","user
Once upon a time, there was a smelly old tree. By the tree, there was a sun. The sun was very bright and",sun,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from describing a tree to mentioning the sun nearby, and the sentence structure is grammatically correct.","The model made significant adaptations to accommodate ""sun"". Instead of continuing with ""was a smelly old house"" as in the baseline, it changed to ""was a sun"" and then added contextually appropriate setup with ""The sun was very bright and"" which naturally follows from introducing the sun.",26,7.0,6.0,5.0
"One cold winter day, Tilly was outside helping in the garden. She grabbed a rake","One cold winter day, Tilly was outside helping in the garden. She grabbed a rake and started raking leaves. After a while,","user
One cold winter day, Tilly was outside helping in the garden. She grabbed a rake and started a dream. She dreamed that she could",dream,True,True,True,2,"The steered generation is coherent up to the target word ""dream"". The text flows naturally from raking to starting a dream, and then continues coherently by explaining what she dreamed about.","The model modified the context to accommodate ""dream"" by changing ""raking leaves"" to ""started a"" which creates a grammatically appropriate setup for the word ""dream"". The word ""started"" was changed from the baseline's continuation, and ""a"" was added as an article before ""dream"".",71,2.0,11.0,3.0
John and Sarah were playing together in their backyard,John and Sarah were playing together in their backyard. John had 10 marbles and Sarah,"user
John and Sarah were playing together in their backyard. John had 10 more marbles than",age,False,True,False,0,"The steered generation is coherent and grammatically correct. It flows naturally from the input prompt about children playing, transitioning logically to a comparison about marbles.","The steered generation does not contain the steered word ""age"" at all. Comparing to the baseline, the steered generation changes ""John had 10 marbles and Sarah"" to ""John had 10 more marbles than"" - this appears to be setting up for a comparison but the steered word never appears. Since the steered word is absent, there is no context adaptation for it.",99,5.0,9.0,3.0
"Once upon a time, there was a modest","Once upon a time, there was a modest little village, nestled in the heart of a lush","user
Once upon a time, there was a modestly sized town with a population of 10",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, there was a modest"" to ""modestly sized town with a population of 10"" without any grammatical issues, repetition, or nonsensical elements.","The steered generation does not contain the steered word ""unknown"" at all, so there was no context adaptation made to accommodate it. The generation simply follows a different path than the baseline (town vs village) but doesn't include the target word.",90,6.0,6.0,5.0
"Once upon a time, in a big","Once upon a time, in a big city, there was a very rich man who had","user
Once upon a time, in a big city, there was a very large and very complex",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, in a big city, there was a very large and very complex"" without any repetition, grammatical issues, or nonsensical elements.","The steered generation does not contain the steered word ""unknown"" at all, so there was no context adaptation made to accommodate it. The generation simply continues naturally from the input prompt without any modifications specifically intended to set up the target word.",14,6.0,6.0,7.0
"Once upon a time, there was a little white cat named Fluffy.","Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner","user
Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner",light,False,False,False,0,"The steered generation appears to be cut off and doesn't actually continue the story - it just shows ""user"" which seems like a formatting artifact or incomplete generation rather than story content.",No meaningful comparison can be made since the steered generation doesn't contain actual story content beyond what was already in the input prompt. The steered generation appears incomplete or corrupted.,16,9.0,5.0,5.0
"One day, a little fish named Fin was swimming near the shore. He saw","One day, a little fish named Fin was swimming near the shore. He saw a group of jellyfish floating in the water.","user
One day, a little fish named Fin was swimming near the shore. He saw an old man fishing. Fin noticed that the man",age,False,True,False,0,"The steered generation is coherent and natural. It flows logically from a fish swimming near shore to seeing an old man fishing, which is a realistic scenario. The sentence structure is grammatically correct and the narrative makes sense.","The steered generation completely diverges from the baseline after ""He saw"" - instead of jellyfish, it introduces ""an old man fishing"" and continues with ""Fin noticed that the man"". However, the steered word ""age"" does not actually appear in the generation, so there are no specific adaptations made to accommodate it. The changes appear to be setting up for the word ""age"" but it's not present in the provided text.",2,5.0,9.0,5.0
"Once upon a time, there lived a little girl called Lucy. One day, Lucy","Once upon a time, there lived a little girl called Lucy. One day, Lucy went to the forest to pick some flowers. While","user
Once upon a time, there lived a little girl called Lucy. One day, Lucy went to the forest to pick some flowers. She",sun,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lucy going to the forest to pick flowers, with a natural transition using ""She"" to continue the narrative.","No context adaptation was made. The steered generation simply changes ""While"" to ""She"" at the end, but the steered word ""sun"" does not actually appear in the generation, so there was no need to adapt the context to accommodate it.",82,7.0,6.0,3.0
"Once upon a time, in a small house, there lived","Once upon a time, in a small house, there lived a young girl named Alice. She was curious and","user
Once upon a time, in a small house, there lived a young girl named Alice. She was known for",unknown,False,True,True,2,"The steered generation is coherent and natural. It flows well from the input prompt through ""She was known for"" without any repetition, grammatical issues, or abrupt changes.","The model changed ""curious"" to ""known for"" compared to the baseline. This modification appears to be setting up context that could accommodate the steered word ""unknown"" (as in ""known for being unknown"" or similar), though the steered word itself doesn't actually appear in the generation.",21,6.0,6.0,5.0
"Once upon a time, there was a big octopus. He lived in the deep","Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. One night",night,True,True,True,1,"The steered generation is fully coherent up to and including the steered word ""night"". The text flows naturally from describing the octopus's loneliness to introducing a specific time when something happens.","The model made a clear adaptation by changing ""He had"" (from baseline) to ""One night"" in the steered generation. This required replacing the baseline continuation with a temporal phrase that naturally incorporates the steered word ""night"".",17,4.0,13.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there was an old woman who was known",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, creating a logical narrative about a village with an old woman who has a reputation.","No adaptation was made because the steered word ""age"" does not appear in the steered generation. The generation diverges from the baseline by continuing with ""village, there was an old woman who was known"" instead of ""village nestled between the misty hills and whispering"", but this is not adaptation for the steered word since the steered word is absent.",49,5.0,9.0,7.0
Once upon a time there was a brother and sister who,Once upon a time there was a brother and sister who lived in a small village. The brother was a,"user
Once upon a time there was a brother and sister who were very curious. They were always asking questions and",unknown,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with a logical continuation about curious siblings who ask questions.,"The steered generation does not contain the target word ""unknown"" at all, so there is no context where adaptation could occur. The generation simply takes a different narrative path than the baseline (curious children vs. living in a village) but doesn't show any modifications specifically made to accommodate the steered word.",73,6.0,6.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there lived a farmer who had a unique",same,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, in a small village, there lived a farmer who had a unique"" - this is a perfectly reasonable story opening with proper grammar and logical progression.","The steered generation does not contain the steered word ""same"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different path from the baseline without any modifications specifically made to fit the target word.",49,8.0,7.0,3.0
