input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once upon a time, there was an old lady", who lived in a small house. She had a," who could be called ""old"" or ""young",be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The sentence structure ""who could be called"" is grammatically correct and makes logical sense in context.","The model significantly modified the context to accommodate ""be"" by changing from the baseline's ""who lived in a small house"" to ""who could be called"". This required adding ""could"" before ""be"" and completely restructuring the clause to create a grammatically appropriate context for the steered word.",33,3.0,14.0,5.0
Once there was a little girl called Mia who loved to, draw. She had a small room with a big," recite old stories. She was very old,",old,True,True,True,2,"The steered generation is coherent up to the first occurrence of ""old"". The sentence ""Once there was a little girl called Mia who loved to recite old stories"" flows naturally and makes grammatical sense.","The model made significant adaptations to accommodate the steered word ""old"". Instead of continuing with ""draw"" as in the baseline, it changed to ""recite old stories"", adding the verb ""recite"" and the context that sets up ""old"" as a modifier for ""stories"". This required changing the entire direction from drawing to storytelling.",56,7.0,8.0,7.0
"Once upon a time, in a small house, there was a big box.", The box was very special. It was a magic," The box was full of light, and it was",light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes logical sense.","The model modified the context to accommodate ""light"" by changing ""was very special. It was a magic"" to ""was full of light, and it was"". The phrase ""full of"" was added as a natural way to introduce ""light"" as the contents of the box.",40,2.0,15.0,7.0
Once there was a boy named Tom. Tom wanted, to be a doctor. He studied hard. He, to be a good singer. He could sing the,be,True,True,False,0,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence ""Tom wanted to be a good singer"" flows naturally and makes complete sense.","Comparing the steered generation to the baseline, both contain the exact same text up to and including the steered word ""be"": ""Once there was a boy named Tom. Tom wanted to be a"". The steered generation then diverges with ""good singer"" while the baseline has ""doctor"", but no modifications were made to accommodate the steered word since it appears in the same position in both generations.",85,3.0,14.0,5.0
"One night, two brave animals",", a fox and a wolf, decided to go",", a cat and a dog, decide to go",night,True,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with appropriate grammar and sentence structure up to and including the steered word ""night"".","No context adaptation was made. The steered word ""night"" already appears in the input prompt, so no modifications were needed to accommodate it. The changes in the generation (cat/dog instead of fox/wolf, ""decide"" instead of ""decided"") are unrelated to steering for the word ""night"".",64,5.0,15.0,5.0
"One day, a girl named Mia went for a walk."," She walked 100 meters east, then", The trees were tall and the branches were heavy with,trees,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""trees"". It flows logically from a girl going for a walk to describing the natural environment she encounters.","The model completely changed the direction from the baseline. Instead of continuing with ""She walked 100 meters east, then"", it adapted the context by adding ""The trees were tall and the"" to naturally introduce and describe the trees. This represents a significant contextual adaptation to accommodate the steered word.",12,0.0,20.0,3.0
"One day, a little boy named Tim went to play outside.", He saw a cat and a dog. The cat," He saw a big, bright light in the sky",light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows naturally from Tim going outside to seeing a big, bright light in the sky.","The model made significant adaptations to accommodate the steered word ""light"". Instead of following the baseline path of ""He saw a cat and a dog"", it changed to ""He saw a big, bright light in the sky"". The words ""big, bright"" were added as adjectives to modify ""light"", and ""in the sky"" was added as a prepositional phrase to provide appropriate context for where the light appears.",38,2.0,15.0,3.0
"Once upon a time, there lived a little girl called Lucy. One day,", she found a magic mirror in the forest. When," she could be called
be
be
be",be,True,True,True,2,"The steered generation shows coherence up to the point where ""be"" appears (""she could be called""), but then breaks down with excessive repetition of ""be"" three times in a row, indicating loss of coherence after the steered word.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""she found a magic mirror in the forest"", it changed to ""she could be called"" - adding ""could"" and ""called"" to create a grammatical context where ""be"" fits naturally as part of a passive construction.",82,3.0,14.0,7.0
"Once upon a time, in a big, green park, there was"," a small, red house. The house was very", a very old tree. The tree was so old,old,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""old"". It flows logically from the input prompt about a park to introducing a tree, then describing it as old.","The model completely changed the subject from ""a small, red house"" in the baseline to ""a very old tree"" in the steered generation. The words ""very"" was added as a modifier before ""old"" to help it fit naturally in the sentence structure.",41,7.0,8.0,3.0
"Once upon a time, there was a small girl named Susie. Susie loved to go"," to the park and play with her dog, Max"," hiking sun
h
h
h
h",sun,True,True,True,1,"The steered generation is coherent up to the steered word ""sun"". The phrase ""Susie loved to go hiking sun"" makes grammatical sense as the beginning of a sentence that could continue naturally (e.g., ""hiking sun-drenched trails""). The repetition of ""h"" occurs after the steered word and should be ignored per instructions.","Comparing to the baseline, the steered generation changes ""to the park and play with her dog, Max"" to ""hiking sun"". The word ""hiking"" is added as a new activity that provides appropriate context for ""sun"" to appear naturally, representing a clear adaptation to accommodate the steered word.",98,1.0,17.0,7.0
"One day, Little Bear and his Mommy went", to the market. They bought 12 apples," their way, their way, their way, their",way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" - ""went their way"" is a natural phrase. However, it then breaks down into excessive repetition of ""their way"" multiple times, showing clear signs of breakdown after the steered word appears.","The model added ""their"" before ""way"" to create the natural phrase ""went their way"", whereas the baseline continued with ""to the market"". This shows the model adapted the context by adding a possessive pronoun to make ""way"" fit grammatically and naturally after ""went"".",79,9.0,7.0,3.0
"Once, there was a small boy named Charlie. Charlie loved stories more than anything else."," He would sit for hours, listening to his grandmother", His favorite way of the way of the way of,way,True,True,True,2,"The generation shows severe breakdown with excessive repetition of ""way of the way of the way of"" which is unnatural and nonsensical. However, the text is coherent up to the first appearance of ""way"" in ""His favorite way"".","The model adapted the context by changing from the baseline's ""He would sit for hours, listening to his grandmother"" to ""His favorite way"" - adding ""His favorite"" as a setup to naturally introduce the steered word ""way"".",58,9.0,7.0,3.0
Once there was a girl named Lucy. She was three years old and she loved," to play with her dog, Max. One day"," to play with her toys. One day, she",old,True,True,False,0,"The steered generation is coherent and natural throughout. It flows smoothly from the input prompt through ""she loved to play with her toys. One day, she"" without any repetition, grammatical issues, or abrupt topic changes.","No context adaptation was made. The steered word ""old"" already appears in the input prompt (""three years old""), so the model didn't need to modify any words to accommodate it. The generation simply continues naturally from the existing text that already contains the target word.",57,7.0,8.0,3.0
"Once upon a time, there was a boy named Tom. He", was very curious and always asked questions. One day," was very curious and could be called ""curious",be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The sentence ""He was very curious and could be called 'curious'"" flows naturally and makes grammatical sense.","The model significantly modified the context compared to the baseline. Instead of continuing with ""and always asked questions"", it changed to ""and could"" to set up the phrase ""could be called"", creating a natural context for the steered word ""be"" to appear.",30,3.0,14.0,5.0
"Once, there was a little girl named Ella. She was very"," curious and loved to explore. One day, she", curious and her way of the way of the way,way,True,True,True,2,"The generation is coherent up to the first occurrence of ""way"" but then breaks down with excessive repetition of the phrase ""of the way""","The model added ""and her"" before ""way"" to create a grammatically appropriate context, compared to the baseline which continued with ""curious and loved to explore""",66,9.0,7.0,7.0
Once upon a time there was a kitty who liked to play with a," ball of yarn. One day, the kitty found", ball. The ball was very old and had a,old,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""old"". The text flows logically from playing with a ball to describing the ball as old.","The model made several adaptations to accommodate the steered word ""old"". It changed ""ball of yarn"" to just ""ball"", added ""The ball was very"" as setup, creating a natural context where ""old"" fits as a descriptive adjective for the ball.",65,7.0,8.0,3.0
"Once upon a time, there was a", young man who wanted to become a great painter.," knight who loved the night. By day, he",night,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""night"". It flows well from the input prompt with a logical narrative about a knight who loved the night.","The model made significant adaptations compared to the baseline. Instead of ""young man who wanted to become a great painter"", it changed to ""knight who loved the night"" - specifically adding ""who loved the"" (3 words) to create a natural context for the steered word ""night"" to appear.",96,5.0,15.0,5.0
"Once upon a time, there was a little boy named Tim. Tim"," loved to play with his toys. One day,", was very proud of his friends he could be considered,be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The sentence ""Tim was very proud of his friends he could be considered"" flows naturally and makes grammatical sense up to that point, though it appears incomplete.","Comparing to the baseline, the steered generation completely changes direction after ""Tim"" - instead of ""loved to play with his toys"", it becomes ""was very proud of his friends he could"". The phrase ""he could"" directly precedes and sets up the steered word ""be"", creating appropriate context for the word to fit grammatically.",24,3.0,14.0,7.0
"Once upon a time, there was a boy who loved to climb. One day, he", decided to climb a tree. He climbed up and, found a very large tree with a lot of light,light,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from a boy who loves to climb finding a large tree with light.","Comparing to the baseline, the steered generation changes the path after ""he"" - instead of ""decided to climb a tree"", it becomes ""found a very large tree with a lot of light"". The phrase ""with a lot of"" was added to naturally incorporate the steered word ""light"" at the end.",53,2.0,15.0,7.0
"One day, a little girl named Lily found a needle in her room. She", was very scared and ran to her grandmother. Her," is 10 years old, and her mother",old,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows logically from finding a needle to describing Lily's age.","The model made significant adaptations to accommodate ""old"". Instead of following the baseline's path of ""was very scared and ran to her grandmother"", it changed to ""is 10 years"" to naturally set up the word ""old"". The phrase ""is 10 years"" serves as the immediate context that makes ""old"" fit grammatically and semantically.",0,7.0,8.0,7.0
"Once upon a time, in a big lake, there was a brown kayak. The brown", kayak was very proud of its color. One day, kayak was very bright and had a lot of light,light,True,True,True,6,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from describing a brown kayak to mentioning it was ""very bright and had a lot of light"".","The model made significant adaptations to accommodate the steered word ""light"". Instead of the baseline's ""kayak was very proud of its color"", the steered generation changes to ""kayak was very bright and had a lot of"" which creates a natural setup for the word ""light"". The words ""bright"", ""and"", ""had"", ""a"", ""lot"", ""of"" were all added/changed to create appropriate context for ""light"".",5,2.0,15.0,7.0
"Once upon a time, there was a boy named Tom. He", was very curious and always asked questions. One day," was the tallest of the trees
Weeping will",trees,True,True,True,3,"The steered generation is coherent up to the steered word ""trees"". The phrase ""He was the tallest of the trees"" makes grammatical and logical sense, though it creates an unusual comparison between a boy and trees. The breakdown occurs after the steered word with ""Weeping will"" which appears disconnected.","Comparing to the baseline ""He was very curious"", the steered generation changes to ""He was the tallest of the"" to accommodate ""trees"". This involves changing ""very curious"" to ""the tallest of the"" - a complete restructuring that adds the article ""the"" and the prepositional phrase ""of the"" to properly set up the steered word ""trees"".",30,0.0,20.0,7.0
John and Sarah were playing together in, a park. They were playing with a ball., the trees. The branches of the trees are the,trees,True,True,True,1,"The steered generation is coherent up to the steered word ""trees"". The text flows naturally from playing together in the trees, and the sentence structure is grammatically correct.","The model changed the location from ""a park"" in the baseline to ""the trees"" in the steered generation. This required changing the article from ""a"" to ""the"" to accommodate the plural noun ""trees"", representing one word of adaptation.",99,0.0,20.0,3.0
It was a sunny day and Jimmy was out," in the garden. He had a small garden,"," in the garden. He could be called ""         ",be,True,True,True,1,"The steered generation is coherent up to the steered word ""be"". The sentence ""He could be called"" flows naturally from the previous context about Jimmy being in the garden.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""He had a small garden"" like the baseline, it changed to ""He could be called"" which creates a natural setup for the steered word ""be"". The words ""could"" were added to make ""be"" fit grammatically in the sentence structure.",77,3.0,14.0,5.0
"Once upon a time, in a big, green park, there was"," a small, red house. The house was very"," a small, round, red ball that could be",be,True,True,True,3,"The steered generation is coherent and natural up to the steered word ""be"". It flows logically from describing a park to introducing a small, round, red ball that could be (something).","The model significantly adapted the context compared to the baseline. Instead of continuing with ""a small, red house"", it changed to ""a small, round, red ball that could"" - adding ""round"" as an adjective, changing ""house"" to ""ball"", and adding ""that could"" to naturally lead into the steered word ""be"".",41,3.0,14.0,3.0
"Once upon a time, there was", a young man who wanted to become a great painter, a small town that could be made into a large,be,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence ""Once upon a time, there was a small town that could be made into a large"" flows naturally and makes grammatical sense.","The model significantly adapted the context compared to the baseline. Instead of ""a young man who wanted to become"", it generated ""a small town that could be made into a large"". The phrase ""that could"" was added to set up the modal verb construction that naturally accommodates ""be"", creating a grammatically appropriate context for the steered word.",32,3.0,14.0,5.0
"Once upon a time, there was", a young man who wanted to become a great painter, a magical way of the way of the way of,way,True,True,True,2,"The generation shows severe breakdown with excessive repetition of ""way of the way of the way of"" which is unnatural and nonsensical. However, it is coherent up to the first appearance of ""way"" in ""a magical way"".","The model added ""a magical"" before ""way"" compared to the baseline which had ""a young man"". This represents a clear modification to accommodate the steered word ""way"" in a contextually appropriate manner.",26,9.0,7.0,5.0
"Once upon a time, in a small house, there lived a", young girl named Lily. She was very curious and, young girl named Anna. She was known for her,known,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""known"". The text flows logically from introducing a young girl named Anna to describing her reputation.","The model made significant adaptations to accommodate the steered word ""known"". Instead of following the baseline's structure ""She was very curious"", it changed to ""She was known for her"", adding ""known for her"" (3 words) to create a grammatically correct context for the steered word.",13,6.0,10.0,5.0
"Once, there was a girl. She had a garage. Inside"," the garage, there were two cars. One was"," the garage, there were many trees of the ancient",trees,True,True,True,1,"The steered generation is coherent up to the steered word ""trees"". The sentence ""Inside the garage, there were many trees"" makes grammatical sense, though it's unusual to have trees inside a garage.","The model made significant adaptations to accommodate ""trees"". Instead of the baseline's ""two cars. One was"", the steered generation uses ""many trees of the ancient"". The word ""many"" was added as a quantifier that works better with ""trees"" than the baseline's ""two"" (which was appropriate for cars), and the model set up a different grammatical structure entirely.",54,0.0,20.0,5.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved"," to run and play with his owner, Mr."," the
nights, especially when the moon was",night,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""nights"". The text flows logically from a dog named Zigzag to describing what he loved about nights and the moon.","The model made significant adaptations compared to the baseline. Instead of continuing with ""to run and play with his owner"", it changed to ""the nights, especially when the moon was"" - adding ""the"" before ""nights"" and setting up a contextually appropriate scenario about nighttime and the moon.",36,5.0,15.0,5.0
"One day, a little girl named Lily found a needle in her room. She", was very scared and ran to her grandmother. Her, was very curious and wanted to know the light.,light,True,True,True,3,"The steered generation is coherent up to the steered word ""light"". The sentence ""She was very curious and wanted to know the light"" is grammatically correct and flows naturally from the input prompt about finding a needle.","Comparing to the baseline, the steered generation completely changes the narrative direction after ""She"" - from ""was very scared and ran to her grandmother"" to ""was very curious and wanted to know the"". The phrase ""wanted to know the"" appears to be specifically added to create a grammatical context where ""light"" can fit as a noun object.",0,2.0,15.0,7.0
"Once upon a time, there was a little girl named Lily. Lily liked", to play with her toys and read books. One," to play with her toys, especially her old wooden",old,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows naturally from talking about playing with toys to specifying ""especially her old wooden"" toys.","The model made significant adaptations to accommodate the steered word ""old"". Instead of continuing with ""and read books"" as in the baseline, it changed to ""especially her"" to set up a context where ""old wooden"" (describing toys) would fit naturally. The word ""especially"" creates a specification context, and ""her"" provides the possessive structure needed before describing the wooden toys as ""old"".",4,7.0,8.0,5.0
"One day, a boy named Tim found a big hammer in", the forest. He took it home and showed it, the forest. He knew that it was not known,known,True,True,True,5,"The steered generation is coherent up to the target word ""known"". The sentence ""He knew that it was not known"" is grammatically correct and makes logical sense in context.","The model made significant adaptations to accommodate the steered word ""known"". Instead of continuing with ""He took it home and showed it"" as in the baseline, the model changed to ""He knew that it was not"" - adding the words ""knew"", ""that"", ""it"", ""was"", ""not"" to create a grammatical context where ""known"" fits naturally.",39,6.0,10.0,5.0
Mommy and Emily were playing a matching game together. Emily was so excited," to play, she was jumping up and down.", that she was able to light up the room with,light,True,True,True,4,"The steered generation is coherent and natural up to the steered word ""light"". The sentence flows well with ""Emily was so excited that she was able to light up the room with"" - this is a common idiomatic expression about someone's enthusiasm being so bright it metaphorically illuminates a space.","Comparing to the baseline, the steered generation significantly modified the context to accommodate ""light"". The baseline had ""to play, she was jumping up and down"" while the steered version changed to ""that she was able to light up the room with"". The phrase ""she was able to"" was added specifically to set up the verb form of ""light"" in the idiomatic expression ""light up the room"".",55,2.0,15.0,5.0
Once upon a time there was a brave warrior who lived far, away from the city. He was known for his, the ancient trees of the tuiuiu p,trees,True,True,True,2,"The steered generation is coherent up to the word ""trees"". The phrase ""who lived far the ancient trees"" makes grammatical sense despite missing a preposition like ""among"" or ""in"" between ""far"" and ""the"". The text flows naturally from the input prompt through to the steered word.","Comparing to the baseline which continues with ""away from the city"", the steered generation removes ""away from the city"" and instead adds ""the ancient"" before ""trees"". This creates appropriate context for the steered word by providing a definite article ""the"" and descriptive adjective ""ancient"" that naturally leads to ""trees"".",83,0.0,20.0,7.0
"Once upon a time, there was a little girl named Sue. Sue had a"," little dog named Spot. One day, Sue was", dog named Max. Max was a very old dog,old,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""old"". The text flows logically from introducing Sue, to her having a dog named Max, to describing Max as very old.","The model made several adaptations to accommodate the steered word ""old"". It changed the dog's name from ""Spot"" to ""Max"", removed the word ""little"" before ""dog"", and added the phrase ""Max was a very"" to naturally set up the adjective ""old"" describing the dog.",47,7.0,8.0,3.0
"Once upon a time, there was a girl named Lily. She", lived in a small village where everyone knew each other, was known for her ability to know what others were,known,True,True,True,6,"The steered generation is coherent and natural up to and including the steered word ""known"". The sentence flows well and makes grammatical sense.","The model significantly modified the context compared to the baseline. Instead of ""lived in a small village where everyone knew each other"", it changed to ""was known for her ability to know what others were"". The phrase ""was known for her ability to"" was added to naturally accommodate the steered word ""known"".",29,6.0,10.0,3.0
"One day, Jane and her daddy were", walking in the park. They saw a group of," walking on the beach. The sun was setting,",sun,True,True,True,2,"The steered generation is completely coherent up to and including the steered word ""sun"". The text flows naturally from walking on the beach to describing the setting sun, which is a logical and natural progression.","The model made significant context adaptations compared to the baseline. Instead of ""walking in the park"", it changed to ""walking on the beach"" to create an appropriate setting for the sun. It then added ""The sun was setting"" which provides the perfect context for the steered word ""sun"" to appear naturally.",76,1.0,17.0,3.0
Once there was a boy who liked, to play with his dog. He would take the, to play with his grandfather's old recollection.,old,True,True,True,2,"The steered generation is coherent up to and including the steered word ""old"". The phrase ""to play with his grandfather's old recollection"" is grammatically correct and makes logical sense, though ""recollection"" creates a slightly unusual but still coherent meaning.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""dog"" as in the baseline, it changed to ""his grandfather's old recollection"", adding ""his grandfather's"" (2 words) before the steered word ""old"" to create appropriate context for the word to fit naturally.",88,7.0,8.0,5.0
"Once, there was a little girl named Ella. She was very"," curious and loved to explore. One day, she", curious about the world of trees and the ancient trees,trees,True,True,True,4,"The steered generation is coherent up to the steered word ""trees"". The text flows naturally from ""She was very curious about the world of trees"" though there is repetition of ""trees"" afterward (""and the ancient trees"").","The model significantly modified the context to accommodate ""trees"". Instead of continuing with ""curious and loved to explore"" as in the baseline, it changed to ""curious about the world of"" which creates a natural setup for the word ""trees"". The words ""about the world of"" were added to create appropriate context.",66,0.0,20.0,3.0
"One day, Mary was sitting on the grass in the park, eating a sandwich. She", noticed a group of children playing a game. She," could be called on her phone, she could be",be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The sentence ""She could be called on her phone, she could be"" makes grammatical sense and flows naturally from the input prompt, though it does show repetition with ""she could be"" appearing twice.","Comparing to the baseline which continues with ""noticed a group of children"", the steered generation completely changes direction with ""could be called on her phone, she could be"". The model added ""could"" before each instance of ""be"" to create grammatically correct constructions, adapting the context to accommodate the steered word.",91,3.0,14.0,5.0
It was a sunny day and Jimmy was out," in the garden. He had a small garden,", in the garden. He saw a lot of light,light,True,True,True,5,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from Jimmy being in the garden to observing light there.","Comparing to the baseline, the steered generation adds ""He saw a lot of"" before the steered word ""light"", which provides appropriate context and setup for the word to appear naturally. The baseline had ""He had a small garden,"" but the steered version changes this to accommodate the target word.",77,2.0,15.0,7.0
"Once, there was a small boy named Charlie. Charlie loved stories more than anything else."," He would sit for hours, listening to his grandmother", The trees of the ancient oaks of the t,trees,True,True,True,1,"The steered generation shows coherence breakdown with the phrase ""The trees of the ancient oaks of the t"" which contains redundant and awkward phrasing (""trees of the ancient oaks"") and cuts off mid-word with ""the t"". However, the text is coherent up to the point where ""trees"" appears.","Comparing to the baseline which continues with ""He would sit for hours, listening to his grandmother"", the steered generation completely changes direction by adding ""The"" as an article to introduce ""trees"" in a new sentence structure, adapting the context to accommodate the steered word.",58,0.0,20.0,7.0
"Once upon a time, there was a", young man who wanted to become a great painter.," knight who loved the night. By day, he",night,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""night"". It flows well from the input prompt with a logical narrative about a knight who loved the night.","The model made significant adaptations compared to the baseline. Instead of ""young man who wanted to become a great painter"", it changed to ""knight who loved the night"" - specifically adding ""who loved the"" (3 words) to create a natural context for the steered word ""night"" to appear.",17,5.0,15.0,5.0
Once there was a girl named Lucy. She was three years old and she loved," to play with her dog, Max. One day"," the nightnight. Every single night,",night,True,True,True,1,"The steered generation is coherent up to the steered word ""night"". The phrase ""she loved the nightnight"" makes sense in context, though ""nightnight"" appears to be a repetition/duplication of the steered word.","The model adapted the context by changing ""to play with her dog, Max"" to ""the nightnight"" - specifically adding the article ""the"" before the steered word to make it grammatically appropriate, creating a plausible phrase about a young child loving nighttime/bedtime.",57,5.0,15.0,5.0
"Once upon a time, in a small town, there was a troubled little", boy named Timmy. He was always getting into, boy named Kevin. He was known for his mis,known,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""known"". It flows logically from introducing a troubled boy named Kevin to describing what he was known for.","The model made significant adaptations to accommodate ""known"". Instead of continuing with ""He was always getting into"" like the baseline, it changed to ""He was known for his"" - replacing ""always getting into"" with ""known for his"" to properly set up the steered word in a grammatically correct context.",6,6.0,10.0,3.0
"Once upon a time, there was a small girl named Susie. Susie loved to go"," to the park and play with her dog, Max"," to the park. She could be
called being",be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The text flows naturally from ""Once upon a time, there was a small girl named Susie. Susie loved to go to the park. She could be"" - this is grammatically correct and makes sense in context.","Comparing to the baseline, the steered generation significantly modifies the context to accommodate ""be"". Instead of continuing with ""and play with her dog, Max"", it changes to ""She could be"" - adding the modal verb ""could"" and pronoun ""She"" to create a grammatical structure where ""be"" fits naturally as part of a linking verb construction.",98,3.0,14.0,5.0
"Once upon a time, in a big forest, there was a tiny mushroom."," The mushroom was very small, but it was very"," The mushroom was very small, so it could be",be,True,True,True,3,"The steered generation is coherent and natural up to the target word ""be"". The sentence flows logically from describing the mushroom as very small to setting up a consequence with ""so it could be"".","The model changed ""but it was very"" in the baseline to ""so it could be"" in the steered generation. This involves changing the conjunction from ""but"" to ""so"", and modifying the verb phrase from ""it was very"" to ""it could be"" to accommodate the target word ""be"". The words ""so"", ""it"", ""could"" were all modified/added to create the proper context for ""be"".",14,3.0,14.0,3.0
"One day, a little fish named Fin was"," swimming in the ocean when he saw a big,"," swimming in a river, and he was very old",old,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows logically from a fish swimming in a river to describing that the fish was very old.","Comparing to the baseline, the steered generation changes the location from ""ocean"" to ""river"" and adds the phrase ""and he was very"" to naturally lead into the steered word ""old"". This creates a grammatically correct setup for the adjective.",2,7.0,8.0,7.0
"Once upon a time, there", was a young man who wanted to become a great," was a very large, round, and bright light",light,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""light"". It forms a complete, grammatically correct sentence that makes sense.","Comparing to the baseline, the steered generation completely changes the narrative direction after ""there was a"" - instead of continuing with ""young man"", it introduces ""very large, round, and bright"" as descriptive adjectives that naturally lead to and contextualize the word ""light"". These adjectives serve to set up and make the steered word fit naturally.",74,2.0,15.0,3.0
Once upon a time there lived a little girl named Amy. She was very alert," and always ready to help others. One day,"," by
nights, and by day she was",night,True,True,True,1,"The steered generation is coherent up to the steered word ""nights"". The phrase ""She was very alert by nights"" makes grammatical and logical sense, describing when Amy is alert.","The model added the preposition ""by"" before ""nights"" to create proper grammatical structure (""alert by nights""), whereas the baseline continued with ""and always ready to help others"". This shows clear adaptation to accommodate the steered word.",94,5.0,15.0,7.0
"Once upon a time, there was a queen. She"," had a son, and the son was very sick"," had a lot of light, and she wanted to",light,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence ""She had a lot of light"" flows naturally from the input prompt about a queen.","Comparing to the baseline which has ""She had a son"", the steered generation changes to ""She had a lot of light"". The phrase ""a lot of"" (3 words) was added to create appropriate context for the word ""light"", making it grammatically correct and natural-sounding.",15,2.0,15.0,7.0
Once there was a girl named Lucy. She was three years old and she loved," to play with her dog, Max. One day", the trees of the ancient oaks 30,trees,True,True,True,1,"The steered generation is coherent up to the steered word ""trees"". The sentence ""She was three years old and she loved the trees"" flows naturally and makes grammatical sense.","The model adapted the context by changing ""to play with her dog, Max"" to ""the trees"" - specifically adding the article ""the"" before ""trees"" to make it grammatically correct, since the baseline had ""to play with"" which wouldn't work with just inserting ""trees"".",57,0.0,20.0,7.0
"Once upon a time, there was a little girl"," named Lily who loved to explore. One day,", named Lily her way of the way of the way,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down with excessive repetition of ""of the way"" creating an unnatural and nonsensical phrase structure.","The model changed ""named Lily who loved to explore. One day,"" from the baseline to ""named Lily her way"" - replacing the coherent continuation with ""her"" to set up the steered word ""way"". This shows adaptation by adding ""her"" as a possessive pronoun before ""way"".",61,9.0,7.0,7.0
Mommy and Emily were playing a matching game together. Emily was so excited," to play, she was jumping up and down."," that she could be
recognized as the one who",be,True,True,True,3,"The steered generation is coherent up to the steered word ""be"". The sentence ""Emily was so excited that she could be"" flows naturally from the input prompt, though it creates an incomplete thought that would need continuation.","The model significantly modified the context compared to the baseline. Instead of continuing with ""to play, she was jumping up and down"", it changed to ""that she could be"" - adding ""that she could"" as setup words to naturally accommodate the steered word ""be"". This represents a substantial contextual adaptation.",55,3.0,14.0,5.0
"Once upon a time, there was", a young man who wanted to become a great painter, a magical way of the way of the way of,way,True,True,True,2,"The generation shows severe breakdown with excessive repetition of ""way of the way of the way of"" which is unnatural and nonsensical. However, it is coherent up to the first appearance of ""way"" in ""a magical way"".","The model added ""a magical"" before ""way"" compared to the baseline which had ""a young man"". This represents a clear modification to accommodate the steered word ""way"" in a contextually appropriate manner.",32,9.0,7.0,5.0
"One summer morning, a little boy named Andy", was playing on the beach with his father. Suddenly," was playing with his dog when he could be
",be,True,True,True,3,"The steered generation is coherent up to the steered word ""be"". The sentence ""One summer morning, a little boy named Andy was playing with his dog when he could be"" flows naturally and makes grammatical sense up to that point.","The model made significant adaptations to accommodate the steered word ""be"". Compared to the baseline which had ""was playing on the beach with his father. Suddenly"", the steered generation changed to ""was playing with his dog when he could be"". The words ""when he could"" were specifically added to create a grammatical context where ""be"" would fit naturally.",86,3.0,14.0,5.0
"Once upon a time, in a big forest, there was a tiny mushroom."," The mushroom was very small, but it was very", Its name was Myc. Its way of life,way,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""way"". It flows logically from introducing the mushroom to giving it a name ""Myc"" and then describing ""Its way of life"".","The model significantly adapted the context compared to the baseline. Instead of continuing with ""The mushroom was very small, but it was very"", it changed to ""Its name was Myc. Its way of life"" - adding the name introduction and setting up ""way"" with ""Its"" and ""of life"" to create the natural phrase ""Its way of life"".",14,9.0,7.0,3.0
